S.N.,Traded Companies,No. Of Transaction,Max Price,Min Price,Closing Price,Traded Shares,Amount,Previous Closing,Difference Rs.
1,Ace Development Bank Ltd.,29,398.00,385.00,387.00,10947.00,4264874.00,389.00,-2.00
2,Agricultural Development Bank Limited,27,639.00,629.00,632.00,5406.00,3414300.00,640.00,-8.00
3,Alpine Development Bank Limited,8,534.00,521.00,531.00,243.00,128469.00,541.00,-10.00
4,Api Power Company Ltd.,199,615.00,598.00,615.00,10863.00,6561478.00,618.00,-3.00
5,Araniko Development Bank Limited,13,300.00,290.00,294.00,2060.00,609694.00,306.00,-12.00
6,Arun Valley Hydropower Development Co. Ltd.,54,326.00,315.00,320.00,9744.00,3114595.00,327.00,-7.00
7,Asian Life Insurance Co. Limited,14,1430.00,1381.00,1410.00,2995.00,4201061.00,1405.00,5.00
8,Barun Hydropower Co. Ltd.,15,400.00,385.00,390.00,240.00,94910.00,404.00,-14.00
9,Bhargav Bikash Bank Ltd.,6,360.00,350.00,350.00,1580.00,557000.00,361.00,-11.00
10,Biratlaxmi Bikas Bank Limited,8,418.00,412.00,412.00,3165.00,1312063.00,414.00,-2.00
11,Butwal Power Company Limited,10,610.00,602.00,610.00,4667.00,2843834.00,610.00,0.00
12,Century Commercial Bank Ltd.,67,382.00,376.00,380.00,18529.00,7022741.00,384.00,-4.00
13,Chhimek Laghubitta Bittiya Sanstha Limited,86,2007.00,1970.00,2000.00,14521.00,28955946.00,1996.00,4.00
14,Chilime Hydropower Company Limited,62,1300.00,1292.00,1295.00,9644.00,12492066.00,1298.00,-3.00
15,Citizen Investment Trust,2,4265.00,4260.00,4265.00,330.00,1406200.00,4300.00,-35.00
16,Citizens Bank International Limited,145,793.00,781.00,792.00,41586.00,32713334.00,785.00,7.00
17,Civil Laghubitta Bittiya Sanstha Ltd.,35,1215.00,1180.00,1210.00,6438.00,7693480.00,1220.00,-10.00
18,Country Development Bank Ltd.,7,226.00,222.00,224.00,782.00,176035.00,225.00,-1.00
19,Deprosc Laghubitta Bittiya Sanstha Limited,5,2750.00,2695.00,2695.00,1350.00,3656500.00,2700.00,-5.00
20,Deva Bikas Bank Limited,15,245.00,238.00,243.00,6704.00,1615533.00,243.00,0.00
21,Everest Bank Limited,91,2997.00,2933.00,2979.00,12182.00,36213342.00,2991.00,-12.00
22,Everest Bank Limited Con. Pref.,8,1600.00,1481.00,1600.00,372.00,587800.00,1560.00,40.00
23,Everest Insurance Co. Ltd.,7,1325.00,1300.00,1300.00,800.00,1045400.00,1302.00,-2.00
24,Excel Development Bank Ltd.,5,612.00,600.00,605.00,650.00,393400.00,612.00,-7.00
25,First Micro Finance Laghubitta Bittiya Sanstha Limited,15,1223.00,1208.00,1223.00,4102.00,4983790.00,1225.00,-2.00
26,Gandaki Bikas Bank Limited,21,439.00,408.00,418.00,3369.00,1398352.00,431.00,-13.00
27,Gandaki Bikas BankLimited,5,390.00,381.00,390.00,1210.00,466910.00,383.00,7.00
28,Global IME Bank Limited,105,496.00,489.00,493.00,29569.00,14530225.00,495.00,-2.00
29,Goodwill Finance Limited,1,246.00,246.00,246.00,500.00,123000.00,251.00,-5.00
30,Grameen Bikas Laghubitta Bittiya Sanstha Ltd.,18,900.00,881.00,885.00,5567.00,4926289.00,885.00,0.00
31,Gurans Life Insurance Company Ltd.,14,680.00,669.00,674.00,7541.00,5071661.00,670.00,4.00
32,Hama Merchant & Finance Ltd.,39,249.00,227.00,249.00,7760.00,1867100.00,227.00,22.00
33,Himalayan Bank Limited,36,1411.00,1396.00,1410.00,6724.00,9446232.00,1410.00,0.00
34,Himalayan General Insurance Co. Ltd,8,900.00,889.00,900.00,5705.00,5092580.00,899.00,1.00
35,ICFC Finance Limited,7,275.00,270.00,275.00,1612.00,438096.00,275.00,0.00
36,Janaki Finance Company Limited,5,326.00,314.00,326.00,495.00,157850.00,320.00,6.00
37,Kabeli Bikas Bank Limited,1,585.00,585.00,585.00,100.00,58500.00,595.00,-10.00
38,Kakre Bihar Bikash Bank Ltd,4,274.00,259.00,274.00,805.00,212995.00,254.00,20.00
39,Kalika Laghubitta Bittiya Sanstha Ltd,13,1858.00,1790.00,1836.00,1751.00,3167580.00,1860.00,-24.00
40,Kankai Bikas Bank Ltd.,3,375.00,369.00,369.00,83.00,30933.00,373.00,-4.00
41,Kasthamandap Development Bank Limited,43,307.00,298.00,302.00,10592.00,3187670.00,303.00,-1.00
42,Laxmi Bank Limited,55,676.00,660.00,672.00,11932.00,7953730.00,663.00,9.00
43,Laxmi Laghubitta Bittiya Sanstha Ltd.,5,2450.00,2421.00,2421.00,102.00,247800.00,2435.00,-14.00
44,Laxmi Value Fund-1,1,10.90,10.90,10.90,5000.00,54500.00,11.00,-0.10
45,Life Insurance Corporation (Nepal) Limited,31,4000.00,3950.00,3999.00,3034.00,12075361.00,4000.00,-1.00
46,Lumbini General Insurance Co. Ltd.,18,760.00,750.00,750.00,4621.00,3471870.00,750.00,0.00
47,Mahakali Bikas Bank Limited,3,283.00,280.00,280.00,2490.00,698700.00,287.00,-7.00
48,Mahalaxmi Bikas Bank Ltd.,32,233.00,218.00,225.00,5886.00,1319037.00,226.00,-1.00
49,Mahila Sahayatra Microfinance Bittiya Sanstha Ltd.,43,1535.00,1506.00,1535.00,1268.00,1923010.00,1536.00,-1.00
50,Manaslu Bikas Bank Ltd.,1,350.00,350.00,350.00,365.00,127750.00,350.00,0.00
51,Manjushree Finance Ltd.,13,309.00,303.00,305.00,3796.00,1156948.00,310.00,-5.00
52,Mission Development Bank Ltd.,6,530.00,500.00,530.00,610.00,310500.00,500.00,30.00
53,Miteri Development Bank Limited,1,686.00,686.00,686.00,15.00,10290.00,695.00,-9.00
54,Mithila LaghuBitta Bittiya Sanstha Limited,20,2036.00,1872.00,1940.00,1136.00,2194312.00,2077.00,-137.00
55,Muktinath Bikas Bank Ltd.,39,981.00,968.00,979.00,9061.00,8858485.00,980.00,-1.00
56,Muktinath Bikas Bank Ltd. Promoter Share,2,490.00,490.00,490.00,28100.00,13769000.00,500.00,-10.00
57,Nabil Balance Fund 1,3,16.99,16.60,16.99,5917.00,99606.82,16.55,0.44
58,Nabil Bank Limited,63,2270.00,2251.00,2260.00,7234.00,16373351.00,2281.00,-21.00
59,NABIL Bank Limited Promotor Share,42,1690.00,1665.00,1680.00,8727.00,14657855.00,1696.00,-16.00
