S.N.,Traded Companies,No. Of Transaction,Max Price,Min Price,Closing Price,Traded Shares,Amount,Previous Closing,Difference Rs.
1,Ace Development Bank Ltd.,1,297.00,297.00,297.00,110.00,32670.00,300.00,-3.00
2,Agricultural Development Bank Limited,11,516.00,505.00,506.00,8354.00,4266993.00,525.00,-19.00
3,Apex Development Bank Ltd.,419,129.00,117.00,129.00,38349.00,4672964.00,122.00,7.00
4,Araniko Development Bank Limited,25,173.00,165.00,170.00,1879.00,320228.00,172.00,-2.00
5,Arun Valley Hydropower Development Co. Ltd.,45,287.00,272.00,275.00,10384.00,2863137.00,292.00,-17.00
6,Asian Life Insurance Co. Limited,62,1065.00,1030.00,1055.00,10314.00,10826262.00,1040.00,15.00
7,Bank of Kathmandu Ltd.,21,639.00,618.00,622.00,8237.00,5164894.00,640.00,-18.00
8,Bhaktapur Finance Co. Ltd.,1,124.00,124.00,124.00,28.00,3472.00,126.00,-2.00
9,Bhargav Bikash Bank Ltd.,1,310.00,310.00,310.00,10.00,3100.00,310.00,0.00
10,Biratlaxmi Bikas Bank Limited,31,334.00,320.00,329.00,1765.00,579957.00,332.00,-3.00
11,Business Universal Development Bank Ltd.,6,280.00,272.00,276.00,2504.00,688200.00,280.00,-4.00
12,Central Finance Co. Ltd.,2,241.00,237.00,237.00,110.00,26130.00,245.00,-8.00
13,Century Commercial Bank Ltd.,101,396.00,380.00,390.00,33822.00,13160543.00,394.00,-4.00
14,Chhimek Laghubitta Bittiya Sanstha Limited,5,1540.00,1515.00,1530.00,627.00,959730.00,1565.00,-35.00
15,Chilime Hydropower Company Limited,93,1505.00,1482.00,1495.00,15266.00,22773196.00,1495.00,0.00
16,Citizens Bank International Limited,94,740.00,677.00,714.00,29454.00,21003437.00,726.00,-12.00
17,Civil Bank Ltd,44,305.00,287.00,304.00,15382.00,4611457.00,309.00,-5.00
18,Country Development Bank Ltd.,144,165.00,153.00,159.00,4455.00,702181.00,162.00,-3.00
19,Deprosc Laghubitta Bittiya Sanstha Limited,2,1585.00,1576.00,1585.00,275.00,434975.00,1546.00,39.00
20,Ekata Bikas Bank Ltd.,36,295.00,287.00,294.00,1051.00,306027.00,293.00,1.00
21,Everest Bank Limited,48,3360.00,3280.00,3300.00,5885.00,19529038.00,3350.00,-50.00
22,Everest Insurance Co. Ltd.,2,840.00,840.00,840.00,300.00,252000.00,840.00,0.00
23,Gandaki Bikas BankLimited,27,372.00,350.00,358.00,11536.00,4081088.00,365.00,-7.00
24,Global IME Bank Limited,146,575.00,546.00,565.00,43329.00,24285756.00,578.00,-13.00
25,Goodwill Finance Limited,2,220.00,216.00,216.00,175.00,37888.00,224.00,-8.00
26,Gurans Life Insurance Company Ltd.,125,555.00,526.00,540.00,6800.00,3706873.00,545.00,-5.00
27,Hama Merchant & Finance Ltd.,31,147.00,143.00,144.00,3150.00,457820.00,147.00,-3.00
28,Himalayan Bank Limited,29,1397.00,1320.00,1355.00,4218.00,5745732.00,1395.00,-40.00
29,Himalayan General Insurance Co. Ltd,8,473.00,456.00,457.00,1960.00,912990.00,482.00,-25.00
