S.N.,Traded Companies,No. Of Transaction,Max Price,Min Price,Closing Price,Traded Shares,Amount,Previous Closing,Difference Rs.
1,Agricultural Development Bank Limited,36,250.00,245.00,250.00,3682.00,910972.00,250.00,0.00
2,Arun Valley Hydropower Development Co. Ltd.,6,315.00,307.00,314.00,2224.00,690232.00,317.00,-3.00
3,Asian Life Insurance Co. Limited,9,240.00,228.00,228.00,1672.00,387262.00,234.00,-6.00
4,Bank of Kathmandu Ltd.,79,724.00,703.00,709.00,11254.00,7979485.00,721.00,-12.00
5,Business Universal Development Bank Ltd.,1,98.00,98.00,98.00,78.00,7644.00,100.00,-2.00
6,Chhimek Laghubitta Bittiya Sanstha Limited,1,394.00,394.00,394.00,42.00,16548.00,387.00,7.00
7,Chilime Hydropower Company Limited,16,1179.00,1145.00,1162.00,1654.00,1907238.00,1179.00,-17.00
8,Citizen Investment Trust,3,1399.00,1394.00,1394.00,90.00,125610.00,1400.00,-6.00
9,Citizens Bank International Limited,20,290.00,281.00,285.00,3113.00,885818.00,289.00,-4.00
10,Clean Energy Development Bank Limited,2,168.00,165.00,165.00,498.00,82884.00,171.00,-6.00
11,Everest Bank Limited,30,1591.00,1565.00,1591.00,3750.00,5930310.00,1605.00,-14.00
12,Excel Development Bank Ltd.,1,245.00,245.00,245.00,41.00,10045.00,250.00,-5.00
13,First Micro Finance Laghubitta Bittiya Sanstha Limited,1,152.00,152.00,152.00,59.00,8968.00,153.00,-1.00
14,Gandaki Bikas Bank Limited,3,130.00,130.00,130.00,150.00,19500.00,132.00,-2.00
15,Gaurishankar Development Bank Ltd.,2,80.00,80.00,80.00,22.00,1760.00,80.00,0.00
16,Global IME Bank Limited,71,490.00,475.00,484.00,27729.00,13261099.00,486.00,-2.00
17,Grand Bank Nepal Limited,54,210.00,201.00,208.00,14082.00,2890479.00,214.00,-6.00
18,Gulmi Bikas Bank Ltd.,2,133.00,133.00,133.00,24.00,3192.00,135.00,-2.00
19,Gurans Life Insurance Company Ltd.,11,147.00,142.00,144.00,1390.00,200870.00,147.00,-3.00
20,Himalayan Bank Limited,2,819.00,809.00,819.00,125.00,101335.00,825.00,-6.00
21,ICFC Finance Limited,7,130.00,128.00,130.00,1702.00,220860.00,130.00,0.00
22,Infrastructure Development Bank Ltd.,54,79.00,70.00,78.00,23207.00,1781493.00,72.00,6.00
23,International Leasing & Finance Co. Ltd.,76,133.00,121.00,125.00,30195.00,3809136.00,121.00,4.00
24,Janaki Finance Company Limited,3,253.00,253.00,253.00,360.00,91080.00,250.00,3.00
25,Janata Bank Nepal Ltd.,22,194.00,183.00,194.00,2996.00,556474.00,196.00,-2.00
26,Jyoti Bikas Bank Limited,18,81.00,80.00,81.00,1320.00,105880.00,82.00,-1.00
27,Kailash Bikas Bank Ltd.,2,153.00,150.00,153.00,1038.00,156300.00,150.00,3.00
28,Kakre Bihar Bikash Bank Ltd,1,160.00,160.00,160.00,20.00,3200.00,0.00,160.00
29,Kamana Sewa Bikas Bank Limited,8,125.00,125.00,125.00,220.00,27500.00,125.00,0.00
30,Kankai Bikas Bank Ltd.,3,88.00,87.00,87.00,30.00,2620.00,89.00,-2.00
31,Kaski Finance Limited,3,106.00,106.00,106.00,435.00,46110.00,104.00,2.00
32,Kasthamandap Development Bank Limited,13,81.00,78.00,79.00,573.00,45391.00,81.00,-2.00
33,Kumari Bank Limited,16,283.00,276.00,281.00,4762.00,1334920.00,284.00,-3.00
34,Laxmi Bank Limited,1,371.00,371.00,371.00,12.00,4452.00,364.00,7.00
35,Life Insurance Corporation (Nepal) Limited,6,960.00,950.00,960.00,736.00,705360.00,950.00,10.00
36,Lumbini Bank Limited,11,270.00,250.00,270.00,1995.00,504001.00,260.00,10.00
37,Lumbini Bikas Bank Ltd.,44,85.00,80.00,80.00,2720.00,225330.00,84.00,-4.00
38,Machhapuchhre Bank Limited,15,240.00,234.00,235.00,2924.00,688070.00,242.00,-7.00
39,Mahakali Bikas Bank Limited,1,90.00,90.00,90.00,40.00,3600.00,89.00,1.00
40,Mahalaxmi Bikas Bank Ltd.,81,77.00,70.00,77.00,8210.00,624480.00,70.00,7.00
41,Mahalaxmi BikasBank Limited,2,132.00,130.00,132.00,374.00,48968.00,132.00,0.00
42,Miteri Development Bank Limited,1,135.00,135.00,135.00,390.00,52650.00,137.00,-2.00
43,Muktinath Bikas Bank Ltd.,7,288.00,277.00,288.00,1000.00,284850.00,280.00,8.00
44,Multipurpose Finance Company  Limited,9,88.00,87.00,87.00,120.00,10500.00,87.00,0.00
45,Nabil Bank Limited,14,1875.00,1862.00,1870.00,1777.00,3318654.00,1899.00,-29.00
46,NABIL Bank Limited Promotor Share,3,1195.00,1170.00,1170.00,1400.00,1644500.00,1206.00,-36.00
47,Narayani National Finance Limited,1,138.00,138.00,138.00,366.00,50508.00,136.00,2.00
48,National Life Insurance Co. Ltd.,1,657.00,657.00,657.00,296.00,194472.00,660.00,-3.00
49,Nepal Bangladesh Bank Limited,157,330.00,322.00,328.00,64829.00,21066866.00,328.00,0.00
50,Nepal Bank Limited,20,700.00,685.00,687.00,1607.00,1107145.00,700.00,-13.00
51,Nepal Credit And Commercial Bank Limited,26,213.00,203.00,208.00,9182.00,1913884.00,205.00,3.00
52,Nepal Doorsanchar Company Limited,17,650.00,645.00,650.00,3710.00,2404600.00,655.00,-5.00
53,Nepal Investment Bank Limited,25,812.00,806.00,811.00,3976.00,3218264.00,823.00,-12.00
54,Nepal Life Insurance Co. Ltd.,3,2001.00,2000.00,2000.00,60.00,120015.00,2024.00,-24.00
55,Nepal SBI Bank Limited,4,854.00,837.00,837.00,783.00,658383.00,870.00,-33.00
56,Nilgiri Bikas Bank Limited,1,131.00,131.00,131.00,40.00,5240.00,129.00,2.00
57,NMB Bank Limited,1,284.00,284.00,284.00,191.00,54244.00,286.00,-2.00
58,Om Development Bank Ltd.,14,170.00,167.00,170.00,1742.00,295234.00,166.00,4.00
59,Oriental Hotels Limited,5,124.00,121.00,124.00,230.00,28000.00,125.00,-1.00
60,Pacific Development Bank Limited,2,117.00,115.00,115.00,101.00,11733.00,119.00,-4.00
61,Prabhu  Bank Limited,13,136.00,134.00,135.00,6550.00,885050.00,137.00,-2.00
