S.N.,Traded Companies,No. Of Transaction,Max Price,Min Price,Closing Price,Traded Shares,Amount,Previous Closing,Difference Rs.
1,Ace Development Bank Ltd.,17,320.00,310.00,316.00,4763.00,1497500.00,305.00,11.00
2,Agricultural Development Bank Limited,72,590.00,527.00,532.00,13423.00,7398733.00,559.00,-27.00
3,Alpine Development Bank Limited,5,233.00,229.00,230.00,160.00,36690.00,229.00,1.00
4,Apex Development Bank Ltd.,29,135.00,130.00,133.00,2749.00,360469.00,128.00,5.00
5,Araniko Development Bank Limited,31,168.00,157.00,157.00,1605.00,258623.00,165.00,-8.00
6,Arun Valley Hydropower Development Co. Ltd.,36,408.00,390.00,395.00,11296.00,4491506.00,399.00,-4.00
7,Asian Life Insurance Co. Limited,61,990.00,931.00,956.00,11092.00,10683147.00,927.00,29.00
8,Bhrikuti Vikash Bank Limited,1,440.00,440.00,440.00,261.00,114840.00,447.00,-7.00
9,Biratlaxmi Bikas Bank Limited,5,267.00,248.00,267.00,54.00,13908.00,244.00,23.00
10,Bottlers Nepal (Balaju) Limited,1,1660.00,1660.00,1660.00,840.00,1394400.00,1660.00,0.00
11,Business Universal Development Bank Ltd.,9,210.00,201.00,205.00,3845.00,792756.00,206.00,-1.00
12,Butwal Power Company Limited,15,740.00,706.00,706.00,3273.00,2352574.00,716.00,-10.00
13,Central Finance Co. Ltd.,2,183.00,180.00,180.00,80.00,14520.00,186.00,-6.00
14,Century Commercial Bank Ltd.,210,327.00,300.00,300.00,13485.00,4173405.00,304.00,-4.00
15,Chhimek Laghubitta Bittiya Sanstha Limited,10,1335.00,1280.00,1285.00,1392.00,1825680.00,1300.00,-15.00
16,Chilime Hydropower Company Limited,182,2267.00,2052.00,2137.00,27592.00,59321559.00,2061.00,76.00
17,Citizen Investment Trust,8,3017.00,2950.00,2950.00,502.00,1497348.00,3017.00,-67.00
18,Citizens Bank International Limited,71,572.00,513.00,527.00,20830.00,11104537.00,543.00,-16.00
19,Civil Bank Ltd,125,327.00,297.00,301.00,41070.00,12575520.00,307.00,-6.00
20,Clean Energy Development Bank Limited,22,267.00,257.00,265.00,6090.00,1596651.00,262.00,3.00
21,Country Development Bank Ltd.,17,177.00,166.00,170.00,3770.00,639840.00,171.00,-1.00
22,Deprosc Laghubitta Bittiya Sanstha Limited,2,1225.00,1224.00,1224.00,1482.00,1813988.00,1249.00,-25.00
23,Everest Bank Limited,209,2450.00,2250.00,2250.00,26548.00,61224201.00,2500.00,-250.00
24,Everest Insurance Co. Ltd.,1,1000.00,1000.00,1000.00,100.00,100000.00,1020.00,-20.00
25,Excel Development Bank Ltd.,4,702.00,682.00,682.00,558.00,389656.00,695.00,-13.00
26,First Micro Finance Laghubitta Bittiya Sanstha Limited,28,948.00,875.00,901.00,8051.00,7260773.00,882.00,19.00
27,Gandaki Bikas Bank Limited,28,295.00,260.00,260.00,4748.00,1318511.00,270.00,-10.00
28,Garima Bikas Bank Limited,33,397.00,378.00,385.00,4777.00,1854385.00,380.00,5.00
29,Global IME Bank Limited,154,675.00,620.00,630.00,21490.00,13782807.00,640.00,-10.00
30,Grand Bank Nepal Limited,33,250.00,232.00,235.00,6932.00,1689150.00,238.00,-3.00
31,Gurans Life Insurance Company Ltd.,46,504.00,451.00,462.00,10848.00,5143139.00,459.00,3.00
32,Hamro Bikas Bank Ltd.,2,336.00,336.00,336.00,76.00,25536.00,342.00,-6.00
33,Himalayan Bank Limited,11,930.00,905.00,905.00,2344.00,2143425.00,930.00,-25.00
34,ICFC Finance Limited,2,305.00,299.00,299.00,113.00,34405.00,310.00,-11.00
35,Infrastructure Development Bank Ltd.,12,204.00,192.00,192.00,1351.00,266539.00,198.00,-6.00
36,International Development Bank Ltd,3,187.00,184.00,184.00,970.00,180067.00,190.00,-6.00
37,Janaki Finance Company Limited,8,600.00,564.00,564.00,1167.00,672975.00,606.00,-42.00
38,Janata Bank Nepal Ltd.,15,286.00,270.00,272.00,2815.00,783384.00,280.00,-8.00
39,Jyoti Bikas Bank Limited,23,168.00,162.00,162.00,3260.00,532900.00,162.00,0.00
40,Kailash Bikas Bank Ltd.,4,479.00,452.00,479.00,42.00,19542.00,444.00,35.00
41,Kalika Laghubitta Bittiya Sanstha Ltd,6,680.00,670.00,680.00,70.00,47500.00,661.00,19.00
42,Kankai Bikas Bank Ltd.,1,215.00,215.00,215.00,196.00,42140.00,211.00,4.00
43,Karnali Development Bank Limited,16,211.00,201.00,208.00,770.00,158130.00,207.00,1.00
44,Kaski Finance Limited,8,252.00,243.00,243.00,919.00,229111.00,243.00,0.00
45,Kasthamandap Development Bank Limited,12,130.00,126.00,126.00,929.00,119383.00,126.00,0.00
46,Kumari Bank Limited,117,600.00,541.00,576.00,34437.00,19784004.00,566.00,10.00
47,Lalitpur Finance Ltd.,6,357.00,348.00,348.00,1782.00,624756.00,346.00,2.00
48,Laxmi Bank Limited,39,591.00,522.00,555.00,7117.00,3936556.00,580.00,-25.00
49,Life Insurance Corporation (Nepal) Limited,43,3455.00,3110.00,3150.00,7253.00,23626990.00,3322.00,-172.00
50,Lumbini Bank Limited,55,455.00,405.00,411.00,14773.00,6284778.00,430.00,-19.00
51,Lumbini Bikas Bank Ltd.,28,132.00,130.00,131.00,2020.00,264930.00,130.00,1.00
52,Lumbini Finance Ltd.,1,256.00,256.00,256.00,149.00,38144.00,261.00,-5.00
53,Machhapuchhre Bank Limited,57,525.00,481.00,505.00,19102.00,9579543.00,499.00,6.00
54,Mahalaxmi Bikas Bank Ltd.,42,135.00,129.00,132.00,7986.00,1051544.00,129.00,3.00
55,Mega  Bank Nepal Ltd.,60,428.00,398.00,407.00,10965.00,4469904.00,414.00,-7.00
56,Mission Development Bank Ltd.,4,223.00,214.00,214.00,796.00,173166.00,227.00,-13.00
57,Miteri Development Bank Limited,2,463.00,462.00,462.00,557.00,257391.00,454.00,8.00
58,Muktinath Bikas Bank Ltd.,24,691.00,635.00,635.00,2836.00,1905544.00,665.00,-30.00
59,Multipurpose Finance Company  Limited,29,141.00,131.00,141.00,1020.00,143180.00,129.00,12.00
60,Nabil Balance Fund 1,21,15.61,14.90,14.90,99535.00,1504523.72,15.00,-0.10
61,Nabil Bank Limited,62,2407.00,2223.00,2223.00,7014.00,16174427.00,2360.00,-137.00
62,NABIL Bank Limited Promotor Share,28,1640.00,1541.00,1541.00,6582.00,10518558.00,1620.00,-79.00
63,NagBeli LaghuBitta Bikas Bank Ltd.,77,1127.00,1045.00,1127.00,812.00,903862.00,1025.00,102.00
64,National Hydro Power Company Limited,10,168.00,159.00,168.00,4330.00,716760.00,165.00,3.00
65,National Life Insurance Co. Ltd.,31,2085.00,2000.00,2030.00,3704.00,7493725.00,2000.00,30.00
66,Neco Insurance Limited,6,624.00,598.00,615.00,1227.00,758191.00,610.00,5.00
67,Nepal Bangladesh Bank Limited,88,673.00,590.00,612.00,28164.00,17168023.00,649.00,-37.00
68,Nepal Bank Limited,43,474.00,410.00,423.00,17175.00,7441164.00,447.00,-24.00
69,Nepal Community Development Bank Ltd.,1,144.00,144.00,144.00,229.00,32976.00,146.00,-2.00
