S.N.,Traded Companies,No. Of Transaction,Max Price,Min Price,Closing Price,Traded Shares,Amount,Previous Closing,Difference Rs.
1,Agricultural Development Bank Limited,73,360.00,351.00,352.00,10118.00,3576536.00,359.00,-7.00
2,Api Power Company Ltd.,50,370.00,352.00,363.00,4185.00,1508839.00,360.00,3.00
3,Arun Kabeli Power Ltd.,46,340.00,321.00,334.00,5874.00,1954559.00,333.00,1.00
4,Arun Valley Hydropower Development Co. Ltd.,21,186.00,180.00,186.00,14988.00,2715171.00,189.00,-3.00
5,Asian Life Insurance Co. Limited,67,886.00,860.00,874.00,11250.00,9775575.00,882.00,-8.00
6,Bank of Kathmandu Ltd.,50,354.00,348.00,349.00,10398.00,3637651.00,353.00,-4.00
7,Barun Hydropower Co. Ltd.,21,185.00,180.00,181.00,428.00,77420.00,185.00,-4.00
8,Bhargav Bikash Bank Ltd.,7,162.00,162.00,162.00,900.00,145800.00,165.00,-3.00
9,Bishal Bazar Company Limited,3,1807.00,1771.00,1771.00,310.00,556370.00,1773.00,-2.00
10,Butwal Power Company Limited,23,490.00,485.00,485.00,3009.00,1465145.00,487.00,-2.00
11,Central Finance Co. Ltd.,10,125.00,121.00,121.00,3030.00,369590.00,125.00,-4.00
12,Century Commercial Bank Ltd.,216,204.00,196.00,199.00,52695.00,10499447.00,198.00,1.00
13,Chhimek Laghubitta Bittiya Sanstha Limited,16,1051.00,1042.00,1051.00,1601.00,1678558.00,1059.00,-8.00
14,Chhyangdi Hydropower Ltd.,6,171.00,168.00,168.00,240.00,40360.00,168.00,0.00
15,Chilime Hydropower Company Limited,79,870.00,853.00,858.00,21733.00,18631118.00,872.00,-14.00
16,Citizen Investment Trust,22,2763.00,2710.00,2710.00,1392.00,3831705.00,2710.00,0.00
17,Citizens Bank International Limited,86,285.00,277.00,282.00,16805.00,4704411.00,281.00,1.00
18,City Express Finance Co. Limited,3,196.00,195.00,195.00,120.00,23410.00,193.00,2.00
19,Civil Bank Ltd,76,173.00,165.00,168.00,35196.00,5885276.00,169.00,-1.00
20,Civil Laghubitta Bittiya Sanstha Ltd.,3,890.00,873.00,873.00,40.00,35090.00,891.00,-18.00
21,Corporate Development Bank Limited,2,127.00,127.00,127.00,200.00,25400.00,129.00,-2.00
22,Deprosc Laghubitta Bittiya Sanstha Limited,39,905.00,873.00,875.00,4770.00,4197615.00,890.00,-15.00
23,Deva Bikas Bank Limited,22,154.00,151.00,151.00,3076.00,468481.00,154.00,-3.00
24,Dibyashwori Hydropower Ltd.,2,135.00,133.00,133.00,21.00,2813.00,137.00,-4.00
25,Everest Bank Limited,116,835.00,815.00,825.00,12187.00,10079643.00,840.00,-15.00
26,Everest Bank Limited Con. Pref.,1,605.00,605.00,605.00,46.00,27830.00,612.00,-7.00
27,Everest Insurance Co. Ltd.,29,1611.00,1579.00,1579.00,1247.00,1989826.00,1611.00,-32.00
28,Excel Development Bank Ltd.,7,374.00,365.00,374.00,1340.00,493700.00,371.00,3.00
29,First Micro Finance Laghubitta Bittiya Sanstha Limited,67,645.00,623.00,640.00,5215.00,3307433.00,640.00,0.00
30,Forward Microfinance Laghubitta Bittiya Sanstha Limited,60,2494.00,2406.00,2439.00,6040.00,14685360.00,2501.00,-62.00
31,Gandaki Bikas Bank Limited,27,270.00,260.00,265.00,6749.00,1792759.00,265.00,0.00
32,Garima Bikas Bank Limited,47,210.00,204.00,207.00,16029.00,3320505.00,208.00,-1.00
33,Global IME Bank Limited,87,324.00,319.00,321.00,66710.00,21374776.00,324.00,-3.00
34,Global IME Laghubitta Bittiya Sanstha Ltd.,7,1328.00,1298.00,1298.00,480.00,633631.00,1299.00,-1.00
35,Global IME Samunnat Scheme-1,1,9.30,9.30,9.30,1000.00,9300.00,9.44,-0.14
36,Grameen Bikas Laghubitta Bittiya Sanstha Ltd.,223,676.00,637.00,667.00,65620.00,42515834.00,650.00,17.00
37,Green Development Bank Ltd.,2,172.00,170.00,170.00,112.00,19060.00,175.00,-5.00
38,Guheshowori Merchant Bank & Finance Co. Ltd.,3,155.00,154.00,154.00,575.00,88650.00,152.00,2.00
39,Gurans Life Insurance Company Ltd.,77,1032.00,994.00,1005.00,12935.00,13097672.00,1012.00,-7.00
40,Hamro Bikas Bank Ltd.,6,163.00,159.00,160.00,785.00,125545.00,162.00,-2.00
41,Hathway Finance Company Limited,10,147.00,142.00,142.00,1570.00,226820.00,150.00,-8.00
42,Himalayan Bank Limited,21,640.00,627.00,635.00,2292.00,1445719.00,633.00,2.00
43,Himalayan Distillery Limited,11,1254.00,1182.00,1182.00,680.00,831270.00,1230.00,-48.00
44,Himalayan General Insurance Co. Ltd,53,517.00,505.00,509.00,7621.00,3893328.00,514.00,-5.00
45,Himalayan Power Partner Ltd.,64,347.00,330.00,338.00,3620.00,1215558.00,345.00,-7.00
46,Hydorelectricity Investment and Development Company Ltd,59,170.00,162.00,162.00,13284.00,2186572.00,168.00,-6.00
47,ICFC Finance Limited,8,211.00,206.00,209.00,941.00,195527.00,207.00,2.00
48,IME General Insurance Ltd.,18,1000.00,980.00,990.00,2415.00,2392750.00,1000.00,-10.00
49,Janaki Finance Company Limited,4,192.00,189.00,192.00,373.00,71347.00,190.00,2.00
50,Janata Bank Nepal Ltd.,52,181.00,175.00,178.00,15799.00,2800023.00,180.00,-2.00
51,Jebils Finance Ltd.,8,119.00,117.00,118.00,6190.00,731630.00,117.00,1.00
52,Jyoti Bikas Bank Limited,23,158.00,156.00,156.00,1837.00,287958.00,157.00,-1.00
53,Kailash Bikas Bank Ltd.,14,255.00,250.00,255.00,3500.00,881766.00,255.00,0.00
54,Kalika Laghubitta Bittiya Sanstha Ltd,11,1422.00,1390.00,1419.00,855.00,1203400.00,1420.00,-1.00
55,Kamana Sewa Bikas Bank Limited,29,172.00,164.00,167.00,9428.00,1596701.00,165.00,2.00
56,Kanchan Development Bank Limited,5,207.00,206.00,206.00,204.00,42197.00,210.00,-4.00
57,Kankai Bikas Bank Ltd.,7,154.00,150.00,150.00,735.00,111045.00,152.00,-2.00
58,Karnali Development Bank Limited,2,135.00,133.00,133.00,215.00,28625.00,137.00,-4.00
59,Khanikhola Hydropower Co. Ltd.,15,137.00,133.00,135.00,192.00,25910.00,135.00,0.00
60,Kisan Lagubitta Bittiya Sanstha Limited,3,1460.00,1431.00,1455.00,438.00,627980.00,1489.00,-34.00
61,Kumari Bank Limited,58,256.00,250.00,252.00,17192.00,4338220.00,251.00,1.00
62,Lalitpur Finance Ltd.,3,181.00,181.00,181.00,600.00,108600.00,184.00,-3.00
63,Laxmi Bank Limited,52,260.00,254.00,255.00,7138.00,1830886.00,257.00,-2.00
64,Laxmi Equity Fund,2,9.18,9.00,9.18,9000.00,81900.00,9.15,0.03
65,Laxmi Laghubitta Bittiya Sanstha Ltd.,22,1260.00,1225.00,1251.00,1397.00,1744630.00,1250.00,1.00
66,Laxmi Value Fund-1,1,11.25,11.25,11.25,4000.00,45000.00,11.48,-0.23
67,Life Insurance Corporation (Nepal) Limited,16,1750.00,1715.00,1750.00,3615.00,6267151.00,1769.00,-19.00
68,Lumbini Bikas Bank Ltd.,44,172.00,164.00,164.00,17030.00,2833772.00,169.00,-5.00
69,Lumbini General Insurance Co. Ltd.,61,630.00,613.00,615.00,7865.00,4865126.00,625.00,-10.00
70,Machhapuchhre Bank Limited,61,255.00,249.00,250.00,20749.00,5209766.00,254.00,-4.00
71,Mahalaxmi Bikas Bank Ltd.,24,190.00,184.00,186.00,11315.00,2098826.00,190.00,-4.00
72,Mahila Sahayatra Microfinance Bittiya Sanstha Ltd.,16,801.00,771.00,785.00,1139.00,900748.00,802.00,-17.00
73,Mahuli Laghubitta Bittiya Sanstha Limited,10,2784.00,2690.00,2700.00,626.00,1689600.00,2840.00,-140.00
74,Manjushree Finance Ltd.,3,136.00,136.00,136.00,290.00,39440.00,138.00,-2.00
75,Mero Microfinance Bittiya Sanstha Ltd.,21,1255.00,1215.00,1235.00,1287.00,1586531.00,1250.00,-15.00
76,Mirmire Microfinance Development Bank Ltd.,8,2950.00,2850.00,2890.00,560.00,1620670.00,2820.00,70.00
77,Mission Development Bank Ltd.,4,222.00,220.00,220.00,1700.00,377000.00,221.00,-1.00
78,Miteri Development Bank Limited,5,335.00,333.00,334.00,608.00,203224.00,339.00,-5.00
79,Muktinath Bikas Bank Ltd.,62,435.00,422.00,422.00,8539.00,3647344.00,430.00,-8.00
80,Nabil Bank Limited,89,1045.00,1030.00,1040.00,10589.00,10957803.00,1032.00,8.00
81,NABIL Bank Limited Promotor Share,11,830.00,820.00,823.00,2375.00,1958320.00,840.00,-17.00
82,Nabil Equity Fund,6,9.35,9.33,9.35,5552.00,51870.85,9.45,-0.10
83,NagBeli LaghuBitta Bikas Bank Ltd.,3,2400.00,2352.00,2352.00,40.00,95040.00,2440.00,-88.00
84,National Hydro Power Company Limited,24,99.00,96.00,96.00,6995.00,683595.00,98.00,-2.00
85,National Life Insurance Co. Ltd.,53,1460.00,1422.00,1450.00,5661.00,8176011.00,1450.00,0.00
86,National Microfinance Laghubitta Bittiya Sanstha Limited,26,2478.00,2416.00,2416.00,806.00,1967571.00,2514.00,-98.00
87,Naya Sarathi Laghubitta Bittiya Sanstha Limited,4,2400.00,2310.00,2310.00,50.00,117300.00,2400.00,-90.00
88,Neco Insurance Limited,67,634.00,619.00,622.00,7152.00,4491897.00,631.00,-9.00
89,Nepal Bangladesh Bank Limited,83,255.00,250.00,250.00,17788.00,4475810.00,256.00,-6.00
90,Nepal Bank Limited,99,367.00,359.00,361.00,36818.00,13354636.00,366.00,-5.00
91,Nepal Community Development Bank Ltd.,9,152.00,148.00,152.00,2814.00,419116.00,151.00,1.00
92,Nepal Credit And Commercial Bank Limited,36,286.00,280.00,282.00,26924.00,7587681.00,287.00,-5.00
93,Nepal Doorsanchar Company Limited,28,799.00,779.00,785.00,12400.00,9692380.00,780.00,5.00
94,Nepal Hydro Developers Ltd.,17,205.00,201.00,201.00,190.00,38280.00,205.00,-4.00
95,Nepal Insurance Co. Ltd.,41,757.00,736.00,736.00,5510.00,4118565.00,757.00,-21.00
96,Nepal Investment Bank Limited,179,692.00,675.00,681.00,23803.00,16279594.00,675.00,6.00
97,Nepal Investment Bank Ltd. Promoter Share,25,585.00,576.00,583.00,17284.00,10018371.00,578.00,5.00
98,Nepal Life Insurance Co. Ltd.,148,1224.00,1180.00,1189.00,10745.00,12796616.00,1200.00,-11.00
99,Nepal SBI Bank Limited,34,610.00,584.00,592.00,3354.00,1992972.00,597.00,-5.00
100,Nerude Laghubitta Bittiya Sanstha Limited,15,815.00,790.00,805.00,872.00,700800.00,815.00,-10.00
101,Ngadi Group Power Ltd.,21,210.00,198.00,210.00,682.00,138912.00,206.00,4.00
102,NIBL Pragati Fund,2,8.75,8.75,8.75,1758.00,15382.50,8.83,-0.08
103,NIC Asia Bank Ltd.,48,344.00,339.00,340.00,15294.00,5208971.00,343.00,-3.00
104,Nirdhan Utthan Laghubitta Bittiya Sanstha Limited,26,1240.00,1220.00,1224.00,2108.00,2587342.00,1265.00,-41.00
105,NLG Insurance Company Ltd.,20,1009.00,971.00,990.00,1226.00,1213804.00,990.00,0.00
106,NMB  Microfinance Bittiya Sanstha Ltd.,8,1647.00,1601.00,1647.00,274.00,443629.00,1631.00,16.00
107,NMB Bank Limited,56,479.00,470.00,472.00,13223.00,6262317.00,479.00,-7.00
108,Om Development Bank Ltd.,23,212.00,201.00,204.00,8878.00,1849737.00,205.00,-1.00
109,Oriental Hotels Limited,13,622.00,600.00,609.00,5100.00,3136190.00,618.00,-9.00
110,Pokhara Finance Ltd.,8,171.00,160.00,171.00,550.00,90850.00,165.00,6.00
111,Prabhu  Bank Limited,47,233.00,227.00,227.00,10538.00,2415022.00,230.00,-3.00
112,Prabhu Insurance Ltd.,66,799.00,770.00,781.00,8119.00,6351769.00,787.00,-6.00
113,Premier Insurance Company (Nepal) Limited,221,1276.00,1250.00,1260.00,6445.00,8127850.00,1260.00,0.00
114,Prime Commercial Bank Ltd.,108,338.00,330.00,330.00,22325.00,7425373.00,332.00,-2.00
115,Prime Life Insurance Company Limited,31,731.00,725.00,728.00,2969.00,2157760.00,739.00,-11.00
116,Progressive Finance Limited,6,177.00,168.00,171.00,630.00,106530.00,171.00,0.00
117,Prudential Insurance Co. Ltd.,29,895.00,862.00,870.00,3328.00,2928752.00,878.00,-8.00
118,Purnima Bikas Bank Ltd.,10,231.00,212.00,212.00,1440.00,324739.00,223.00,-11.00
119,Radhi Bidyut Company Ltd,56,217.00,201.00,208.00,560.00,114990.00,213.00,-5.00
120,Rastriya Beema Company Limited,37,13835.00,13297.00,13500.00,647.00,8788940.00,13566.00,-66.00
