S.N.,Traded Companies,No. Of Transaction,Max Price,Min Price,Closing Price,Traded Shares,Amount,Previous Closing,Difference Rs.
1,Ace Development Bank Ltd.,2,134.00,133.00,133.00,607.00,81231.00,134.00,-1.00
2,Agricultural Development Bank Limited,27,287.00,274.00,287.00,9084.00,2543741.00,274.00,13.00
3,Arun Valley Hydropower Development Co. Ltd.,19,332.00,322.00,328.00,3779.00,1241117.00,320.00,8.00
4,Asian Life Insurance Co. Limited,18,441.00,425.00,435.00,5223.00,2291549.00,425.00,10.00
5,Bank of Kathmandu Ltd.,9,538.00,525.00,538.00,559.00,295288.00,522.00,16.00
6,Butwal Power Company Limited,1,795.00,795.00,795.00,150.00,119250.00,782.00,13.00
7,Chilime Hydropower Company Limited,18,1260.00,1246.00,1250.00,3933.00,4917652.00,1253.00,-3.00
8,Citizen Investment Trust,1,1683.00,1683.00,1683.00,50.00,84150.00,1650.00,33.00
9,Citizens Bank Internatioal Limited Promoter Share,7,135.00,126.00,135.00,333037.00,44158695.00,124.00,11.00
10,Citizens Bank International Limited,5,252.00,250.00,251.00,1543.00,386589.00,247.00,4.00
11,Commerz and Trust Bank Nepal Ltd.,18,158.00,152.00,152.00,1954.00,305312.00,155.00,-3.00
12,Deva Bikas Bank Limited,4,82.00,80.00,82.00,3616.00,290285.00,79.00,3.00
13,Everest Bank Limited,9,1566.00,1560.00,1560.00,1017.00,1589678.00,1555.00,5.00
14,Everest Insurance Co. Ltd.,1,211.00,211.00,211.00,67.00,14137.00,215.00,-4.00
15,Excel Development Bank Ltd.,1,343.00,343.00,343.00,20.00,6860.00,349.00,-6.00
16,Gandaki Bikas Bank Limited,1,151.00,151.00,151.00,61.00,9211.00,150.00,1.00
17,Garima Bikas Bank Limited,3,150.00,150.00,150.00,77.00,11550.00,150.00,0.00
18,Gaurishankar Development Bank Ltd.,7,97.00,97.00,97.00,77.00,7469.00,98.00,-1.00
19,Global IME Bank Limited,20,435.00,417.00,428.00,8225.00,3454287.00,427.00,1.00
20,Grand Bank Nepal Limited,11,181.00,179.00,180.00,2621.00,471080.00,180.00,0.00
21,Gurans Life Insurance Company Ltd.,26,264.00,249.00,264.00,6592.00,1690348.00,253.00,11.00
22,Himalayan Bank Limited,7,735.00,718.00,733.00,432.00,316768.00,725.00,8.00
23,Himalayan General Insurance Co. Ltd,1,387.00,387.00,387.00,60.00,23220.00,380.00,7.00
24,Infrastructure Development Bank Ltd.,1,62.00,62.00,62.00,11.00,682.00,61.00,1.00
25,International Leasing & Finance Co. Ltd.,3,136.00,134.00,135.00,385.00,51965.00,133.00,2.00
26,Janaki Finance Company Limited,2,249.00,249.00,249.00,210.00,52290.00,245.00,4.00
27,Janata Bank Nepal Ltd.,5,165.00,163.00,164.00,3075.00,504994.00,164.00,0.00
28,Kabeli Bikas Bank Limited,1,115.00,115.00,115.00,22.00,2530.00,117.00,-2.00
29,Kamana Sewa Bikas Bank Limited,1,153.00,153.00,153.00,50.00,7650.00,153.00,0.00
30,Kasthamandap Development Bank Limited,1,63.00,63.00,63.00,72.00,4536.00,62.00,1.00
31,Kumari Bank Limited,6,311.00,301.00,301.00,1018.00,309823.00,300.00,1.00
32,Laxmi Bank Limited,3,354.00,348.00,354.00,212.00,74820.00,342.00,12.00
33,Life Insurance Corporation (Nepal) Limited,1,1375.00,1375.00,1375.00,48.00,66000.00,1400.00,-25.00
34,Lumbini Bank Limited,8,201.00,196.00,201.00,1567.00,311580.00,199.00,2.00
35,Lumbini Finance Ltd.,3,124.00,122.00,124.00,351.00,43132.00,123.00,1.00
36,Lumbini General Insurance Co. Ltd.,7,230.00,220.00,226.00,679.00,151124.00,217.00,9.00
37,Machhapuchhre Bank Limited,20,246.00,238.00,240.00,6031.00,1449347.00,241.00,-1.00
38,Mega  Bank Nepal Ltd.,167,186.00,180.00,182.00,12824.00,2338824.00,183.00,-1.00
39,Multipurpose Finance Company  Limited,3,65.00,63.00,65.00,30.00,1920.00,62.00,3.00
40,Nabil Bank Limited,21,2035.00,2015.00,2030.00,1255.00,2542497.00,2008.00,22.00
41,NABIL Bank Limited Promotor Share,1,1270.00,1270.00,1270.00,189.00,240030.00,1270.00,0.00
42,National Life Insurance Co. Ltd.,3,1040.00,1000.00,1040.00,15083.00,15084860.00,1020.00,20.00
43,Neco Insurance Limited,1,166.00,166.00,166.00,27.00,4482.00,169.00,-3.00
44,Nepal Bangladesh Bank Limited,34,392.00,382.00,392.00,19325.00,7445375.00,375.00,17.00
45,Nepal Bank Limited,13,164.00,157.00,164.00,13270.00,2114835.00,155.00,9.00
46,Nepal Credit And Commercial Bank Limited,20,288.00,282.00,282.00,11820.00,3352060.00,281.00,1.00
47,Nepal Doorsanchar Company Limited,3,601.00,599.00,601.00,280.00,167880.00,595.00,6.00
48,Nepal Insurance Co. Ltd.,3,446.00,430.00,446.00,177.00,77142.00,423.00,23.00
49,Nepal Investment Bank Limited,24,862.00,851.00,860.00,3377.00,2901498.00,852.00,8.00
50,Nepal Life Insurance Co. Ltd.,4,2175.00,2170.00,2170.00,1054.00,2288185.00,2170.00,0.00
51,Nepal SBI Bank Limited,4,794.00,765.00,794.00,476.00,367674.00,750.00,44.00
52,Nerude Laghubitta Bittiya Sanstha Limited,8,720.00,710.00,712.00,554.00,395760.00,710.00,2.00
53,NIC Asia Bank Ltd.,25,620.00,603.00,620.00,2612.00,1609031.00,615.00,5.00
54,Nilgiri Bikas Bank Limited,1,131.00,131.00,131.00,23.00,3013.00,132.00,-1.00
55,Nirdhan Utthan Laghubitta Bittiya Sanstha Limited,1,475.00,475.00,475.00,572.00,271700.00,484.00,-9.00
56,NLG Insurance Company Ltd.,7,478.00,470.00,470.00,320.00,152000.00,472.00,-2.00
57,NMB Bank Limited,18,260.00,254.00,260.00,3241.00,828742.00,255.00,5.00
58,Prabhu Insurance Ltd.,1,244.00,244.00,244.00,806.00,196664.00,246.00,-2.00
59,Premier Insurance Company (Nepal) Limited,1,174.00,174.00,174.00,10.00,1740.00,171.00,3.00
60,Prime Commercial Bank Ltd.,24,330.00,320.00,323.00,4308.00,1393842.00,320.00,3.00
61,Prime Life Insurance Company Limited,7,390.00,384.00,390.00,2348.00,907384.00,391.00,-1.00
62,Prudential Finance Company Limited,1,60.00,60.00,60.00,450.00,27000.00,60.00,0.00
63,Purnima Bikas Bank Ltd.,4,103.00,103.00,103.00,100.00,10300.00,102.00,1.00
64,RMDC Laghubitta Bittiya Sanstha Ltd.,237,592.00,560.00,570.00,35368.00,20109429.00,588.00,-18.00
65,Sagarmatha Insurance Co. Ltd.,9,805.00,790.00,805.00,1257.00,998415.00,795.00,10.00
66,Sana Kisan Bikas Laghubitta Bittiya Sanstha Limited,399,718.00,652.00,690.00,23565.00,16050701.00,665.00,25.00
67,Sanima Bank Limited,12,259.00,242.00,255.00,4613.00,1169082.00,238.00,17.00
68,Sewa Bikas Bank Limited,14,119.00,115.00,117.00,878.00,102928.00,113.00,4.00
69,Shikhar Insurance Co. Ltd.,6,520.00,511.00,511.00,782.00,403070.00,515.00,-4.00
70,Shine Resunga Development Bank Ltd.,22,204.00,198.00,200.00,1439.00,289970.00,198.00,2.00
71,Siddhartha Bank Limited,8,395.00,390.00,390.00,2208.00,863958.00,388.00,2.00
72,Soaltee Hotel Limited,6,310.00,288.00,310.00,9142.00,2821172.00,283.00,27.00
73,Society Development Bank Ltd.,5,49.98,48.05,49.98,3324.00,162244.00,50.00,-0.02
74,Standard Chartered Bank Limited,3,1793.00,1760.00,1760.00,124.00,218890.00,1759.00,1.00
75,Sunrise Bank Limited,7,232.00,228.00,232.00,458.00,105056.00,230.00,2.00
76,Surya Life Insurance Company Limited,1,244.00,244.00,244.00,45.00,10980.00,242.00,2.00
77,Swabalamban Laghubitta Bittiya Sanstha Limited,3,498.00,496.00,496.00,416.00,206968.00,498.00,-2.00
78,Swarojgar Laghu Bitta Bikas Bank Ltd.,4,347.00,341.00,345.00,248.00,85524.00,335.00,10.00
79,Tourism Development Bank Limited,3,90.00,89.00,90.00,4558.00,408131.00,91.00,-1.00
80,Unilever Nepal Limited,2,9999.00,9999.00,9999.00,40.00,399960.00,9996.00,3.00
81,Union Finance Co. Ltd.,1,100.00,100.00,100.00,147.00,14700.00,100.00,0.00
82,United Finance Ltd.,1,138.00,138.00,138.00,56.00,7728.00,140.00,-2.00
83,Western Development Bank Limited,3,95.00,94.00,94.00,132.00,12492.00,96.00,-2.00
