S.N.,Traded Companies,No. Of Transaction,Max Price,Min Price,Closing Price,Traded Shares,Amount,Previous Closing,Difference Rs.
1,Agricultural Development Bank Limited,26,471.00,452.00,455.00,1330.00,609170.00,465.00,-10.00
2,Alpine Development Bank Limited,6,321.00,315.00,316.00,360.00,114450.00,327.00,-11.00
3,Apex Development Bank Ltd.,22,135.00,131.00,135.00,2217.00,294014.00,135.00,0.00
4,Arun Valley Hydropower Development Co. Ltd.,27,343.00,338.00,340.00,2685.00,913080.00,337.00,3.00
5,Asian Life Insurance Co. Limited,6,1200.00,1198.00,1200.00,960.00,1151000.00,1216.00,-16.00
6,Bhargav Bikash Bank Ltd.,4,258.00,258.00,258.00,40.00,10320.00,263.00,-5.00
7,Biratlaxmi Bikas Bank Limited,2,324.00,318.00,318.00,422.00,134796.00,318.00,0.00
8,Bishal Bazar Company Limited,1,2009.00,2009.00,2009.00,10.00,20090.00,1970.00,39.00
9,Butwal Power Company Limited,2,600.00,600.00,600.00,453.00,271800.00,605.00,-5.00
10,Central Finance Co. Ltd.,2,199.00,196.00,196.00,1560.00,307440.00,203.00,-7.00
11,Century Commercial Bank Ltd.,15,316.00,305.00,312.00,3039.00,935668.00,310.00,2.00
12,Chhimek Laghubitta Bittiya Sanstha Limited,5,1600.00,1580.00,1580.00,589.00,938200.00,1600.00,-20.00
13,Chilime Hydropower Company Limited,58,1574.00,1559.00,1574.00,7498.00,11714437.00,1571.00,3.00
14,Citizens Bank International Limited,14,451.00,441.00,444.00,2182.00,967191.00,449.00,-5.00
15,Civil Bank Ltd,25,286.00,278.00,286.00,2696.00,755422.00,281.00,5.00
16,Cosmos Development Bank Ltd.,3,336.00,332.00,336.00,299.00,99852.00,334.00,2.00
17,Country Development Bank Ltd.,14,182.00,171.00,180.00,540.00,97100.00,174.00,6.00
18,Ekata Bikas Bank Ltd.,5,295.00,290.00,290.00,456.00,133860.00,290.00,0.00
19,Everest Bank Limited,11,2065.00,2045.00,2065.00,1010.00,2070630.00,2060.00,5.00
20,First Micro Finance Laghubitta Bittiya Sanstha Limited,4,600.00,595.00,595.00,500.00,298100.00,607.00,-12.00
21,Garima Bikas Bank Limited,6,314.00,311.00,311.00,347.00,108074.00,318.00,-7.00
22,Global IME Bank Limited,115,468.00,443.00,459.00,13064.00,5828323.00,450.00,9.00
23,Gurans Life Insurance Company Ltd.,18,522.00,505.00,511.00,2167.00,1115639.00,522.00,-11.00
24,Gurkhas Finance Ltd.,1,160.00,160.00,160.00,500.00,80000.00,159.00,1.00
25,Hama Merchant & Finance Ltd.,9,161.00,155.00,161.00,990.00,155920.00,157.00,4.00
26,Himalayan Bank Limited,4,841.00,838.00,838.00,400.00,335800.00,855.00,-17.00
27,Infrastructure Development Bank Ltd.,5,180.00,177.00,180.00,380.00,68268.00,180.00,0.00
28,Innovative Development Bank Ltd.,5,436.00,430.00,430.00,897.00,389354.00,428.00,2.00
29,Janaki Finance Company Limited,3,394.00,380.00,380.00,137.00,53418.00,402.00,-22.00
30,Janata Bank Nepal Ltd.,9,278.00,267.00,267.00,1940.00,523238.00,283.00,-16.00
31,Jyoti Bikas Bank Limited,17,190.00,188.00,190.00,1536.00,290797.00,191.00,-1.00
32,Kabeli Bikas Bank Limited,9,620.00,610.00,610.00,551.00,337652.00,615.00,-5.00
33,Kailash Bikas Bank Ltd.,1,363.00,363.00,363.00,1500.00,544500.00,370.00,-7.00
