S.N.,Traded Companies,No. Of Transaction,Max Price,Min Price,Closing Price,Traded Shares,Amount,Previous Closing,Difference Rs.
1,Ace Development Bank Ltd.,1,205.00,205.00,205.00,195.00,39975.00,205.00,0.00
2,Agricultural Development Bank Limited,172,501.00,488.00,500.00,31751.00,15848924.00,497.00,3.00
3,Alpine Development Bank Limited,1,159.00,159.00,159.00,10.00,1590.00,162.00,-3.00
4,Apex Development Bank Ltd.,52,142.00,136.00,142.00,2236.00,313808.00,141.00,1.00
5,Araniko Development Bank Limited,40,132.00,123.00,123.00,1940.00,246960.00,131.00,-8.00
6,Arun Valley Hydropower Development Co. Ltd.,149,713.00,684.00,695.00,46645.00,32404123.00,698.00,-3.00
7,Asian Life Insurance Co. Limited,24,725.00,705.00,713.00,5200.00,3720891.00,727.00,-14.00
8,Bank of Kathmandu Ltd.,25,595.00,577.00,583.00,4685.00,2724626.00,585.00,-2.00
9,Bishal Bazar Company Limited,1,1820.00,1820.00,1820.00,250.00,455000.00,1850.00,-30.00
10,Butwal Power Company Limited,2,837.00,837.00,837.00,44.00,36828.00,821.00,16.00
11,Chhimek Laghubitta Bittiya Sanstha Limited,3,885.00,876.00,885.00,410.00,361360.00,885.00,0.00
12,Chilime Hydropower Company Limited,67,1508.00,1500.00,1505.00,8417.00,12663386.00,1509.00,-4.00
13,Citizen Investment Trust,3,2230.00,2200.00,2200.00,92.00,203690.00,2223.00,-23.00
14,Citizens Bank International Limited,51,476.00,460.00,462.00,8909.00,4174797.00,468.00,-6.00
15,Clean Energy Development Bank Limited,6,276.00,266.00,266.00,486.00,132120.00,281.00,-15.00
16,Corporate Development Bank Limited,12,139.00,137.00,137.00,990.00,136110.00,141.00,-4.00
17,Country Development Bank Ltd.,60,117.00,108.00,116.00,2770.00,313830.00,109.00,7.00
18,Deprosc Laghubitta Bittiya Sanstha Limited,9,1000.00,960.00,1000.00,1182.00,1152445.00,945.00,55.00
19,Everest Bank Limited,24,2101.00,2055.00,2090.00,2963.00,6177731.00,2105.00,-15.00
20,Excel Development Bank Ltd.,1,488.00,488.00,488.00,92.00,44896.00,479.00,9.00
21,First Micro Finance Laghubitta Bittiya Sanstha Limited,1,518.00,518.00,518.00,827.00,428386.00,525.00,-7.00
22,Gandaki Bikas Bank Limited,7,236.00,228.00,232.00,481.00,111871.00,240.00,-8.00
23,Gandaki Bikas BankLimited,3,218.00,214.00,214.00,550.00,117900.00,222.00,-8.00
24,Garima Bikas Bank Limited,17,297.00,285.00,297.00,1198.00,350973.00,290.00,7.00
25,Gaurishankar Development Bank Ltd.,70,151.00,138.00,148.00,7001.00,1046091.00,138.00,10.00
26,Grand Bank Nepal Limited,8,300.00,289.00,289.00,2023.00,590081.00,295.00,-6.00
27,Gurans Life Insurance Company Ltd.,9,390.00,380.00,385.00,790.00,302975.00,390.00,-5.00
28,Hama Merchant & Finance Ltd.,7,108.00,102.00,108.00,750.00,78320.00,104.00,4.00
29,Himalayan Bank Limited,7,888.00,855.00,855.00,2155.00,1861350.00,888.00,-33.00
30,Himalayan General Insurance Co. Ltd,3,435.00,434.00,434.00,224.00,97246.00,427.00,7.00
31,ICFC Finance Limited,2,219.00,216.00,216.00,477.00,103179.00,215.00,1.00
32,Infrastructure Development Bank Ltd.,39,117.00,114.00,114.00,4291.00,495161.00,114.00,0.00
33,International Development Bank Ltd,5,142.00,140.00,140.00,1468.00,205714.00,140.00,0.00
34,International Leasing & Finance Co. Ltd.,8,247.00,244.00,244.00,2901.00,710556.00,246.00,-2.00
35,Janaki Finance Company Limited,3,260.00,250.00,250.00,630.00,158300.00,257.00,-7.00
36,Janata Bank Nepal Ltd.,18,293.00,281.00,292.00,3946.00,1139083.00,294.00,-2.00
37,Jebils Finance Ltd.,1,104.00,104.00,104.00,100.00,10400.00,106.00,-2.00
38,Jyoti Bikas Bank Limited,36,142.00,138.00,141.00,8770.00,1223710.00,144.00,-3.00
39,Kabeli Bikas Bank Limited,5,189.00,177.00,189.00,70.00,12840.00,174.00,15.00
40,Kailash Bikas Bank Ltd.,2,300.00,300.00,300.00,2000.00,600000.00,300.00,0.00
41,Kamana Sewa Bikas Bank Limited,24,255.00,250.00,252.00,1210.00,305010.00,260.00,-8.00
42,Kankai Bikas Bank Ltd.,4,147.00,147.00,147.00,134.00,19698.00,150.00,-3.00
43,Karnali Development Bank Limited,38,107.00,103.00,106.00,1560.00,163660.00,105.00,1.00
44,Kaski Finance Limited,4,161.00,158.00,161.00,772.00,124106.00,155.00,6.00
45,Kasthamandap Development Bank Limited,5,111.00,109.00,111.00,384.00,42202.00,109.00,2.00
46,Kumari Bank Limited,39,550.00,539.00,541.00,9937.00,5395993.00,551.00,-10.00
47,Laxmi Bank Limited,6,500.00,490.00,499.00,1278.00,634799.00,505.00,-6.00
48,Life Insurance Corporation (Nepal) Limited,25,2650.00,2605.00,2650.00,2701.00,7075745.00,2601.00,49.00
49,Lumbini Bikas Bank Ltd.,4,115.00,113.00,113.00,260.00,29420.00,114.00,-1.00
50,Lumbini General Insurance Co. Ltd.,1,350.00,350.00,350.00,200.00,70000.00,356.00,-6.00
51,Machhapuchhre Bank Limited,24,477.00,467.00,472.00,5243.00,2465312.00,477.00,-5.00
52,Maha Laxmi Finance Ltd.,3,270.00,265.00,270.00,2425.00,654555.00,260.00,10.00
53,Mahalaxmi BikasBank Limited,3,169.00,166.00,169.00,602.00,100328.00,166.00,3.00
54,Mega  Bank Nepal Ltd.,131,437.00,420.00,435.00,18029.00,7769831.00,435.00,0.00
55,Metro Development Bank Limited,10,273.00,249.00,273.00,429.00,116178.00,249.00,24.00
56,Miteri Development Bank Limited,7,365.00,356.00,361.00,348.00,125700.00,361.00,0.00
57,Muktinath Bikas Bank Ltd.,11,561.00,548.00,554.00,2347.00,1291840.00,550.00,4.00
58,Nabil Balance Fund 1,21,11.80,11.50,11.80,67661.00,790432.00,11.93,-0.13
59,Nabil Bank Limited,12,2100.00,2075.00,2100.00,884.00,1849297.00,2077.00,23.00
60,Namaste Bittiya Sanstha Ltd.,5,233.00,225.00,233.00,750.00,171000.00,225.00,8.00
61,National Hydro Power Company Limited,162,111.00,98.00,100.00,176810.00,18525010.00,101.00,-1.00
62,National Life Insurance Co. Ltd.,12,1970.00,1926.00,1945.00,2197.00,4278073.00,1965.00,-20.00
63,Nava Durga Finance Co. Ltd.,5,114.00,106.00,114.00,50.00,5500.00,104.00,10.00
64,Nepal Aawas Finance Limited,9,176.00,163.00,176.00,807.00,138301.00,160.00,16.00
65,Nepal Bangladesh Bank Limited,54,630.00,615.00,615.00,18441.00,11375953.00,639.00,-24.00
66,Nepal Bank Limited,28,336.00,327.00,328.00,16120.00,5308721.00,330.00,-2.00
67,Nepal Credit And Commercial Bank Limited,46,431.00,423.00,426.00,20617.00,8832417.00,429.00,-3.00
68,Nepal Doorsanchar Company Limited,27,676.00,670.00,675.00,6280.00,4221050.00,672.00,3.00
69,Nepal Express Finance Ltd.,1,270.00,270.00,270.00,10.00,2700.00,265.00,5.00
70,Nepal Insurance Co. Ltd.,3,632.00,619.00,632.00,720.00,448520.00,620.00,12.00
71,Nepal Investment Bank Limited,16,943.00,915.00,916.00,2694.00,2497137.00,946.00,-30.00
72,Nepal Life Insurance Co. Ltd.,21,3810.00,3700.00,3810.00,3140.00,11755950.00,3700.00,110.00
73,Nepal SBI Bank Limited,5,1060.00,1040.00,1040.00,987.00,1028480.00,1059.00,-19.00
74,Nerude Laghubitta Bittiya Sanstha Limited,2,1294.00,1290.00,1294.00,230.00,297036.00,1280.00,14.00
