S.N.,Traded Companies,No. Of Transaction,Max Price,Min Price,Closing Price,Traded Shares,Amount,Previous Closing,Difference Rs.
1,10.35% Agricultural Bank Debenture 2083,4,1015.00,1015.00,1015.00,100.00,101500.00,1015.00,0.00
2,12 % Goodwill Finance Limited Debenture 2083,1,1120.00,1120.00,1120.00,200.00,224000.00,1140.00,-20.00
3,8.5% SBL Debenture 2084,2,960.60,960.60,960.60,50.00,48030.00,947.00,13.60
4,Aarambha Chautari Laghubitta Bittiya Sanstha Limited,22,1165.00,1143.50,1156.00,595.00,687827.00,1165.00,-9.00
5,Agricultural Development Bank Limited,221,441.00,430.10,441.00,42355.00,18542483.60,435.00,6.00
6,Ajod Insurance Limited,49,673.00,637.10,638.00,1228.00,789051.00,660.00,-22.00
7,Ankhu Khola Jalvidhyut Company Ltd,759,282.00,262.00,267.00,126766.00,34247563.50,278.50,-11.50
8,Api Power Company Ltd.,958,425.00,403.00,404.00,167764.00,68733566.60,422.10,-18.10
9,Arun Kabeli Power Ltd.,704,510.00,485.10,486.50,108126.00,53372151.00,506.00,-19.50
10,Arun Valley Hydropower Development Co. Ltd.,565,405.00,385.20,386.00,134064.00,52840483.60,400.00,-14.00
11,Asha Laghubitta Bittiya Sanstha Ltd,18,1306.60,1281.00,1306.00,823.00,1062899.00,1315.00,-9.00
12,Asian Life Insurance Co. Limited,82,1009.90,990.10,1007.00,6036.00,6023780.90,1006.00,1.00
13,Bank of Kathmandu Ltd.,185,258.90,253.00,254.00,21503.00,5483762.50,258.90,-4.90
14,Barun Hydropower Co. Ltd.,128,417.00,394.80,395.00,13378.00,5387617.50,411.10,-16.10
15,Best Finance Company Ltd.,217,464.00,438.00,444.00,18583.00,8267632.00,457.00,-13.00
16,Bishal Bazar Company Limited,27,4536.50,4295.00,4450.00,410.00,1789231.40,4629.00,-179.00
17,Bottlers Nepal (Terai) Limited,5,12252.00,12006.00,12020.00,50.00,605410.00,12500.00,-480.00
18,Butwal Power Company Limited,256,470.00,458.00,460.00,27424.00,12669871.40,462.90,-2.90
19,CEDB Hydropower Development Company Limited,149,700.00,678.00,700.00,15936.00,11027554.00,705.00,-5.00
20,Central Finance Co. Ltd.,275,450.00,418.00,421.00,33645.00,14385919.60,445.00,-24.00
21,Century Commercial Bank Ltd.,227,222.00,216.00,221.00,44029.00,9681320.80,220.10,0.90
22,Chandragiri Hills Limited,131,1320.00,1285.00,1291.00,6306.00,8166320.00,1311.00,-20.00
23,Chhimek Laghubitta Bittiya Sanstha Limited,241,1544.00,1511.00,1530.00,9374.00,14342450.50,1544.00,-14.00
24,Chhyangdi Hydropower Ltd.,123,488.50,458.00,468.90,15360.00,7188402.00,479.00,-10.10
25,Chilime Hydropower Company Limited,114,510.00,488.00,488.10,11612.00,5707295.40,500.00,-11.90
26,Citizen Investment Trust,234,2870.00,2755.00,2813.00,8549.00,23952915.30,2865.00,-52.00
27,Citizens Bank Internatioal Limited Promoter Share,1,143.00,143.00,143.00,7000.00,1001000.00,143.00,0.00
28,Citizens Bank International Limited,161,268.00,260.00,266.00,23603.00,6220606.30,266.00,0.00
29,Citizens Mutual Fund -1,7,9.47,9.31,9.47,8057.00,75241.24,9.50,-0.03
30,CITIZENS MUTUAL FUND 2,6,9.32,9.14,9.32,6000.00,55499.00,9.50,-0.18
31,Civil Bank Ltd,179,238.00,234.00,234.20,26831.00,6310621.10,237.00,-2.80
32,Civil Laghubitta Bittiya Sanstha Ltd.,45,929.20,885.00,885.00,1717.00,1544284.00,929.00,-44.00
