S.N.,Traded Companies,No. Of Transaction,Max Price,Min Price,Closing Price,Traded Shares,Amount,Previous Closing,Difference Rs.
1,Agricultural Development Bank Limited,39,340.00,332.00,337.00,9067.00,3064628.00,335.00,2.00
2,Api Power Company Ltd.,37,290.00,285.00,286.00,3471.00,999824.00,285.00,1.00
3,Arambha Microfinance Bittiya Sanstha Ltd.,2,300.00,295.00,300.00,20.00,5950.00,290.00,10.00
4,Arun Kabeli Power Ltd.,17,256.00,245.00,249.00,1178.00,297379.00,245.00,4.00
5,Arun Valley Hydropower Development Co. Ltd.,30,169.00,165.00,168.00,22339.00,3718425.00,167.00,1.00
6,Asian Life Insurance Co. Limited,54,717.00,696.00,700.00,8218.00,5793229.00,693.00,7.00
7,Bank of Kathmandu Ltd.,54,340.00,333.00,334.00,6179.00,2067780.00,334.00,0.00
8,Barun Hydropower Co. Ltd.,20,176.00,171.00,171.00,1702.00,293606.00,175.00,-4.00
9,Best Finance Company Ltd.,1,120.00,120.00,120.00,100.00,12000.00,118.00,2.00
10,Bottlers Nepal (Terai) Limited,1,6046.00,6046.00,6046.00,20.00,120920.00,5929.00,117.00
11,Butwal Power Company Limited,44,463.00,455.00,456.00,8222.00,3773195.00,462.00,-6.00
12,Central Finance Co. Ltd.,5,120.00,118.00,118.00,2060.00,245200.00,122.00,-4.00
13,Century Commercial Bank Ltd.,93,176.00,171.00,172.00,14256.00,2468112.00,171.00,1.00
14,Chhimek Laghubitta Bittiya Sanstha Limited,42,923.00,887.00,900.00,3871.00,3505982.00,888.00,12.00
15,Chhyangdi Hydropower Ltd.,24,159.00,143.00,154.00,320.00,48422.00,156.00,-2.00
16,Chilime Hydropower Company Limited,108,782.00,770.00,772.00,17199.00,13342649.00,769.00,3.00
17,Citizen Investment Trust,31,2529.00,2500.00,2500.00,1360.00,3411750.00,2480.00,20.00
18,Citizens Bank International Limited,101,265.00,257.00,260.00,22750.00,5891194.90,260.00,0.00
19,Civil Bank Ltd,44,156.00,151.00,151.00,10287.00,1572057.00,152.00,-1.00
20,Civil Laghubitta Bittiya Sanstha Ltd.,8,738.00,724.00,724.00,290.00,210220.00,710.00,14.00
21,Corporate Development Bank Limited,6,121.00,118.00,118.00,320.00,38470.00,119.00,-1.00
22,Deprosc Laghubitta Bittiya Sanstha Limited,19,745.00,732.00,732.00,1807.00,1335845.00,730.00,2.00
23,Deva Bikas Bank Limited,22,143.00,139.00,143.00,6904.00,975680.00,141.00,2.00
24,Everest Bank Limited,121,816.00,795.00,797.00,13365.00,10731894.00,800.00,-3.00
25,Everest Bank Limited Con. Pref.,2,650.00,650.00,650.00,46.00,29900.00,663.00,-13.00
26,Everest Insurance Co. Ltd.,24,1426.00,1380.00,1380.00,1170.00,1630798.00,1399.00,-19.00
27,Excel Development Bank Ltd.,20,346.00,341.00,342.00,1802.00,617091.00,347.00,-5.00
28,First Micro Finance Laghubitta Bittiya Sanstha Limited,63,530.00,514.00,520.00,6146.00,3208944.00,519.00,1.00
29,Forward Microfinance Laghubitta Bittiya Sanstha Limited,39,1935.00,1875.00,1875.00,1509.00,2866986.00,1866.00,9.00
30,Gandaki Bikas Bank Limited,19,238.00,229.00,235.00,2399.00,564945.00,229.00,6.00
31,Garima Bikas Bank Limited,57,186.00,179.00,181.00,7553.00,1377066.00,178.00,3.00
32,Global IME Bank Limited,85,315.00,309.00,311.00,11123.00,3450305.00,310.00,1.00
33,Global IME Laghubitta Bittiya Sanstha Ltd.,16,1081.00,1020.00,1040.00,489.00,518119.00,1060.00,-20.00
34,Goodwill Finance Limited,8,132.00,130.00,132.00,1750.00,227800.00,129.00,3.00
35,Grameen Bikas Laghubitta Bittiya Sanstha Ltd.,202,564.00,535.00,558.00,24855.00,13838460.00,539.00,19.00
36,Green Development Bank Ltd.,4,168.00,166.00,166.00,142.00,23802.00,170.00,-4.00
37,Guheshowori Merchant Bank & Finance Co. Ltd.,2,145.00,143.00,143.00,150.00,21550.00,145.00,-2.00
38,Gurans Life Insurance Company Ltd.,165,894.00,832.00,879.00,22179.00,19037134.00,832.00,47.00
39,Gurkhas Finance Ltd.,3,118.00,116.00,116.00,1131.00,132396.00,116.00,0.00
40,Hamro Bikas Bank Ltd.,7,150.00,146.00,148.00,3421.00,503466.00,148.00,0.00
41,Hathway Finance Company Limited,10,142.00,140.00,140.00,3860.00,545120.00,142.00,-2.00
42,Himalayan Bank Limited,39,615.00,606.00,610.00,3928.00,2397331.00,612.00,-2.00
43,Himalayan Distillery Limited,14,1100.00,1040.00,1040.00,1070.00,1124940.00,1020.00,20.00
44,Himalayan General Insurance Co. Ltd,64,464.00,453.00,455.00,8280.00,3798139.00,457.00,-2.00
45,Himalayan Power Partner Ltd.,71,290.00,280.00,287.00,990.00,283420.00,286.00,1.00
46,Hydorelectricity Investment and Development Company Ltd,41,151.00,148.00,149.00,4993.00,747248.00,150.00,-1.00
