S.N.,Traded Companies,No. Of Transaction,Max Price,Min Price,Closing Price,Traded Shares,Amount,Previous Closing,Difference Rs.
1,Agricultural Development Bank Limited,76,433.00,425.00,431.00,17649.00,7561101.00,432.00,-1.00
2,Api Power Company Ltd.,19,563.00,541.00,560.00,1214.00,672848.00,560.00,0.00
3,Arun Kabeli Power Ltd.,27,319.00,315.00,318.00,2361.00,746894.00,317.00,1.00
4,Arun Valley Hydropower Development Co. Ltd.,10,218.00,210.00,218.00,1430.00,309000.00,214.00,4.00
5,Asian Life Insurance Co. Limited,16,1468.00,1440.00,1468.00,2804.00,4058340.00,1441.00,27.00
6,Bank of Kathmandu Ltd.,47,425.00,420.00,425.00,7869.00,3329861.00,426.00,-1.00
7,Best Finance Company Ltd.,5,131.00,127.00,127.00,810.00,104790.00,133.00,-6.00
8,Bhargav Bikash Bank Ltd.,9,275.00,264.00,265.00,772.00,205930.00,270.00,-5.00
9,Bishal Bazar Company Limited,12,2194.00,2000.00,2115.00,264.00,545336.00,2151.00,-36.00
10,Butwal Power Company Limited,17,629.00,608.00,628.00,4418.00,2708216.00,615.00,13.00
11,Central Finance Co. Ltd.,5,185.00,182.00,182.00,865.00,158213.00,188.00,-6.00
12,Century Commercial Bank Ltd.,63,224.00,217.00,221.00,14569.00,3193941.00,222.00,-1.00
13,Chhimek Laghubitta Bittiya Sanstha Limited,11,1428.00,1390.00,1390.00,1302.00,1825360.00,1400.00,-10.00
14,Chhyangdi Hydropower Ltd.,7,170.00,168.00,168.00,172.00,29084.00,173.00,-5.00
15,Chilime Hydropower Company Limited,103,830.00,804.00,811.00,17823.00,14548276.00,825.00,-14.00
16,Citizen Investment Trust,11,3625.00,3580.00,3611.00,610.00,2197120.00,3650.00,-39.00
17,Citizens Bank International Limited,53,300.00,293.00,296.00,6975.00,2065197.00,300.00,-4.00
18,Civil Bank Ltd,32,226.00,221.00,226.00,5263.00,1178025.00,227.00,-1.00
19,Civil Laghubitta Bittiya Sanstha Ltd.,1,1245.00,1245.00,1245.00,15.00,18675.00,1265.00,-20.00
20,Deprosc Laghubitta Bittiya Sanstha Limited,25,1200.00,1180.00,1185.00,1857.00,2203310.00,1186.00,-1.00
21,Deva Bikas Bank Limited,21,250.00,245.00,247.00,5266.00,1307600.00,250.00,-3.00
22,Dibyashwori Hydropower Ltd.,5,158.00,155.00,156.00,560.00,87450.00,158.00,-2.00
23,Everest Bank Limited,71,1206.00,1180.00,1196.00,7219.00,8602271.00,1204.00,-8.00
24,Everest Insurance Co. Ltd.,24,2672.00,2618.00,2640.00,839.00,2205864.00,2620.00,20.00
25,Excel Development Bank Ltd.,20,444.00,434.00,439.00,3455.00,1514860.00,440.00,-1.00
26,First Micro Finance Laghubitta Bittiya Sanstha Limited,21,826.00,815.00,824.00,2304.00,1894090.00,818.00,6.00
27,Forward Microfinance Laghubitta Bittiya Sanstha Limited,43,3564.00,3521.00,3564.00,944.00,3336900.00,3590.00,-26.00
28,Gandaki Bikas Bank Limited,27,361.00,351.00,355.00,4637.00,1662123.00,355.00,0.00
29,Garima Bikas Bank Limited,19,250.00,245.00,247.00,4080.00,1009587.00,248.00,-1.00
30,Global IME Bank Limited,58,385.00,370.00,375.00,7920.00,2980370.00,375.00,0.00
