S.N.,Traded Companies,No. Of Transaction,Max Price,Min Price,Closing Price,Traded Shares,Amount,Previous Closing,Difference Rs.
1,Agricultural Development Bank Limited,42,443.00,439.00,441.00,3718.00,1638796.00,439.00,2.00
2,Api Power Company Ltd.,39,583.00,561.00,580.00,4589.00,2628425.00,570.00,10.00
3,Arun Kabeli Power Ltd.,30,337.00,328.00,335.00,779.00,259413.00,333.00,2.00
4,Arun Valley Hydropower Development Co. Ltd.,16,220.00,212.00,218.00,1500.00,321600.00,220.00,-2.00
5,Asian Life Insurance Co. Limited,12,1495.00,1490.00,1491.00,1710.00,2552045.00,1489.00,2.00
6,Bank of Kathmandu Ltd.,68,445.00,433.00,435.00,15164.00,6598424.00,438.00,-3.00
7,Barun Hydropower Co. Ltd.,6,223.00,207.00,223.00,60.00,12980.00,203.00,20.00
8,Best Finance Company Ltd.,10,137.00,132.00,137.00,1890.00,253080.00,134.00,3.00
9,Bhargav Bikash Bank Ltd.,7,275.00,271.00,271.00,1070.00,290390.00,270.00,1.00
10,Bishal Bazar Company Limited,19,3030.00,2790.00,2790.00,763.00,2208157.00,2971.00,-181.00
11,Butwal Power Company Limited,3,612.00,610.00,612.00,371.00,226402.00,620.00,-8.00
12,Central Finance Co. Ltd.,5,184.00,181.00,181.00,364.00,66430.00,184.00,-3.00
13,Century Commercial Bank Ltd.,90,227.00,219.00,224.00,24297.00,5376932.00,227.00,-3.00
14,Chhimek Laghubitta Bittiya Sanstha Limited,11,1479.00,1465.00,1465.00,1472.00,2170400.00,1450.00,15.00
15,Chhyangdi Hydropower Ltd.,9,163.00,158.00,163.00,618.00,99240.00,161.00,2.00
16,Chilime Hydropower Company Limited,38,783.00,770.00,780.00,5749.00,4465340.00,780.00,0.00
17,Citizen Investment Trust,12,3710.00,3670.00,3710.00,885.00,3273930.00,3670.00,40.00
18,Citizens Bank International Limited,46,302.00,295.00,300.00,8596.00,2581601.00,294.00,6.00
19,City Express Finance Co. Limited,10,203.00,193.00,193.00,620.00,121140.00,207.00,-14.00
20,Civil Bank Ltd,45,229.00,223.00,229.00,19840.00,4480958.00,226.00,3.00
21,Civil Laghubitta Bittiya Sanstha Ltd.,10,1299.00,1279.00,1298.00,230.00,294950.00,1275.00,23.00
22,Deprosc Laghubitta Bittiya Sanstha Limited,35,1290.00,1265.00,1266.00,2740.00,3486720.00,1295.00,-29.00
23,Deva Bikas Bank Limited,14,253.00,250.00,252.00,4568.00,1152228.00,250.00,2.00
24,Dibyashwori Hydropower Ltd.,10,152.00,148.00,148.00,812.00,122546.00,149.00,-1.00
25,Everest Bank Limited,82,1219.00,1200.00,1205.00,7959.00,9614485.00,1207.00,-2.00
26,Everest Bank Limited Con. Pref.,2,800.00,790.00,800.00,90.00,71600.00,798.00,2.00
27,Everest Insurance Co. Ltd.,17,2675.00,2650.00,2650.00,562.00,1495670.00,2652.00,-2.00
28,Excel Development Bank Ltd.,21,475.00,449.00,449.00,2400.00,1106620.00,475.00,-26.00
29,First Micro Finance Laghubitta Bittiya Sanstha Limited,33,875.00,843.00,843.00,2881.00,2488844.00,867.00,-24.00
30,Forward Microfinance Laghubitta Bittiya Sanstha Limited,12,3650.00,3580.00,3611.00,178.00,644679.00,3650.00,-39.00
31,Gandaki Bikas Bank Limited,21,377.00,365.00,365.00,4890.00,1797210.00,371.00,-6.00
32,Garima Bikas Bank Limited,13,259.00,252.00,257.00,1462.00,374888.00,256.00,1.00
33,Global IME Bank Limited,62,383.00,376.00,376.00,11022.00,4177037.00,383.00,-7.00
34,Global IME Laghubitta Bittiya Sanstha Ltd.,14,2244.00,2189.00,2234.00,344.00,762028.00,2147.00,87.00
35,Global IME Samunnat Scheme-1,1,10.00,10.00,10.00,2900.00,29000.00,9.81,0.19
36,Goodwill Finance Limited,2,183.00,180.00,183.00,300.00,54600.00,181.00,2.00
37,Grameen Bikas Laghubitta Bittiya Sanstha Ltd.,16,719.00,696.00,719.00,1900.00,1329318.00,711.00,8.00
38,Green Development Bank Ltd.,1,538.00,538.00,538.00,20.00,10760.00,548.00,-10.00
39,Guheshowori Merchant Bank & Finance Co. Ltd.,2,255.00,255.00,255.00,30.00,7650.00,250.00,5.00
40,Gurans Life Insurance Company Ltd.,18,1040.00,1020.00,1038.00,1485.00,1531010.00,1040.00,-2.00
41,Hamro Bikas Bank Ltd.,3,209.00,205.00,205.00,650.00,135300.00,205.00,0.00
42,Hathway Finance Company Limited,5,175.00,169.00,169.00,304.00,52060.00,172.00,-3.00
43,Himalayan Bank Limited,17,891.00,888.00,890.00,3103.00,2761161.00,890.00,0.00
44,Himalayan General Insurance Co. Ltd,9,731.00,720.00,730.00,786.00,571400.00,730.00,0.00
45,Himalayan Power Partner Ltd.,145,395.00,376.00,395.00,1960.00,751850.00,386.00,9.00
46,Hydorelectricity Investment and Development Company Ltd,33,184.00,181.00,182.00,5196.00,949121.00,185.00,-3.00
47,ICFC Finance Limited,2,271.00,270.00,270.00,1147.00,310190.00,275.00,-5.00
48,IME General Insurance Ltd.,2,1240.00,1240.00,1240.00,100.00,124000.00,1240.00,0.00
49,Janaki Finance Company Limited,5,274.00,266.00,274.00,613.00,163508.00,261.00,13.00
50,Janata Bank Nepal Ltd.,74,250.00,245.00,247.00,20360.00,5043185.00,250.00,-3.00
51,Janautthan Samudayic Laghubitta Bittya Sanstha Limited,6,3794.00,3793.00,3793.00,42.00,159174.00,3721.00,72.00
52,Jebils Finance Ltd.,6,144.00,140.00,140.00,772.00,108800.00,143.00,-3.00
53,Jyoti Bikas Bank Limited,17,185.00,182.00,183.00,1794.00,328884.00,185.00,-2.00
54,Kailash Bikas Bank Ltd.,18,300.00,289.00,290.00,2216.00,646636.00,296.00,-6.00
55,Kalika Laghubitta Bittiya Sanstha Ltd,17,1961.00,1955.00,1960.00,797.00,1562220.00,1960.00,0.00
56,Kamana Sewa Bikas Bank Limited,23,218.00,211.00,213.00,5400.00,1155765.00,214.00,-1.00
57,Kankai Bikas Bank Ltd.,1,215.00,215.00,215.00,100.00,21500.00,212.00,3.00
58,Karnali Development Bank Limited,5,273.00,270.00,270.00,154.00,41916.00,278.00,-8.00
59,Khanikhola Hydropower Co. Ltd.,17,161.00,150.00,159.00,1493.00,231914.00,151.00,8.00
60,Kisan Lagubitta Bittiya Sanstha Limited,1,2390.00,2390.00,2390.00,10.00,23900.00,2420.00,-30.00
61,Kumari Bank Limited,41,296.00,292.00,296.00,16590.00,4887691.00,296.00,0.00
62,Laxmi Bank Limited,35,333.00,325.00,332.00,4719.00,1554303.00,333.00,-1.00
63,Laxmi Equity Fund,1,9.61,9.61,9.61,2500.00,24025.00,9.60,0.01
64,Laxmi Laghubitta Bittiya Sanstha Ltd.,17,1650.00,1625.00,1650.00,542.00,887252.00,1650.00,0.00
65,Laxmi Value Fund-1,1,11.50,11.50,11.50,100.00,1150.00,11.30,0.20
66,Life Insurance Corporation (Nepal) Limited,5,2140.00,2100.00,2100.00,410.00,862000.00,2060.00,40.00
67,Lumbini Bikas Bank Ltd.,21,214.00,206.00,207.00,10056.00,2102020.00,212.00,-5.00
68,Lumbini General Insurance Co. Ltd.,23,920.00,910.00,910.00,1647.00,1506657.00,926.00,-16.00
69,Machhapuchhre Bank Limited,37,326.00,317.00,317.00,11595.00,3729567.00,326.00,-9.00
70,Mahalaxmi Bikas Bank Ltd.,27,225.00,220.00,222.00,8815.00,1955925.00,224.00,-2.00
71,Mahila Sahayatra Microfinance Bittiya Sanstha Ltd.,25,1121.00,1081.00,1118.00,481.00,526796.00,1100.00,18.00
72,Manjushree Finance Ltd.,14,146.00,143.00,145.00,7069.00,1020369.00,145.00,0.00
73,Mero Microfinance Bittiya Sanstha Ltd.,13,1775.00,1720.00,1720.00,291.00,506007.00,1756.00,-36.00
74,Mirmire Microfinance Development Bank Ltd.,28,3092.00,2990.00,2990.00,1235.00,3712428.00,3155.00,-165.00
75,Mission Development Bank Ltd.,3,276.00,266.00,276.00,50.00,13500.00,261.00,15.00
76,Miteri Development Bank Limited,1,540.00,540.00,540.00,100.00,54000.00,536.00,4.00
77,Muktinath Bikas Bank Ltd.,26,602.00,595.00,602.00,2607.00,1562622.00,600.00,2.00
78,Nabil Bank Limited,87,1260.00,1242.00,1254.00,8497.00,10628509.00,1254.00,0.00
