S.N.,Traded Companies,No. Of Transaction,Max Price,Min Price,Closing Price,Traded Shares,Amount,Previous Closing,Difference Rs.
1,Ace Development Bank Ltd.,15,305.00,300.00,302.00,16004.00,4838468.00,306.00,-4.00
2,Agricultural Development Bank Limited,5,450.00,440.00,450.00,511.00,226240.00,440.00,10.00
3,Apex Development Bank Ltd.,9,150.00,147.00,147.00,3504.00,518720.00,147.00,0.00
4,Araniko Development Bank Limited,5,195.00,192.00,195.00,486.00,94458.00,195.00,0.00
5,Arun Valley Hydropower Development Co. Ltd.,7,274.00,267.00,274.00,4193.00,1131256.00,275.00,-1.00
6,Asian Life Insurance Co. Limited,5,1130.00,1110.00,1120.00,473.00,532462.00,1130.00,-10.00
7,Bagmati Development Bank Ltd.,1,285.00,285.00,285.00,200.00,57000.00,283.00,2.00
8,Bank of Kathmandu Ltd.,55,605.00,595.00,605.00,11650.00,6990608.00,610.00,-5.00
9,Bhaktapur Finance Co. Ltd.,22,133.00,129.00,131.00,2992.00,392116.00,131.00,0.00
10,Biratlaxmi Bikas Bank Limited,4,378.00,370.00,372.00,882.00,326684.00,385.00,-13.00
11,Business Universal Development Bank Ltd.,2,260.00,256.00,260.00,1397.00,361980.00,259.00,1.00
12,Central Finance Co. Ltd.,9,260.00,255.00,260.00,3304.00,852989.00,260.00,0.00
13,Century Commercial Bank Ltd.,23,330.00,317.00,330.00,2623.00,846509.00,334.00,-4.00
14,Chhimek Laghubitta Bittiya Sanstha Limited,27,1790.00,1760.00,1780.00,2210.00,3931527.00,1785.00,-5.00
15,Chilime Hydropower Company Limited,51,1396.00,1385.00,1390.00,6100.00,8482254.00,1405.00,-15.00
16,Citizens Bank International Limited,32,550.00,537.00,545.00,8602.00,4666866.00,550.00,-5.00
17,Civil Bank Ltd,28,283.00,273.00,280.00,11097.00,3084628.00,283.00,-3.00
18,Deprosc Laghubitta Bittiya Sanstha Limited,6,1740.00,1700.00,1725.00,1207.00,2078280.00,1760.00,-35.00
19,Deva Bikas Bank Limited,5,230.00,214.00,230.00,50.00,11100.00,210.00,20.00
20,Everest Bank Limited,82,3250.00,3150.00,3220.00,10111.00,32298738.00,3236.00,-16.00
21,Everest Finance Ltd.,2,200.00,196.00,196.00,600.00,118000.00,200.00,-4.00
22,First Micro Finance Laghubitta Bittiya Sanstha Limited,4,620.00,612.00,620.00,817.00,502540.00,624.00,-4.00
23,Gandaki Bikas BankLimited,1,415.00,415.00,415.00,100.00,41500.00,423.00,-8.00
24,Garima Bikas Bank Limited,5,335.00,311.00,335.00,260.00,84460.00,305.00,30.00
25,Global IME Bank Limited,62,525.00,516.00,520.00,11160.00,5784147.00,525.00,-5.00
26,Goodwill Finance Limited,2,216.00,215.00,216.00,800.00,172600.00,219.00,-3.00
27,Gurans Life Insurance Company Ltd.,8,617.00,600.00,610.00,1543.00,932857.00,617.00,-7.00
28,Hama Merchant & Finance Ltd.,5,185.00,182.00,185.00,1390.00,256190.00,188.00,-3.00
29,Hathway Finance Company Limited,54,119.00,112.00,119.00,5080.00,595790.00,117.00,2.00
30,Himalayan Bank Limited,23,1279.00,1246.00,1270.00,2812.00,3568293.00,1290.00,-20.00
31,Himalayan General Insurance Co. Ltd,3,412.00,396.00,396.00,30.00,12120.00,420.00,-24.00
32,Infrastructure Development Bank Ltd.,9,215.00,200.00,215.00,1970.00,401300.00,208.00,7.00
33,Innovative Development Bank Ltd.,1,405.00,405.00,405.00,500.00,202500.00,408.00,-3.00
34,International Development Bank Ltd,11,212.00,203.00,212.00,7010.00,1470149.00,211.00,1.00
35,International Leasing & Finance Co. Ltd.,47,235.00,210.00,235.00,247722.00,52744893.00,227.00,8.00
36,Janaki Finance Company Limited,6,375.00,360.00,365.00,1885.00,688342.00,375.00,-10.00
37,Jyoti Bikas Bank Limited,7,199.00,195.00,198.00,770.00,151160.00,199.00,-1.00
38,Kailash Bikas Bank Ltd.,4,360.00,350.00,350.00,1600.00,565500.00,367.00,-17.00
39,Kalika Laghubitta Bittiya Sanstha Ltd,3,1446.00,1418.00,1418.00,124.00,176504.00,1475.00,-57.00
40,Kalinchowk Development Bank Ltd.,19,205.00,189.00,198.00,600.00,117768.00,205.00,-7.00
41,Kankai Bikas Bank Ltd.,4,358.00,344.00,344.00,50.00,17410.00,365.00,-21.00
42,Karnali Development Bank Limited,29,242.00,239.00,239.00,290.00,69730.00,246.00,-7.00
43,Kasthamandap Development Bank Limited,10,196.00,190.00,190.00,4164.00,806391.00,199.00,-9.00
44,Kumari Bank Limited,62,453.00,442.00,447.00,34130.00,15194275.00,459.00,-12.00
45,Laxmi Bank Limited,25,550.00,530.00,540.00,5594.00,3009491.00,550.00,-10.00
46,Laxmi Laghubitta Bittiya Sanstha Ltd.,1,940.00,940.00,940.00,41.00,38540.00,955.00,-15.00
47,Life Insurance Corporation (Nepal) Limited,5,3450.00,3400.00,3400.00,2601.00,8860866.00,3485.00,-85.00
48,Lumbini Bank Limited,46,404.00,398.00,404.00,15952.00,6391357.00,402.00,2.00
49,Lumbini Bikas Bank Ltd.,4,167.00,164.00,164.00,430.00,71220.00,170.00,-6.00
50,Lumbini Finance Ltd.,1,255.00,255.00,255.00,392.00,99960.00,260.00,-5.00
51,Mahalaxmi Bikas Bank Ltd.,17,155.00,149.00,150.00,6721.00,1014532.00,158.00,-8.00
52,Mahalaxmi BikasBank Limited,2,331.00,325.00,325.00,210.00,68310.00,337.00,-12.00
53,Metro Development Bank Limited,6,339.00,329.00,329.00,680.00,225211.00,345.00,-16.00
54,Miteri Development Bank Limited,3,640.00,630.00,630.00,158.00,100656.00,650.00,-20.00
55,Mount Makalu Development Bank Ltd.,1,597.00,597.00,597.00,10.00,5970.00,609.00,-12.00
56,Muktinath Bikas Bank Ltd.,9,715.00,692.00,710.00,1196.00,844858.00,720.00,-10.00
57,Multipurpose Finance Company  Limited,2,154.00,153.00,153.00,440.00,67560.00,154.00,-1.00
58,Nabil Balance Fund 1,3,13.40,13.20,13.20,5994.00,79570.30,13.45,-0.25
59,Nabil Bank Limited,44,2390.00,2315.00,2350.00,4895.00,11447238.00,2395.00,-45.00
60,NABIL Bank Limited Promotor Share,28,1795.00,1745.00,1795.00,4437.00,7775930.00,1785.00,10.00
61,National Hydro Power Company Limited,9,114.00,112.00,114.00,11530.00,1302420.00,114.00,0.00
62,National Life Insurance Co. Ltd.,17,2280.00,2200.00,2240.00,2606.00,5780855.00,2285.00,-45.00
63,Nepal Bangladesh Bank Limited,83,635.00,622.00,631.00,25108.00,15741536.00,634.00,-3.00
64,Nepal Bank Limited,26,276.00,269.00,270.00,12020.00,3258658.00,271.00,-1.00
65,Nepal Credit And Commercial Bank Limited,16,438.00,430.00,435.00,9149.00,3958316.00,440.00,-5.00
66,Nepal Doorsanchar Company Limited,12,650.00,643.00,643.00,6225.00,4019675.00,650.00,-7.00
67,Nepal Express Finance Ltd.,2,295.00,292.00,292.00,586.00,172612.00,296.00,-4.00
68,Nepal Insurance Co. Ltd.,1,408.00,408.00,408.00,400.00,163200.00,416.00,-8.00
69,Nepal Investment Bank Limited,42,1023.00,1001.00,1020.00,7523.00,7594937.00,1028.00,-8.00
70,Nepal Investment Bank Ltd. Promoter Share,36,840.00,820.00,840.00,7900.00,6552055.00,845.00,-5.00
71,Nepal Life Insurance Co. Ltd.,17,3295.00,3186.00,3271.00,3830.00,12399480.00,3312.00,-41.00
72,Nepal SBI Bank Limited,24,1481.00,1460.00,1481.00,6190.00,9095410.00,1487.00,-6.00
73,Nerude Laghubitta Bittiya Sanstha Limited,8,1850.00,1800.00,1800.00,1195.00,2195194.00,1870.00,-70.00
74,NIBL Samriddhi Fund 1,5,9.90,9.90,9.90,20000.00,198000.00,9.90,0.00
75,NIC Asia Bank Ltd.,45,965.00,925.00,951.00,9423.00,8811620.00,946.00,5.00
76,NIDC Capital Markets Ltd.,1,295.00,295.00,295.00,89.00,26255.00,301.00,-6.00
77,Nirdhan Utthan Laghubitta Bittiya Sanstha Limited,3,1918.00,1895.00,1895.00,362.00,689040.00,1881.00,14.00
78,NLG Insurance Company Ltd.,1,726.00,726.00,726.00,15.00,10890.00,740.00,-14.00
79,Oriental Hotels Limited,3,580.00,575.00,580.00,681.00,392630.00,590.00,-10.00
80,Pokhara Finance Ltd.,75,448.00,416.00,445.00,41186.00,18330981.00,408.00,37.00
81,Prime Commercial Bank Ltd.,59,602.00,584.00,600.00,11906.00,7067361.00,608.00,-8.00
82,Prime Life Insurance Company Limited,13,1360.00,1330.00,1360.00,3453.00,4653540.00,1350.00,10.00
83,Raptibheri Bikas Bank Ltd.,3,212.00,208.00,212.00,74.00,15458.00,210.00,2.00
84,Rastriya Beema Company Limited,2,5700.00,5600.00,5600.00,172.00,978100.00,5750.00,-150.00
85,Reliable Development Bank Limited,15,317.00,306.00,312.00,3694.00,1149323.00,315.00,-3.00
86,Ridi Hydropower Development Company Ltd.,5,378.00,371.00,375.00,69.00,25935.00,385.00,-10.00
87,RMDC Laghubitta Bittiya Sanstha Ltd.,10,690.00,677.00,690.00,2968.00,2021750.00,701.00,-11.00
88,Sana Kisan Bikas Laghubitta Bittiya Sanstha Limited,12,1915.00,1865.00,1915.00,1193.00,2252689.00,1910.00,5.00
89,Sanima Bank Limited,34,665.00,648.00,661.00,8549.00,5586530.00,666.00,-5.00
90,Sanima Mai Hydropower Ltd.,37,805.00,795.00,800.00,4954.00,3963765.00,814.00,-14.00
91,Seti Finance Limited,5,200.00,199.00,199.00,233.00,46489.00,197.00,2.00
92,Shangrila Development Bank Ltd.,7,400.00,393.00,400.00,2475.00,985607.00,406.00,-6.00
93,Shikhar Insurance Co. Ltd.,2,938.00,935.00,938.00,350.00,327550.00,947.00,-9.00
94,Shine Resunga Development Bank Ltd.,2,492.00,492.00,492.00,500.00,246000.00,493.00,-1.00
95,Siddharth Finance Ltd.,1,183.00,183.00,183.00,93.00,17019.00,186.00,-3.00
96,Siddhartha Bank Limited,24,760.00,743.00,760.00,7098.00,5329738.00,770.00,-10.00
97,Siddhartha Equity Orineted Scheme,6,10.20,10.20,10.20,27500.00,280500.00,10.00,0.20
98,Sindhu Bikash Bank Ltd,2,260.00,260.00,260.00,1050.00,273000.00,265.00,-5.00
99,Soaltee Hotel Limited,2,422.00,422.00,422.00,280.00,118160.00,426.00,-4.00
100,Society Development Bank Ltd.,20,133.00,130.00,133.00,20271.00,2663829.00,133.00,0.00
101,Standard Chartered Bank Limited,44,2800.00,2750.00,2800.00,5142.00,14237978.00,2808.00,-8.00
102,Subhechha Bikas Bank Limited,7,300.00,291.00,291.00,515.00,151621.00,298.00,-7.00
103,Summit Laghubitta Bittiya Sanstha Limited,2,2020.00,2020.00,2020.00,157.00,317140.00,2050.00,-30.00
104,Sunrise Bank Limited,22,531.00,520.00,529.00,6169.00,3230503.00,525.00,4.00
105,Supreme Development Bank Ltd.,12,217.00,210.00,212.00,4817.00,1030135.00,218.00,-6.00
106,Surya Life Insurance Company Limited,3,700.00,699.00,699.00,899.00,629169.00,705.00,-6.00
107,Swabalamban Laghubitta Bittiya Sanstha Limited,11,2275.00,2211.00,2213.00,1267.00,2832411.00,2275.00,-62.00
108,Synergy Finance Ltd.,7,104.00,99.00,104.00,582.00,59618.00,95.00,9.00
109,Tourism Development Bank Limited,3,261.00,260.00,260.00,620.00,161290.00,265.00,-5.00
110,Triveni Bikas Bank Limited,3,258.00,253.00,253.00,451.00,115043.00,256.00,-3.00
111,Unique Finance Ltd.,7,160.00,159.00,159.00,2908.00,464615.00,162.00,-3.00
112,United Finance Ltd.,2,334.00,329.00,329.00,214.00,70806.00,340.00,-11.00
113,United Insurance Co. (Nepal) Ltd.,1,398.00,398.00,398.00,100.00,39800.00,406.00,-8.00
114,Western Development Bank Limited,2,336.00,330.00,336.00,514.00,171504.00,336.00,0.00
