S.N.,Traded Companies,No. Of Transaction,Max Price,Min Price,Closing Price,Traded Shares,Amount,Previous Closing,Difference Rs.
1,Agricultural Development Bank Limited,99,468.00,445.00,461.00,22562.00,10244556.00,459.00,2.00
2,Api Power Company Ltd.,45,569.00,557.00,560.00,2630.00,1483628.00,557.00,3.00
3,Arun Kabeli Power Ltd.,388,455.00,434.00,444.00,30617.00,13560470.00,445.00,-1.00
4,Arun Valley Hydropower Development Co. Ltd.,42,290.00,275.00,275.00,14592.00,4119452.00,290.00,-15.00
5,Asian Life Insurance Co. Limited,15,1620.00,1571.00,1594.00,3109.00,4949843.00,1585.00,9.00
6,Bank of Kathmandu Ltd.,114,512.00,500.00,510.00,33513.00,16912286.00,510.00,0.00
7,Barun Hydropower Co. Ltd.,22,270.00,265.00,270.00,220.00,58480.00,275.00,-5.00
8,Bhargav Bikash Bank Ltd.,7,312.00,300.00,300.00,650.00,197640.00,312.00,-12.00
9,Bottlers Nepal (Terai) Limited,1,3920.00,3920.00,3920.00,12.00,47040.00,4000.00,-80.00
10,Butwal Power Company Limited,2,690.00,689.00,690.00,200.00,137900.00,683.00,7.00
11,Century Commercial Bank Ltd.,88,387.00,375.00,377.00,13814.00,5241572.00,380.00,-3.00
12,Chhimek Laghubitta Bittiya Sanstha Limited,78,1620.00,1580.00,1614.00,12210.00,19596926.00,1600.00,14.00
13,Chilime Hydropower Company Limited,39,860.00,846.00,857.00,2708.00,2315766.00,858.00,-1.00
14,Citizen Investment Trust,10,4050.00,3896.00,3950.00,247.00,982300.00,3975.00,-25.00
15,Citizens Bank International Limited,111,416.00,400.00,405.00,28119.00,11469379.00,405.00,0.00
16,Civil Bank Ltd,116,282.00,260.00,271.00,54027.00,14521043.00,267.00,4.00
17,Civil Bank Ltd Promoter Share,21,137.00,133.00,135.00,197117.00,26579179.00,135.00,0.00
18,Civil Laghubitta Bittiya Sanstha Ltd.,67,1407.00,1333.00,1407.00,3450.00,4719290.00,1360.00,47.00
19,Deprosc Laghubitta Bittiya Sanstha Limited,33,1530.00,1469.00,1530.00,3179.00,4764145.00,1505.00,25.00
20,Deva Bikas Bank Limited,44,285.00,270.00,278.00,14910.00,4134511.00,276.00,2.00
21,Dibyashwori Hydropower Ltd.,46,229.00,220.00,224.00,495.00,111353.00,231.00,-7.00
22,Everest Bank Limited,39,1865.00,1819.00,1860.00,5178.00,9559694.00,1851.00,9.00
23,Everest Insurance Co. Ltd.,19,2290.00,2260.00,2276.00,2703.00,6143912.00,2255.00,21.00
24,Excel Development Bank Ltd.,5,640.00,640.00,640.00,1000.00,640000.00,646.00,-6.00
25,First Micro Finance Laghubitta Bittiya Sanstha Limited,56,1108.00,1065.00,1085.00,5762.00,6247025.00,1061.00,24.00
26,Garima Bikas Bank Limited,41,329.00,320.00,328.00,9104.00,2937130.00,323.00,5.00
27,Global IME Bank Limited,66,417.00,404.00,412.00,20835.00,8537913.00,414.00,-2.00
28,Global IME Laghubitta Bittiya Sanstha Ltd.,51,2650.00,2550.00,2650.00,1455.00,3800364.00,2580.00,70.00
29,Goodwill Finance Limited,6,346.00,340.00,345.00,650.00,222250.00,345.00,0.00
30,Grameen Bikas Laghubitta Bittiya Sanstha Ltd.,14,862.00,833.00,840.00,2893.00,2452030.00,840.00,0.00
31,Green Development Bank Ltd.,19,690.00,640.00,640.00,2016.00,1323760.00,675.00,-35.00
32,Guheshowori Merchant Bank & Finance Co. Ltd.,20,290.00,275.00,285.00,6011.00,1705793.00,275.00,10.00
33,Gurans Life Insurance Company Ltd.,73,1285.00,1260.00,1280.00,12533.00,15911192.00,1282.00,-2.00
34,Gurkhas Finance Ltd.,114,290.00,270.00,290.00,75539.00,21365136.00,288.00,2.00
35,Hamro Bikas Bank Ltd.,21,309.00,300.00,300.00,1628.00,493062.00,303.00,-3.00
36,Hathway Finance Company Limited,17,220.00,205.00,216.00,1910.00,411180.00,209.00,7.00
37,Himalayan Bank Limited,7,990.00,960.00,990.00,1215.00,1196050.00,974.00,16.00
38,Himalayan General Insurance Co. Ltd,105,1698.00,1608.00,1660.00,13549.00,22526402.00,1640.00,20.00
39,Hydorelectricity Investment and Development Company Ltd,78,213.00,210.00,211.00,5402.00,1141069.00,215.00,-4.00
40,ICFC Finance Limited,28,337.00,326.00,334.00,4547.00,1501262.00,331.00,3.00
41,IME General Insurance Ltd.,24,1910.00,1860.00,1860.00,2910.00,5438220.00,1897.00,-37.00
42,Janaki Finance Company Limited,6,275.00,265.00,275.00,665.00,179375.00,275.00,0.00
43,Janautthan Samudayic Laghubitta Bittya Sanstha Limited,56,3200.00,3009.00,3200.00,1175.00,3666370.00,3070.00,130.00
44,Jebils Finance Ltd.,1,275.00,275.00,275.00,40.00,11000.00,280.00,-5.00
