S.N.,Traded Companies,No. Of Transaction,Max Price,Min Price,Closing Price,Traded Shares,Amount,Previous Closing,Difference Rs.
1,Agricultural Development Bank Limited,89,446.00,434.00,445.00,9184.00,4039315.00,444.00,1.00
2,Api Power Company Ltd.,61,562.00,550.00,556.00,3046.00,1701452.00,570.00,-14.00
3,Arun Kabeli Power Ltd.,194,435.00,416.00,422.00,10653.00,4516731.00,430.00,-8.00
4,Arun Valley Hydropower Development Co. Ltd.,21,276.00,264.00,264.00,5020.00,1344170.00,274.00,-10.00
5,Asian Life Insurance Co. Limited,25,1499.00,1446.00,1474.00,1370.00,2017765.00,1490.00,-16.00
6,Bank of Kathmandu Ltd.,86,468.00,452.00,460.00,16267.00,7497170.00,463.00,-3.00
7,Barun Hydropower Co. Ltd.,7,290.00,285.00,285.00,80.00,23110.00,295.00,-10.00
8,Bhargav Bikash Bank Ltd.,2,302.00,302.00,302.00,450.00,135900.00,301.00,1.00
9,Bottlers Nepal (Terai) Limited,2,6500.00,6370.00,6370.00,20.00,128700.00,6477.00,-107.00
10,Butwal Power Company Limited,3,660.00,660.00,660.00,3000.00,1980000.00,666.00,-6.00
11,Century Commercial Bank Ltd.,74,375.00,363.00,367.00,5473.00,2013957.00,370.00,-3.00
12,Chhimek Laghubitta Bittiya Sanstha Limited,35,1585.00,1550.00,1556.00,4657.00,7267541.00,1572.00,-16.00
13,Chilime Hydropower Company Limited,41,833.00,821.00,825.00,4484.00,3704279.00,830.00,-5.00
14,Citizen Investment Trust,8,4080.00,4025.00,4080.00,434.00,1749984.00,4099.00,-19.00
15,Citizens Bank International Limited,52,395.00,386.00,387.00,6642.00,2588597.00,388.00,-1.00
16,Civil Bank Ltd,41,260.00,241.00,247.00,12154.00,3029356.00,247.00,0.00
17,Civil Laghubitta Bittiya Sanstha Ltd.,20,1327.00,1270.00,1300.00,1272.00,1672845.00,1309.00,-9.00
18,Deprosc Laghubitta Bittiya Sanstha Limited,25,1405.00,1390.00,1390.00,1820.00,2545450.00,1401.00,-11.00
19,Deva Bikas Bank Limited,25,268.00,259.00,261.00,4177.00,1104097.00,267.00,-6.00
20,Dibyashwori Hydropower Ltd.,20,221.00,213.00,218.00,210.00,45924.00,222.00,-4.00
21,Everest Bank Limited,86,1689.00,1660.00,1684.00,9164.00,15371660.00,1690.00,-6.00
22,Everest Bank Limited Con. Pref.,5,1473.00,1361.00,1361.00,50.00,70820.00,1503.00,-142.00
23,Everest Insurance Co. Ltd.,29,2465.00,2412.00,2435.00,2146.00,5212850.00,2461.00,-26.00
24,Excel Development Bank Ltd.,2,613.00,610.00,610.00,271.00,165910.00,625.00,-15.00
25,First Micro Finance Laghubitta Bittiya Sanstha Limited,28,1015.00,980.00,1002.00,2089.00,2085962.00,1016.00,-14.00
26,Garima Bikas Bank Limited,28,311.00,299.00,307.00,4186.00,1266319.00,305.00,2.00
27,Global IME Bank Limited,48,387.00,380.00,383.00,5281.00,2014841.00,384.00,-1.00
28,Global IME Laghubitta Bittiya Sanstha Ltd.,89,2659.00,2550.00,2620.00,2037.00,5344276.00,2607.00,13.00
29,Goodwill Finance Limited,38,313.00,300.00,300.00,4053.00,1237465.00,310.00,-10.00
30,Grameen Bikas Laghubitta Bittiya Sanstha Ltd.,18,785.00,760.00,760.00,3004.00,2330145.00,775.00,-15.00
31,Green Development Bank Ltd.,24,720.00,695.00,695.00,471.00,334435.00,720.00,-25.00
32,Gurans Life Insurance Company Ltd.,53,1115.00,1063.00,1063.00,3050.00,3289821.00,1099.00,-36.00
33,Gurkhas Finance Ltd.,8,196.00,195.00,195.00,970.00,190000.00,193.00,2.00
34,Hathway Finance Company Limited,17,201.00,195.00,196.00,1920.00,381910.00,200.00,-4.00
35,Himalayan Bank Limited,38,918.00,904.00,910.00,4101.00,3728260.00,910.00,0.00
36,Himalayan General Insurance Co. Ltd,64,1720.00,1686.00,1695.00,9114.00,15499183.00,1707.00,-12.00
37,Hydorelectricity Investment and Development Company Ltd,134,205.00,196.00,201.00,13283.00,2657407.00,201.00,0.00
38,ICFC Finance Limited,24,306.00,295.00,296.00,6229.00,1855131.00,300.00,-4.00
39,IME General Insurance Ltd.,15,1100.00,1079.00,1080.00,1900.00,2075350.00,1100.00,-20.00
40,Janaki Finance Company Limited,1,257.00,257.00,257.00,145.00,37265.00,262.00,-5.00
41,Janata Bank Nepal Ltd.,93,285.00,278.00,280.00,17348.00,4872153.00,288.00,-8.00
42,Janautthan Samudayic Laghubitta Bittya Sanstha Limited,8,3150.00,3075.00,3150.00,90.00,280650.00,3119.00,31.00
43,Jebils Finance Ltd.,2,270.00,265.00,265.00,320.00,84900.00,267.00,-2.00
44,Jyoti Bikas Bank Limited,24,225.00,220.00,222.00,2568.00,573232.00,224.00,-2.00
45,Kailash Bikas Bank Ltd.,10,350.00,343.00,343.00,1344.00,464084.00,348.00,-5.00
46,Kalika Laghubitta Bittiya Sanstha Ltd,5,1670.00,1634.00,1670.00,285.00,474990.00,1667.00,3.00
47,Kanchan Development Bank Limited,8,357.00,343.00,344.00,1000.00,347000.00,356.00,-12.00
48,Kankai Bikas Bank Ltd.,33,587.00,559.00,563.00,9060.00,5143500.00,585.00,-22.00
49,Karnali Development Bank Limited,4,315.00,305.00,309.00,339.00,105105.00,310.00,-1.00
50,Khanikhola Hydropower Co. Ltd.,34,226.00,219.00,220.00,431.00,95082.00,223.00,-3.00
51,Kisan Lagubitta Bittiya Sanstha Limited,10,2890.00,2820.00,2890.00,270.00,770884.00,2822.00,68.00
52,Kumari Bank Limited,67,334.00,324.00,326.00,15640.00,5131552.00,334.00,-8.00
53,Laxmi Bank Limited,59,480.00,465.00,470.00,7700.00,3629214.00,480.00,-10.00
54,Laxmi Laghubitta Bittiya Sanstha Ltd.,31,1880.00,1800.00,1880.00,2284.00,4218402.00,1830.00,50.00
55,Life Insurance Corporation (Nepal) Limited,7,2100.00,2060.00,2070.00,737.00,1541800.00,2078.00,-8.00
56,Lumbini General Insurance Co. Ltd.,43,1785.00,1735.00,1752.00,4396.00,7768222.00,1766.00,-14.00
