S.N.,Traded Companies,No. Of Transaction,Max Price,Min Price,Closing Price,Traded Shares,Amount,Previous Closing,Difference Rs.
1,Agricultural Development Bank Limited,44,178.00,175.00,175.00,3211.00,567262.00,175.00,0.00
2,Alpine Development Bank Limited,2,97.00,97.00,97.00,60.00,5820.00,97.00,0.00
3,Arun Valley Hydropower Development Co. Ltd.,31,341.00,322.00,341.00,18494.00,6002330.00,327.00,14.00
4,Asian Life Insurance Co. Limited,43,269.00,251.00,262.00,13404.00,3465376.00,256.00,6.00
5,Bank of Kathmandu Ltd.,12,530.00,519.00,530.00,2074.00,1086917.00,520.00,10.00
6,Biratlaxmi Bikas Bank Limited,4,140.00,136.00,140.00,641.00,88016.00,136.00,4.00
7,Bishal Bazar Company Limited,1,1829.00,1829.00,1829.00,348.00,636492.00,1830.00,-1.00
8,Business Universal Development Bank Ltd.,3,111.00,110.00,110.00,661.00,72745.00,110.00,0.00
9,Butwal Power Company Limited,13,792.00,762.00,790.00,2179.00,1707367.00,748.00,42.00
10,Chilime Hydropower Company Limited,66,1012.00,989.00,1005.00,8450.00,8477080.00,970.00,35.00
11,Citizen Investment Trust,3,837.00,820.00,837.00,121.00,100308.00,804.00,33.00
12,Citizens Bank International Limited,36,197.00,190.00,197.00,3898.00,759140.00,192.00,5.00
13,Clean Energy Development Bank Limited,13,157.00,153.00,157.00,4566.00,706612.00,153.00,4.00
14,Country Development Bank Ltd.,63,74.00,72.00,72.00,1320.00,95380.00,74.00,-2.00
15,Deva Bikas Bank Limited,18,78.00,71.00,77.00,2926.00,224414.00,76.00,1.00
16,Everest Bank Limited,49,1130.00,1101.00,1130.00,5722.00,6432717.00,1116.00,14.00
17,Everest Insurance Co. Ltd.,3,385.00,371.00,385.00,99.00,37422.00,364.00,21.00
18,Excel Development Bank Ltd.,12,300.00,289.00,290.00,3148.00,918827.00,300.00,-10.00
19,Gandaki Bikas Bank Limited,4,144.00,140.00,144.00,280.00,39620.00,142.00,2.00
20,Garima Bikas Bank Limited,5,186.00,181.00,181.00,170.00,30920.00,186.00,-5.00
21,Global IME Bank Limited,37,255.00,248.00,252.00,6485.00,1619076.00,250.00,2.00
22,Grand Bank Nepal Limited,11,175.00,167.00,172.00,3014.00,514264.00,170.00,2.00
