S.N.,Traded Companies,No. Of Transaction,Max Price,Min Price,Closing Price,Traded Shares,Amount,Previous Closing,Difference Rs.
1,10% Nepal SBI Bank Debenture 2086,2,931.50,931.20,931.20,50.00,46567.50,931.10,0.10
2,8.5% Nepal Investment Bank Debenture 2084,7,849.20,848.50,848.80,100.00,84882.00,850.00,-1.20
3,Aarambha Chautari Laghubitta Bittiya Sanstha Limited,49,949.00,927.00,928.00,1199.00,1119819.60,949.00,-21.00
4,Agricultural Development Bank Limited,162,377.00,371.50,373.00,11521.00,4299443.30,378.00,-5.00
5,Ajod Insurance Limited,45,650.00,640.00,640.00,1398.00,899965.00,654.00,-14.00
6,Ankhu Khola Jalvidhyut Company Ltd,161,253.00,239.50,244.00,17272.00,4253107.40,245.10,-1.10
7,Api Power Company Ltd.,643,313.00,300.00,303.00,133067.00,40662648.20,308.90,-5.90
8,Arun Kabeli Power Ltd.,297,433.00,418.00,420.00,29371.00,12473265.00,427.00,-7.00
9,Arun Valley Hydropower Development Co. Ltd.,501,428.00,411.00,415.00,69782.00,29259707.20,421.00,-6.00
10,Asha Laghubitta Bittiya Sanstha Ltd,52,1400.00,1324.00,1400.00,1932.00,2616847.20,1400.00,0.00
11,Asian Life Insurance Co. Limited,79,837.00,805.00,820.00,5718.00,4706087.20,821.00,-1.00
12,Bank of Kathmandu Ltd.,84,248.80,243.40,246.00,6577.00,1616628.40,247.00,-1.00
13,Barun Hydropower Co. Ltd.,69,420.00,397.00,407.00,7421.00,3026097.30,413.00,-6.00
14,Best Finance Company Ltd.,108,431.00,409.10,415.00,9294.00,3892099.40,416.00,-1.00
15,Bishal Bazar Company Limited,19,4184.10,4140.00,4140.00,445.00,1858527.00,4250.00,-110.00
16,Bottlers Nepal (Terai) Limited,31,14470.00,13916.00,14125.00,601.00,8584924.80,13852.10,272.90
17,Buddha Bhumi Nepal Hydropower Company Limited,47,510.00,495.00,500.00,947.00,473841.00,510.00,-10.00
18,Butwal Power Company Limited,72,386.00,376.00,378.00,5707.00,2167605.10,380.00,-2.00
19,CEDB Hydropower Development Company Limited,95,815.00,771.00,784.00,7671.00,6059198.50,786.00,-2.00
20,Central Finance Co. Ltd.,94,371.00,353.00,356.00,10980.00,3987800.40,355.00,1.00
21,Century Commercial Bank Ltd.,135,220.00,214.10,215.20,19732.00,4272682.70,218.00,-2.80
22,Chandragiri Hills Limited,56,1337.00,1300.00,1330.00,3670.00,4802477.00,1325.00,5.00
23,Chhimek Laghubitta Bittiya Sanstha Limited,383,1065.00,1048.00,1051.00,20114.00,21182911.30,1055.00,-4.00
24,Chhyangdi Hydropower Ltd.,140,366.00,344.50,357.50,19533.00,6889589.60,361.20,-3.70
25,Chilime Hydropower Company Limited,88,457.00,446.00,450.00,17774.00,8055915.80,452.00,-2.00
26,Citizen Investment Trust,105,2913.00,2875.00,2875.00,2934.00,8490786.10,2908.00,-33.00
27,Citizens Bank International Limited,124,258.00,251.00,254.00,11949.00,3037836.60,259.00,-5.00
28,Citizens Mutual Fund -1,20,9.20,9.00,9.00,41900.00,378367.00,9.01,-0.01
29,CITIZENS MUTUAL FUND 2,4,10.00,9.91,10.00,1700.00,16955.00,9.72,0.28
30,Civil Bank Ltd,167,224.00,217.20,218.00,35373.00,7783721.40,219.90,-1.90
31,Civil Laghubitta Bittiya Sanstha Ltd.,32,908.00,875.00,888.00,1670.00,1487600.20,873.20,14.80
32,Corporate Development Bank Limited,49,524.00,472.30,481.70,3753.00,1821433.00,495.00,-13.30
33,Deprosc Laghubitta Bittiya Sanstha Limited,58,1124.90,1091.00,1100.00,2743.00,3023930.00,1106.00,-6.00
34,Dibyashwori Hydropower Ltd.,46,267.00,260.00,262.50,3140.00,822791.20,265.00,-2.50
35,Emerging Nepal Limited,149,850.00,810.10,826.90,3979.00,3273164.50,854.00,-27.10
36,Everest Bank Limited,96,512.00,503.30,506.00,10245.00,5189582.80,513.00,-7.00
37,Everest Insurance Co. Ltd.,28,544.00,530.00,544.00,2412.00,1292715.50,545.00,-1.00
38,Everest Insurance Co. Ltd. Promoter Share,4,388.60,381.00,381.00,611.00,237163.00,381.10,-0.10
39,Excel Development Bank Ltd.,52,426.30,405.00,415.00,6126.00,2521468.70,418.00,-3.00
40,First Micro Finance Laghubitta Bittiya Sanstha Limited,102,743.00,701.00,728.00,11688.00,8317990.50,715.10,12.90
41,Forward Microfinance Laghubitta Bittiya Sanstha Limited,49,2295.00,2240.00,2248.00,1532.00,3470997.00,2256.00,-8.00
42,Ganapati Laghubitta Bittiya Sanstha Limited,20,1127.00,1086.00,1121.00,427.00,476565.40,1104.60,16.40
43,Garima Bikas Bank Limited,154,426.00,416.00,422.30,16770.00,7051874.40,418.50,3.80
