S.N.,Traded Companies,No. Of Transaction,Max Price,Min Price,Closing Price,Traded Shares,Amount,Previous Closing,Difference Rs.
1,10.25% KBL Debenture 2086,3,915.10,913.00,915.00,50.00,45701.50,922.30,-7.30
2,10.25% NIC Asia Debenture 2083/84,2,955.50,940.00,940.00,85.00,80830.00,975.00,-35.00
3,11% NIC Asia Debenture 082/83,3,991.10,990.00,990.00,160.00,158449.50,1000.00,-10.00
4,12% ICFC Finance Limited Debenture 2083,1,1031.00,1031.00,1031.00,25.00,25775.00,1029.00,2.00
5,8.5% Nepal Investment Bank Debenture 2084,4,826.70,815.00,815.00,200.00,164928.00,828.00,-13.00
6,8.5% Sanima Debenture 2087,1,842.00,842.00,842.00,50.00,42100.00,841.10,0.90
7,8.5% SBL Debenture 2084,1,880.00,880.00,880.00,25.00,22000.00,872.00,8.00
8,8.75 % Prime Debenture 2085,8,839.00,785.00,785.00,200.00,162607.50,853.00,-68.00
9,9.5% Manjushree Finance Limited Debenture 2085,2,880.00,880.00,880.00,135.00,118800.00,888.50,-8.50
10,Aarambha Chautari Laghubitta Bittiya Sanstha Limited,41,842.70,809.90,809.90,885.00,729212.00,810.00,-0.10
11,ADHIKHOLA LAGHUBITTA BITTIYA SANSTHA LIMITED,252,946.70,890.00,919.90,6726.00,6203156.80,910.00,9.90
12,Agricultural Development Bank Limited,268,321.00,313.00,314.00,22811.00,7234514.20,315.10,-1.10
13,Ajod Insurance Limited,42,452.00,443.00,443.00,1421.00,635547.50,453.00,-10.00
14,Ankhu Khola Jalvidhyut Company Ltd,405,204.00,185.30,188.00,53399.00,10393263.00,195.00,-7.00
15,Api Power Company Ltd.,690,258.00,241.00,241.00,98607.00,24509242.60,250.00,-9.00
16,Arun Kabeli Power Ltd.,627,437.00,412.00,413.00,103544.00,43934403.50,429.00,-16.00
17,Arun Valley Hydropower Development Co. Ltd.,778,367.80,342.00,343.00,139838.00,49444853.10,358.00,-15.00
18,Asha Laghubitta Bittiya Sanstha Ltd,47,1248.00,1200.00,1223.00,1940.00,2342838.00,1249.00,-26.00
19,Asian Life Insurance Co. Limited,502,564.00,527.00,550.00,107213.00,58715651.10,537.00,13.00
20,Balephi Hydropower Limited,254,244.00,224.00,224.00,14086.00,3263333.90,230.00,-6.00
21,Barun Hydropower Co. Ltd.,211,468.00,434.00,444.90,36492.00,16294664.60,446.00,-1.10
