S.N.,Traded Companies,No. Of Transaction,Max Price,Min Price,Closing Price,Traded Shares,Amount,Previous Closing,Difference Rs.
1,10% Prabhu Bank Debenture 2084,2,1057.00,1050.00,1050.00,25.00,26320.00,1078.00,-28.00
2,10.25% GLOBAL IME BANK LTD. DEBENTURE 2080/81,1,1055.00,1055.00,1055.00,25.00,26375.00,1076.00,-21.00
3,10.25% NIC Asia Debenture 2083/84,1,1091.00,1091.00,1091.00,50.00,54550.00,1070.00,21.00
4,10.25% SBL Debenture 2083,1,1097.00,1097.00,1097.00,100.00,109700.00,1076.00,21.00
5,10.35% Agricultural Bank Debenture 2083,1,1127.00,1127.00,1127.00,10.00,11270.00,1150.00,-23.00
6,12% ICFC Finance Limited Debenture 2083,2,1264.00,1263.00,1264.00,50.00,63175.00,1264.00,0.00
7,8.5% SBL Debenture 2084,2,1007.00,1001.00,1001.00,65.00,65215.00,1007.00,-6.00
8,Aarambha Chautari Laghubitta Bittiya Sanstha Limited,57,1580.00,1530.00,1569.00,1983.00,3083570.00,1552.00,17.00
9,Agricultural Development Bank Limited,248,488.00,477.00,479.00,40531.00,19467823.00,481.00,-2.00
10,Ajod Insurance Limited,105,825.00,806.00,815.00,2189.00,1787886.00,820.00,-5.00
11,Ankhu Khola Jalvidhyut Company Ltd,126,283.00,272.00,279.00,9025.00,2508350.00,275.00,4.00
12,Api Power Company Ltd.,470,393.00,385.00,393.00,119216.00,46329191.00,388.00,5.00
13,Arun Kabeli Power Ltd.,405,458.00,447.00,458.00,86836.00,39375622.00,450.00,8.00
14,Arun Valley Hydropower Development Co. Ltd.,400,466.00,450.00,465.00,71618.00,32841288.00,451.00,14.00
15,Asha Laghubitta Bittiya Sanstha Ltd,62,1845.00,1801.00,1835.00,1912.00,3509509.00,1825.00,10.00
16,Asian Life Insurance Co. Limited,63,1364.00,1350.00,1350.00,5427.00,7350027.00,1358.00,-8.00
17,Bank of Kathmandu Ltd.,237,385.00,378.00,380.00,41306.00,15667450.00,380.00,0.00
18,Barun Hydropower Co. Ltd.,142,537.00,494.00,537.00,25205.00,13310435.00,520.00,17.00
19,Best Finance Company Ltd.,680,438.00,414.00,430.00,96767.00,41290962.00,418.00,12.00
20,Bishal Bazar Company Limited,7,5605.00,5600.00,5600.00,125.00,700050.00,5680.00,-80.00
21,Butwal Power Company Limited,330,509.00,496.00,503.00,49990.00,25098073.00,500.00,3.00
22,CEDB Hydropower Development Company Limited,465,628.00,604.00,620.00,10935.00,6746705.00,610.00,10.00
