S.N.,Traded Companies,No. Of Transaction,Max Price,Min Price,Closing Price,Traded Shares,Amount,Previous Closing,Difference Rs.
1,Ace Development Bank Ltd.,8,335.00,318.00,318.00,2077.00,679114.00,334.00,-16.00
2,Agricultural Development Bank Limited,85,610.00,588.00,605.00,19673.00,11856208.00,610.00,-5.00
3,Alpine Development Bank Limited,8,252.00,243.00,243.00,150.00,36750.00,257.00,-14.00
4,Apex Development Bank Ltd.,34,144.00,136.00,136.00,2921.00,411539.00,142.00,-6.00
5,Araniko Development Bank Limited,47,168.00,161.00,166.00,4943.00,816886.00,171.00,-5.00
6,Arun Valley Hydropower Development Co. Ltd.,164,489.00,470.00,477.00,49533.00,23528291.00,484.00,-7.00
7,Asian Life Insurance Co. Limited,31,1179.00,1150.00,1165.00,4675.00,5429271.00,1187.00,-22.00
8,Bhargav Bikash Bank Ltd.,1,216.00,216.00,216.00,100.00,21600.00,212.00,4.00
9,Bhrikuti Vikash Bank Limited,14,447.00,435.00,442.00,3952.00,1735410.00,443.00,-1.00
10,Biratlaxmi Bikas Bank Limited,5,186.00,174.00,186.00,50.00,9000.00,171.00,15.00
11,Business Universal Development Bank Ltd.,21,224.00,209.00,209.00,8312.00,1801632.00,220.00,-11.00
12,Butwal Power Company Limited,5,805.00,792.00,800.00,475.00,379726.00,796.00,4.00
13,Central Finance Co. Ltd.,3,206.00,198.00,198.00,65.00,13110.00,210.00,-12.00
14,Century Commercial Bank Ltd.,185,325.00,312.00,315.00,10831.00,3420412.00,325.00,-10.00
15,Chhimek Laghubitta Bittiya Sanstha Limited,4,1464.00,1446.00,1464.00,495.00,721576.00,1475.00,-11.00
16,Chilime Hydropower Company Limited,169,2449.00,2343.00,2394.00,23940.00,57588841.00,2454.00,-60.00
17,Citizen Investment Trust,9,3185.00,3070.00,3100.00,818.00,2542940.00,3185.00,-85.00
18,Citizens Bank International Limited,58,575.00,561.00,568.00,46108.00,26270885.00,575.00,-7.00
19,Civil Bank Ltd,63,330.00,317.00,317.00,14839.00,4783942.00,329.00,-12.00
20,Clean Energy Development Bank Limited,9,277.00,270.00,270.00,1961.00,532659.00,277.00,-7.00
21,Country Development Bank Ltd.,18,195.00,181.00,186.00,5650.00,1032340.00,196.00,-10.00
22,Everest Bank Limited,63,2700.00,2639.00,2650.00,6880.00,18324197.00,2720.00,-70.00
23,Everest Bank Limited Con. Pref.,2,1000.00,990.00,1000.00,69.00,68880.00,990.00,10.00
24,Excel Development Bank Ltd.,5,740.00,730.00,735.00,1310.00,958100.00,750.00,-15.00
