S.N.,Traded Companies,No. Of Transaction,Max Price,Min Price,Closing Price,Traded Shares,Amount,Previous Closing,Difference Rs.
1,Agricultural Development Bank Limited,45,342.00,338.00,341.00,5447.00,1851294.00,344.00,-3.00
2,Api Power Company Ltd.,30,358.00,330.00,358.00,4047.00,1387675.00,342.00,16.00
3,Arambha Microfinance Bittiya Sanstha Ltd.,1,339.00,339.00,339.00,10.00,3390.00,333.00,6.00
4,Arun Kabeli Power Ltd.,33,325.00,314.00,321.00,963.00,309820.00,325.00,-4.00
5,Arun Valley Hydropower Development Co. Ltd.,12,182.00,177.00,182.00,3714.00,665009.00,183.00,-1.00
6,Asian Life Insurance Co. Limited,15,858.00,825.00,858.00,3182.00,2676058.00,831.00,27.00
7,Bank of Kathmandu Ltd.,37,341.00,330.00,340.00,5713.00,1902375.00,335.00,5.00
8,Barun Hydropower Co. Ltd.,12,173.00,166.00,171.00,128.00,21774.00,166.00,5.00
9,Bottlers Nepal (Terai) Limited,2,6121.00,6001.00,6121.00,60.00,361260.00,6120.00,1.00
10,Butwal Power Company Limited,67,510.00,480.00,510.00,11939.00,5967366.00,491.00,19.00
11,Central Finance Co. Ltd.,8,124.00,118.00,124.00,1542.00,185534.00,118.00,6.00
12,Century Commercial Bank Ltd.,100,196.00,191.00,195.00,18476.00,3568045.00,195.00,0.00
13,Chhimek Laghubitta Bittiya Sanstha Limited,23,1044.00,981.00,1040.00,1965.00,1967295.00,1001.00,39.00
14,Chhyangdi Hydropower Ltd.,4,158.00,158.00,158.00,284.00,44872.00,161.00,-3.00
15,Chilime Hydropower Company Limited,63,844.00,815.00,840.00,5671.00,4699330.00,828.00,12.00
16,Citizen Investment Trust,18,2675.00,2586.00,2675.00,909.00,2379234.00,2606.00,69.00
17,Citizens Bank International Limited,67,273.00,267.00,270.00,8738.00,2348408.00,269.00,1.00
18,Citizens Mutual Fund -1,3,9.79,9.60,9.79,700.00,6777.00,9.80,-0.01
19,Civil Bank Ltd,56,166.00,162.00,166.00,15976.00,2623390.00,165.00,1.00
20,Civil Laghubitta Bittiya Sanstha Ltd.,7,788.00,759.00,770.00,508.00,388795.00,804.00,-34.00
21,Corporate Development Bank Limited,7,119.00,115.00,119.00,370.00,42970.00,119.00,0.00
22,Deprosc Laghubitta Bittiya Sanstha Limited,22,880.00,833.00,880.00,2255.00,1920672.00,856.00,24.00
23,Deva Bikas Bank Limited,9,149.00,148.00,149.00,3176.00,471548.00,150.00,-1.00
24,Dibyashwori Hydropower Ltd.,5,129.00,129.00,129.00,154.00,19866.00,131.00,-2.00
25,Everest Bank Limited,138,796.00,775.00,789.00,15908.00,12475784.00,795.00,-6.00
26,Everest Insurance Co. Ltd.,17,1560.00,1480.00,1560.00,1970.00,2943560.00,1500.00,60.00
27,Excel Development Bank Ltd.,5,360.00,354.00,360.00,680.00,241390.00,361.00,-1.00
28,First Micro Finance Laghubitta Bittiya Sanstha Limited,43,624.00,604.00,624.00,4722.00,2896584.00,613.00,11.00
29,Forward Microfinance Laghubitta Bittiya Sanstha Limited,46,2445.00,2315.00,2430.00,1659.00,3892156.00,2350.00,80.00
30,Gandaki Bikas Bank Limited,37,259.00,248.00,259.00,10538.00,2649091.00,255.00,4.00
31,Garima Bikas Bank Limited,20,200.00,195.00,200.00,3654.00,728587.00,204.00,-4.00
32,Global IME Bank Limited,47,320.00,315.00,320.00,8317.00,2640335.00,317.00,3.00
33,Global IME Laghubitta Bittiya Sanstha Ltd.,3,1209.00,1198.00,1200.00,87.00,104551.00,1222.00,-22.00
34,Global IME Samunnat Scheme-1,2,9.11,9.11,9.11,9494.00,86490.34,9.11,0.00
35,Goodwill Finance Limited,2,140.00,138.00,138.00,58.00,8026.00,142.00,-4.00
36,Grameen Bikas Laghubitta Bittiya Sanstha Ltd.,58,665.00,620.00,653.00,19051.00,11928412.00,635.00,18.00
37,Green Development Bank Ltd.,4,172.00,170.00,170.00,160.00,27360.00,172.00,-2.00
38,Guheshowori Merchant Bank & Finance Co. Ltd.,4,154.00,152.00,154.00,332.00,50606.00,150.00,4.00
39,Gurans Life Insurance Company Ltd.,44,1006.00,970.00,1005.00,4467.00,4437055.00,970.00,35.00
40,Gurkhas Finance Ltd.,8,121.00,119.00,121.00,1303.00,155807.00,123.00,-2.00
41,Hamro Bikas Bank Ltd.,13,167.00,157.00,160.00,2020.00,329970.00,158.00,2.00
42,Hathway Finance Company Limited,1,142.00,142.00,142.00,60.00,8520.00,142.00,0.00
43,Himalayan Bank Limited,4,621.00,610.00,621.00,971.00,598810.00,610.00,11.00
44,Himalayan Distillery Limited,2,1182.00,1160.00,1182.00,90.00,105280.00,1159.00,23.00
45,Himalayan General Insurance Co. Ltd,36,510.00,485.00,510.00,3634.00,1794982.00,496.00,14.00
46,Himalayan Power Partner Ltd.,70,335.00,318.00,333.00,3536.00,1147987.00,329.00,4.00
47,Hydorelectricity Investment and Development Company Ltd,47,171.00,160.00,171.00,8923.00,1461625.00,165.00,6.00
48,ICFC Finance Limited,8,198.00,192.00,198.00,1496.00,295240.00,195.00,3.00
49,IME General Insurance Ltd.,7,988.00,940.00,988.00,494.00,469826.00,956.00,32.00
50,Janaki Finance Company Limited,3,167.00,165.00,165.00,354.00,58844.00,170.00,-5.00
51,Janata Bank Nepal Ltd.,56,177.00,168.00,177.00,16047.00,2749663.00,174.00,3.00
52,Janautthan Samudayic Laghubitta Bittya Sanstha Limited,1,2852.00,2852.00,2852.00,10.00,28520.00,2910.00,-58.00
53,Jebils Finance Ltd.,1,114.00,114.00,114.00,450.00,51300.00,116.00,-2.00
54,Jyoti Bikas Bank Limited,38,155.00,150.00,155.00,6235.00,952045.00,156.00,-1.00
55,Kabeli Bikas Bank Limited,1,278.00,278.00,278.00,25.00,6950.00,283.00,-5.00
56,Kailash Bikas Bank Ltd.,23,241.00,236.00,241.00,4200.00,1002846.00,239.00,2.00
57,Kalika Laghubitta Bittiya Sanstha Ltd,7,1438.00,1380.00,1438.00,830.00,1155910.00,1419.00,19.00
58,Kamana Sewa Bikas Bank Limited,32,167.00,160.00,166.00,7013.00,1143799.00,164.00,2.00
59,Kankai Bikas Bank Ltd.,2,142.00,142.00,142.00,49.00,6958.00,144.00,-2.00
60,Karnali Development Bank Limited,3,130.00,129.00,129.00,80.00,10350.00,131.00,-2.00
61,Khanikhola Hydropower Co. Ltd.,15,132.00,130.00,130.00,212.00,27596.00,133.00,-3.00
62,Kumari Bank Limited,56,247.00,240.00,245.00,15724.00,3845402.00,246.00,-1.00
63,Laxmi Bank Limited,81,256.00,246.00,256.00,18333.00,4608547.00,245.00,11.00
64,Laxmi Laghubitta Bittiya Sanstha Ltd.,9,1279.00,1200.00,1279.00,501.00,611920.00,1220.00,59.00
65,Laxmi Value Fund-1,1,11.03,11.03,11.03,1000.00,11030.00,11.25,-0.22
66,Life Insurance Corporation (Nepal) Limited,11,1770.00,1720.00,1749.00,2162.00,3767232.00,1748.00,1.00
67,Lumbini Bikas Bank Ltd.,19,165.00,158.00,165.00,13700.00,2194372.00,162.00,3.00
68,Lumbini General Insurance Co. Ltd.,46,620.00,594.00,620.00,4852.00,2924566.00,603.00,17.00
69,Machhapuchhre Bank Limited,58,238.00,229.00,232.00,13045.00,3021353.00,239.00,-7.00
70,Mahalaxmi Bikas Bank Ltd.,25,188.00,179.00,187.00,4070.00,742666.00,185.00,2.00
71,Mahila Sahayatra Microfinance Bittiya Sanstha Ltd.,20,770.00,740.00,760.00,523.00,394277.00,740.00,20.00
72,Mahuli Laghubitta Bittiya Sanstha Limited,14,2735.00,2632.00,2735.00,480.00,1275310.00,2684.00,51.00
73,Mero Microfinance Bittiya Sanstha Ltd.,24,1234.00,1144.00,1234.00,998.00,1177694.00,1190.00,44.00
74,Mirmire Microfinance Development Bank Ltd.,13,3034.00,2861.00,3034.00,465.00,1388957.00,2919.00,115.00
75,Miteri Development Bank Limited,13,352.00,315.00,352.00,1788.00,578311.00,320.00,32.00
76,Muktinath Bikas Bank Ltd.,44,420.00,407.00,418.00,7658.00,3149501.00,415.00,3.00
77,Nabil Bank Limited,91,1025.00,996.00,1009.00,10811.00,10833777.00,1013.00,-4.00
78,NABIL Bank Limited Promotor Share,14,810.00,804.00,810.00,4979.00,4026648.00,810.00,0.00
79,Nabil Equity Fund,5,9.15,8.97,9.15,13619.00,123543.31,9.15,0.00
80,NagBeli LaghuBitta Bikas Bank Ltd.,10,2351.00,2270.00,2351.00,391.00,899683.00,2346.00,5.00
81,National Hydro Power Company Limited,8,95.00,92.00,95.00,5820.00,542080.00,93.00,2.00
82,National Life Insurance Co. Ltd.,63,1420.00,1370.00,1420.00,10702.00,14845234.00,1400.00,20.00
83,National Microfinance Laghubitta Bittiya Sanstha Limited,5,2329.00,2283.00,2328.00,261.00,602675.00,2288.00,40.00
84,Naya Sarathi Laghubitta Bittiya Sanstha Limited,7,2250.00,2170.00,2230.00,258.00,571430.00,2251.00,-21.00
85,Neco Insurance Limited,47,626.00,602.00,626.00,9897.00,6030098.00,613.00,13.00
86,Nepal Bangladesh Bank Limited,84,237.00,230.00,237.00,20758.00,4825554.00,235.00,2.00
87,Nepal Bank Limited,109,353.00,347.00,353.00,41022.00,14342799.00,352.00,1.00
88,Nepal Community Development Bank Ltd.,8,149.00,145.00,147.00,551.00,80887.00,149.00,-2.00
89,Nepal Credit And Commercial Bank Limited,25,283.00,273.00,278.00,7246.00,2002730.00,278.00,0.00
90,Nepal Doorsanchar Company Limited,14,790.00,762.00,774.00,3270.00,2510190.00,760.00,14.00
91,Nepal Hydro Developers Ltd.,10,192.00,187.00,187.00,270.00,50980.00,195.00,-8.00
92,Nepal Insurance Co. Ltd.,43,728.00,698.00,728.00,6378.00,4493807.00,718.00,10.00
93,Nepal Investment Bank Limited,162,672.00,656.00,666.00,19644.00,12986348.00,664.00,2.00
94,Nepal Investment Bank Ltd. Promoter Share,27,574.00,563.00,574.00,11836.00,6716895.00,567.00,7.00
95,Nepal Life Insurance Co. Ltd.,76,1166.00,1153.00,1165.00,4002.00,4635917.00,1166.00,-1.00
96,Nepal SBI Bank Limited,39,575.00,560.00,575.00,2691.00,1522126.00,568.00,7.00
97,Nerude Laghubitta Bittiya Sanstha Limited,13,795.00,765.00,795.00,750.00,577190.00,790.00,5.00
98,Ngadi Group Power Ltd.,8,203.00,196.00,203.00,166.00,33123.00,203.00,0.00
99,NIBL Samriddhi Fund 1,1,11.75,11.75,11.75,2000.00,23500.00,11.75,0.00
100,NIC Asia Bank Ltd.,56,338.00,331.00,338.00,11337.00,3799592.00,334.00,4.00
101,NIC Asia Growth Fund,4,9.60,9.50,9.50,1700.00,16220.00,9.80,-0.30
102,Nirdhan Utthan Laghubitta Bittiya Sanstha Limited,17,1220.00,1140.00,1220.00,1654.00,1955470.00,1184.00,36.00
103,NLG Insurance Company Ltd.,20,1000.00,940.00,1000.00,1512.00,1442261.00,950.00,50.00
104,NMB  Microfinance Bittiya Sanstha Ltd.,10,1690.00,1568.00,1690.00,376.00,604326.00,1599.00,91.00
105,NMB Bank Limited,43,469.00,452.00,469.00,6375.00,2964749.00,466.00,3.00
106,NMB Hybrid Fund L-1,3,9.49,9.31,9.49,3912.00,36510.72,9.50,-0.01
107,Om Development Bank Ltd.,12,201.00,194.00,200.00,1228.00,243898.00,197.00,3.00
108,Oriental Hotels Limited,5,600.00,578.00,600.00,931.00,546929.00,589.00,11.00
109,Pokhara Finance Ltd.,14,159.00,156.00,158.00,1901.00,299137.00,162.00,-4.00
110,Prabhu  Bank Limited,65,220.00,215.00,220.00,17480.00,3795625.00,214.00,6.00
111,Prabhu Insurance Ltd.,46,780.00,743.00,770.00,6086.00,4637403.00,756.00,14.00
112,Premier Insurance Company (Nepal) Limited,197,1255.00,1187.00,1255.00,7495.00,9223999.00,1219.00,36.00
113,Prime Commercial Bank Ltd.,118,330.00,314.00,327.00,39859.00,12654779.00,326.00,1.00
114,Prime Life Insurance Company Limited,30,714.00,690.00,714.00,2560.00,1790863.00,705.00,9.00
115,Prudential Insurance Co. Ltd.,36,856.00,801.00,855.00,6174.00,5140329.00,810.00,45.00
