S.N.,Traded Companies,No. Of Transaction,Max Price,Min Price,Closing Price,Traded Shares,Amount,Previous Closing,Difference Rs.
1,Ace Development Bank Ltd.,16,339.00,323.00,323.00,8883.00,2944470.00,325.00,-2.00
2,Agricultural Development Bank Limited,44,581.00,555.00,555.00,9333.00,5290522.00,559.00,-4.00
3,Alpine Development Bank Limited,7,261.00,251.00,256.00,130.00,33030.00,251.00,5.00
4,Apex Development Bank Ltd.,8,139.00,137.00,138.00,1301.00,179667.00,139.00,-1.00
5,Araniko Development Bank Limited,15,165.00,156.00,160.00,415.00,66700.00,165.00,-5.00
6,Arun Valley Hydropower Development Co. Ltd.,78,420.00,402.00,402.00,21754.00,8914744.00,402.00,0.00
7,Asian Life Insurance Co. Limited,60,1156.00,1072.00,1125.00,13058.00,14616553.00,1051.00,74.00
8,Bhargav Bikash Bank Ltd.,3,212.00,212.00,212.00,250.00,53000.00,216.00,-4.00
9,Bhrikuti Vikash Bank Limited,2,422.00,418.00,418.00,1643.00,689766.00,430.00,-12.00
10,Biratlaxmi Bikas Bank Limited,5,321.00,298.00,321.00,76.00,23338.00,293.00,28.00
11,Bottlers Nepal (Terai) Limited,1,1725.00,1725.00,1725.00,1000.00,1725000.00,1710.00,15.00
12,Business Universal Development Bank Ltd.,12,215.00,209.00,215.00,2231.00,473795.00,209.00,6.00
13,Butwal Power Company Limited,7,759.00,745.00,759.00,3556.00,2665891.00,735.00,24.00
14,Central Finance Co. Ltd.,6,177.00,168.00,168.00,1460.00,250321.00,180.00,-12.00
15,Century Commercial Bank Ltd.,248,322.00,311.00,322.00,27336.00,8633124.00,315.00,7.00
16,Chhimek Laghubitta Bittiya Sanstha Limited,3,1345.00,1320.00,1345.00,1845.00,2446025.00,1320.00,25.00
17,Chilime Hydropower Company Limited,178,2492.00,2340.00,2433.00,24506.00,58997944.00,2349.00,84.00
18,Citizen Investment Trust,15,3320.00,3200.00,3200.00,1610.00,5264526.00,3140.00,60.00
19,Citizens Bank International Limited,68,570.00,546.00,551.00,32368.00,17934521.00,555.00,-4.00
20,Civil Bank Ltd,101,328.00,308.00,313.00,33989.00,10754754.00,314.00,-1.00
21,Clean Energy Development Bank Limited,13,277.00,270.00,270.00,6386.00,1745074.00,268.00,2.00
22,Country Development Bank Ltd.,1,185.00,185.00,185.00,20.00,3700.00,182.00,3.00
23,Deprosc Laghubitta Bittiya Sanstha Limited,16,1285.00,1187.00,1235.00,4131.00,5021351.00,1251.00,-16.00
24,Everest Bank Limited,73,2340.00,2240.00,2260.00,10760.00,24389340.00,2270.00,-10.00
25,Everest Bank Limited Con. Pref.,3,1040.00,1020.00,1020.00,87.00,89160.00,1000.00,20.00
26,Everest Insurance Co. Ltd.,4,960.00,945.00,945.00,330.00,313500.00,960.00,-15.00
27,Excel Development Bank Ltd.,1,708.00,708.00,708.00,20.00,14160.00,695.00,13.00
28,First Micro Finance Laghubitta Bittiya Sanstha Limited,32,936.00,900.00,910.00,7846.00,7170659.00,900.00,10.00
29,Gandaki Bikas Bank Limited,44,308.00,287.00,295.00,4833.00,1435952.00,286.00,9.00
30,Garima Bikas Bank Limited,33,402.00,392.00,394.00,3159.00,1251057.00,390.00,4.00
31,Global IME Bank Limited,148,689.00,647.00,680.00,23970.00,16018428.00,670.00,10.00
32,Grand Bank Nepal Limited,39,258.00,247.00,248.00,19109.00,4808518.00,243.00,5.00
33,Gurans Life Insurance Company Ltd.,34,558.00,518.00,558.00,10795.00,5944461.00,508.00,50.00
34,Hama Merchant & Finance Ltd.,2,169.00,166.00,166.00,290.00,48170.00,172.00,-6.00
35,Himalayan Bank Limited,10,965.00,946.00,960.00,1672.00,1591350.00,928.00,32.00
