S.N.,Traded Companies,No. Of Transaction,Max Price,Min Price,Closing Price,Traded Shares,Amount,Previous Closing,Difference Rs.
1,Agricultural Development Bank Limited,124,433.00,422.00,431.00,42713.00,18385719.00,429.00,2.00
2,Ankhu Khola Jalvidhyut Company Ltd,20,71.00,69.00,71.00,730.00,51050.00,72.00,-1.00
3,Api Power Company Ltd.,80,141.00,135.00,140.00,15109.00,2077015.00,139.00,1.00
4,Arun Kabeli Power Ltd.,29,173.00,169.00,169.00,3053.00,520439.00,171.00,-2.00
5,Arun Valley Hydropower Development Co. Ltd.,12,106.00,104.00,104.00,6350.00,663800.00,106.00,-2.00
6,Asha Laghubitta Bittiya Sanstha Ltd,198,476.00,432.00,476.00,13290.00,6104670.00,433.00,43.00
7,Asian Life Insurance Co. Limited,27,373.00,368.00,370.00,7012.00,2597390.00,368.00,2.00
8,Bank of Kathmandu Ltd.,57,270.00,265.00,268.00,11732.00,3149557.00,268.00,0.00
9,Barun Hydropower Co. Ltd.,9,90.00,90.00,90.00,110.00,9900.00,91.00,-1.00
10,Best Finance Company Ltd.,7,101.00,100.00,100.00,1360.00,136060.00,100.00,0.00
11,Bishal Bazar Company Limited,12,1460.00,1448.00,1460.00,235.00,340780.00,1450.00,10.00
12,Bottlers Nepal (Terai) Limited,3,7000.00,7000.00,7000.00,210.00,1470000.00,7071.00,-71.00
13,Butwal Power Company Limited,48,409.00,403.00,406.00,7173.00,2908763.00,406.00,0.00
14,Central Finance Co. Ltd.,11,121.00,119.00,121.00,15554.00,1871960.00,120.00,1.00
15,Century Commercial Bank Ltd.,77,175.00,169.00,170.00,22123.00,3791389.00,170.00,0.00
16,Chhimek Laghubitta Bittiya Sanstha Limited,25,998.00,990.00,993.00,2146.00,2130123.00,980.00,13.00
17,Chhyangdi Hydropower Ltd.,10,90.00,88.00,90.00,182.00,16222.00,89.00,1.00
18,Chilime Hydropower Company Limited,22,512.00,507.00,510.00,4090.00,2085977.00,511.00,-1.00
19,Citizen Investment Trust,14,2450.00,2434.00,2442.00,744.00,1816720.00,2440.00,2.00
20,Citizens Bank International Limited,34,226.00,223.00,226.00,11169.00,2512675.00,227.00,-1.00
21,Citizens Mutual Fund -1,6,10.11,10.00,10.00,25850.00,259351.50,9.92,0.08
22,City Express Finance Co. Limited,1,103.00,103.00,103.00,182.00,18746.00,101.00,2.00
23,Civil Bank Ltd,114,155.00,153.00,154.00,62131.00,9566123.00,155.00,-1.00
24,Civil Laghubitta Bittiya Sanstha Ltd.,35,550.00,500.00,550.00,1080.00,572319.00,500.00,50.00
25,Corporate Development Bank Limited,4,124.00,122.00,123.00,830.00,102740.00,124.00,-1.00
26,Deprosc Laghubitta Bittiya Sanstha Limited,46,775.00,745.00,775.00,5915.00,4508722.00,745.00,30.00
27,Deva Bikas Bank Limited,20,147.00,143.00,146.00,5371.00,777762.00,145.00,1.00
28,Dibyashwori Hydropower Ltd.,5,64.00,63.00,64.00,5620.00,354070.00,64.00,0.00
29,Everest Bank Limited,21,669.00,662.00,666.00,2056.00,1367795.00,662.00,4.00
30,Everest Insurance Co. Ltd.,7,360.00,358.00,358.00,405.00,145146.00,360.00,-2.00
31,Excel Development Bank Ltd.,1,290.00,290.00,290.00,1000.00,290000.00,292.00,-2.00
32,First Micro Finance Laghubitta Bittiya Sanstha Limited,121,413.00,380.00,408.00,23673.00,9440199.00,384.00,24.00
33,Forward Microfinance Laghubitta Bittiya Sanstha Limited,43,1440.00,1380.00,1439.00,2075.00,2929830.00,1382.00,57.00
34,Ganapati Laghubitta Bittiya Sanstha Limited,138,609.00,538.00,609.00,9471.00,5368394.00,554.00,55.00
35,Gandaki Bikas Bank Limited,38,215.00,211.00,211.00,12997.00,2764437.00,212.00,-1.00
36,Garima Bikas Bank Limited,27,226.00,222.00,223.00,8483.00,1897258.00,226.00,-3.00
37,Ghalemdi Hydro Limited,5,85.00,83.00,85.00,210.00,17620.00,84.00,1.00
38,Global IME Laghubitta Bittiya Sanstha Ltd.,13,750.00,709.00,750.00,1041.00,757525.00,710.00,40.00
39,Goodwill Finance Limited,2,137.00,136.00,137.00,286.00,38916.00,134.00,3.00
40,Grameen Bikas Laghubitta Bittiya Sanstha Ltd.,113,376.00,351.00,373.00,17460.00,6379755.00,357.00,16.00
41,Green Development Bank Ltd.,13,115.00,111.00,112.00,4070.00,458740.00,113.00,-1.00
42,Guheshowori Merchant Bank & Finance Co. Ltd.,5,129.00,127.00,129.00,620.00,78780.00,125.00,4.00
43,Gurans Laghubitta Bittiya Sanstha Limited,149,492.00,446.00,492.00,7063.00,3326920.00,448.00,44.00
44,Gurans Life Insurance Company Ltd.,5,448.00,445.00,448.00,109.00,48691.00,452.00,-4.00
45,Gurkhas Finance Ltd.,4,123.00,121.00,122.00,1006.00,122924.00,121.00,1.00
46,Himalaya Urja Bikas Company Limited,21,138.00,133.00,136.00,990.00,134260.00,135.00,1.00
47,Himalayan Bank Limited,10,554.00,547.00,554.00,1432.00,787958.00,547.00,7.00
48,Himalayan Distillery Limited,11,1596.00,1575.00,1578.00,420.00,662910.00,1575.00,3.00
49,Himalayan General Insurance Co. Ltd,36,345.00,338.00,345.00,5861.00,1995132.00,340.00,5.00
50,Himalayan Power Partner Ltd.,19,177.00,168.00,177.00,220.00,37720.00,174.00,3.00
51,Hydorelectricity Investment and Development Company Ltd,48,159.00,155.00,158.00,6497.00,1025943.00,158.00,0.00
52,ICFC Finance Limited,5,164.00,161.00,164.00,506.00,81496.00,164.00,0.00
53,IME General Insurance Ltd.,14,374.00,347.00,370.00,1005.00,367345.00,341.00,29.00
54,Infinity Laghubitta Bittiya Sanstha Limited,387,503.00,451.00,500.00,16916.00,7949635.00,461.00,39.00
55,Janaki Finance Company Limited,10,198.00,192.00,192.00,1699.00,326580.00,189.00,3.00
56,Janautthan Samudayic Laghubitta Bittya Sanstha Limited,10,1050.00,1000.00,1030.00,438.00,450006.00,1030.00,0.00
57,Joshi Hydropower Development Company Ltd,18,76.00,74.00,75.00,330.00,24560.00,75.00,0.00
58,Jyoti Bikas Bank Limited,23,162.00,160.00,160.00,4997.00,805580.00,160.00,0.00
59,Kalika power Company Ltd,25,90.00,89.00,90.00,280.00,25180.00,91.00,-1.00
60,Kamana Sewa Bikas Bank Limited,27,155.00,153.00,153.00,8946.00,1371625.00,154.00,-1.00
61,Karnali Development Bank Limited,5,114.00,112.00,113.00,795.00,89740.00,112.00,1.00
62,Khanikhola Hydropower Co. Ltd.,3,67.00,66.00,67.00,42.00,2782.00,67.00,0.00
63,Kumari Bank Limited,71,218.00,214.00,216.00,13205.00,2851498.00,215.00,1.00
64,Laxmi Bank Limited,42,224.00,220.00,222.00,24392.00,5406425.00,222.00,0.00
65,Laxmi Laghubitta Bittiya Sanstha Ltd.,36,793.00,724.00,793.00,4522.00,3379651.00,721.00,72.00
66,Laxmi Value Fund-1,3,10.75,10.55,10.75,18000.00,190500.00,10.50,0.25
67,Life Insurance Corporation (Nepal) Limited,6,1144.00,1130.00,1144.00,650.00,739540.00,1133.00,11.00
68,Lumbini Bikas Bank Ltd.,43,210.00,206.00,207.00,7207.00,1488417.00,206.00,1.00
69,Lumbini General Insurance Co. Ltd.,4,434.00,430.00,430.00,486.00,209144.00,426.00,4.00
70,Machhapuchhre Bank Limited,26,269.00,264.00,264.00,10640.00,2840556.00,267.00,-3.00
71,Mahalaxmi Bikas Bank Ltd.,21,205.00,199.00,205.00,5117.00,1030082.00,203.00,2.00
72,Mahila Sahayatra Microfinance Bittiya Sanstha Ltd.,35,521.00,482.00,521.00,1838.00,914466.00,474.00,47.00
73,Mahuli Laghubitta Bittiya Sanstha Limited,7,1047.00,988.00,1007.00,150.00,151603.00,1007.00,0.00
74,Manjushree Finance Ltd.,5,128.00,126.00,126.00,1272.00,160922.00,126.00,0.00
75,Mega  Bank Nepal Ltd.,102,210.00,207.00,208.00,33831.00,7044602.00,209.00,-1.00
76,Mero Microfinance Bittiya Sanstha Ltd.,76,555.00,527.00,550.00,5632.00,3048309.00,529.00,21.00
77,Miteri Development Bank Limited,5,245.00,240.00,245.00,831.00,203071.00,241.00,4.00
78,Mithila LaghuBitta Bittiya Sanstha Limited,26,507.00,456.00,507.00,1467.00,696835.00,465.00,42.00
79,Mountain Hydro Nepal Limited,12,100.00,98.00,99.00,540.00,53570.00,100.00,-1.00
80,Muktinath Bikas Bank Ltd.,59,380.00,376.00,378.00,13754.00,5195661.00,378.00,0.00
81,Multipurpose Finance Company  Limited,7,119.00,117.00,119.00,264.00,31215.00,117.00,2.00
82,Nabil Bank Limited,57,805.00,800.00,800.00,9199.00,7380782.00,801.00,-1.00
