S.N.,Traded Companies,No. Of Transaction,Max Price,Min Price,Closing Price,Traded Shares,Amount,Previous Closing,Difference Rs.
1,Ace Development Bank Ltd.,4,136.00,133.00,133.00,416.00,55842.00,132.00,1.00
2,Agricultural Development Bank Limited,140,198.00,189.00,190.00,13375.00,2595472.00,192.00,-2.00
3,Alpine Development Bank Limited,4,98.00,98.00,98.00,40.00,3920.00,97.00,1.00
4,Apex Development Bank Ltd.,2,110.00,108.00,110.00,114.00,12340.00,106.00,4.00
5,Api Finance Limited,10,109.00,105.00,107.00,2282.00,243920.00,109.00,-2.00
6,Arun Valley Hydropower Development Co. Ltd.,13,318.00,306.00,314.00,349.00,109286.00,318.00,-4.00
7,Asian Life Insurance Co. Limited,4,198.00,195.00,195.00,320.00,62930.00,194.00,1.00
8,Bank of Kathmandu Ltd.,70,668.00,659.00,662.00,11629.00,7709334.00,656.00,6.00
9,Business Universal Development Bank Ltd.,10,124.00,119.00,121.00,3658.00,440308.00,122.00,-1.00
10,Butwal Power Company Limited,10,566.00,540.00,541.00,1702.00,931414.00,577.00,-36.00
11,Chhimek Laghubitta Bittiya Sanstha Limited,2,375.00,374.00,374.00,58.00,21734.00,379.00,-5.00
12,Chilime Hydropower Company Limited,106,997.00,952.00,982.00,10834.00,10658762.00,964.00,18.00
13,Citizens Bank International Limited,29,244.00,227.00,240.00,3820.00,906261.00,231.00,9.00
14,Clean Energy Development Bank Limited,11,158.00,153.00,157.00,2662.00,415898.00,152.00,5.00
15,Country Development Bank Ltd.,3,77.00,77.00,77.00,120.00,9240.00,78.00,-1.00
16,Deva Bikas Bank Limited,5,84.00,83.00,84.00,293.00,24339.00,83.00,1.00
17,Everest Bank Limited,58,1091.00,1051.00,1080.00,5864.00,6343933.00,1064.00,16.00
18,Gandaki Bikas Bank Limited,18,148.00,142.00,145.00,2160.00,313240.00,140.00,5.00
19,Garima Bikas Bank Limited,27,172.00,157.00,163.00,3100.00,515730.00,157.00,6.00
20,Grand Bank Nepal Limited,19,236.00,227.00,231.00,4244.00,990581.00,230.00,1.00
21,Gurans Life Insurance Company Ltd.,36,112.00,107.00,107.00,2100.00,229530.00,110.00,-3.00
