S.N.,Traded Companies,No. Of Transaction,Max Price,Min Price,Closing Price,Traded Shares,Amount,Previous Closing,Difference Rs.
1,Agricultural Development Bank Limited,14,477.00,470.00,473.00,1265.00,600389.00,478.00,-5.00
2,Alpine Development Bank Limited,6,297.00,280.00,297.00,330.00,93490.00,278.00,19.00
3,Apex Development Bank Ltd.,20,122.00,120.00,122.00,1385.00,168226.00,123.00,-1.00
4,Araniko Development Bank Limited,63,170.00,155.00,167.00,10215.00,1673667.00,158.00,9.00
5,Arun Valley Hydropower Development Co. Ltd.,15,373.00,363.00,367.00,5315.00,1937521.00,369.00,-2.00
6,Asian Life Insurance Co. Limited,40,1270.00,1180.00,1258.00,8147.00,10098439.00,1242.00,16.00
7,Asian Life Insurance Co. Ltd Promoter Share,1,323.00,323.00,323.00,25000.00,8075000.00,323.00,0.00
8,Bhargav Bikash Bank Ltd.,11,232.00,215.00,232.00,1390.00,319930.00,211.00,21.00
9,Business Universal Development Bank Ltd.,1,190.00,190.00,190.00,40.00,7600.00,187.00,3.00
10,Butwal Power Company Limited,13,651.00,621.00,628.00,6600.00,4154500.00,664.00,-36.00
11,Central Finance Co. Ltd.,1,168.00,168.00,168.00,200.00,33600.00,171.00,-3.00
12,Century Commercial Bank Ltd.,119,309.00,296.00,305.00,17790.00,5359270.00,305.00,0.00
13,Chilime Hydropower Company Limited,33,1701.00,1678.00,1696.00,4675.00,7915513.00,1711.00,-15.00
14,Citizen Investment Trust,13,3520.00,3462.00,3490.00,787.00,2746286.00,3517.00,-27.00
15,Citizens Bank International Limited,38,466.00,446.00,456.00,7709.00,3517864.00,461.00,-5.00
16,Civil Bank Ltd,40,310.00,296.00,300.00,12781.00,3860196.00,306.00,-6.00
17,Cosmos Development Bank Ltd.,10,204.00,201.00,201.00,622.00,126641.00,200.00,1.00
18,Country Development Bank Ltd.,10,170.00,166.00,168.00,1520.00,254100.00,172.00,-4.00
19,Ekata Bikas Bank Ltd.,32,240.00,226.00,227.00,2429.00,555312.00,236.00,-9.00
20,Everest Bank Limited,43,2040.00,1972.00,2022.00,6422.00,12875331.00,2035.00,-13.00
21,Everest Bank Limited Con. Pref.,2,1040.00,1040.00,1040.00,87.00,90480.00,1050.00,-10.00
22,First Micro Finance Laghubitta Bittiya Sanstha Limited,10,1005.00,985.00,990.00,2174.00,2173776.00,1000.00,-10.00
23,Garima Bikas Bank Limited,5,355.00,343.00,343.00,877.00,305976.00,355.00,-12.00
24,Global IME Bank Limited,36,500.00,490.00,493.00,7305.00,3620696.00,500.00,-7.00
25,Grand Bank Nepal Limited,48,169.00,161.00,166.00,35712.00,5878789.00,169.00,-3.00
