S.N.,Traded Companies,No. Of Transaction,Max Price,Min Price,Closing Price,Traded Shares,Amount,Previous Closing,Difference Rs.
1,Ace Development Bank Ltd.,14,142.00,140.00,141.00,12111.00,1700226.00,140.00,1.00
2,Agricultural Development Bank Limited,38,277.00,266.00,271.00,8658.00,2361256.00,279.00,-8.00
3,Alpine Development Bank Limited,3,105.00,103.00,105.00,260.00,27180.00,101.00,4.00
4,Arun Valley Hydropower Development Co. Ltd.,13,357.00,335.00,357.00,1735.00,594259.00,339.00,18.00
5,Asian Life Insurance Co. Limited,19,436.00,429.00,429.00,6331.00,2736959.00,443.00,-14.00
6,Bank of Kathmandu Ltd.,13,545.00,532.00,532.00,2647.00,1421691.00,550.00,-18.00
7,Bottlers Nepal (Terai) Limited,2,1471.00,1443.00,1471.00,400.00,582800.00,1415.00,56.00
8,Business Universal Development Bank Ltd.,2,106.00,106.00,106.00,108.00,11448.00,104.00,2.00
9,Butwal Power Company Limited,1,790.00,790.00,790.00,200.00,158000.00,800.00,-10.00
10,Chhimek Laghubitta Bittiya Sanstha Limited,1,665.00,665.00,665.00,100.00,66500.00,674.00,-9.00
11,Chilime Hydropower Company Limited,31,1323.00,1310.00,1311.00,4253.00,5588030.00,1328.00,-17.00
12,Citizen Investment Trust,3,1870.00,1870.00,1870.00,178.00,332860.00,1900.00,-30.00
13,Citizens Bank International Limited,18,263.00,251.00,263.00,2963.00,760994.00,258.00,5.00
14,Clean Energy Development Bank Limited,13,160.00,154.00,154.00,4058.00,636068.00,160.00,-6.00
15,Commerz and Trust Bank Nepal Ltd.,55,157.00,151.00,154.00,8918.00,1382264.00,155.00,-1.00
16,Country Development Bank Ltd.,50,71.00,68.00,70.00,1260.00,88660.00,71.00,-1.00
17,Deva Bikas Bank Limited,2,82.00,81.00,82.00,338.00,27395.00,80.00,2.00
18,Everest Bank Limited,16,1633.00,1610.00,1610.00,2403.00,3894214.00,1630.00,-20.00
19,Excel Development Bank Ltd.,6,383.00,355.00,383.00,121.00,45538.00,349.00,34.00
20,Fewa Finance Co. Ltd.,3,172.00,170.00,172.00,751.00,128270.00,172.00,0.00
21,Gandaki Bikas Bank Limited,5,163.00,160.00,163.00,294.00,47196.00,160.00,3.00
22,Garima Bikas Bank Limited,1,159.00,159.00,159.00,132.00,20988.00,156.00,3.00
23,Gaurishankar Development Bank Ltd.,20,99.00,90.00,98.00,370.00,35215.00,96.00,2.00
24,Global IME Bank Limited,56,456.00,445.00,450.00,50950.00,22946330.00,461.00,-11.00
25,Grand Bank Nepal Limited,23,193.00,186.00,190.00,9639.00,1832621.00,192.00,-2.00
26,Gurans Life Insurance Company Ltd.,8,249.00,243.00,249.00,2122.00,521353.00,245.00,4.00
27,Hama Merchant & Finance Ltd.,3,72.00,72.00,72.00,1460.00,105120.00,71.00,1.00
28,Himalayan Bank Limited,14,735.00,726.00,734.00,2137.00,1561844.00,737.00,-3.00
29,Infrastructure Development Bank Ltd.,6,66.00,64.00,64.00,1201.00,77638.00,66.00,-2.00
30,International Leasing & Finance Co. Ltd.,1,147.00,147.00,147.00,10.00,1470.00,145.00,2.00
31,Janata Bank Nepal Ltd.,20,166.00,160.00,161.00,5553.00,904302.00,163.00,-2.00
