S.N.,Traded Companies,No. Of Transaction,Max Price,Min Price,Closing Price,Traded Shares,Amount,Previous Closing,Difference Rs.
1,Agricultural Development Bank Limited,94,439.00,426.00,430.00,33009.00,14133477.00,437.00,-7.00
2,Api Power Company Ltd.,93,618.00,594.00,601.00,4327.00,2620813.00,610.00,-9.00
3,Arun Kabeli Power Ltd.,99,362.00,345.00,362.00,5940.00,2084406.00,354.00,8.00
4,Arun Valley Hydropower Development Co. Ltd.,34,220.00,212.00,213.00,8226.00,1770396.00,224.00,-11.00
5,Asian Life Insurance Co. Limited,64,1555.00,1500.00,1508.00,8672.00,13172345.00,1555.00,-47.00
6,Bank of Kathmandu Ltd.,150,435.00,423.00,424.00,32246.00,13769757.00,435.00,-11.00
7,Barun Hydropower Co. Ltd.,9,232.00,224.00,226.00,90.00,20480.00,236.00,-10.00
8,Best Finance Company Ltd.,3,140.00,138.00,140.00,500.00,69800.00,140.00,0.00
9,Bhargav Bikash Bank Ltd.,11,268.00,260.00,260.00,1322.00,347606.00,263.00,-3.00
10,Bottlers Nepal (Terai) Limited,1,6900.00,6900.00,6900.00,50.00,345000.00,7000.00,-100.00
11,Butwal Power Company Limited,11,630.00,624.00,625.00,1871.00,1171750.00,640.00,-15.00
12,Central Finance Co. Ltd.,16,182.00,175.00,178.00,1997.00,357750.00,178.00,0.00
13,Century Commercial Bank Ltd.,180,233.00,220.00,227.00,34272.00,7711518.00,229.00,-2.00
14,Chhimek Laghubitta Bittiya Sanstha Limited,108,1700.00,1655.00,1660.00,10338.00,17287259.00,1700.00,-40.00
15,Chhyangdi Hydropower Ltd.,27,192.00,186.00,186.00,1582.00,299059.00,195.00,-9.00
16,Chilime Hydropower Company Limited,52,798.00,762.00,766.00,6857.00,5278080.00,773.00,-7.00
17,Citizen Investment Trust,33,3745.00,3600.00,3683.00,2069.00,7556024.00,3680.00,3.00
18,Citizens Bank International Limited,132,303.00,294.00,294.00,27409.00,8167938.00,300.00,-6.00
19,Civil Bank Ltd,96,237.00,227.00,230.00,36778.00,8530050.00,237.00,-7.00
20,Civil Bank Ltd Promoter Share,1,131.00,131.00,131.00,10915.00,1429865.00,131.00,0.00
21,Civil Laghubitta Bittiya Sanstha Ltd.,20,1314.00,1280.00,1282.00,1071.00,1377640.00,1289.00,-7.00
22,Deprosc Laghubitta Bittiya Sanstha Limited,80,1377.00,1333.00,1337.00,8156.00,10987536.00,1380.00,-43.00
23,Deva Bikas Bank Limited,70,263.00,252.00,255.00,25369.00,6454756.00,259.00,-4.00
24,Dibyashwori Hydropower Ltd.,9,161.00,158.00,161.00,92.00,14692.00,164.00,-3.00
25,Everest Bank Limited,113,1300.00,1260.00,1266.00,10524.00,13407991.00,1299.00,-33.00
26,Everest Insurance Co. Ltd.,44,2729.00,2651.00,2670.00,2125.00,5721905.00,2730.00,-60.00
27,Excel Development Bank Ltd.,94,701.00,656.00,656.00,20385.00,13636154.00,690.00,-34.00
28,First Micro Finance Laghubitta Bittiya Sanstha Limited,297,1090.00,1030.00,1049.00,31123.00,32752615.00,1035.00,14.00
29,First Micro Finance Laghubitta Bittiya Sanstha Limited Promoter Share,4,600.00,600.00,600.00,12567.00,7540200.00,600.00,0.00
30,Forward Microfinance Laghubitta Bittiya Sanstha Limited,58,3770.00,3705.00,3731.00,1129.00,4222481.00,3775.00,-44.00
31,Gandaki Bikas Bank Limited,67,383.00,372.00,376.00,12009.00,4496542.00,376.00,0.00
32,Garima Bikas Bank Limited,63,266.00,259.00,260.00,8890.00,2324527.00,267.00,-7.00
33,Global IME Bank Limited,123,382.00,370.00,371.00,18881.00,7057968.00,378.00,-7.00
34,Global IME Laghubitta Bittiya Sanstha Ltd.,19,2130.00,2100.00,2100.00,819.00,1720910.00,2096.00,4.00
35,Grameen Bikas Laghubitta Bittiya Sanstha Ltd.,32,765.00,718.00,732.00,9374.00,6846452.00,755.00,-23.00
36,Green Development Bank Ltd.,14,590.00,565.00,565.00,422.00,241010.00,581.00,-16.00
37,Guheshowori Merchant Bank & Finance Co. Ltd.,2,263.00,262.00,262.00,282.00,74016.00,263.00,-1.00
38,Gurans Life Insurance Company Ltd.,23,1096.00,1070.00,1080.00,2280.00,2465810.00,1090.00,-10.00
39,Gurkhas Finance Ltd.,4,194.00,191.00,191.00,16514.00,3203114.00,195.00,-4.00
40,Hamro Bikas Bank Ltd.,13,211.00,200.00,200.00,2450.00,494760.00,215.00,-15.00
41,Hathway Finance Company Limited,10,180.00,174.00,174.00,395.00,69120.00,181.00,-7.00
42,Himalayan Bank Limited,46,886.00,856.00,864.00,5104.00,4457512.00,885.00,-21.00
43,Himalayan Distillery Limited,3,1461.00,1440.00,1440.00,150.00,217050.00,1490.00,-50.00
44,Himalayan General Insurance Co. Ltd,49,772.00,765.00,765.00,4924.00,3781864.00,772.00,-7.00
