S.N.,Traded Companies,No. Of Transaction,Max Price,Min Price,Closing Price,Traded Shares,Amount,Previous Closing,Difference Rs.
1,10% Laxmi Bank Debenture 2086,2,1065.00,1050.00,1065.00,125.00,132750.00,1045.00,20.00
2,10% Nabil Debenture 2082,1,1052.00,1052.00,1052.00,25.00,26300.00,1032.00,20.00
3,10% Prabhu Bank Debenture 2084,3,1065.00,1045.00,1065.00,575.00,611625.00,1055.00,10.00
4,10% Sanima Bank Limited Debenture,6,1062.00,1033.00,1062.00,175.00,182925.00,1051.00,11.00
5,10% Sunrise Debenture 2080,2,1065.00,1065.00,1065.00,100.00,106500.00,1060.00,5.00
6,10.25% NIC Asia Debenture 2083/84,1,1064.00,1064.00,1064.00,100.00,106400.00,1058.00,6.00
7,10.35% Agricultural Bank Debenture 2083,12,1090.00,1061.00,1090.00,1325.00,1431050.00,1070.00,20.00
8,10.5 % NEPAL INVESTMENT DEBENTURE 2082,1,1090.00,1090.00,1090.00,200.00,218000.00,1087.00,3.00
9,10.50% SBL Debenture 2082,1,1061.00,1061.00,1061.00,20.00,21220.00,1057.00,4.00
10,11% NIC Asia Debenture 082/83,1,1140.00,1140.00,1140.00,25.00,28500.00,1147.00,-7.00
11,12% ICFC Finance Limited Debenture 2083,5,1224.00,1200.00,1224.00,243.00,293937.00,1206.00,18.00
12,8.5% Sanima Debenture 2087,13,1005.00,990.00,1000.00,590.00,590345.00,995.00,5.00
13,8.5% SBL Debenture 2084,6,996.00,993.00,995.00,250.00,248825.00,992.00,3.00
14,9% NIC Asia Debenture 2081/82,3,1025.00,1021.00,1025.00,150.00,153650.00,1025.00,0.00
15,9.5% Manjushree Finance Limited Debenture 2085,5,1025.00,1010.00,1020.00,125.00,127225.00,1025.00,-5.00
16,Aarambha Chautari Laghubitta Bittiya Sanstha Limited,148,1632.00,1569.00,1586.00,3569.00,5671505.00,1600.00,-14.00
17,Agricultural Development Bank Limited,1025,463.00,447.00,461.00,135433.00,61912993.00,457.00,4.00
18,Ajod Insurance Limited,500,918.00,903.00,905.00,26827.00,24401010.00,915.00,-10.00
19,Ankhu Khola Jalvidhyut Company Ltd,1157,312.00,281.00,312.00,117085.00,35483098.00,284.00,28.00
20,Api Power Company Ltd.,3427,446.00,410.00,443.00,775017.00,336701417.00,411.00,32.00
21,Arun Kabeli Power Ltd.,3091,530.00,493.00,527.00,790346.00,406001660.00,490.00,37.00
22,Arun Valley Hydropower Development Co. Ltd.,4570,578.00,506.00,574.00,1297789.00,722976267.00,526.00,48.00
23,Asha Laghubitta Bittiya Sanstha Ltd,142,1807.00,1739.00,1790.00,5878.00,10471164.00,1814.00,-24.00
24,Asian Life Insurance Co. Limited,634,1499.00,1455.00,1457.00,53230.00,78282451.00,1470.00,-13.00
25,Bank of Kathmandu Ltd.,1290,385.00,369.00,377.00,240816.00,90586615.00,378.00,-1.00
26,Barun Hydropower Co. Ltd.,1692,625.00,568.00,619.00,322335.00,194431745.00,590.00,29.00
27,Best Finance Company Ltd.,1252,435.00,396.00,435.00,214771.00,90026020.00,396.00,39.00
28,Bishal Bazar Company Limited,60,6754.00,6500.00,6500.00,1546.00,10160514.00,6623.00,-123.00
29,Bottlers Nepal (Terai) Limited,31,11100.00,10790.00,11040.00,385.00,4205030.00,10781.00,259.00
30,Butwal Power Company Limited,1897,575.00,533.00,562.00,292609.00,161562505.00,539.00,23.00
31,CEDB Hydropower Development Company Limited,129,552.00,527.00,552.00,1281.00,705911.00,502.00,50.00
32,Central Finance Co. Ltd.,1333,490.00,438.00,490.00,302118.00,142478487.00,446.00,44.00
33,Century Commercial Bank Ltd.,1653,288.00,277.00,284.00,353442.00,99662505.00,283.00,1.00
34,Chandragiri Hills Limited,416,1795.00,1751.00,1766.00,22848.00,40524737.00,1774.00,-8.00
35,Chhimek Laghubitta Bittiya Sanstha Limited,777,1800.00,1775.00,1776.00,46800.00,83496105.00,1780.00,-4.00
36,Chhyangdi Hydropower Ltd.,910,524.00,482.00,524.00,160720.00,81562391.00,477.00,47.00
37,Chilime Hydropower Company Limited,1609,759.00,720.00,752.00,314191.00,233124678.00,719.00,33.00
38,Citizen Investment Trust,602,4170.00,4094.00,4094.00,21051.00,86379796.00,4095.00,-1.00
39,Citizens Bank International Limited,1045,392.00,379.00,392.00,248175.00,95885909.00,386.00,6.00
40,Citizens Mutual Fund -1,44,13.76,12.80,13.00,45600.00,592616.00,13.11,-0.11
41,CITIZENS MUTUAL FUND 2,46,13.77,13.43,13.57,25100.00,341244.00,13.90,-0.33
42,Civil Bank Ltd,1882,298.00,285.00,293.00,348525.00,101059709.00,289.00,4.00
43,Civil Laghubitta Bittiya Sanstha Ltd.,120,1420.00,1370.00,1387.00,8086.00,11295436.00,1395.00,-8.00
44,Corporate Development Bank Limited,181,750.00,695.00,743.00,13591.00,9856312.00,693.00,50.00
45,Deprosc Laghubitta Bittiya Sanstha Limited,551,1745.00,1680.00,1719.00,37248.00,64077154.00,1719.00,0.00
46,Dibyashwori Hydropower Ltd.,1432,302.00,265.00,302.00,215758.00,63368072.00,275.00,27.00
47,Everest Bank Limited,815,760.00,713.00,740.00,169191.00,124110970.00,730.00,10.00
48,Everest Insurance Co. Ltd.,598,826.00,805.00,817.00,73073.00,59481636.00,826.00,-9.00
49,Everest Insurance Co. Ltd. Promoter Share,35,422.00,391.00,398.00,11750.00,4762944.00,399.00,-1.00
50,Excel Development Bank Ltd.,719,885.00,810.00,885.00,116778.00,99422015.00,805.00,63.00
51,First Micro Finance Laghubitta Bittiya Sanstha Limited,362,840.00,810.00,826.00,42490.00,35063948.00,827.00,-1.00
52,Forward Microfinance Laghubitta Bittiya Sanstha Limited,155,2825.00,2751.00,2775.00,6461.00,17949233.00,2780.00,-5.00
53,Ganapati Laghubitta Bittiya Sanstha Limited,81,1670.00,1649.00,1662.00,3948.00,6541380.00,1655.00,7.00
54,Garima Bikas Bank Limited,2674,600.00,545.00,598.00,596053.00,343347016.00,550.00,48.00
55,General Insurance Company Nepal Ltd,624,800.00,762.00,765.00,27191.00,20854669.00,777.00,-12.00
56,Ghalemdi Hydro Limited,599,320.00,294.00,320.00,74449.00,23116412.00,291.00,29.00
57,Global IME Bank Limited,2271,452.00,441.00,447.00,322265.00,144032758.00,448.00,-1.00
58,Global IME Laghubitta Bittiya Sanstha Ltd.,1128,3191.00,2825.00,2920.00,49838.00,146502093.00,2980.00,-60.00
59,Global IME Samunnat Scheme-1,38,20.10,19.75,20.00,725700.00,14458255.76,19.87,0.13
60,Goodwill Finance Limited,644,803.00,712.00,790.00,109464.00,82354613.00,733.00,57.00
61,Grameen Bikas Laghubitta Bittiya Sanstha Ltd.,364,1299.00,1252.00,1258.00,33075.00,42048451.00,1273.00,-15.00
62,Green Development Bank Ltd.,800,402.00,355.00,401.00,124062.00,47983027.00,367.00,34.00
63,GreenLife Hydropower Limited,2357,444.00,403.00,441.00,159930.00,69660187.00,415.00,26.00
64,Guheshowori Merchant Bank & Finance Co. Ltd.,615,565.00,489.00,565.00,176750.00,97368810.00,514.00,51.00
65,Gurans Laghubitta Bittiya Sanstha Limited,45,2077.00,1930.00,1945.00,841.00,1646705.00,1979.00,-34.00
66,Gurans Life Insurance Company Ltd.,388,862.00,838.00,842.00,50771.00,43134882.00,846.00,-4.00
67,Guras Life Insurance Company Ltd. Promoter Share,1,494.00,494.00,494.00,25000.00,12350000.00,494.06,-0.06
68,Gurkhas Finance Ltd.,597,1400.00,1284.00,1330.00,85696.00,116020800.00,1330.00,0.00
69,Himal Dolakha Hydropower Company Limited,3253,326.00,302.00,326.00,923852.00,293596956.00,297.00,29.00
70,Himalaya Urja Bikas Company Limited,772,426.00,390.00,422.00,108768.00,44967444.00,400.00,22.00
71,Himalayan Distillery Limited,1188,5060.00,4855.00,5009.00,53303.00,264823610.00,4880.00,129.00
72,Himalayan General Insurance Co. Ltd,857,900.00,841.00,875.00,181047.00,156287155.00,880.00,-5.00
73,Himalayan Power Partner Ltd.,1815,474.00,425.00,474.00,405165.00,188563509.00,431.00,43.00
74,Hydorelectricity Investment and Development Company Ltd,154,377.00,360.00,377.00,27779.00,10274508.00,343.00,34.00
75,ICFC Finance Limited,1702,682.00,620.00,682.00,405007.00,265958864.00,620.00,62.00
76,IME General Insurance Ltd.,504,1375.00,1300.00,1325.00,168008.00,220530934.00,1310.00,15.00
77,Infinity Laghubitta Bittiya Sanstha Limited,214,1862.00,1751.00,1862.00,9116.00,16461653.00,1775.00,87.00
78,Janaki Finance Company Limited,1044,499.00,442.00,499.00,226001.00,107009765.00,454.00,45.00
79,Janautthan Samudayic Laghubitta Bittya Sanstha Limited,65,3630.00,3475.00,3500.00,1356.00,4759841.00,3490.00,10.00
80,Joshi Hydropower Development Company Ltd,960,310.00,290.00,310.00,100541.00,30693348.00,282.00,28.00
81,Jyoti Bikas Bank Limited,4531,520.00,474.00,519.00,900592.00,449309823.00,473.00,46.00
82,Jyoti Life Insurance Company Limited,1278,837.00,815.00,822.00,30095.00,24861456.00,827.00,-5.00
83,Kalika Laghubitta Bittiya Sanstha Ltd,173,1395.00,1366.00,1375.00,9441.00,13025341.00,1393.00,-18.00
84,Kalika power Company Ltd,627,534.00,482.00,532.00,53309.00,27084052.00,489.00,43.00
85,Kamana Sewa Bikas Bank Limited,2411,633.00,570.00,632.00,505732.00,305135884.00,577.00,55.00
86,Karnali Development Bank Limited,770,396.00,353.00,396.00,140084.00,53269463.00,360.00,36.00
87,Kisan Lagubitta Bittiya Sanstha Limited,43,1646.00,1630.00,1635.00,1880.00,3082714.00,1650.00,-15.00
88,Kumari Bank Limited,1707,387.00,374.00,380.00,485796.00,183113474.00,376.00,4.00
