S.N.,Traded Companies,No. Of Transaction,Max Price,Min Price,Closing Price,Traded Shares,Amount,Previous Closing,Difference Rs.
1,Ace Development Bank Ltd.,4,311.00,305.00,311.00,1200.00,369900.00,308.00,3.00
2,Agricultural Development Bank Limited,3,459.00,450.00,450.00,2289.00,1030140.00,450.00,0.00
3,Apex Development Bank Ltd.,16,156.00,148.00,156.00,8991.00,1352281.00,153.00,3.00
4,Araniko Development Bank Limited,5,200.00,196.00,196.00,1225.00,243360.00,196.00,0.00
5,Arun Valley Hydropower Development Co. Ltd.,23,281.00,276.00,280.00,9447.00,2642456.00,280.00,0.00
6,Asian Life Insurance Co. Limited,6,1153.00,1145.00,1150.00,1163.00,1335250.00,1161.00,-11.00
7,Bank of Kathmandu Ltd.,273,643.00,596.00,636.00,86291.00,54261949.00,585.00,51.00
8,Bhaktapur Finance Co. Ltd.,5,128.00,127.00,128.00,172.00,21909.00,130.00,-2.00
9,Bhargav Bikash Bank Ltd.,4,332.00,330.00,330.00,1400.00,462500.00,337.00,-7.00
10,Biratlaxmi Bikas Bank Limited,3,404.00,400.00,404.00,484.00,194336.00,400.00,4.00
11,Butwal Power Company Limited,2,610.00,610.00,610.00,483.00,294630.00,610.00,0.00
12,Central Finance Co. Ltd.,3,252.00,246.00,252.00,934.00,232660.00,251.00,1.00
13,Century Commercial Bank Ltd.,44,398.00,385.00,398.00,15410.00,6051999.00,397.00,1.00
14,Chhimek Laghubitta Bittiya Sanstha Limited,25,1670.00,1610.00,1670.00,3092.00,5111049.00,1601.00,69.00
15,Chilime Hydropower Company Limited,36,1422.00,1412.00,1421.00,7109.00,10087132.00,1417.00,4.00
16,Citizens Bank International Limited,19,575.00,560.00,563.00,2838.00,1601195.00,569.00,-6.00
17,Civil Bank Ltd,28,290.00,285.00,290.00,8507.00,2451323.00,287.00,3.00
18,Country Development Bank Ltd.,9,197.00,191.00,194.00,2080.00,405580.00,201.00,-7.00
19,Deva Bikas Bank Limited,2,182.00,179.00,182.00,1473.00,268056.00,176.00,6.00
20,Everest Bank Limited,64,3090.00,3015.00,3080.00,10585.00,32376464.00,3055.00,25.00
21,First Micro Finance Laghubitta Bittiya Sanstha Limited,7,643.00,636.00,643.00,3031.00,1936917.00,644.00,-1.00
