S.N.,Traded Companies,No. Of Transaction,Max Price,Min Price,Closing Price,Traded Shares,Amount,Previous Closing,Difference Rs.
1,10% Prabhu Bank Debenture 2084,1,1030.00,1030.00,1030.00,28.00,28840.00,1030.00,0.00
2,10% Sanima Bank Limited Debenture,1,1035.00,1035.00,1035.00,25.00,25875.00,1050.00,-15.00
3,10.25% NIC Asia Debenture 2083/84,1,1065.00,1065.00,1065.00,25.00,26625.00,1050.00,15.00
4,10.25% Sunrise Bank Debenture 2083,1,1065.00,1065.00,1065.00,15.00,15975.00,1050.00,15.00
5,Agricultural Development Bank Limited,379,550.00,524.00,527.00,76542.00,40313257.00,528.00,-1.00
6,Ajod Insurance Limited,516,691.00,653.00,691.00,37434.00,25537309.00,678.00,13.00
7,Ankhu Khola Jalvidhyut Company Ltd,146,134.00,127.00,133.00,6112.00,804636.00,133.00,0.00
8,Api Power Company Ltd.,199,260.00,241.00,245.00,65419.00,16045707.00,248.00,-3.00
9,Arun Kabeli Power Ltd.,272,267.00,259.00,260.00,93758.00,24557410.00,265.00,-5.00
10,Arun Valley Hydropower Development Co. Ltd.,206,233.00,220.00,224.00,54663.00,12294566.00,223.00,1.00
11,Asha Laghubitta Bittiya Sanstha Ltd,311,1060.00,950.00,1000.00,16456.00,16391880.00,964.00,36.00
12,Asian Life Insurance Co. Limited,151,950.00,929.00,942.00,32494.00,30467501.00,947.00,-5.00
13,Bank of Kathmandu Ltd.,148,254.00,248.00,252.00,41487.00,10476896.00,253.00,-1.00
14,Best Finance Company Ltd.,40,133.00,129.00,131.00,14430.00,1892335.00,131.00,0.00
15,Bishal Bazar Company Limited,48,2925.00,2793.00,2793.00,1376.00,3901551.00,2800.00,-7.00
16,Bottlers Nepal (Terai) Limited,13,8800.00,8625.00,8702.00,155.00,1354410.00,8800.00,-98.00
17,Butwal Power Company Limited,196,460.00,448.00,449.00,41778.00,18863110.00,454.00,-5.00
18,Central Finance Co. Ltd.,31,160.00,156.00,160.00,6484.00,1023858.00,159.00,1.00
19,Century Commercial Bank Ltd.,396,215.00,202.00,206.00,153325.00,31404012.00,205.00,1.00
20,Chhimek Laghubitta Bittiya Sanstha Limited,245,1475.00,1440.00,1466.00,32504.00,47567977.00,1462.00,4.00
21,Chhyangdi Hydropower Ltd.,367,176.00,163.00,176.00,72871.00,12548161.00,160.00,16.00
22,Chilime Hydropower Company Limited,302,539.00,525.00,525.00,54345.00,28887210.00,541.00,-16.00
23,Citizen Investment Trust,355,5500.00,5220.00,5235.00,15996.00,84728020.00,5298.00,-63.00
24,Citizens Bank International Limited,204,250.00,236.00,237.00,49123.00,11669389.00,239.00,-2.00
25,Citizens Mutual Fund -1,10,10.10,9.94,10.00,57800.00,580369.00,10.14,-0.14
26,CITIZENS MUTUAL FUND 2,10,10.00,9.85,9.85,4000.00,39558.00,10.05,-0.20
27,Civil Bank Ltd,208,184.00,178.00,178.00,70354.00,12632766.00,182.00,-4.00
28,Civil Laghubitta Bittiya Sanstha Ltd.,283,872.00,765.00,840.00,26190.00,21671957.00,803.00,37.00
29,Corporate Development Bank Limited,15,217.00,208.00,214.00,2670.00,570990.00,214.00,0.00
30,Deprosc Laghubitta Bittiya Sanstha Limited,355,1500.00,1450.00,1483.00,54079.00,80203840.00,1492.00,-9.00
31,Dibyashwori Hydropower Ltd.,108,115.00,110.00,110.00,15651.00,1737606.00,111.00,-1.00
32,Everest Bank Limited,211,740.00,700.00,704.00,41759.00,29425505.00,708.00,-4.00
33,Everest Bank Limited Con. Pref.,1,623.00,623.00,623.00,12.00,7476.00,623.00,0.00
34,Everest Insurance Co. Ltd.,90,566.00,550.00,559.00,14973.00,8384455.00,560.00,-1.00
35,Everest Insurance Co. Ltd. Promoter Share,23,267.00,241.00,245.00,6984.00,1730574.00,257.00,-12.00
36,Excel Development Bank Ltd.,20,360.00,350.00,351.00,3233.00,1134175.00,356.00,-5.00
37,First Micro Finance Laghubitta Bittiya Sanstha Limited,551,627.00,595.00,612.00,119612.00,73209622.00,595.00,17.00
38,Forward Microfinance Laghubitta Bittiya Sanstha Limited,326,2350.00,2200.00,2349.00,16467.00,37690771.00,2240.00,109.00
39,Ganapati Laghubitta Bittiya Sanstha Limited,92,1017.00,931.00,990.00,5511.00,5366216.00,960.00,30.00
40,Garima Bikas Bank Limited,542,319.00,299.00,312.00,176369.00,54308693.00,301.00,11.00
41,General Insurance Company Nepal Ltd,368,581.00,572.00,577.00,6455.00,3722440.00,581.00,-4.00
42,Ghalemdi Hydro Limited,89,120.00,117.00,118.00,4090.00,486320.00,120.00,-2.00
43,Global IME Bank Limited,676,342.00,337.00,342.00,157586.00,53595496.00,339.00,3.00
44,Global IME Laghubitta Bittiya Sanstha Ltd.,168,1810.00,1770.00,1790.00,34761.00,62109748.00,1791.00,-1.00
45,Global IME Samunnat Scheme-1,30,11.13,10.92,11.10,308272.00,3418698.65,11.27,-0.17
46,Goodwill Finance Limited,24,214.00,208.00,208.00,7302.00,1535945.00,215.00,-7.00
47,Grameen Bikas Laghubitta Bittiya Sanstha Ltd.,382,634.00,605.00,620.00,49843.00,31085276.00,609.00,11.00
48,Green Development Bank Ltd.,59,155.00,150.00,155.00,6645.00,1007326.00,153.00,2.00
49,Guheshowori Merchant Bank & Finance Co. Ltd.,25,204.00,201.00,203.00,8616.00,1748628.00,204.00,-1.00
50,Gurans Laghubitta Bittiya Sanstha Limited,161,939.00,905.00,929.00,7990.00,7381010.00,893.00,36.00
51,Gurans Life Insurance Company Ltd.,233,662.00,652.00,654.00,54807.00,35891760.00,660.00,-6.00
52,Gurkhas Finance Ltd.,29,201.00,194.00,200.00,16909.00,3308499.00,201.00,-1.00
53,Himal Dolakha Hydropower Company Limited,187,139.00,133.00,134.00,42525.00,5776820.00,134.00,0.00
54,Himalaya Urja Bikas Company Limited,125,214.00,202.00,210.00,10130.00,2111320.00,207.00,3.00
55,Himalayan Bank Limited,265,660.00,638.00,640.00,32814.00,21064290.00,656.00,-16.00
56,Himalayan Distillery Limited,410,4427.00,4201.00,4375.00,30194.00,130917771.00,4280.00,95.00
