S.N.,Traded Companies,No. Of Transaction,Max Price,Min Price,Closing Price,Traded Shares,Amount,Previous Closing,Difference Rs.
1,Agricultural Development Bank Limited,39,358.00,350.00,357.00,12769.00,4518296.00,350.00,7.00
2,Api Power Company Ltd.,9,234.00,230.00,234.00,1681.00,388831.00,234.00,0.00
3,Arambha Microfinance Bittiya Sanstha Ltd.,41,915.00,882.00,891.00,1325.00,1196710.00,870.00,21.00
4,Arun Kabeli Power Ltd.,12,240.00,235.00,240.00,145.00,34448.00,235.00,5.00
5,Arun Valley Hydropower Development Co. Ltd.,8,132.00,129.00,132.00,3312.00,428284.00,131.00,1.00
6,Asian Life Insurance Co. Limited,10,593.00,587.00,593.00,688.00,407349.00,582.00,11.00
7,Bank of Kathmandu Ltd.,58,332.00,322.00,329.00,13392.00,4370935.00,326.00,3.00
8,Barun Hydropower Co. Ltd.,5,125.00,124.00,125.00,2027.00,253145.00,123.00,2.00
9,Best Finance Company Ltd.,1,98.00,98.00,98.00,100.00,9800.00,100.00,-2.00
10,Bhargav Bikash Bank Ltd.,1,144.00,144.00,144.00,20.00,2880.00,142.00,2.00
11,Butwal Power Company Limited,38,482.00,469.00,480.00,2180.00,1028820.00,473.00,7.00
12,Central Finance Co. Ltd.,3,124.00,122.00,124.00,367.00,45324.00,122.00,2.00
13,Century Commercial Bank Ltd.,66,197.00,187.00,197.00,15679.00,2997399.00,188.00,9.00
14,Chhimek Laghubitta Bittiya Sanstha Limited,6,905.00,897.00,902.00,365.00,328595.00,895.00,7.00
15,Chhyangdi Hydropower Ltd.,5,113.00,112.00,113.00,140.00,15690.00,113.00,0.00
16,Chilime Hydropower Company Limited,35,726.00,720.00,720.00,7370.00,5334340.00,723.00,-3.00
17,Citizen Investment Trust,3,2335.00,2330.00,2330.00,60.00,140050.00,2310.00,20.00
18,Citizens Bank International Limited,52,253.00,245.00,253.00,4648.00,1163408.00,248.00,5.00
19,Civil Bank Ltd,101,176.00,169.00,175.00,44146.00,7646896.00,171.00,4.00
20,Civil Laghubitta Bittiya Sanstha Ltd.,1,678.00,678.00,678.00,10.00,6780.00,691.00,-13.00
21,Corporate Development Bank Limited,6,101.00,99.00,100.00,620.00,62000.00,100.00,0.00
22,Deprosc Laghubitta Bittiya Sanstha Limited,2,663.00,650.00,650.00,78.00,51064.00,650.00,0.00
23,Deva Bikas Bank Limited,38,143.00,139.00,143.00,11252.00,1588598.00,140.00,3.00
24,Dibyashwori Hydropower Ltd.,1,98.00,98.00,98.00,100.00,9800.00,100.00,-2.00
25,Everest Bank Limited,34,642.00,630.00,634.00,2889.00,1831883.00,631.00,3.00
26,Everest Insurance Co. Ltd.,8,1150.00,1129.00,1150.00,434.00,495550.00,1150.00,0.00
27,First Micro Finance Laghubitta Bittiya Sanstha Limited,19,399.00,390.00,390.00,1977.00,777173.00,393.00,-3.00
28,Forward Microfinance Laghubitta Bittiya Sanstha Limited,6,2011.00,2002.00,2011.00,85.00,170570.00,2001.00,10.00
29,Gandaki Bikas Bank Limited,6,204.00,200.00,201.00,1354.00,273257.00,201.00,0.00
30,Garima Bikas Bank Limited,29,180.00,177.00,179.00,5512.00,983682.00,175.00,4.00
31,Global IME Bank Limited,23,319.00,316.00,317.00,2332.00,739099.00,316.00,1.00
32,Global IME Samunnat Scheme-1,3,9.50,9.47,9.50,3200.00,30310.00,9.28,0.22
33,Grameen Bikas Laghubitta Bittiya Sanstha Ltd.,19,530.00,516.00,519.00,850.00,446030.00,525.00,-6.00
34,Green Development Bank Ltd.,5,118.00,112.00,118.00,400.00,45700.00,112.00,6.00
35,Gurans Life Insurance Company Ltd.,6,780.00,752.00,764.00,370.00,282290.00,752.00,12.00
36,Gurkhas Finance Ltd.,6,106.00,105.00,106.00,2800.00,295600.00,106.00,0.00
37,Hathway Finance Company Limited,8,120.00,114.00,120.00,1445.00,166720.00,116.00,4.00
38,Himalayan Bank Limited,9,543.00,533.00,540.00,362.00,194916.00,528.00,12.00
39,Himalayan Distillery Limited,8,1470.00,1450.00,1454.00,640.00,931810.00,1470.00,-16.00
40,Himalayan General Insurance Co. Ltd,2,413.00,406.00,413.00,250.00,102900.00,411.00,2.00
41,Himalayan Power Partner Ltd.,18,248.00,240.00,240.00,200.00,48980.00,244.00,-4.00
42,Hydorelectricity Investment and Development Company Ltd,22,162.00,158.00,158.00,2979.00,473578.00,157.00,1.00
43,ICFC Finance Limited,2,150.00,150.00,150.00,1500.00,225000.00,151.00,-1.00
44,IME General Insurance Ltd.,1,745.00,745.00,745.00,110.00,81950.00,740.00,5.00
45,Janaki Finance Company Limited,4,173.00,170.00,173.00,995.00,171090.00,171.00,2.00
46,Janata Bank Nepal Ltd.,162,194.00,189.00,194.00,109793.00,21029439.00,188.00,6.00
47,Janautthan Samudayic Laghubitta Bittya Sanstha Limited,2,2734.00,2681.00,2734.00,20.00,54150.00,2681.00,53.00
48,Jyoti Bikas Bank Limited,10,142.00,138.00,142.00,3201.00,448458.00,138.00,4.00
49,Kabeli Bikas Bank Limited,1,313.00,313.00,313.00,10.00,3130.00,308.00,5.00
50,Kailash Bikas Bank Ltd.,8,234.00,230.00,234.00,2508.00,582350.00,232.00,2.00
51,Kalika Laghubitta Bittiya Sanstha Ltd,7,1149.00,1122.00,1149.00,308.00,349809.00,1100.00,49.00
52,Kalika power Company Ltd,883,133.00,115.00,121.00,16907.00,2086020.00,121.00,0.00
53,Kamana Sewa Bikas Bank Limited,17,152.00,150.00,152.00,10837.00,1639284.00,151.00,1.00
54,Kanchan Development Bank Limited,2,173.00,172.00,172.00,112.00,19364.00,172.00,0.00
55,Kankai Bikas Bank Ltd.,2,128.00,128.00,128.00,102.00,13056.00,128.00,0.00
56,Karnali Development Bank Limited,9,107.00,105.00,107.00,360.00,38401.00,106.00,1.00
57,Khanikhola Hydropower Co. Ltd.,5,102.00,100.00,100.00,76.00,7630.00,99.00,1.00
58,Kisan Lagubitta Bittiya Sanstha Limited,11,1725.00,1665.00,1685.00,499.00,840243.00,1659.00,26.00
59,Kumari Bank Limited,83,256.00,250.00,256.00,52356.00,13253520.00,250.00,6.00
60,Laxmi Bank Limited,33,252.00,243.00,248.00,8012.00,1967754.00,245.00,3.00
61,Laxmi Equity Fund,1,8.17,8.17,8.17,1000.00,8170.00,8.01,0.16
62,Laxmi Laghubitta Bittiya Sanstha Ltd.,3,885.00,880.00,885.00,210.00,185326.00,883.00,2.00
63,Laxmi Value Fund-1,3,10.40,10.30,10.40,12116.00,125648.40,10.40,0.00
64,Life Insurance Corporation (Nepal) Limited,1,1544.00,1544.00,1544.00,10.00,15440.00,1525.00,19.00
65,Lumbini Bikas Bank Ltd.,45,168.00,165.00,168.00,15794.00,2620239.00,164.00,4.00
66,Lumbini General Insurance Co. Ltd.,4,525.00,518.00,518.00,347.00,181075.00,521.00,-3.00
67,Machhapuchhre Bank Limited,69,224.00,221.00,224.00,36442.00,8098546.00,218.00,6.00
68,Mahalaxmi Bikas Bank Ltd.,20,181.00,176.00,181.00,4835.00,866723.00,177.00,4.00
69,Mahila Sahayatra Microfinance Bittiya Sanstha Ltd.,1,0.00,0.00,0.00,1.00,569.00,580.00,0.00
70,Mahuli Laghubitta Bittiya Sanstha Limited,8,2420.00,2360.00,2420.00,185.00,444400.00,2407.00,13.00
71,Manjushree Finance Ltd.,1,131.00,131.00,131.00,10.00,1310.00,129.00,2.00
72,Mega  Bank Nepal Ltd.,226,216.00,198.00,210.00,107275.00,21860722.00,200.00,10.00
73,Mero Microfinance Bittiya Sanstha Ltd.,6,1076.00,1055.00,1076.00,251.00,266913.00,1068.00,8.00
74,Mirmire Microfinance Development Bank Ltd.,3,1447.00,1420.00,1440.00,159.00,228131.00,1419.00,21.00
75,Miteri Development Bank Limited,5,296.00,286.00,296.00,331.00,97285.00,281.00,15.00
76,Mithila LaghuBitta Bittiya Sanstha Limited,2,872.00,872.00,872.00,65.00,56680.00,855.00,17.00
77,Muktinath Bikas Bank Ltd.,28,409.00,400.00,400.00,4973.00,2000350.00,398.00,2.00
78,Multipurpose Finance Company  Limited,1,165.00,165.00,165.00,11.00,1815.00,165.00,0.00
79,Nabil Bank Limited,20,939.00,935.00,938.00,1925.00,1805120.00,931.00,7.00
80,NABIL Bank Limited Promotor Share,17,740.00,730.00,740.00,3519.00,2583250.00,727.00,13.00
81,Nabil Equity Fund,3,9.15,8.83,9.15,1000.00,9050.50,9.01,0.14
82,Nadep Laghubittiya bittya Sanstha Ltd.,274,1550.00,1490.00,1550.00,3020.00,4569170.00,1483.00,67.00
83,NagBeli LaghuBitta Bikas Bank Ltd.,8,914.00,900.00,900.00,276.00,250800.00,903.00,-3.00
84,National Hydro Power Company Limited,7,83.00,80.00,82.00,1355.00,110050.00,80.00,2.00
85,National Life Insurance Co. Ltd.,3,677.00,675.00,677.00,530.00,358750.00,675.00,2.00
86,National Microfinance Laghubitta Bittiya Sanstha Limited,7,2034.00,1990.00,2030.00,80.00,161186.00,1965.00,65.00
87,Neco Insurance Limited,17,550.00,522.00,550.00,1895.00,1007430.00,520.00,30.00
88,Nepal Bangladesh Bank Limited,33,216.00,213.00,216.00,13965.00,3007623.00,214.00,2.00
89,Nepal Bank Limited,29,316.00,307.00,313.00,23750.00,7365000.00,308.00,5.00
90,Nepal Credit And Commercial Bank Limited,74,217.00,214.00,217.00,26832.00,5781089.00,214.00,3.00
91,Nepal Doorsanchar Company Limited,12,787.00,782.00,787.00,3057.00,2398938.00,783.00,4.00
92,Nepal Hydro Developers Ltd.,3,138.00,136.00,136.00,120.00,16340.00,136.00,0.00
93,Nepal Insurance Co. Ltd.,18,550.00,538.00,550.00,5019.00,2735041.00,539.00,11.00
94,Nepal Investment Bank Limited,40,648.00,640.00,648.00,4120.00,2653695.00,640.00,8.00
95,Nepal Investment Bank Ltd. Promoter Share,1,565.00,565.00,565.00,500.00,282500.00,559.00,6.00
96,Nepal Life Insurance Co. Ltd.,64,940.00,930.00,937.00,3065.00,2876927.00,930.00,7.00
97,Nepal SBI Bank Limited,11,490.00,485.00,490.00,923.00,449296.00,485.00,5.00
98,Nerude Laghubitta Bittiya Sanstha Limited,4,576.00,575.00,575.00,201.00,115635.00,565.00,10.00
99,Ngadi Group Power Ltd.,12,145.00,142.00,143.00,185.00,26512.00,146.00,-3.00
100,NIBL Pragati Fund,3,8.94,8.78,8.94,2122.00,18675.64,8.61,0.33
101,NIC Asia Bank Ltd.,75,440.00,430.00,436.00,36357.00,15795445.00,431.00,5.00
102,NIC Asia Growth Fund,2,9.55,9.40,9.55,2000.00,18950.00,9.40,0.15
103,Nirdhan Utthan Laghubitta Bittiya Sanstha Limited,15,983.00,967.00,967.00,2555.00,2494960.00,970.00,-3.00
104,NLG Insurance Company Ltd.,28,914.00,885.00,914.00,2163.00,1945600.00,895.00,19.00
105,NMB  Microfinance Bittiya Sanstha Ltd.,5,1548.00,1500.00,1548.00,206.00,311295.00,1500.00,48.00
106,NMB Bank Limited,136,364.00,358.00,362.00,68134.00,24555536.00,356.00,6.00
107,NMB Hybrid Fund L-1,2,9.74,9.55,9.74,5295.00,50782.71,9.36,0.38
108,NMB Sulav Investment Fund-1,17,13.80,12.95,13.46,68660.00,932914.60,12.70,0.76
109,Oriental Hotels Limited,4,443.00,435.00,443.00,1110.00,485930.00,430.00,13.00
110,Panchakanya Mai Hydropower Ltd,326,134.00,123.00,127.00,7190.00,909280.00,136.00,-9.00
111,Pokhara Finance Ltd.,2,150.00,150.00,150.00,58.00,8700.00,150.00,0.00
112,Prabhu  Bank Limited,121,243.00,237.00,240.00,64770.00,15524852.00,237.00,3.00
113,Prabhu Insurance Ltd.,4,503.00,492.00,503.00,442.00,218014.00,485.00,18.00
114,Premier Insurance Company (Nepal) Limited,45,1099.00,1078.00,1095.00,1684.00,1832078.00,1080.00,15.00
115,Prime Commercial Bank Ltd.,76,335.00,328.00,335.00,27995.00,9306078.00,328.00,7.00
116,Prime Life Insurance Company Limited,10,510.00,506.00,510.00,1350.00,685430.00,500.00,10.00
117,Prudential Insurance Co. Ltd.,6,722.00,720.00,720.00,870.00,627170.00,730.00,-10.00
118,Purnima Bikas Bank Ltd.,4,163.00,160.00,160.00,109.00,17710.00,163.00,-3.00
119,Radhi Bidyut Company Ltd,23,196.00,195.00,195.00,240.00,46895.00,198.00,-3.00
120,Rairang Hydropower Development Company Ltd.,59,131.00,123.00,130.00,3017.00,381849.00,127.00,3.00
121,Rastriya Beema Company Limited,1,9790.00,9790.00,9790.00,90.00,881100.00,9600.00,190.00
122,Reliance Finance Ltd.,3,124.00,120.00,124.00,1089.00,134364.00,122.00,2.00
123,Ridi Hydropower Development Company Ltd.,5,108.00,106.00,108.00,565.00,60954.00,106.00,2.00
