S.N.,Traded Companies,No. Of Transaction,Max Price,Min Price,Closing Price,Traded Shares,Amount,Previous Closing,Difference Rs.
1,12 % Goodwill Finance Limited Debenture 2083,1,1090.00,1090.00,1090.00,200.00,218000.00,1085.00,5.00
2,9.5% NCC Debenture 2086,1,955.00,955.00,955.00,50.00,47750.00,955.00,0.00
3,Aarambha Chautari Laghubitta Bittiya Sanstha Limited,20,1399.00,1361.00,1370.00,359.00,495007.20,1374.00,-4.00
4,Agricultural Development Bank Limited,228,411.00,395.00,402.00,43377.00,17368347.70,403.00,-1.00
5,Ajod Insurance Limited,28,670.00,650.00,665.00,660.00,432515.00,665.00,0.00
6,Ankhu Khola Jalvidhyut Company Ltd,131,314.00,301.00,305.00,18191.00,5568388.00,307.90,-2.90
7,Api Power Company Ltd.,593,513.90,503.00,506.00,107448.00,54574205.60,510.00,-4.00
8,Arun Kabeli Power Ltd.,174,525.00,514.00,518.10,17359.00,9008964.00,523.00,-4.90
9,Arun Valley Hydropower Development Co. Ltd.,330,524.00,507.70,514.30,95624.00,49148326.70,518.00,-3.70
10,Asha Laghubitta Bittiya Sanstha Ltd,12,1450.00,1421.00,1431.00,593.00,852836.00,1450.00,-19.00
11,Asian Life Insurance Co. Limited,216,920.00,887.50,910.00,21698.00,19627292.10,885.50,24.50
12,Bank of Kathmandu Ltd.,71,272.00,262.00,267.00,7287.00,1937354.20,267.00,0.00
13,Barun Hydropower Co. Ltd.,63,528.00,512.10,517.00,8336.00,4316901.30,521.00,-4.00
14,Best Finance Company Ltd.,90,484.00,466.00,475.00,9445.00,4482322.50,475.00,0.00
15,Bishal Bazar Company Limited,3,4600.00,4570.00,4600.00,31.00,142300.00,4560.00,40.00
16,Bottlers Nepal (Terai) Limited,2,13601.00,13600.00,13600.00,34.00,462410.00,13750.00,-150.00
17,Buddha Bhumi Nepal Hydropower Company Limited,32,679.90,662.00,668.00,1558.00,1043162.00,683.00,-15.00
18,Butwal Power Company Limited,53,425.00,415.00,419.00,3889.00,1627734.00,421.00,-2.00
19,CEDB Hydropower Development Company Limited,80,946.00,901.60,930.00,4602.00,4272151.80,932.00,-2.00
