S.N.,Traded Companies,No. Of Transaction,Max Price,Min Price,Closing Price,Traded Shares,Amount,Previous Closing,Difference Rs.
1,Agricultural Development Bank Limited,45,452.00,444.00,449.00,6842.00,3058885.00,453.00,-4.00
2,Api Power Company Ltd.,32,571.00,560.00,565.00,1021.00,577103.00,567.00,-2.00
3,Arun Kabeli Power Ltd.,222,449.00,437.00,448.00,9330.00,4126730.00,447.00,1.00
4,Arun Valley Hydropower Development Co. Ltd.,35,277.00,274.00,275.00,8514.00,2344954.00,278.00,-3.00
5,Asian Life Insurance Co. Limited,57,1545.00,1510.00,1514.00,6924.00,10524740.00,1506.00,8.00
6,Bank of Kathmandu Ltd.,62,479.00,473.00,473.00,12984.00,6174721.00,477.00,-4.00
7,Barun Hydropower Co. Ltd.,18,291.00,286.00,290.00,220.00,63660.00,296.00,-6.00
8,Bhargav Bikash Bank Ltd.,10,313.00,307.00,313.00,2100.00,646940.00,318.00,-5.00
9,Bottlers Nepal (Terai) Limited,1,6300.00,6300.00,6300.00,10.00,63000.00,6395.00,-95.00
10,Butwal Power Company Limited,6,686.00,680.00,685.00,340.00,232510.00,675.00,10.00
11,Century Commercial Bank Ltd.,66,387.00,375.00,375.00,9464.00,3572225.00,384.00,-9.00
12,Chhimek Laghubitta Bittiya Sanstha Limited,30,1612.00,1595.00,1604.00,3259.00,5235847.00,1601.00,3.00
13,Chilime Hydropower Company Limited,42,855.00,841.00,853.00,4450.00,3782866.00,856.00,-3.00
14,Citizen Investment Trust,15,4150.00,4100.00,4150.00,607.00,2501256.00,4190.00,-40.00
15,Citizens Bank International Limited,67,400.00,390.00,398.00,12734.00,5023821.00,398.00,0.00
16,Civil Bank Ltd,67,251.00,249.00,249.00,42455.00,10615254.00,251.00,-2.00
17,Civil Laghubitta Bittiya Sanstha Ltd.,35,1377.00,1297.00,1350.00,1795.00,2438892.00,1323.00,27.00
18,Deprosc Laghubitta Bittiya Sanstha Limited,4,1445.00,1426.00,1444.00,280.00,400940.00,1450.00,-6.00
19,Deva Bikas Bank Limited,16,273.00,262.00,270.00,4275.00,1148000.00,267.00,3.00
20,Dibyashwori Hydropower Ltd.,25,225.00,223.00,223.00,272.00,60775.00,225.00,-2.00
