S.N.,Traded Companies,No. Of Transaction,Max Price,Min Price,Closing Price,Traded Shares,Amount,Previous Closing,Difference Rs.
1,10% Prabhu Bank Debenture 2084,2,1001.00,991.10,991.10,45.00,44847.00,1001.00,-9.90
2,10.25% SBL Debenture 2083,5,998.60,995.20,995.20,142.00,141477.00,996.80,-1.60
3,12 % Goodwill Finance Limited Debenture 2083,1,1130.00,1130.00,1130.00,100.00,113000.00,1115.00,15.00
4,12% ICFC Finance Limited Debenture 2083,3,1122.00,1100.00,1122.00,200.00,220220.00,1113.20,8.80
5,8.5% Nepal Investment Bank Debenture 2084,4,942.10,942.00,942.00,100.00,94205.00,943.00,-1.00
6,8.5% Sanima Debenture 2087,1,950.00,950.00,950.00,25.00,23750.00,942.10,7.90
7,8.75 % Prime Debenture 2085,2,948.10,948.10,948.10,50.00,47405.00,950.10,-2.00
8,9.5% NCC Debenture 2086,1,972.10,972.10,972.10,25.00,24302.50,971.10,1.00
9,Aarambha Chautari Laghubitta Bittiya Sanstha Limited,26,1220.00,1182.20,1183.00,465.00,554086.00,1241.90,-58.90
10,Agricultural Development Bank Limited,322,441.00,421.00,421.00,32738.00,13990157.70,439.00,-18.00
11,Ajod Insurance Limited,96,676.00,657.00,660.00,2559.00,1696328.50,687.00,-27.00
12,Ankhu Khola Jalvidhyut Company Ltd,799,286.60,253.00,259.00,150746.00,40365528.20,280.20,-21.20
13,Api Power Company Ltd.,1152,430.00,400.20,402.80,171302.00,70483880.00,426.60,-23.80
14,Arun Kabeli Power Ltd.,1059,522.20,478.00,482.00,138457.00,68332767.30,512.00,-30.00
15,Arun Valley Hydropower Development Co. Ltd.,725,406.00,379.10,380.00,128447.00,49825789.90,401.00,-21.00
16,Asha Laghubitta Bittiya Sanstha Ltd,26,1280.00,1228.00,1228.00,560.00,694710.40,1261.00,-33.00
17,Asian Life Insurance Co. Limited,191,1090.00,1022.00,1033.00,26833.00,28335383.00,1088.90,-55.90
18,Bank of Kathmandu Ltd.,251,264.00,250.10,251.10,36608.00,9329198.50,262.50,-11.40
19,Barun Hydropower Co. Ltd.,129,421.00,396.00,396.00,14008.00,5637634.60,421.00,-25.00
20,Best Finance Company Ltd.,252,450.00,419.00,419.00,25462.00,10968749.80,448.00,-29.00
21,Bishal Bazar Company Limited,45,4600.00,4294.00,4372.00,829.00,3680352.20,4648.50,-276.50
22,Bottlers Nepal (Terai) Limited,20,12226.00,11613.00,11613.00,460.00,5480915.00,12380.00,-767.00
23,Butwal Power Company Limited,228,453.00,429.30,430.00,26411.00,11439681.50,445.00,-15.00
24,CEDB Hydropower Development Company Limited,196,726.10,685.00,686.00,13190.00,9234730.80,728.00,-42.00
25,Central Finance Co. Ltd.,221,455.00,424.40,427.00,31091.00,13722551.30,456.00,-29.00
26,Century Commercial Bank Ltd.,226,224.00,219.00,219.20,46930.00,10321081.50,224.50,-5.30
27,Chandragiri Hills Limited,164,1345.00,1286.00,1286.00,5992.00,7800429.50,1335.00,-49.00
28,Chhimek Laghubitta Bittiya Sanstha Limited,305,1520.00,1475.00,1476.00,13642.00,20276083.50,1515.00,-39.00
29,Chhyangdi Hydropower Ltd.,205,505.70,468.60,469.00,29501.00,14090687.90,495.80,-26.80
30,Chilime Hydropower Company Limited,520,520.00,490.00,490.20,69161.00,34615587.80,526.00,-35.80
31,Citizen Investment Trust,350,2930.00,2775.10,2778.00,11028.00,31279406.10,2888.00,-110.00
32,Citizens Bank International Limited,278,272.00,260.00,260.50,64740.00,16968025.60,269.00,-8.50
33,Citizens Mutual Fund -1,19,9.50,9.07,9.10,27400.00,252186.00,9.25,-0.15
34,CITIZENS MUTUAL FUND 2,7,9.57,9.40,9.41,4600.00,43366.00,9.40,0.01
