S.N.,Traded Companies,No. Of Transaction,Max Price,Min Price,Closing Price,Traded Shares,Amount,Previous Closing,Difference Rs.
1,10.35% Agricultural Bank Debenture 2083,2,952.00,951.30,952.00,50.00,47582.50,961.00,-9.00
2,11% NIC Asia Debenture 082/83,2,1006.00,1006.00,1006.00,50.00,50300.00,1005.00,1.00
3,8.5% Nepal Investment Bank Debenture 2084,2,848.20,847.90,847.90,25.00,21202.00,848.00,-0.10
4,8.5% Sanima Debenture 2087,2,845.00,844.00,844.00,75.00,63350.00,845.00,-1.00
5,8.5% SBL Debenture 2084,2,888.90,888.80,888.90,50.00,44442.50,871.50,17.40
6,Aarambha Chautari Laghubitta Bittiya Sanstha Limited,53,982.00,952.00,970.00,1039.00,1005107.90,962.80,7.20
7,Agricultural Development Bank Limited,209,389.00,379.00,379.90,13959.00,5323319.50,384.00,-4.10
8,Ajod Insurance Limited,53,625.00,607.00,619.00,4662.00,2876729.00,619.00,0.00
9,Ankhu Khola Jalvidhyut Company Ltd,487,266.00,245.00,246.10,73942.00,18763964.70,254.10,-8.00
10,Api Power Company Ltd.,747,327.00,310.50,311.90,97370.00,30879589.70,321.00,-9.10
11,Arun Kabeli Power Ltd.,814,484.00,460.60,466.90,121858.00,57639550.40,474.30,-7.40
12,Arun Valley Hydropower Development Co. Ltd.,1089,457.00,431.00,435.50,182028.00,80824878.30,450.00,-14.50
13,Asha Laghubitta Bittiya Sanstha Ltd,34,1409.00,1344.60,1384.90,747.00,1020570.50,1385.00,-0.10
14,Asian Life Insurance Co. Limited,201,740.00,711.00,711.00,18441.00,13313641.20,719.50,-8.50
15,Bank of Kathmandu Ltd.,137,248.00,240.00,240.30,21846.00,5293921.30,244.00,-3.70
16,Barun Hydropower Co. Ltd.,647,541.60,502.00,507.00,71762.00,37211000.80,492.40,14.60
17,Best Finance Company Ltd.,207,445.00,423.00,429.80,35890.00,15594566.20,435.00,-5.20
18,Bishal Bazar Company Limited,13,4120.00,3900.00,3950.00,150.00,598374.00,3970.00,-20.00
19,Bottlers Nepal (Terai) Limited,26,15371.30,14480.00,15100.00,360.00,5327683.00,14776.00,324.00
20,Buddha Bhumi Nepal Hydropower Company Limited,86,498.00,461.20,498.00,5586.00,2643194.70,479.00,19.00
21,Butwal Power Company Limited,130,392.70,379.00,379.00,11266.00,4326812.90,385.00,-6.00
