S.N.,Traded Companies,No. Of Transaction,Max Price,Min Price,Closing Price,Traded Shares,Amount,Previous Closing,Difference Rs.
1,Agricultural Development Bank Limited,34,338.00,335.00,335.00,5963.00,2000585.00,334.00,1.00
2,Api Power Company Ltd.,31,332.00,324.00,325.00,2260.00,739053.00,324.00,1.00
3,Arun Kabeli Power Ltd.,17,310.00,300.00,308.00,900.00,274459.00,305.00,3.00
4,Arun Valley Hydropower Development Co. Ltd.,15,164.00,161.00,164.00,4299.00,698035.00,167.00,-3.00
5,Asian Life Insurance Co. Limited,7,760.00,757.00,760.00,414.00,314090.00,769.00,-9.00
6,Bank of Kathmandu Ltd.,32,328.00,324.00,325.00,6171.00,2009709.00,325.00,0.00
7,Barun Hydropower Co. Ltd.,6,163.00,155.00,163.00,120.00,19320.00,157.00,6.00
8,Best Finance Company Ltd.,1,128.00,128.00,128.00,10.00,1280.00,126.00,2.00
9,Bhargav Bikash Bank Ltd.,1,141.00,141.00,141.00,100.00,14100.00,139.00,2.00
10,Bishal Bazar Company Limited,1,1790.00,1790.00,1790.00,10.00,17900.00,1755.00,35.00
11,Butwal Power Company Limited,47,480.00,471.00,471.00,3654.00,1725852.00,475.00,-4.00
12,Central Finance Co. Ltd.,1,124.00,124.00,124.00,69.00,8556.00,122.00,2.00
13,Century Commercial Bank Ltd.,70,186.00,182.00,182.00,13122.00,2405992.00,185.00,-3.00
14,Chhimek Laghubitta Bittiya Sanstha Limited,15,1000.00,991.00,995.00,1495.00,1487639.00,1000.00,-5.00
15,Chhyangdi Hydropower Ltd.,15,149.00,145.00,147.00,540.00,79840.00,146.00,1.00
16,Chilime Hydropower Company Limited,38,842.00,836.00,836.00,5603.00,4693890.00,841.00,-5.00
17,Citizen Investment Trust,28,2725.00,2696.00,2696.00,2059.00,5569303.00,2700.00,-4.00
18,Citizens Bank International Limited,58,264.00,260.00,260.00,14498.00,3798273.00,263.00,-3.00
19,Civil Bank Ltd,69,170.00,163.00,167.00,31085.00,5176640.00,164.00,3.00
20,Civil Laghubitta Bittiya Sanstha Ltd.,20,847.00,815.00,815.00,929.00,770721.00,814.00,1.00
21,Corporate Development Bank Limited,9,122.00,114.00,118.00,330.00,39300.00,114.00,4.00
22,Deprosc Laghubitta Bittiya Sanstha Limited,20,856.00,830.00,830.00,2013.00,1685260.00,840.00,-10.00
23,Deva Bikas Bank Limited,11,145.00,140.00,143.00,4472.00,639318.00,142.00,1.00
24,Dibyashwori Hydropower Ltd.,3,115.00,114.00,114.00,91.00,10384.00,115.00,-1.00
25,Everest Bank Limited,78,734.00,722.00,725.00,10633.00,7728969.00,728.00,-3.00
26,Everest Insurance Co. Ltd.,11,1505.00,1490.00,1490.00,660.00,985510.00,1500.00,-10.00
27,Excel Development Bank Ltd.,3,355.00,348.00,348.00,155.00,54525.00,351.00,-3.00
28,First Micro Finance Laghubitta Bittiya Sanstha Limited,52,606.00,586.00,599.00,6392.00,3801857.00,598.00,1.00
29,Forward Microfinance Laghubitta Bittiya Sanstha Limited,38,2505.00,2403.00,2450.00,2117.00,5214042.00,2478.00,-28.00
30,Gandaki Bikas Bank Limited,23,207.00,203.00,205.00,5150.00,1058238.00,205.00,0.00
31,Garima Bikas Bank Limited,28,192.00,189.00,190.00,12231.00,2327617.00,193.00,-3.00
32,Global IME Bank Limited,71,309.00,303.00,303.00,25104.00,7708313.00,308.00,-5.00
33,Global IME Laghubitta Bittiya Sanstha Ltd.,4,1391.00,1381.00,1381.00,62.00,86100.00,1407.00,-26.00
34,Goodwill Finance Limited,5,126.00,125.00,125.00,560.00,70476.00,125.00,0.00
35,Grameen Bikas Laghubitta Bittiya Sanstha Ltd.,58,641.00,623.00,623.00,4580.00,2871920.00,641.00,-18.00
36,Guheshowori Merchant Bank & Finance Co. Ltd.,3,143.00,142.00,142.00,930.00,132284.00,145.00,-3.00
37,Gurans Life Insurance Company Ltd.,31,988.00,970.00,970.00,2545.00,2488680.00,973.00,-3.00
38,Gurkhas Finance  Ltd. Promoter Share,21,100.00,100.00,100.00,77043.00,7704300.00,100.00,0.00
39,Gurkhas Finance Ltd.,1,116.00,116.00,116.00,310.00,35960.00,114.00,2.00
40,Hamro Bikas Bank Ltd.,5,145.00,141.00,141.00,1960.00,278820.00,145.00,-4.00
41,Hathway Finance Company Limited,9,142.00,137.00,142.00,2580.00,361680.00,137.00,5.00
42,Himalayan Bank Limited,30,606.00,594.00,600.00,5148.00,3093676.00,606.00,-6.00
43,Himalayan Distillery Limited,8,1389.00,1320.00,1389.00,530.00,701770.00,1340.00,49.00
44,Himalayan General Insurance Co. Ltd,17,489.00,480.00,481.00,2590.00,1252170.00,486.00,-5.00
45,Himalayan Power Partner Ltd.,21,329.00,322.00,323.00,240.00,77760.00,324.00,-1.00
46,Hydorelectricity Investment and Development Company Ltd,53,165.00,161.00,162.00,6203.00,1009327.00,164.00,-2.00
47,ICFC Finance Limited,13,190.00,183.00,183.00,3436.00,633466.00,184.00,-1.00
48,IME General Insurance Ltd.,11,965.00,955.00,955.00,695.00,668550.00,970.00,-15.00
49,Janaki Finance Company Limited,25,180.00,167.00,172.00,5575.00,985908.00,164.00,8.00
50,Janata Bank Nepal Ltd.,38,167.00,164.00,165.00,7965.00,1315319.00,165.00,0.00
51,Janautthan Samudayic Laghubitta Bittya Sanstha Limited,31,3350.00,3200.00,3220.00,994.00,3259874.00,3375.00,-155.00
52,Jebils Finance Ltd.,4,116.00,112.00,116.00,1060.00,122809.00,110.00,6.00
53,Jyoti Bikas Bank Limited,20,148.00,145.00,145.00,2226.00,323868.00,147.00,-2.00
54,Kabeli Bikas Bank Limited,8,270.00,261.00,261.00,572.00,150375.00,270.00,-9.00
55,Kailash Bikas Bank Ltd.,20,247.00,239.00,245.00,6696.00,1631973.00,248.00,-3.00
56,Kalika Laghubitta Bittiya Sanstha Ltd,150,1600.00,1526.00,1560.00,14966.00,23346227.00,1605.00,-45.00
57,Kamana Sewa Bikas Bank Limited,19,168.00,162.00,162.00,8218.00,1342285.00,166.00,-4.00
58,Kankai Bikas Bank Ltd.,9,137.00,134.00,137.00,739.00,100552.00,135.00,2.00
59,Karnali Development Bank Limited,5,117.00,114.00,115.00,263.00,30226.00,115.00,0.00
60,Khanikhola Hydropower Co. Ltd.,17,117.00,115.00,115.00,324.00,37432.00,117.00,-2.00
61,Kisan Lagubitta Bittiya Sanstha Limited,33,1993.00,1773.00,1773.00,3242.00,6003521.00,1880.00,-107.00
62,Kumari Bank Limited,35,240.00,235.00,237.00,10444.00,2471450.00,238.00,-1.00
63,Lalitpur Finance Ltd.,1,179.00,179.00,179.00,90.00,16110.00,176.00,3.00
64,Laxmi Bank Limited,75,285.00,275.00,275.00,26986.00,7537696.00,283.00,-8.00
65,Laxmi Equity Fund,1,8.46,8.46,8.46,900.00,7614.00,8.63,-0.17
