S.N.,Traded Companies,No. Of Transaction,Max Price,Min Price,Closing Price,Traded Shares,Amount,Previous Closing,Difference Rs.
1,10% Himalayan Bank Debenture 2083,2,1050.00,1050.00,1050.00,63.00,66150.00,1065.00,-15.00
2,10% Nepal SBI Bank Debenture 2086,1,1050.00,1050.00,1050.00,50.00,52500.00,1051.00,-1.00
3,10% Prabhu Bank Debenture 2084,5,1045.00,1040.00,1040.00,210.00,218875.00,1049.00,-9.00
4,10% Sunrise Debenture 2080,2,1025.00,1025.00,1025.00,63.00,64575.00,1044.00,-19.00
5,10.25% GLOBAL IME BANK LTD. DEBENTURE 2080/81,2,1050.00,1050.00,1050.00,40.00,42000.00,1050.00,0.00
6,10.25% NIC Asia Debenture 2083/84,2,1050.00,1050.00,1050.00,50.00,52500.00,1066.00,-16.00
7,10.25% Sunrise Bank Debenture 2083,7,1075.00,1055.00,1055.00,895.00,954725.00,1075.00,-20.00
8,10.50% SBL Debenture 2082,2,1070.00,1061.00,1061.00,37.00,39365.00,1080.00,-19.00
9,11% NIC Asia Debenture 082/83,1,1155.00,1155.00,1155.00,100.00,115500.00,1160.00,-5.00
10,9% NIC Asia Debenture 2081/82,1,1002.00,1002.00,1002.00,25.00,25050.00,1022.00,-20.00
11,Aarambha Chautari Laghubitta Bittiya Sanstha Limited,90,1186.00,1132.00,1186.00,3217.00,3805112.00,1079.00,107.00
12,Agricultural Development Bank Limited,249,459.00,452.00,453.00,52720.00,23992618.00,450.00,3.00
13,Ajod Insurance Limited,353,692.00,671.00,682.00,17302.00,11775411.00,674.00,8.00
14,Ankhu Khola Jalvidhyut Company Ltd,118,132.00,124.00,127.00,9460.00,1218570.00,129.00,-2.00
15,Api Power Company Ltd.,318,270.00,262.00,264.00,104766.00,27960905.00,265.00,-1.00
16,Arun Kabeli Power Ltd.,287,280.00,272.00,276.00,147702.00,40943167.00,277.00,-1.00
17,Arun Valley Hydropower Development Co. Ltd.,268,239.00,227.00,235.00,104401.00,24553600.00,234.00,1.00
18,Asha Laghubitta Bittiya Sanstha Ltd,171,1356.00,1300.00,1330.00,12806.00,16990262.00,1285.00,45.00
19,Asian Life Insurance Co. Limited,288,1085.00,1040.00,1083.00,60549.00,64188279.00,1037.00,46.00
20,Bank of Kathmandu Ltd.,351,308.00,300.00,302.00,96314.00,29030774.00,307.00,-5.00
21,Barun Hydropower Co. Ltd.,404,218.00,207.00,217.00,85192.00,18387690.00,199.00,18.00
22,Best Finance Company Ltd.,124,157.00,145.00,152.00,33578.00,5055058.00,147.00,5.00
23,Bishal Bazar Company Limited,19,2805.00,2753.00,2805.00,550.00,1534875.00,2754.00,51.00
24,Bottlers Nepal (Terai) Limited,16,9107.00,8870.00,9030.00,189.00,1702108.00,8976.00,54.00
25,Butwal Power Company Limited,232,431.00,404.00,405.00,39632.00,16148161.00,411.00,-6.00
26,Central Finance Co. Ltd.,239,213.00,200.00,206.00,67506.00,13869802.00,196.00,10.00
27,Century Commercial Bank Ltd.,384,225.00,216.00,217.00,148257.00,32339041.00,219.00,-2.00
28,Chhimek Laghubitta Bittiya Sanstha Limited,298,1355.00,1295.00,1350.00,30862.00,40455582.00,1276.00,74.00
29,Chhyangdi Hydropower Ltd.,66,172.00,161.00,165.00,9705.00,1607362.00,164.00,1.00
30,Chilime Hydropower Company Limited,230,597.00,583.00,589.00,120910.00,71218390.00,592.00,-3.00
31,Citizen Investment Trust,315,3498.00,3430.00,3455.00,14916.00,51382926.00,3440.00,15.00
32,Citizens Bank International Limited,455,298.00,291.00,296.00,152985.00,44988123.00,295.00,1.00
33,Citizens Mutual Fund -1,22,10.18,9.85,10.18,68800.00,684715.00,10.00,0.18
34,CITIZENS MUTUAL FUND 2,44,10.25,10.10,10.10,97300.00,990124.50,10.20,-0.10
35,Civil Bank Ltd,1034,222.00,210.00,217.00,980170.00,209907696.00,220.00,-3.00
36,Corporate Development Bank Limited,20,375.00,358.00,375.00,2110.00,788170.00,341.00,34.00
37,Deprosc Laghubitta Bittiya Sanstha Limited,507,1574.00,1490.00,1565.00,44509.00,68054077.00,1480.00,85.00
38,Dibyashwori Hydropower Ltd.,51,111.00,106.00,110.00,10034.00,1077482.00,109.00,1.00
39,Everest Bank Limited,837,849.00,810.00,836.00,148906.00,124207781.00,803.00,33.00
40,Everest Bank Limited Con. Pref.,1,705.00,705.00,705.00,10.00,7050.00,692.00,13.00
41,Everest Insurance Co. Ltd.,238,659.00,632.00,650.00,69033.00,44612810.00,649.00,1.00
42,Everest Insurance Co. Ltd. Promoter Share,15,303.00,293.00,293.00,6036.00,1801508.00,303.00,-10.00
43,Excel Development Bank Ltd.,71,382.00,375.00,382.00,9715.00,3687791.00,372.00,10.00
44,First Micro Finance Laghubitta Bittiya Sanstha Limited,566,720.00,683.00,692.00,78232.00,54120464.00,695.00,-3.00
45,Forward Microfinance Laghubitta Bittiya Sanstha Limited,173,2386.00,2323.00,2385.00,8568.00,20175285.00,2315.00,70.00
46,Ganapati Laghubitta Bittiya Sanstha Limited,108,1324.00,1275.00,1290.00,11007.00,14186263.00,1299.00,-9.00
47,Garima Bikas Bank Limited,866,357.00,331.00,357.00,241317.00,84056292.00,325.00,32.00
48,General Insurance Company Nepal Ltd,386,600.00,586.00,590.00,12586.00,7435000.00,597.00,-7.00
49,Ghalemdi Hydro Limited,76,120.00,114.00,118.00,5336.00,633282.00,119.00,-1.00
50,Global IME Bank Limited,825,345.00,334.00,336.00,249522.00,84002176.00,339.00,-3.00
51,Global IME Laghubitta Bittiya Sanstha Ltd.,79,1539.00,1500.00,1539.00,4422.00,6735112.00,1495.00,44.00
52,Global IME Samunnat Scheme-1,24,12.52,12.14,12.50,122220.00,1520824.54,12.05,0.45
53,Goodwill Finance Limited,118,232.00,220.00,228.00,29584.00,6696030.00,224.00,4.00
54,Grameen Bikas Laghubitta Bittiya Sanstha Ltd.,541,683.00,660.00,676.00,106773.00,71373194.00,657.00,19.00
55,Green Development Bank Ltd.,127,175.00,160.00,175.00,21096.00,3602478.00,167.00,8.00
56,Guheshowori Merchant Bank & Finance Co. Ltd.,58,203.00,193.00,203.00,35884.00,7025475.00,193.00,10.00
57,Gurans Laghubitta Bittiya Sanstha Limited,66,1025.00,950.00,1025.00,3035.00,3066423.00,932.00,93.00
58,Gurans Life Insurance Company Ltd.,368,680.00,655.00,667.00,54698.00,36255543.00,664.00,3.00
59,Gurkhas Finance Ltd.,225,293.00,261.00,291.00,72628.00,20355264.00,278.00,13.00
60,Himal Dolakha Hydropower Company Limited,222,135.00,128.00,133.00,71714.00,9435274.00,132.00,1.00
61,Himalaya Urja Bikas Company Limited,55,200.00,196.00,197.00,1460.00,289610.00,200.00,-3.00
62,Himalayan Bank Limited,119,580.00,570.00,574.00,17837.00,10246782.00,576.00,-2.00
63,Himalayan Distillery Limited,454,4475.00,4290.00,4465.00,27907.00,122494095.00,4320.00,145.00
64,Himalayan General Insurance Co. Ltd,77,710.00,700.00,705.00,14690.00,10340005.00,711.00,-6.00
65,Himalayan Power Partner Ltd.,114,231.00,225.00,231.00,5121.00,1174747.00,229.00,2.00
66,Hydorelectricity Investment and Development Company Ltd,446,304.00,285.00,304.00,150570.00,45660841.00,277.00,27.00
67,ICFC Finance Limited,215,290.00,283.00,289.00,64212.00,18477464.00,278.00,11.00
68,IME General Insurance Ltd.,253,907.00,810.00,907.00,72536.00,60650366.00,840.00,67.00
69,Infinity Laghubitta Bittiya Sanstha Limited,216,1385.00,1306.00,1375.00,13264.00,17990281.00,1281.00,94.00
70,Janaki Finance Company Limited,81,270.00,257.00,260.00,24884.00,6509764.00,259.00,1.00
71,Janautthan Samudayic Laghubitta Bittya Sanstha Limited,86,2374.00,2170.00,2327.00,6215.00,13913921.00,2200.00,127.00
72,Joshi Hydropower Development Company Ltd,87,115.00,112.00,114.00,2333.00,264112.00,114.00,0.00
73,Jyoti Bikas Bank Limited,370,233.00,221.00,228.00,111066.00,25299509.00,224.00,4.00
74,Kalika Laghubitta Bittiya Sanstha Ltd,315,1095.00,1005.00,1095.00,27124.00,28011042.00,1000.00,95.00
75,Kalika power Company Ltd,165,204.00,197.00,201.00,6410.00,1287567.00,198.00,3.00
76,Kamana Sewa Bikas Bank Limited,532,269.00,248.00,269.00,182631.00,47997820.00,245.00,24.00
77,Kamana Sewa Bikas Bank Limited Promoter Share,1,123.00,123.00,123.00,1231.00,151413.00,123.00,0.00
78,Karnali Development Bank Limited,172,158.00,147.00,158.00,60717.00,9240276.00,151.00,7.00
79,Khanikhola Hydropower Co. Ltd.,54,113.00,108.00,108.00,2124.00,232606.00,110.00,-2.00
80,Kisan Lagubitta Bittiya Sanstha Limited,138,1304.00,1220.00,1304.00,13289.00,17047198.00,1186.00,118.00
81,Kumari Bank Limited,976,289.00,278.00,284.00,302304.00,85474632.00,284.00,0.00
82,Laxmi Bank Limited,201,284.00,277.00,279.00,77537.00,21709827.00,280.00,-1.00
83,Laxmi Equity Fund,5,10.07,9.97,10.07,6700.00,67125.00,10.15,-0.08
84,Laxmi Laghubitta Bittiya Sanstha Ltd.,81,1610.00,1509.00,1587.00,5002.00,7882675.00,1490.00,97.00
85,Laxmi Unnati Kosh,35,9.80,9.61,9.64,79900.00,774270.00,9.66,-0.02
86,Liberty Energy Company Limited,251,221.00,213.00,219.00,17291.00,3765211.00,214.00,5.00
87,Life Insurance Corporation (Nepal) Limited,203,2244.00,2185.00,2235.00,22713.00,50240076.00,2195.00,40.00
88,Lumbini Bikas Bank Ltd.,292,250.00,233.00,244.00,228448.00,54968825.00,238.00,6.00
89,Lumbini General Insurance Co. Ltd.,386,684.00,650.00,664.00,80717.00,53665033.00,663.00,1.00
90,Machhapuchhre Bank Limited,333,290.00,279.00,282.00,172653.00,48637815.00,284.00,-2.00
91,Mahalaxmi Bikas Bank Ltd.,355,294.00,275.00,278.00,154054.00,43458071.00,274.00,4.00
92,Mahila Sahayatra Microfinance Bittiya Sanstha Ltd.,110,1052.00,950.00,1052.00,11079.00,10990042.00,957.00,95.00
93,Mahuli Laghubitta Bittiya Sanstha Limited,64,1734.00,1690.00,1728.00,5095.00,8726740.00,1700.00,28.00
94,Manjushree Finance Ltd.,378,388.00,339.00,388.00,182679.00,68133998.00,353.00,35.00
95,Mega  Bank Nepal Ltd.,402,288.00,283.00,283.00,132467.00,37679173.00,284.00,-1.00
96,Mero Microfinance Bittiya Sanstha Ltd.,171,1068.00,1045.00,1060.00,20944.00,22122577.00,1025.00,35.00
97,Mirmire Microfinance Development Bank Ltd.,162,1418.00,1362.00,1400.00,18551.00,25761571.00,1445.00,-45.00
98,Miteri Development Bank Limited,91,360.00,340.00,360.00,11673.00,4086554.00,345.00,15.00
99,Mithila LaghuBitta Bittiya Sanstha Limited,104,1471.00,1373.00,1471.00,9709.00,13601188.00,1386.00,85.00
100,Mountain Energy Nepal Limited,592,405.00,379.00,396.00,24735.00,9839940.00,384.00,12.00
101,Mountain Hydro Nepal Limited,99,195.00,184.00,192.00,7320.00,1391685.00,187.00,5.00
102,Muktinath Bikas Bank Ltd.,295,384.00,375.00,382.00,60754.00,23092722.00,377.00,5.00
103,Multipurpose Finance Company  Limited,135,178.00,162.00,171.00,53576.00,9210107.00,162.00,9.00
104,NABIL BALANCED FUND-2,54,10.25,9.94,10.09,111820.00,1139092.90,10.14,-0.05
105,Nabil Bank Limited,452,1140.00,1117.00,1128.00,54196.00,61044047.00,1132.00,-4.00
106,Nabil Equity Fund,70,10.68,10.50,10.55,154719.00,1637329.08,10.55,0.00
107,Narayani Development Bank Limited,41,562.00,521.00,562.00,7180.00,4031070.00,511.00,51.00
108,National Hydro Power Company Limited,149,119.00,115.00,118.00,80893.00,9514613.00,116.00,2.00
109,National Life Insurance Co. Ltd.,520,1106.00,1075.00,1075.00,76864.00,83172411.00,1064.00,11.00
110,National Microfinance Laghubitta Bittiya Sanstha Limited,89,2460.00,2372.00,2460.00,5550.00,13470115.00,2412.00,48.00
111,Naya Sarathi Laghubitta Bittiya Sanstha Limited,93,1195.00,1131.00,1195.00,8375.00,9798758.00,1120.00,75.00
112,Neco Insurance Limited,817,1340.00,1295.00,1320.00,129804.00,171005373.00,1280.00,40.00
113,Nepal Bangladesh Bank Limited,1301,305.00,284.00,303.00,531764.00,158493614.00,282.00,21.00
114,Nepal Bank Limited,409,370.00,364.00,368.00,215789.00,78927758.00,366.00,2.00
115,Nepal Credit And Commercial Bank Limited,353,348.00,331.00,335.00,172217.00,57528709.00,332.00,3.00
116,Nepal Doorsanchar Company Limited,2567,1371.00,1300.00,1359.00,433507.00,581012066.00,1263.00,96.00
117,Nepal Finance Ltd.,37,248.00,244.00,246.00,3304.00,813539.00,246.00,0.00
118,Nepal Hydro Developers Ltd.,42,234.00,225.00,227.00,1285.00,295710.00,226.00,1.00
119,Nepal Insurance Co. Ltd.,283,689.00,664.00,677.00,79941.00,53500592.00,676.00,1.00
120,Nepal Investment Bank Limited,405,493.00,481.00,482.00,82370.00,39804474.00,485.00,-3.00
121,Nepal Investment Bank Ltd. Promoter Share,25,442.00,422.00,425.00,10164.00,4336606.00,434.00,-9.00
122,Nepal Life Insurance Co. Ltd.,874,2480.00,2438.00,2463.00,60655.00,149093851.00,2436.00,27.00
123,Nepal Life Insurance Co. Ltd. Promoter,1,850.00,850.00,850.00,12000.00,10200000.00,850.00,0.00
124,Nepal Reinsurance Company Limited,1222,1580.00,1530.00,1536.00,121181.00,186997868.00,1551.00,-15.00
125,Nepal SBI Bank Limited,287,470.00,450.00,453.00,61837.00,28234477.00,466.00,-13.00
126,Nerude Laghubitta Bittiya Sanstha Limited,185,1275.00,1235.00,1264.00,52806.00,66163717.00,1229.00,35.00
127,Ngadi Group Power Ltd.,61,227.00,215.00,221.00,6808.00,1518290.00,222.00,-1.00
128,NIBL Pragati Fund,56,12.27,11.35,11.38,135956.00,1604450.66,11.35,0.03
129,NIBL Samriddhi Fund 1,12,12.05,11.92,11.94,45700.00,549642.30,11.82,0.12
130,NIC Asia Balanced Fund,35,10.56,10.25,10.50,128300.00,1336538.00,10.33,0.17
131,NIC Asia Bank Ltd.,989,925.00,896.00,901.00,254035.00,229024879.00,912.00,-11.00
132,NIC Asia Growth Fund,24,11.20,10.90,11.02,57100.00,629376.00,11.08,-0.06
133,Nirdhan Utthan Laghubitta Bittiya Sanstha Limited,263,1405.00,1337.00,1401.00,38073.00,52741585.00,1344.00,57.00
134,NLG Insurance Company Ltd.,103,865.00,846.00,860.00,14330.00,12200955.00,853.00,7.00
135,NMB  Microfinance Bittiya Sanstha Ltd.,120,1181.00,1144.00,1179.00,11464.00,13438537.00,1138.00,41.00
136,NMB 50,28,11.15,10.82,10.90,161800.00,1777348.00,10.82,0.08
137,NMB Bank Limited,711,451.00,440.00,446.00,271617.00,121279881.00,444.00,2.00
138,NMB Hybrid Fund L-1,19,10.46,10.22,10.40,46625.00,485468.89,10.36,0.04
139,NRN Infrastructure and Development Limited,349,370.00,363.00,368.00,14000.00,5154250.00,363.00,5.00
140,Oriental Hotels Limited,58,488.00,475.00,479.00,10299.00,4962604.00,470.00,9.00
141,Panchakanya Mai Hydropower Ltd,74,134.00,131.00,134.00,1150.00,152370.00,135.00,-1.00
142,Panchthar Power Compant Limited,78,210.00,205.00,209.00,4050.00,839040.00,209.00,0.00
143,Pokhara Finance Ltd.,237,218.00,209.00,217.00,47206.00,10073718.00,209.00,8.00
144,Prabhu  Bank Limited,980,420.00,406.00,414.00,378531.00,156561758.00,410.00,4.00
145,Prabhu Insurance Ltd.,209,732.00,717.00,729.00,60183.00,43608049.00,718.00,11.00
146,Prabhu Life Insurance Limited,16,298.00,276.00,298.00,160.00,47080.00,271.00,27.00
147,Premier Insurance Company (Nepal) Limited,494,1081.00,1025.00,1056.00,88637.00,92613233.00,1050.00,6.00
148,Prime Commercial Bank Ltd.,521,451.00,440.00,441.00,141933.00,62902915.00,442.00,-1.00
149,Prime Life Insurance Company Limited,181,827.00,801.00,809.00,22970.00,18544581.00,811.00,-2.00
150,Progressive Finance Limited,115,140.00,134.00,137.00,46886.00,6418077.00,132.00,5.00
151,Prudential Insurance Co. Ltd.,268,669.00,639.00,648.00,48677.00,31557420.00,658.00,-10.00
152,Radhi Bidyut Company Ltd,133,291.00,281.00,286.00,21358.00,6114765.00,291.00,-5.00
153,Rairang Hydropower Development Company Ltd.,72,250.00,246.00,247.00,3350.00,832080.00,248.00,-1.00
154,Rastriya Beema Company Limited,37,16000.00,15723.00,16000.00,752.00,11894437.00,16040.00,-40.00
155,Rastriya Beema Company Limited Promoter Share,16,15400.00,14896.00,15298.00,2200.00,33035565.00,15200.00,98.00
156,RASUWAGADHI HYDROPOWER COMPANY LIMITED,284,310.00,300.00,302.00,23701.00,7216353.00,310.00,-8.00
157,Reliance Finance Ltd.,176,204.00,192.00,196.00,44985.00,8772820.00,195.00,1.00
158,Reliance Life Insurance Limited,652,643.00,632.00,632.00,27622.00,17549925.00,637.00,-5.00
159,Ridi Hydropower Development Company Ltd.,81,163.00,158.00,159.00,17159.00,2745207.00,160.00,-1.00
160,RMDC Laghubitta Bittiya Sanstha Ltd.,99,1193.00,1152.00,1165.00,11961.00,14061417.00,1170.00,-5.00
161,RSDC Laghubitta Bittiya Sanstha Ltd.,257,715.00,691.00,710.00,26950.00,18956372.00,705.00,5.00
162,SABAIKO LAGHUBITTA BITTIYA SANSTHA LIMITED,90,1179.00,1118.00,1170.00,5606.00,6512280.00,1139.00,31.00
163,Sadhana Laghubitta Bittiya Sanstha Limited,101,1300.00,1206.00,1233.00,2860.00,3523960.00,1239.00,-6.00
164,Sagarmatha Insurance Co. Ltd.,213,1162.00,1100.00,1121.00,38994.00,43721945.00,1120.00,1.00
165,Salt Trading Corporation,150,7623.00,7068.00,7623.00,3197.00,23589247.00,6930.00,693.00
166,Samriddhi Finance Company Limited,759,177.00,149.00,169.00,227556.00,38941542.00,161.00,8.00
167,Samudayik Laghubitta Bittiya Sanstha Limited,152,1136.00,1051.00,1136.00,8407.00,9273214.00,1033.00,103.00
168,Sana Kisan Bikas Laghubitta Bittiya Sanstha Limited,86,1650.00,1580.00,1603.00,10712.00,17135262.00,1600.00,3.00
169,Sanima Bank Limited,289,375.00,362.00,363.00,80636.00,29383576.00,368.00,-5.00
170,Sanima Equity Fund,38,12.40,12.05,12.25,125380.00,1537818.60,12.05,0.20
171,Sanima General Insurance Limited,421,613.00,604.00,606.00,14610.00,8867515.00,608.00,-2.00
172,Sanima Mai Hydropower Ltd.,147,346.00,331.00,334.00,35864.00,12077517.00,330.00,4.00
173,SANJEN JALAVIDHYUT COMPANY LIMITED,250,294.00,284.00,285.00,27105.00,7805134.00,291.00,-6.00
174,Saptakoshi Development Bank Ltd,127,169.00,158.00,169.00,50266.00,8261289.00,159.00,10.00
175,Shangrila Development Bank Ltd.,492,221.00,200.00,220.00,309017.00,65050583.00,201.00,19.00
176,Shikhar Insurance Co. Ltd.,299,1870.00,1842.00,1866.00,36713.00,68129902.00,1843.00,23.00
177,Shine Resunga Development Bank Ltd.,410,277.00,259.00,275.00,118782.00,31882972.00,256.00,19.00
178,Shiva Shree Hydropower Ltd,73,150.00,147.00,147.00,20853.00,3090817.00,150.00,-3.00
179,SHIVAM CEMENTS LTD,495,1710.00,1650.00,1655.00,58166.00,96985081.00,1660.00,-5.00
180,Shree Investment Finance Co. Ltd.,41,204.00,197.00,204.00,10770.00,2164865.00,200.00,4.00
181,Siddhartha Bank Limited,488,422.00,407.00,413.00,171358.00,70675662.00,415.00,-2.00
182,Siddhartha Equity Fund,73,10.95,10.73,10.95,210800.00,2297102.00,10.73,0.22
183,Siddhartha Insurance Ltd.,228,990.00,952.00,984.00,47372.00,46085802.00,987.00,-3.00
184,Siddhartha Investment Growth Scheme - 2,65,11.22,10.59,11.22,1061110.00,11638226.40,10.80,0.42
185,Sindhu Bikash Bank Ltd,99,169.00,159.00,169.00,35869.00,5835592.00,160.00,9.00
186,Soaltee Hotel Limited,94,200.00,196.00,198.00,39633.00,7840588.00,197.00,1.00
187,Standard Chartered Bank Limited,402,680.00,661.00,678.00,76706.00,51534452.00,669.00,9.00
188,Summit Laghubitta Bittiya Sanstha Limited,102,1074.00,1034.00,1055.00,15162.00,15934750.00,1028.00,27.00
189,Sunrise Bank Limited,418,273.00,266.00,270.00,336960.00,91051832.00,270.00,0.00
190,Sunrise First Mutual Fund,41,11.15,10.56,10.99,213900.00,2339512.50,10.76,0.23
191,Support Microfinance Bittiya Sanstha Ltd.,44,1310.00,1250.00,1299.00,1573.00,2029389.00,1269.00,30.00
192,Surya Life Insurance Company Limited,373,770.00,740.00,770.00,99541.00,75649734.00,746.00,24.00
193,Suryodaya Laghubitta Bittiya Sanstha Ltd.,95,1427.00,1390.00,1414.00,6776.00,9524230.00,1375.00,39.00
194,Swabalamban Laghubitta Bittiya Sanstha Limited,235,1810.00,1735.00,1810.00,35367.00,62891424.00,1725.00,85.00
195,Swabhimaan Laghubitta Bittiya Sanstha Limited,53,1631.00,1578.00,1606.00,2418.00,3886592.00,1584.00,22.00
196,Swarojgar Laghu Bitta Bikas Bank Ltd.,179,1289.00,1218.00,1274.00,29080.00,36412256.00,1220.00,54.00
197,Synergy Power Development Ltd.,151,229.00,223.00,228.00,46318.00,10448900.00,223.00,5.00
198,Taragaon Regency Hotel Limited,52,305.00,300.00,304.00,14939.00,4513301.00,299.00,5.00
199,Unilever Nepal Limited,11,20081.00,19800.00,19802.00,120.00,2388820.00,19688.00,114.00
200,Union Hydropower Limited,65,114.00,112.00,113.00,7910.00,893290.00,114.00,-1.00
201,United Finance Ltd.,271,364.00,315.00,330.00,72213.00,23830522.00,350.00,-20.00
202,United IDI Mardi RB Hydropower Limited.,128,236.00,221.00,222.00,1770.00,398630.00,225.00,-3.00
203,United Insurance Co. (Nepal) Ltd.,348,540.00,515.00,524.00,86932.00,45366968.00,530.00,-6.00
204,United Modi Hydropower Ltd.,106,163.00,160.00,161.00,26061.00,4208802.00,162.00,-1.00
205,UNIVERSAL POWER COMPANY LTD,189,135.00,132.00,133.00,32488.00,4332294.00,132.00,1.00
206,Unnati Sahakarya Laghubitta Bittiya Sanstha Limited,45,1488.00,1421.00,1488.00,2331.00,3407481.00,1429.00,59.00
207,Upper Tamakoshi Hydropower Ltd,790,510.00,490.00,493.00,108794.00,53949527.00,495.00,-2.00
208,Vijaya laghubitta Bittiya Sanstha Ltd.,106,1230.00,1177.00,1225.00,9658.00,11718891.00,1154.00,71.00
