S.N.,Traded Companies,No. Of Transaction,Max Price,Min Price,Closing Price,Traded Shares,Amount,Previous Closing,Difference Rs.
1,Agricultural Development Bank Limited,91,430.00,425.00,429.00,20878.00,8931846.00,427.00,2.00
2,Ankhu Khola Jalvidhyut Company Ltd,41,67.00,65.00,66.00,660.00,43220.00,66.00,0.00
3,Api Power Company Ltd.,47,130.00,124.00,126.00,7810.00,994165.00,131.00,-5.00
4,Arun Kabeli Power Ltd.,31,161.00,152.00,161.00,5578.00,861568.00,156.00,5.00
5,Arun Valley Hydropower Development Co. Ltd.,2,101.00,101.00,101.00,242.00,24442.00,102.00,-1.00
6,Asha Laghubitta Bittiya Sanstha Ltd,70,466.00,457.00,466.00,3579.00,1650910.00,470.00,-4.00
7,Asian Life Insurance Co. Limited,28,340.00,334.00,338.00,5744.00,1935197.00,340.00,-2.00
8,Bank of Kathmandu Ltd.,65,260.00,255.00,256.00,15612.00,3999510.00,258.00,-2.00
9,Barun Hydropower Co. Ltd.,10,87.00,86.00,86.00,505.00,43550.00,87.00,-1.00
10,Best Finance Company Ltd.,11,95.00,93.00,95.00,1824.00,170282.00,94.00,1.00
11,Bishal Bazar Company Limited,4,1551.00,1496.00,1551.00,118.00,179754.00,1467.00,84.00
12,Bottlers Nepal (Terai) Limited,1,6300.00,6300.00,6300.00,50.00,315000.00,6397.00,-97.00
13,Butwal Power Company Limited,25,392.00,386.00,392.00,958.00,373580.00,390.00,2.00
14,Central Finance Co. Ltd.,9,115.00,113.00,115.00,3312.00,377778.00,113.00,2.00
15,Century Commercial Bank Ltd.,51,161.00,158.00,160.00,13437.00,2135767.00,160.00,0.00
16,Chhimek Laghubitta Bittiya Sanstha Limited,10,990.00,985.00,990.00,604.00,596765.00,990.00,0.00
17,Chhyangdi Hydropower Ltd.,6,78.00,76.00,76.00,256.00,19852.00,79.00,-3.00
18,Chilime Hydropower Company Limited,29,458.00,446.00,450.00,5239.00,2358195.00,450.00,0.00
19,Citizen Investment Trust,49,2480.00,2349.00,2425.00,2595.00,6238468.00,2340.00,85.00
20,Citizens Bank International Limited,61,217.00,214.00,215.00,16029.00,3456156.00,216.00,-1.00
21,Citizens Mutual Fund -1,2,9.70,9.60,9.70,1000.00,9650.00,9.75,-0.05
22,City Express Finance Co. Limited,14,113.00,108.00,113.00,5867.00,647104.00,115.00,-2.00
23,Civil Bank Ltd,62,148.00,146.00,147.00,18039.00,2649863.00,148.00,-1.00
24,Civil Laghubitta Bittiya Sanstha Ltd.,8,508.00,490.00,498.00,454.00,226055.00,498.00,0.00
25,Corporate Development Bank Limited,1,118.00,118.00,118.00,60.00,7080.00,118.00,0.00
26,Deprosc Laghubitta Bittiya Sanstha Limited,14,758.00,749.00,755.00,1630.00,1225750.00,757.00,-2.00
27,Deva Bikas Bank Limited,17,144.00,134.00,136.00,2343.00,317768.00,136.00,0.00
28,Dibyashwori Hydropower Ltd.,22,57.00,55.00,57.00,5958.00,332502.00,57.00,0.00
29,Everest Bank Limited,30,655.00,646.00,651.00,2284.00,1482430.00,650.00,1.00
30,Everest Insurance Co. Ltd.,4,330.00,329.00,329.00,430.00,141670.00,330.00,-1.00
31,Excel Development Bank Ltd.,3,281.00,279.00,279.00,614.00,171334.00,284.00,-5.00
32,First Micro Finance Laghubitta Bittiya Sanstha Limited,34,394.00,389.00,390.00,4121.00,1609747.00,394.00,-4.00
33,Forward Microfinance Laghubitta Bittiya Sanstha Limited,26,1349.00,1330.00,1336.00,1168.00,1559030.00,1342.00,-6.00
34,Ganapati Laghubitta Bittiya Sanstha Limited,126,570.00,525.00,538.00,4726.00,2562511.00,569.00,-31.00
35,Gandaki Bikas Bank Limited,22,208.00,204.00,208.00,8299.00,1715327.00,207.00,1.00
36,Garima Bikas Bank Limited,19,216.00,213.00,216.00,3069.00,659969.00,215.00,1.00
37,Ghalemdi Hydro Limited,17,81.00,78.00,78.00,460.00,36160.00,81.00,-3.00
38,Global IME Laghubitta Bittiya Sanstha Ltd.,6,771.00,756.00,771.00,114.00,87240.00,770.00,1.00
39,Goodwill Finance Limited,15,141.00,139.00,141.00,6299.00,881858.00,140.00,1.00
40,Grameen Bikas Laghubitta Bittiya Sanstha Ltd.,22,366.00,355.00,361.00,2753.00,994679.00,358.00,3.00
41,Green Development Bank Ltd.,3,110.00,108.00,108.00,150.00,16400.00,110.00,-2.00
42,Gurans Laghubitta Bittiya Sanstha Limited,39,499.00,481.00,481.00,935.00,454495.00,496.00,-15.00
43,Gurans Life Insurance Company Ltd.,7,454.00,446.00,453.00,1971.00,888388.00,455.00,-2.00
44,Himalaya Urja Bikas Company Limited,63,128.00,123.00,126.00,2420.00,302180.00,127.00,-1.00
45,Himalayan Bank Limited,25,563.00,551.00,557.00,3492.00,1938512.00,555.00,2.00
46,Himalayan Distillery Limited,5,1556.00,1554.00,1555.00,242.00,376260.00,1560.00,-5.00
47,Himalayan General Insurance Co. Ltd,9,324.00,321.00,322.00,1090.00,351780.00,325.00,-3.00
48,Himalayan Power Partner Ltd.,43,155.00,152.00,154.00,1430.00,219960.00,154.00,0.00
49,Hydorelectricity Investment and Development Company Ltd,51,149.00,147.00,148.00,15657.00,2310332.00,149.00,-1.00
50,ICFC Finance Limited,4,162.00,161.00,162.00,1050.00,169100.00,164.00,-2.00
