S.N.,Traded Companies,No. Of Transaction,Max Price,Min Price,Closing Price,Traded Shares,Amount,Previous Closing,Difference Rs.
1,Ace Development Bank Ltd.,2,245.00,241.00,245.00,28.00,6820.00,237.00,8.00
2,Agricultural Development Bank Limited,4,402.00,400.00,400.00,181.00,72480.00,400.00,0.00
3,Apex Development Bank Ltd.,7,127.00,123.00,127.00,790.00,98180.00,125.00,2.00
4,Araniko Development Bank Limited,1,186.00,186.00,186.00,10.00,1860.00,189.00,-3.00
5,Arun Valley Hydropower Development Co. Ltd.,21,308.00,295.00,308.00,6997.00,2097110.00,302.00,6.00
6,Asian Life Insurance Co. Limited,10,862.00,800.00,860.00,1180.00,995661.00,785.00,75.00
7,Bank of Kathmandu Ltd.,79,518.00,498.00,518.00,20186.00,10244165.00,510.00,8.00
8,Bhargav Bikash Bank Ltd.,3,255.00,248.00,255.00,1100.00,276600.00,253.00,2.00
9,Bishal Bazar Company Limited,1,2237.00,2237.00,2237.00,10.00,22370.00,2131.00,106.00
10,Business Universal Development Bank Ltd.,12,207.00,192.00,205.00,2346.00,474592.00,189.00,16.00
11,Butwal Power Company Limited,1,600.00,600.00,600.00,100.00,60000.00,610.00,-10.00
12,Central Finance Co. Ltd.,9,175.00,170.00,175.00,1121.00,193959.00,169.00,6.00
13,Century Commercial Bank Ltd.,45,294.00,283.00,291.00,19856.00,5703341.00,288.00,3.00
14,Chhimek Laghubitta Bittiya Sanstha Limited,20,1440.00,1402.00,1440.00,1999.00,2856154.00,1420.00,20.00
15,Chilime Hydropower Company Limited,101,1481.00,1450.00,1476.00,12889.00,18867680.00,1470.00,6.00
16,Citizens Bank International Limited,31,430.00,413.00,430.00,11269.00,4734704.00,427.00,3.00
17,Civil Bank Ltd,33,268.00,256.00,268.00,6245.00,1630688.00,263.00,5.00
18,Deprosc Laghubitta Bittiya Sanstha Limited,3,1195.00,1152.00,1152.00,82.00,95860.00,1219.00,-67.00
19,Ekata Bikas Bank Ltd.,13,279.00,264.00,279.00,1723.00,467723.00,284.00,-5.00
20,Everest Bank Limited,59,1960.00,1921.00,1950.00,9741.00,18866700.00,1950.00,0.00
21,Everest Bank Limited Con. Pref.,4,1044.00,1000.00,1000.00,78.00,79464.00,1044.00,-44.00
22,Excel Development Bank Ltd.,8,577.00,534.00,535.00,807.00,438952.00,588.00,-53.00
23,First Micro Finance Laghubitta Bittiya Sanstha Limited,2,530.00,520.00,530.00,506.00,265120.00,530.00,0.00
