S.N.,Traded Companies,No. Of Transaction,Max Price,Min Price,Closing Price,Traded Shares,Amount,Previous Closing,Difference Rs.
1,Ace Development Bank Ltd.,1,115.00,115.00,115.00,183.00,21045.00,116.00,-1.00
2,Agricultural Development Bank Limited,47,242.00,233.00,242.00,5628.00,1338716.00,238.00,4.00
3,Alpine Development Bank Limited,21,109.00,101.00,109.00,370.00,38710.00,103.00,6.00
4,Arun Valley Hydropower Development Co. Ltd.,7,329.00,322.00,328.00,649.00,211305.00,322.00,6.00
5,Asian Life Insurance Co. Limited,10,235.00,235.00,235.00,377.00,88595.00,239.00,-4.00
6,Bank of Kathmandu Ltd.,114,724.00,697.00,712.00,16906.00,11902280.00,711.00,1.00
7,Chilime Hydropower Company Limited,49,1163.00,1140.00,1150.00,4354.00,4990412.00,1150.00,0.00
8,Citizen Investment Trust,20,1420.00,1392.00,1414.00,1053.00,1471256.00,1400.00,14.00
9,Citizens Bank International Limited,34,292.00,280.00,292.00,5491.00,1555569.00,285.00,7.00
10,Clean Energy Development Bank Limited,6,175.00,172.00,175.00,736.00,127900.00,175.00,0.00
11,Country Development Bank Ltd.,12,67.00,66.00,67.00,440.00,29440.00,67.00,0.00
12,Everest Bank Limited,54,1365.00,1348.00,1365.00,6181.00,8368150.00,1359.00,6.00
13,Everest Bank Limited Con. Pref.,2,750.00,749.00,750.00,260.00,194900.00,764.00,-14.00
14,Garima Bikas Bank Limited,3,180.00,177.00,180.00,190.00,33960.00,180.00,0.00
15,Gaurishankar Development Bank Ltd.,45,85.00,84.00,84.00,495.00,41734.00,84.00,0.00
16,Global IME Bank Limited,40,418.00,396.00,411.00,6761.00,2732121.00,411.00,0.00
17,Grand Bank Nepal Limited,33,217.00,202.00,217.00,12965.00,2693612.00,211.00,6.00
18,Gurans Life Insurance Company Ltd.,7,152.00,149.00,151.00,390.00,58410.00,152.00,-1.00
19,Himalayan Bank Limited,7,821.00,795.00,821.00,817.00,656229.00,805.00,16.00
20,Himalayan Finance Limited (Bittiya Sanstha),14,50.00,49.00,49.00,260.00,12860.00,51.00,-2.00
21,Himalayan General Insurance Co. Ltd,7,210.00,195.00,195.00,606.00,121220.00,214.00,-19.00
22,ICFC Finance Limited,1,132.00,132.00,132.00,150.00,19800.00,132.00,0.00
23,International Leasing & Finance Co. Ltd.,33,148.00,136.00,146.00,5568.00,772096.00,140.00,6.00
24,Janata Bank Nepal Ltd.,84,183.00,170.00,183.00,25658.00,4447396.00,177.00,6.00
25,Jyoti Bikas Bank Limited,4,87.00,85.00,85.00,170.00,14580.00,88.00,-3.00
26,Kailash Bikas Bank Ltd.,5,154.00,152.00,152.00,1361.00,206912.00,155.00,-3.00
27,Kamana Sewa Bikas Bank Limited,2,114.00,114.00,114.00,60.00,6840.00,116.00,-2.00
28,Kaski Finance Limited,1,109.00,109.00,109.00,98.00,10682.00,110.00,-1.00
29,Kasthamandap Development Bank Limited,13,90.00,89.00,89.00,1310.00,117459.00,91.00,-2.00
30,Kumari Bank Limited,14,281.00,273.00,281.00,1827.00,503908.00,282.00,-1.00
31,Laxmi Bank Limited,14,372.00,363.00,372.00,1600.00,584702.00,375.00,-3.00
32,Life Insurance Corporation (Nepal) Limited,1,887.00,887.00,887.00,10.00,8870.00,1410.00,-523.00
33,Lumbini Bank Limited,15,280.00,267.00,275.00,3979.00,1093502.00,282.00,-7.00
34,Lumbini General Insurance Co. Ltd.,9,101.00,99.00,100.00,1500.00,150300.00,103.00,-3.00
35,Machhapuchhre Bank Limited,31,234.00,220.00,228.00,11972.00,2670162.00,230.00,-2.00
36,Mahalaxmi Bikas Bank Ltd.,37,68.00,66.00,67.00,2760.00,185270.00,68.00,-1.00
37,Miteri Development Bank Limited,2,122.00,122.00,122.00,40.00,4880.00,124.00,-2.00
38,Muktinath Bikas Bank Ltd.,6,263.00,253.00,253.00,1740.00,445420.00,258.00,-5.00
39,Multipurpose Finance Company  Limited,1,87.00,87.00,87.00,40.00,3480.00,86.00,1.00
40,Nabil Bank Limited,25,1684.00,1635.00,1661.00,3397.00,5599998.00,1660.00,1.00
