S.N.,Traded Companies,No. Of Transaction,Max Price,Min Price,Closing Price,Traded Shares,Amount,Previous Closing,Difference Rs.
1,Agricultural Development Bank Limited,36,335.00,328.00,335.00,8410.00,2787208.00,333.00,2.00
2,Api Power Company Ltd.,15,351.00,333.00,346.00,1704.00,585686.00,333.00,13.00
3,Arun Kabeli Power Ltd.,8,257.00,249.00,254.00,748.00,189737.00,252.00,2.00
4,Arun Valley Hydropower Development Co. Ltd.,4,174.00,174.00,174.00,251.00,43674.00,172.00,2.00
5,Asian Life Insurance Co. Limited,1,710.00,710.00,710.00,38.00,26980.00,705.00,5.00
6,Bank of Kathmandu Ltd.,29,364.00,361.00,362.00,4636.00,1678682.00,362.00,0.00
7,Barun Hydropower Co. Ltd.,3,177.00,174.00,177.00,110.00,19290.00,171.00,6.00
8,Bottlers Nepal (Terai) Limited,4,6100.00,5900.00,6000.00,250.00,1482780.00,6100.00,-100.00
9,Butwal Power Company Limited,23,508.00,487.00,489.00,1540.00,754780.00,490.00,-1.00
10,Central Finance Co. Ltd.,3,125.00,123.00,123.00,328.00,40400.00,123.00,0.00
11,Century Commercial Bank Ltd.,45,177.00,173.00,176.00,7452.00,1306084.00,176.00,0.00
12,Chhimek Laghubitta Bittiya Sanstha Limited,18,903.00,890.00,899.00,1898.00,1707866.00,895.00,4.00
13,Chhyangdi Hydropower Ltd.,2,149.00,149.00,149.00,68.00,10132.00,151.00,-2.00
14,Chilime Hydropower Company Limited,27,766.00,758.00,766.00,3345.00,2550650.00,760.00,6.00
15,Citizen Investment Trust,9,2970.00,2950.00,2960.00,1297.00,3836260.00,3000.00,-40.00
16,Citizens Bank International Limited,23,270.00,261.00,270.00,5682.00,1507521.00,265.00,5.00
17,Civil Bank Ltd,51,153.00,150.00,153.00,11888.00,1804471.00,153.00,0.00
18,Deprosc Laghubitta Bittiya Sanstha Limited,13,760.00,755.00,760.00,1950.00,1477540.00,770.00,-10.00
19,Deva Bikas Bank Limited,14,144.00,140.00,144.00,918.00,129754.00,142.00,2.00
20,Dibyashwori Hydropower Ltd.,1,120.00,120.00,120.00,11.00,1320.00,121.00,-1.00
21,Everest Bank Limited,83,755.00,735.00,745.00,11898.00,8789101.00,735.00,10.00
22,Everest Insurance Co. Ltd.,15,1280.00,1220.00,1280.00,1057.00,1314764.00,1240.00,40.00
23,Excel Development Bank Ltd.,9,351.00,350.00,350.00,700.00,245150.00,345.00,5.00
24,First Micro Finance Laghubitta Bittiya Sanstha Limited,24,540.00,515.00,540.00,1802.00,948936.00,512.00,28.00
25,Forward Microfinance Laghubitta Bittiya Sanstha Limited,15,1851.00,1821.00,1821.00,852.00,1567930.00,1815.00,6.00
26,Gandaki Bikas Bank Limited,23,233.00,230.00,232.00,6374.00,1476624.00,232.00,0.00
27,Garima Bikas Bank Limited,17,188.00,185.00,188.00,3639.00,679927.00,188.00,0.00
