S.N.,Traded Companies,No. Of Transaction,Max Price,Min Price,Closing Price,Traded Shares,Amount,Previous Closing,Difference Rs.
1,ADHIKHOLA LAGHUBITTA BITTIYA SANSTHA LIMITED,78,480.00,440.00,479.00,4071.00,1920300.00,448.00,31.00
2,Agricultural Development Bank Limited,62,410.00,405.00,407.00,6407.00,2614923.00,406.00,1.00
3,Ankhu Khola Jalvidhyut Company Ltd,8,61.00,59.00,59.00,615.00,36455.00,62.00,-3.00
4,Api Power Company Ltd.,26,110.00,107.00,109.00,8875.00,961662.00,109.00,0.00
5,Arun Kabeli Power Ltd.,11,128.00,123.00,123.00,5010.00,625430.00,126.00,-3.00
6,Arun Valley Hydropower Development Co. Ltd.,16,99.00,97.00,99.00,2299.00,225509.00,97.00,2.00
7,Asha Laghubitta Bittiya Sanstha Ltd,53,469.00,450.00,469.00,4025.00,1841490.00,450.00,19.00
8,Asian Life Insurance Co. Limited,43,363.00,350.00,358.00,6903.00,2448730.00,347.00,11.00
9,Bank of Kathmandu Ltd.,25,220.00,216.00,216.00,5475.00,1196302.00,217.00,-1.00
10,Barun Hydropower Co. Ltd.,2,80.00,79.00,80.00,50.00,3990.00,78.00,2.00
11,Best Finance Company Ltd.,5,88.00,85.00,88.00,720.00,62430.00,86.00,2.00
12,Butwal Power Company Limited,23,360.00,351.00,357.00,2256.00,799091.00,354.00,3.00
13,Central Finance Co. Ltd.,4,117.00,115.00,115.00,1007.00,116021.00,118.00,-3.00
14,Century Commercial Bank Ltd.,58,168.00,163.00,166.00,16252.00,2698670.00,166.00,0.00
15,Chhimek Laghubitta Bittiya Sanstha Limited,26,805.00,795.00,805.00,1520.00,1217766.00,793.00,12.00
16,Chilime Hydropower Company Limited,12,364.00,357.00,360.00,1716.00,616531.00,358.00,2.00
17,Citizen Investment Trust,14,1759.00,1730.00,1748.00,490.00,852831.00,1727.00,21.00
18,Citizens Bank International Limited,46,187.00,185.00,185.00,7561.00,1403287.00,186.00,-1.00
19,City Express Finance Co. Limited,10,103.00,99.00,103.00,6220.00,625380.00,103.00,0.00
20,Civil Bank Ltd,55,138.00,136.00,137.00,18228.00,2496848.00,137.00,0.00
21,Civil Laghubitta Bittiya Sanstha Ltd.,2,626.00,614.00,614.00,21.00,13026.00,614.00,0.00
22,Deprosc Laghubitta Bittiya Sanstha Limited,95,865.00,850.00,861.00,14198.00,12224594.00,852.00,9.00
23,Deva Bikas Bank Limited,54,131.00,127.00,130.00,38494.00,4979505.00,129.00,1.00
24,Dibyashwori Hydropower Ltd.,7,57.00,54.00,54.00,2792.00,154051.00,58.00,-4.00
25,Everest Bank Limited,43,576.00,567.00,573.00,7248.00,4146084.00,575.00,-2.00
26,Everest Insurance Co. Ltd.,58,271.00,259.00,269.00,11541.00,3044561.00,264.00,5.00
27,Excel Development Bank Ltd.,2,293.00,290.00,290.00,660.00,191580.00,288.00,2.00
28,First Micro Finance Laghubitta Bittiya Sanstha Limited,17,326.00,315.00,316.00,2289.00,728185.00,315.00,1.00
29,Forward Microfinance Laghubitta Bittiya Sanstha Limited,11,1370.00,1350.00,1370.00,337.00,456602.00,1353.00,17.00
30,Ganapati Laghubitta Bittiya Sanstha Limited,18,597.00,558.00,573.00,1202.00,683646.00,590.00,-17.00
31,Garima Bikas Bank Limited,3,201.00,201.00,201.00,1399.00,281199.00,200.00,1.00
32,Ghodighoda Laghubitta Bittiya Sanstha Ltd.,20,609.00,602.00,603.00,200.00,121090.00,603.00,0.00
33,Global IME Laghubitta Bittiya Sanstha Ltd.,15,834.00,814.00,831.00,1998.00,1655181.00,802.00,29.00
34,Global IME Samunnat Scheme-1,1,7.17,7.17,7.17,1000.00,7170.00,7.03,0.14
35,Goodwill Finance Limited,1,132.00,132.00,132.00,52.00,6864.00,132.00,0.00
36,Grameen Bikas Laghubitta Bittiya Sanstha Ltd.,43,322.00,308.00,319.00,6645.00,2100930.00,312.00,7.00
37,Green Development Bank Ltd.,7,103.00,102.00,102.00,2360.00,241720.00,103.00,-1.00
38,Guheshowori Merchant Bank & Finance Co. Ltd.,1,114.00,114.00,114.00,170.00,19380.00,116.00,-2.00
39,Gurans Laghubitta Bittiya Sanstha Limited,14,444.00,431.00,439.00,450.00,196210.00,436.00,3.00
40,Gurans Life Insurance Company Ltd.,54,459.00,427.00,449.00,9016.00,3988236.00,431.00,18.00
41,Gurkhas Finance Ltd.,4,110.00,108.00,110.00,504.00,55204.00,110.00,0.00
42,Himalaya Urja Bikas Company Limited,20,105.00,102.00,102.00,580.00,60045.00,105.00,-3.00
43,Himalayan Bank Limited,8,505.00,496.00,500.00,589.00,294008.00,499.00,1.00
44,Himalayan Distillery Limited,29,1264.00,1248.00,1249.00,2850.00,3566330.00,1245.00,4.00
45,Himalayan General Insurance Co. Ltd,32,295.00,275.00,293.00,3617.00,1044120.00,285.00,8.00
46,Himalayan Power Partner Ltd.,9,141.00,134.00,137.00,350.00,47710.00,143.00,-6.00
47,Hydorelectricity Investment and Development Company Ltd,22,134.00,132.00,132.00,5235.00,693997.00,133.00,-1.00
48,ICFC Finance Limited,1,160.00,160.00,160.00,87.00,13920.00,160.00,0.00
49,IME General Insurance Ltd.,7,307.00,294.00,307.00,530.00,156310.00,301.00,6.00
50,Infinity Laghubitta Bittiya Sanstha Limited,73,581.00,557.00,580.00,4880.00,2804100.00,561.00,19.00
51,Janaki Finance Company Limited,13,194.00,191.00,191.00,3499.00,671906.00,191.00,0.00
52,Janautthan Samudayic Laghubitta Bittya Sanstha Limited,27,1247.00,1210.00,1218.00,4859.00,5917873.00,1223.00,-5.00
53,Joshi Hydropower Development Company Ltd,3,56.00,55.00,55.00,50.00,2760.00,57.00,-2.00
54,Jyoti Bikas Bank Limited,16,168.00,164.00,168.00,3688.00,612174.00,167.00,1.00
55,Kalika power Company Ltd,23,81.00,79.00,81.00,740.00,59760.00,81.00,0.00
56,Kamana Sewa Bikas Bank Limited,21,136.00,134.00,135.00,5268.00,709363.00,136.00,-1.00
57,Karnali Development Bank Limited,3,101.00,100.00,100.00,1200.00,120700.00,100.00,0.00
58,Khanikhola Hydropower Co. Ltd.,4,55.00,54.00,54.00,46.00,2514.00,56.00,-2.00
59,Kumari Bank Limited,37,182.00,180.00,181.00,9702.00,1748827.00,181.00,0.00
60,Laxmi Bank Limited,27,193.00,192.00,192.00,6351.00,1219908.00,194.00,-2.00
61,Laxmi Equity Fund,3,7.28,7.14,7.28,10800.00,77252.00,7.02,0.26
62,Laxmi Laghubitta Bittiya Sanstha Ltd.,14,691.00,660.00,691.00,1305.00,884085.00,668.00,23.00
