S.N.,Traded Companies,No. Of Transaction,Max Price,Min Price,Closing Price,Traded Shares,Amount,Previous Closing,Difference Rs.
1,Agricultural Development Bank Limited,87,494.00,475.00,490.00,12645.00,6121482.00,500.00,-10.00
2,Apex Development Bank Ltd.,25,134.00,120.00,123.00,5238.00,651619.00,133.00,-10.00
3,Araniko Development Bank Limited,22,136.00,124.00,126.00,970.00,125770.00,137.00,-11.00
4,Arun Valley Hydropower Development Co. Ltd.,15,440.00,427.00,438.00,2322.00,1003210.00,441.00,-3.00
5,Asian Life Insurance Co. Limited,46,794.00,750.00,780.00,7844.00,5993250.00,810.00,-30.00
6,Bank of Kathmandu Ltd.,24,579.00,560.00,564.00,6045.00,3408721.00,580.00,-16.00
7,Bright Development Bank Ltd,3,128.00,128.00,128.00,960.00,122880.00,126.00,2.00
8,Chhimek Laghubitta Bittiya Sanstha Limited,2,850.00,850.00,850.00,139.00,118150.00,850.00,0.00
9,Chilime Hydropower Company Limited,93,1693.00,1633.00,1693.00,13748.00,22678298.00,1675.00,18.00
10,Citizen Investment Trust,9,3050.00,3001.00,3020.00,495.00,1505394.00,3110.00,-90.00
11,Citizens Bank International Limited,52,463.00,445.00,463.00,8481.00,3822295.00,460.00,3.00
12,Clean Energy Development Bank Limited,15,256.00,247.00,250.00,3270.00,822656.00,260.00,-10.00
13,Country Development Bank Ltd.,4,124.00,124.00,124.00,240.00,29760.00,126.00,-2.00
14,Everest Bank Limited,37,2135.00,2080.00,2135.00,5671.00,11859832.00,2150.00,-15.00
15,Gandaki Bikas Bank Limited,4,222.00,217.00,222.00,293.00,63974.00,225.00,-3.00
16,Garima Bikas Bank Limited,16,277.00,262.00,267.00,10328.00,2726262.00,282.00,-15.00
17,Gaurishankar Development Bank Ltd.,12,172.00,158.00,158.00,1403.00,227435.00,175.00,-17.00
18,Grand Bank Nepal Limited,34,283.00,269.00,276.00,12993.00,3545908.00,285.00,-9.00
19,Gurans Life Insurance Company Ltd.,24,440.00,418.00,440.00,4615.00,1960634.00,430.00,10.00
20,Hama Merchant & Finance Ltd.,5,128.00,127.00,128.00,5490.00,702610.00,129.00,-1.00
21,Himalayan Bank Limited,17,951.00,897.00,909.00,3022.00,2772201.00,933.00,-24.00
22,Himalayan General Insurance Co. Ltd,1,473.00,473.00,473.00,30.00,14190.00,482.00,-9.00
23,ICFC Finance Limited,1,226.00,226.00,226.00,432.00,97632.00,230.00,-4.00
