S.N.,Traded Companies,No. Of Transaction,Max Price,Min Price,Closing Price,Traded Shares,Amount,Previous Closing,Difference Rs.
1,Aarambha Chautari Laghubitta Bittiya Sanstha Limited,25,460.00,450.00,460.00,440.00,200340.00,449.00,11.00
2,Agricultural Development Bank Limited,117,426.00,419.00,422.00,44153.00,18639138.00,425.00,-3.00
3,Ankhu Khola Jalvidhyut Company Ltd,20,82.00,77.00,77.00,300.00,23930.00,81.00,-4.00
4,Api Power Company Ltd.,35,157.00,152.00,155.00,9761.00,1501051.00,155.00,0.00
5,Arambha Microfinance Bittiya Sanstha Ltd.,16,550.00,530.00,539.00,440.00,236845.00,545.00,-6.00
6,Arun Kabeli Power Ltd.,26,200.00,183.00,200.00,2791.00,547655.00,192.00,8.00
7,Arun Valley Hydropower Development Co. Ltd.,28,114.00,109.00,109.00,12332.00,1364730.00,112.00,-3.00
8,Asha Laghubitta Bittiya Sanstha Ltd,50,449.00,438.00,442.00,915.00,403715.00,441.00,1.00
9,Asian Life Insurance Co. Limited,14,426.00,413.00,418.00,439.00,184586.00,420.00,-2.00
10,Bank of Kathmandu Ltd.,66,276.00,271.00,271.00,16582.00,4524023.00,271.00,0.00
11,Barun Hydropower Co. Ltd.,3,100.00,98.00,100.00,120.00,11880.00,98.00,2.00
12,Best Finance Company Ltd.,20,104.00,102.00,104.00,3285.00,339430.00,104.00,0.00
13,Butwal Power Company Limited,125,429.00,415.00,420.00,16358.00,6929116.00,418.00,2.00
14,Central Finance Co. Ltd.,6,116.00,114.00,116.00,1066.00,123130.00,114.00,2.00
15,Century Commercial Bank Ltd.,111,169.00,165.00,168.00,38896.00,6456375.00,168.00,0.00
16,Chhimek Laghubitta Bittiya Sanstha Limited,37,958.00,945.00,955.00,6081.00,5789073.00,950.00,5.00
17,Chhyangdi Hydropower Ltd.,15,107.00,101.00,101.00,393.00,40747.00,109.00,-8.00
18,Chilime Hydropower Company Limited,27,535.00,527.00,535.00,4720.00,2512405.00,532.00,3.00
19,Citizen Investment Trust,32,2606.00,2580.00,2600.00,1550.00,4027541.00,2581.00,19.00
20,Citizens Bank International Limited,63,228.00,225.00,225.00,22869.00,5155871.00,228.00,-3.00
21,Citizens Mutual Fund -1,2,9.18,9.18,9.18,2500.00,22950.00,9.00,0.18
22,City Express Finance Co. Limited,4,101.00,99.00,99.00,520.00,51720.00,101.00,-2.00
23,Civil Bank Ltd,95,148.00,146.00,147.00,38884.00,5696526.00,146.00,1.00
24,Civil Laghubitta Bittiya Sanstha Ltd.,7,566.00,532.00,566.00,76.00,41720.00,560.00,6.00
25,Corporate Development Bank Limited,20,120.00,116.00,118.00,5210.00,617061.00,121.00,-3.00
26,Deprosc Laghubitta Bittiya Sanstha Limited,14,742.00,719.00,730.00,2794.00,2032968.00,728.00,2.00
27,Deva Bikas Bank Limited,35,148.00,145.00,147.00,10909.00,1606866.00,147.00,0.00
28,Dibyashwori Hydropower Ltd.,8,70.00,69.00,69.00,653.00,45657.00,71.00,-2.00
29,Everest Bank Limited,48,666.00,654.00,659.00,5876.00,3889527.00,659.00,0.00
30,Everest Insurance Co. Ltd.,10,429.00,417.00,425.00,1505.00,634680.00,429.00,-4.00
31,Excel Development Bank Ltd.,6,304.00,300.00,300.00,955.00,288860.00,310.00,-10.00
32,First Micro Finance Laghubitta Bittiya Sanstha Limited,22,403.00,397.00,400.00,4228.00,1693391.00,405.00,-5.00
33,Forward Microfinance Laghubitta Bittiya Sanstha Limited,12,1512.00,1500.00,1501.00,632.00,950426.00,1501.00,0.00
34,Gandaki Bikas Bank Limited,18,212.00,208.00,212.00,2973.00,627558.00,211.00,1.00
35,Garima Bikas Bank Limited,39,226.00,220.00,224.00,12328.00,2738437.00,222.00,2.00
36,Ghalemdi Hydro Limited,42,91.00,85.00,91.00,1050.00,91710.00,90.00,1.00
37,Global IME Bank Limited,97,308.00,303.00,307.00,19596.00,5996840.00,305.00,2.00
38,Global IME Laghubitta Bittiya Sanstha Ltd.,24,1399.00,1340.00,1355.00,974.00,1324347.00,1376.00,-21.00
39,Global IME Samunnat Scheme-1,6,8.18,8.15,8.17,56719.00,462838.04,8.00,0.17
40,Goodwill Finance Limited,5,124.00,122.00,124.00,740.00,91160.00,121.00,3.00
41,Goodwill Finance Limited Promoter,1,110.00,110.00,110.00,10000.00,1100000.00,110.00,0.00
42,Grameen Bikas Laghubitta Bittiya Sanstha Ltd.,41,380.00,375.00,379.00,5663.00,2135290.00,378.00,1.00
43,Green Development Bank Ltd.,3,115.00,112.00,112.00,130.00,14670.00,114.00,-2.00
44,Guheshowori Merchant Bank & Finance Co. Ltd.,2,126.00,125.00,125.00,487.00,60975.00,127.00,-2.00
45,Gurans Life Insurance Company Ltd.,16,560.00,552.00,552.00,1223.00,680701.00,552.00,0.00
46,Gurkhas Finance Ltd.,35,119.00,110.00,119.00,28406.00,3194772.00,111.00,8.00
47,Himalaya Urja Bikas Company Limited,233,132.00,123.00,131.00,8888.00,1150560.00,134.00,-3.00
48,Himalayan Bank Limited,26,585.00,569.00,583.00,3499.00,2009475.00,580.00,3.00
49,Himalayan Distillery Limited,39,1742.00,1680.00,1680.00,2685.00,4600380.00,1666.00,14.00
50,Himalayan General Insurance Co. Ltd,19,390.00,383.00,390.00,2655.00,1026971.00,382.00,8.00
51,Himalayan Power Partner Ltd.,27,188.00,182.00,184.00,340.00,62690.00,186.00,-2.00
52,Hydorelectricity Investment and Development Company Ltd,95,169.00,158.00,167.00,20504.00,3371655.00,166.00,1.00
53,ICFC Finance Limited,3,164.00,163.00,163.00,800.00,130760.00,161.00,2.00
54,IME General Insurance Ltd.,10,411.00,400.00,406.00,1160.00,472390.00,403.00,3.00
55,Janaki Finance Company Limited,5,181.00,178.00,180.00,63.00,11294.00,178.00,2.00
56,Janata Bank Nepal Ltd.,186,215.00,208.00,209.00,57097.00,11982317.00,209.00,0.00
57,Janautthan Samudayic Laghubitta Bittya Sanstha Limited,4,2080.00,2040.00,2076.00,58.00,119596.00,2048.00,28.00
58,Jyoti Bikas Bank Limited,44,152.00,148.00,150.00,9759.00,1472677.00,154.00,-4.00
59,Kailash Bikas Bank Ltd.,4,226.00,223.00,226.00,1150.00,257600.00,225.00,1.00
60,Kalika power Company Ltd,26,95.00,92.00,93.00,280.00,26110.00,95.00,-2.00
61,Kamana Sewa Bikas Bank Limited,29,159.00,155.00,156.00,12172.00,1901410.00,155.00,1.00
62,Kanchan Development Bank Limited,9,190.00,186.00,190.00,6127.00,1151538.00,184.00,6.00
63,Kankai Bikas Bank Ltd.,33,153.00,145.00,151.00,12425.00,1858502.00,143.00,8.00
64,Karnali Development Bank Limited,65,118.00,108.00,117.00,22174.00,2510438.00,108.00,9.00
65,Kumari Bank Limited,59,219.00,216.00,217.00,11361.00,2468136.00,217.00,0.00
66,Laxmi Bank Limited,52,226.00,218.00,220.00,19152.00,4230154.00,222.00,-2.00
67,Laxmi Equity Fund,2,8.20,8.10,8.20,1200.00,9820.00,8.00,0.20
68,Laxmi Laghubitta Bittiya Sanstha Ltd.,9,751.00,750.00,750.00,365.00,273812.00,753.00,-3.00
69,Laxmi Value Fund-1,4,10.22,10.20,10.21,13100.00,133795.00,10.00,0.21
70,Life Insurance Corporation (Nepal) Limited,48,1918.00,1881.00,1906.00,4730.00,9006194.00,1892.00,14.00
71,Lumbini Bikas Bank Ltd.,52,203.00,198.00,200.00,20552.00,4119502.00,201.00,-1.00
72,Lumbini General Insurance Co. Ltd.,13,503.00,500.00,500.00,2327.00,1166707.00,500.00,0.00
73,Machhapuchhre Bank Limited,34,271.00,266.00,269.00,10004.00,2691040.00,268.00,1.00
74,Mahalaxmi Bikas Bank Ltd.,17,199.00,193.00,197.00,1806.00,354980.00,196.00,1.00
75,Mahila Sahayatra Microfinance Bittiya Sanstha Ltd.,3,490.00,490.00,490.00,35.00,17150.00,490.00,0.00
76,Mahuli Laghubitta Bittiya Sanstha Limited,13,1056.00,1025.00,1025.00,224.00,231779.00,1060.00,-35.00
77,Manjushree Finance Ltd.,11,126.00,120.00,120.00,3830.00,467940.00,120.00,0.00
78,Mega  Bank Nepal Ltd.,126,197.00,193.00,197.00,40291.00,7851882.00,196.00,1.00
79,Mero Microfinance Bittiya Sanstha Ltd.,12,607.00,600.00,601.00,400.00,240852.00,597.00,4.00
80,Miteri Development Bank Limited,5,250.00,244.00,249.00,203.00,50417.00,253.00,-4.00
81,Mithila LaghuBitta Bittiya Sanstha Limited,5,468.00,461.00,461.00,241.00,112561.00,460.00,1.00
82,Mountain Hydro Nepal Limited,35,107.00,99.00,105.00,1040.00,104560.00,102.00,3.00
83,Muktinath Bikas Bank Ltd.,39,377.00,372.00,376.00,6830.00,2562437.00,375.00,1.00
84,Multipurpose Finance Company  Limited,17,228.00,224.00,227.00,916.00,206820.00,224.00,3.00
85,Nabil Bank Limited,21,840.00,835.00,840.00,2539.00,2126755.00,840.00,0.00
86,NABIL Bank Limited Promotor Share,8,819.00,805.00,805.00,2270.00,1830190.00,803.00,2.00
87,Nabil Equity Fund,8,8.32,8.16,8.30,6977.00,57640.46,8.00,0.30
88,Nadep Laghubittiya bittya Sanstha Ltd.,26,457.00,433.00,457.00,804.00,359317.00,445.00,12.00
89,National Hydro Power Company Limited,26,72.00,69.00,69.00,11040.00,775760.00,70.00,-1.00
90,National Life Insurance Co. Ltd.,46,663.00,651.00,658.00,6865.00,4517543.00,664.00,-6.00
91,National Microfinance Laghubitta Bittiya Sanstha Limited,12,1587.00,1556.00,1587.00,514.00,807235.00,1571.00,16.00
92,Naya Sarathi Laghubitta Bittiya Sanstha Limited,8,408.00,400.00,400.00,1350.00,544050.00,400.00,0.00
93,Neco Insurance Limited,54,518.00,507.00,513.00,17642.00,9019230.00,514.00,-1.00
94,Nepal Bangladesh Bank Limited,60,226.00,222.00,225.00,24428.00,5477597.00,224.00,1.00
95,Nepal Bank Limited,220,339.00,333.00,336.00,77686.00,26112290.00,336.00,0.00
96,Nepal Credit And Commercial Bank Limited,130,263.00,259.00,261.00,50993.00,13290585.00,260.00,1.00
97,Nepal Doorsanchar Company Limited,44,732.00,715.00,728.00,16400.00,11945250.00,726.00,2.00
98,Nepal Insurance Co. Ltd.,4,391.00,386.00,386.00,111.00,43271.00,391.00,-5.00
99,Nepal Investment Bank Limited,96,536.00,531.00,532.00,8933.00,4766298.00,535.00,-3.00
100,Nepal Investment Bank Ltd. Promoter Share,25,514.00,505.00,514.00,5632.00,2864663.00,505.00,9.00
101,Nepal Life Insurance Co. Ltd.,82,932.00,925.00,928.00,5982.00,5548287.00,935.00,-7.00
102,Nepal SBI Bank Limited,45,478.00,470.00,473.00,12649.00,6000214.00,474.00,-1.00
103,Nerude Laghubitta Bittiya Sanstha Limited,12,527.00,516.00,516.00,818.00,426564.00,517.00,-1.00
104,Ngadi Group Power Ltd.,9,123.00,119.00,123.00,676.00,81194.00,122.00,1.00
105,NIBL Pragati Fund,1,7.00,7.00,7.00,1729.00,12103.00,7.00,0.00
106,NIBL Samriddhi Fund 1,1,9.18,9.18,9.18,1000.00,9180.00,9.00,0.18
107,NIC Asia Bank Ltd.,109,482.00,475.00,480.00,31557.00,15104097.00,477.00,3.00
108,NIC Asia Growth Fund,2,9.03,9.02,9.02,1000.00,9025.00,9.00,0.02
109,Nirdhan Utthan Laghubitta Bittiya Sanstha Limited,21,864.00,845.00,859.00,2474.00,2105564.00,852.00,7.00
110,NLG Insurance Company Ltd.,8,818.00,803.00,804.00,576.00,469194.00,803.00,1.00
111,NMB  Microfinance Bittiya Sanstha Ltd.,17,1187.00,1119.00,1119.00,1640.00,1845400.00,1164.00,-45.00
112,NMB Hybrid Fund L-1,4,9.54,9.18,9.54,4938.00,46577.44,9.00,0.54
113,NMB Sulav Investment Fund-1,7,10.59,10.00,10.59,35205.00,361412.95,10.00,0.59
114,Oriental Hotels Limited,36,675.00,650.00,670.00,4951.00,3310169.00,662.00,8.00
115,Panchakanya Mai Hydropower Ltd,94,115.00,111.00,111.00,1980.00,221530.00,111.00,0.00
