S.N.,Traded Companies,No. Of Transaction,Max Price,Min Price,Closing Price,Traded Shares,Amount,Previous Closing,Difference Rs.
1,10% Sunrise Debenture 2080,1,935.50,935.50,935.50,10.00,9355.00,953.00,-17.50
2,12% ICFC Finance Limited Debenture 2083,2,1071.00,1071.00,1071.00,100.00,107100.00,1071.00,0.00
3,8.5% Nepal Investment Bank Debenture 2084,3,850.00,848.00,850.00,75.00,63700.00,847.90,2.10
4,Aarambha Chautari Laghubitta Bittiya Sanstha Limited,14,980.90,942.80,942.80,535.00,508979.90,970.00,-27.20
5,Agricultural Development Bank Limited,155,383.00,365.00,366.00,10299.00,3784489.00,379.90,-13.90
6,Ajod Insurance Limited,85,607.00,584.10,585.00,5380.00,3176420.90,619.00,-34.00
7,Ankhu Khola Jalvidhyut Company Ltd,265,243.00,230.80,232.00,39715.00,9308983.40,246.10,-14.10
8,Api Power Company Ltd.,617,316.00,295.00,295.00,100731.00,30231392.50,311.90,-16.90
9,Arun Kabeli Power Ltd.,637,466.00,441.00,441.20,91591.00,41132097.20,466.90,-25.70
10,Arun Valley Hydropower Development Co. Ltd.,770,432.00,405.00,407.00,137390.00,56951127.20,435.50,-28.50
11,Asha Laghubitta Bittiya Sanstha Ltd,20,1358.00,1305.10,1329.00,638.00,843568.50,1384.90,-55.90
12,Asian Life Insurance Co. Limited,206,714.00,678.00,678.00,16165.00,11093554.30,711.00,-33.00
13,Bank of Kathmandu Ltd.,133,245.00,233.00,233.00,18086.00,4269321.60,240.30,-7.30
14,Barun Hydropower Co. Ltd.,452,498.00,467.20,468.00,70761.00,34018833.70,507.00,-39.00
15,Best Finance Company Ltd.,97,430.00,405.00,405.00,8340.00,3451610.50,429.80,-24.80
16,Bishal Bazar Company Limited,9,3872.00,3745.00,3745.00,157.00,594930.00,3950.00,-205.00
17,Bottlers Nepal (Balaju) Limited,1,1941.90,1941.90,1941.90,21.00,40779.90,1903.90,38.00
18,Bottlers Nepal (Terai) Limited,3,14800.00,14700.00,14700.00,32.00,472580.00,15100.00,-400.00
19,Buddha Bhumi Nepal Hydropower Company Limited,92,507.90,448.20,449.00,8018.00,3677022.50,498.00,-49.00
20,Butwal Power Company Limited,98,379.00,365.00,367.70,6301.00,2330436.90,379.00,-11.30
21,CEDB Hydropower Development Company Limited,131,790.00,745.20,754.00,8464.00,6427614.00,777.00,-23.00
22,Central Finance Co. Ltd.,121,330.00,309.00,309.00,16469.00,5223278.90,335.00,-26.00
23,Century Commercial Bank Ltd.,173,216.00,208.00,209.00,31224.00,6570276.30,216.00,-7.00
24,Chandragiri Hills Limited,77,1269.00,1192.00,1211.00,2711.00,3279237.50,1259.00,-48.00
25,Chhimek Laghubitta Bittiya Sanstha Limited,251,1072.00,1041.00,1048.00,9878.00,10362739.20,1078.00,-30.00
26,Chhyangdi Hydropower Ltd.,128,331.30,318.00,320.00,12723.00,4088792.20,338.00,-18.00
27,Chilime Hydropower Company Limited,119,452.90,439.30,439.40,16397.00,7277608.70,453.00,-13.60
28,Citizen Investment Trust,112,2835.00,2753.80,2760.00,4557.00,12660857.80,2810.00,-50.00
29,Citizens Bank International Limited,70,250.00,242.00,243.00,11151.00,2720888.50,250.00,-7.00
30,Citizens Mutual Fund -1,3,9.16,9.00,9.00,1700.00,15556.00,9.15,-0.15
31,CITIZENS MUTUAL FUND 2,1,9.51,9.51,9.51,100.00,951.00,9.59,-0.08
32,Civil Bank Ltd,114,216.00,213.00,213.00,22765.00,4885237.60,219.00,-6.00
33,Civil Laghubitta Bittiya Sanstha Ltd.,34,850.00,819.00,819.00,1562.00,1300581.80,863.00,-44.00
34,Corporate Development Bank Limited,6,465.50,456.00,465.00,255.00,118075.00,475.00,-10.00
35,Deprosc Laghubitta Bittiya Sanstha Limited,72,1097.00,1055.00,1059.00,2836.00,3016715.00,1097.00,-38.00
36,Dibyashwori Hydropower Ltd.,103,257.00,237.00,237.00,12737.00,3112603.70,262.00,-25.00
37,Emerging Nepal Limited,54,800.00,737.90,737.90,2326.00,1788423.00,815.90,-78.00
38,Everest Bank Limited,81,499.00,493.00,494.50,7528.00,3726815.80,504.00,-9.50
39,Excel Development Bank Ltd.,61,403.00,385.00,386.00,4235.00,1656447.50,403.00,-17.00
40,First Micro Finance Laghubitta Bittiya Sanstha Limited,95,717.00,688.00,688.00,9530.00,6617344.00,717.00,-29.00
41,Forward Microfinance Laghubitta Bittiya Sanstha Limited,193,2390.00,2315.00,2340.00,5702.00,13376599.00,2390.10,-50.10
42,Ganapati Laghubitta Bittiya Sanstha Limited,18,1119.00,1065.00,1073.70,395.00,426889.70,1124.10,-50.40
43,Garima Bikas Bank Limited,172,415.00,401.20,405.00,20299.00,8256054.20,419.40,-14.40
44,General Insurance Company Nepal Ltd,88,492.00,472.00,475.00,3952.00,1887180.00,500.00,-25.00
45,Ghalemdi Hydro Limited,158,244.00,230.00,231.00,16150.00,3823682.40,248.00,-17.00
46,Global IME Bank Limited,271,305.00,297.10,297.90,28933.00,8649983.60,306.10,-8.20
47,Global IME Laghubitta Bittiya Sanstha Ltd.,34,1340.00,1274.10,1299.00,912.00,1182748.60,1349.00,-50.00
48,Global IME Samunnat Scheme-1,19,11.22,10.97,10.98,13365.00,146951.50,11.10,-0.12
49,Goodwill Finance Limited,75,470.40,453.40,461.00,6521.00,3010910.50,480.00,-19.00
50,Grameen Bikas Laghubitta Bittiya Sanstha Ltd.,39,826.00,808.00,809.00,2608.00,2125069.00,835.00,-26.00
51,Green Development Bank Ltd.,38,274.00,262.00,263.00,3611.00,963295.00,279.30,-16.30
52,Green Ventures Limited,505,318.00,291.50,291.50,15356.00,4628160.50,320.70,-29.20
53,GreenLife Hydropower Limited,83,399.90,369.10,374.00,4354.00,1654101.50,408.00,-34.00
54,Guheshowori Merchant Bank & Finance Co. Ltd.,30,338.00,316.00,316.00,4669.00,1501793.50,340.00,-24.00
55,Gurans Laghubitta Bittiya Sanstha Limited,7,1155.60,1110.00,1117.20,160.00,181406.00,1179.10,-61.90
56,Gurkhas Finance Ltd.,159,450.90,421.00,425.00,16459.00,7087331.70,452.00,-27.00
57,Himal Dolakha Hydropower Company Limited,224,245.00,232.00,232.00,44900.00,10641733.00,250.00,-18.00
58,Himalaya Urja Bikas Company Limited,70,313.00,294.00,303.00,11090.00,3330463.00,317.00,-14.00
59,Himalayan Distillery Limited,334,3556.00,3489.10,3489.10,9510.00,33330671.80,3556.00,-66.90
60,Himalayan Power Partner Ltd.,44,402.00,383.00,383.00,3785.00,1481326.00,402.00,-19.00
61,Hydorelectricity Investment and Development Company Ltd,636,252.00,238.00,240.00,119012.00,28832150.50,253.00,-13.00
62,ICFC Finance Limited,213,495.00,470.00,470.00,22162.00,10573534.70,495.00,-25.00
63,IME General Insurance Ltd.,202,529.20,495.80,500.00,21853.00,11050175.60,540.00,-40.00
64,Infinity Laghubitta Bittiya Sanstha Limited,51,1067.00,1020.00,1028.00,1248.00,1296987.90,1088.00,-60.00
65,Jalpa Samudayik Laghubitta Bittiya Sanstha Limited,3525,2693.40,2230.00,2270.00,41663.00,97909513.70,2448.60,-178.60
66,Janaki Finance Company Limited,103,423.00,395.00,395.00,12348.00,5002168.50,427.00,-32.00
67,Janautthan Samudayic Laghubitta Bittya Sanstha Limited,11,2068.00,1997.00,2048.00,151.00,305631.00,2110.00,-62.00
68,Jeevan Bikas Laghubitta  Bittya Sanstha Ltd,183,3001.10,2936.00,2936.00,4079.00,12045554.00,2996.10,-60.10
69,Joshi Hydropower Development Company Ltd,143,244.00,227.00,231.80,19823.00,4598430.80,245.00,-13.20
70,Jyoti Bikas Bank Limited,248,364.00,346.00,346.00,31829.00,11169430.00,364.00,-18.00
71,Jyoti Life Insurance Company Limited,357,544.00,493.80,496.00,19369.00,9753438.50,545.00,-49.00
72,Kalika Laghubitta Bittiya Sanstha Ltd,22,1249.50,1188.10,1188.10,796.00,952410.10,1225.00,-36.90
73,Kalika power Company Ltd,9,434.00,408.80,408.80,620.00,258092.00,440.10,-31.30
74,Kamana Sewa Bikas Bank Limited,188,421.00,405.80,405.80,21058.00,8682176.40,422.00,-16.20
75,Karnali Development Bank Limited,46,325.00,300.00,306.00,4225.00,1291373.00,323.00,-17.00
76,Khanikhola Hydropower Co. Ltd.,85,255.00,237.30,242.00,11035.00,2706901.30,260.00,-18.00
77,Kisan Lagubitta Bittiya Sanstha Limited,12,1255.00,1216.20,1216.20,447.00,550805.90,1267.00,-50.80
78,Kumari Bank Limited,151,225.00,220.00,220.00,28640.00,6357555.30,226.00,-6.00
79,Kumari Equity Fund,5,8.97,8.81,8.91,3800.00,33984.00,9.15,-0.24
80,Laxmi Bank Limited,44,235.50,230.90,234.30,9618.00,2245674.00,240.20,-5.90
81,Laxmi Equity Fund,13,10.55,10.25,10.25,23791.00,247695.25,10.35,-0.10
