S.N.,Traded Companies,No. Of Transaction,Max Price,Min Price,Closing Price,Traded Shares,Amount,Previous Closing,Difference Rs.
1,Aarambha Chautari Laghubitta Bittiya Sanstha Limited,146,519.00,480.00,511.00,1980.00,988320.00,480.00,31.00
2,Agricultural Development Bank Limited,105,320.00,310.00,316.00,21933.00,6888574.00,309.00,7.00
3,Ankhu Khola Jalvidhyut Company Ltd,68,80.00,77.00,78.00,3860.00,303210.00,79.00,-1.00
4,Api Power Company Ltd.,21,140.00,134.00,136.00,3315.00,449178.00,140.00,-4.00
5,Arambha Microfinance Bittiya Sanstha Ltd.,21,652.00,623.00,633.00,210.00,135080.00,635.00,-2.00
6,Arun Kabeli Power Ltd.,26,177.00,168.00,169.00,3043.00,519376.00,174.00,-5.00
7,Arun Valley Hydropower Development Co. Ltd.,3,105.00,103.00,104.00,118.00,12213.00,104.00,0.00
8,Asha Laghubitta Bittiya Sanstha Ltd,284,490.00,459.00,482.00,3120.00,1499460.00,466.00,16.00
9,Asian Life Insurance Co. Limited,83,431.00,395.00,412.00,14613.00,6017083.00,393.00,19.00
10,Bank of Kathmandu Ltd.,239,267.00,260.00,261.00,61511.00,16249693.00,261.00,0.00
11,Barun Hydropower Co. Ltd.,5,98.00,95.00,98.00,51.00,4918.00,95.00,3.00
12,Bhargav Bikash Bank Ltd.,38,175.00,166.00,173.00,13218.00,2262635.00,173.00,0.00
13,Bottlers Nepal (Terai) Limited,1,6600.00,6600.00,6600.00,30.00,198000.00,6575.00,25.00
14,Butwal Power Company Limited,71,368.00,356.00,360.00,3482.00,1256392.00,357.00,3.00
15,Central Finance Co. Ltd.,6,109.00,107.00,108.00,1078.00,117300.00,106.00,2.00
16,Century Commercial Bank Ltd.,159,174.00,169.00,171.00,60842.00,10449126.00,172.00,-1.00
17,Chhimek Laghubitta Bittiya Sanstha Limited,57,923.00,890.00,913.00,7993.00,7270317.00,895.00,18.00
18,Chhyangdi Hydropower Ltd.,7,104.00,101.00,104.00,73.00,7479.00,102.00,2.00
19,Chilime Hydropower Company Limited,42,510.00,503.00,505.00,5096.00,2582271.00,502.00,3.00
20,Citizen Investment Trust,29,2626.00,2570.00,2590.00,2065.00,5350791.00,2570.00,20.00
21,Citizens Bank International Limited,207,227.00,220.00,224.00,72055.00,16110181.00,220.00,4.00
22,Citizens Mutual Fund -1,3,9.05,8.90,9.05,800.00,7195.00,8.90,0.15
23,City Express Finance Co. Limited,1,100.00,100.00,100.00,20.00,2000.00,99.00,1.00
24,Civil Bank Ltd,148,165.00,159.00,161.00,82394.00,13347374.00,164.00,-3.00
25,Civil Laghubitta Bittiya Sanstha Ltd.,7,600.00,574.00,600.00,190.00,113460.00,574.00,26.00
26,Corporate Development Bank Limited,3,99.00,98.00,98.00,130.00,12770.00,99.00,-1.00
27,Deprosc Laghubitta Bittiya Sanstha Limited,52,619.00,595.00,613.00,6731.00,4080913.00,596.00,17.00
28,Deva Bikas Bank Limited,65,129.00,126.00,127.00,29394.00,3737238.00,127.00,0.00
29,Dibyashwori Hydropower Ltd.,3,85.00,84.00,84.00,31.00,2625.00,85.00,-1.00
30,Everest Bank Limited,177,622.00,602.00,608.00,27111.00,16639365.00,614.00,-6.00
31,Everest Insurance Co. Ltd.,10,875.00,845.00,861.00,569.00,492795.00,848.00,13.00
32,Excel Development Bank Ltd.,6,285.00,284.00,284.00,3200.00,909800.00,289.00,-5.00
33,First Micro Finance Laghubitta Bittiya Sanstha Limited,58,384.00,369.00,378.00,10214.00,3868977.00,371.00,7.00
34,Forward Microfinance Laghubitta Bittiya Sanstha Limited,16,1525.00,1505.00,1506.00,1300.00,1971377.00,1520.00,-14.00
35,Gandaki Bikas Bank Limited,42,194.00,190.00,193.00,15740.00,3018580.00,190.00,3.00
36,Garima Bikas Bank Limited,90,199.00,195.00,197.00,30223.00,5957994.00,195.00,2.00
37,Global IME Bank Limited,143,284.00,275.00,276.00,54696.00,15272423.00,278.00,-2.00
38,Global IME Laghubitta Bittiya Sanstha Ltd.,9,1032.00,1000.00,1012.00,307.00,314128.00,993.00,19.00
39,Global IME Samunnat Scheme-1,7,8.40,7.80,8.40,4800.00,39149.00,7.65,0.75
40,Goodwill Finance Limited,8,123.00,120.00,123.00,1458.00,176588.00,121.00,2.00
41,Grameen Bikas Laghubitta Bittiya Sanstha Ltd.,66,456.00,441.00,442.00,4495.00,2013647.00,441.00,1.00
42,Green Development Bank Ltd.,6,106.00,104.00,105.00,320.00,33670.00,106.00,-1.00
43,Gurans Life Insurance Company Ltd.,68,540.00,500.00,531.00,7570.00,3947940.00,500.00,31.00
44,Gurkhas Finance Ltd.,14,115.00,112.00,112.00,2778.00,311800.00,112.00,0.00
45,Himalayan Bank Limited,56,500.00,483.00,490.00,9737.00,4775404.00,483.00,7.00
46,Himalayan Distillery Limited,3,1335.00,1330.00,1335.00,120.00,159720.00,1341.00,-6.00
47,Himalayan General Insurance Co. Ltd,70,405.00,382.00,399.00,10168.00,4020278.00,376.00,23.00
48,Himalayan Power Partner Ltd.,37,185.00,182.00,183.00,3240.00,598570.00,188.00,-5.00
49,Hydorelectricity Investment and Development Company Ltd,52,140.00,138.00,138.00,14757.00,2059151.00,138.00,0.00
50,ICFC Finance Limited,3,157.00,154.00,154.00,1250.00,195700.00,157.00,-3.00
51,IME General Insurance Ltd.,60,415.00,395.00,402.00,10282.00,4175023.00,390.00,12.00
52,Janaki Finance Company Limited,4,178.00,175.00,176.00,443.00,78368.00,177.00,-1.00
53,Janata Bank Nepal Ltd.,173,186.00,180.00,183.00,80330.00,14670422.00,184.00,-1.00
54,Janautthan Samudayic Laghubitta Bittya Sanstha Limited,10,2142.00,2050.00,2142.00,188.00,396483.00,2020.00,122.00
55,Jyoti Bikas Bank Limited,68,145.00,140.00,141.00,21204.00,3014633.00,140.00,1.00
56,Kailash Bikas Bank Ltd.,33,214.00,211.00,211.00,13774.00,2928831.00,210.00,1.00
57,Kalika Laghubitta Bittiya Sanstha Ltd,12,805.00,772.00,789.00,1706.00,1334274.00,765.00,24.00
58,Kalika power Company Ltd,52,94.00,90.00,94.00,1220.00,111850.00,93.00,1.00
59,Kamana Sewa Bikas Bank Limited,67,148.00,141.00,143.00,25931.00,3734362.00,144.00,-1.00
60,Kanchan Development Bank Limited,6,157.00,152.00,152.00,647.00,99734.00,151.00,1.00
61,Kankai Bikas Bank Ltd.,6,129.00,125.00,125.00,1310.00,165490.00,128.00,-3.00
62,Karnali Development Bank Limited,3,100.00,100.00,100.00,120.00,12000.00,99.00,1.00
63,Khanikhola Hydropower Co. Ltd.,3,78.00,77.00,78.00,202.00,15746.00,77.00,1.00
64,Kisan Lagubitta Bittiya Sanstha Limited,10,825.00,810.00,825.00,515.00,421502.00,831.00,-6.00
65,Kumari Bank Limited,185,256.00,247.00,250.00,73576.00,18464027.00,253.00,-3.00
66,Laxmi Bank Limited,110,214.00,208.00,208.00,34877.00,7352424.00,209.00,-1.00
67,Laxmi Laghubitta Bittiya Sanstha Ltd.,19,785.00,755.00,785.00,2050.00,1576663.00,746.00,39.00
68,Life Insurance Corporation (Nepal) Limited,19,1545.00,1509.00,1535.00,1948.00,2977550.00,1505.00,30.00
69,Lumbini Bikas Bank Ltd.,51,175.00,171.00,171.00,17751.00,3057556.00,173.00,-2.00
70,Lumbini General Insurance Co. Ltd.,77,539.00,500.00,520.00,13311.00,6948814.00,505.00,15.00
71,Machhapuchhre Bank Limited,237,244.00,234.00,242.00,126229.00,30389444.00,239.00,3.00
72,Mahalaxmi Bikas Bank Ltd.,29,175.00,171.00,173.00,13456.00,2329207.00,174.00,-1.00
73,Mahila Sahayatra Microfinance Bittiya Sanstha Ltd.,3,530.00,520.00,530.00,163.00,85258.00,520.00,10.00
74,Mahuli Laghubitta Bittiya Sanstha Limited,16,1248.00,1215.00,1248.00,279.00,342947.00,1225.00,23.00
75,Manjushree Finance Ltd.,6,114.00,111.00,112.00,1660.00,184680.00,113.00,-1.00
76,Mega  Bank Nepal Ltd.,233,175.00,168.00,170.00,76369.00,13109767.00,168.00,2.00
77,Mero Microfinance Bittiya Sanstha Ltd.,10,567.00,550.00,562.00,305.00,170795.00,550.00,12.00
78,Mirmire Microfinance Development Bank Ltd.,9,936.00,901.00,936.00,357.00,325306.00,900.00,36.00
79,Miteri Development Bank Limited,16,240.00,234.00,234.00,4670.00,1115708.00,240.00,-6.00
80,Mithila LaghuBitta Bittiya Sanstha Limited,3,500.00,499.00,500.00,200.00,99900.00,499.00,1.00
81,Muktinath Bikas Bank Ltd.,150,362.00,351.00,358.00,31565.00,11311642.00,352.00,6.00
82,Multipurpose Finance Company  Limited,1,147.00,147.00,147.00,20.00,2940.00,145.00,2.00
83,Nabil Bank Limited,133,755.00,730.00,740.00,23599.00,17506141.00,732.00,8.00
84,NABIL Bank Limited Promotor Share,36,725.00,717.00,718.00,12855.00,9272780.00,710.00,8.00
85,Nabil Equity Fund,4,8.56,8.40,8.45,6062.00,51805.59,8.36,0.09
86,Nadep Laghubittiya bittya Sanstha Ltd.,37,678.00,650.00,675.00,2280.00,1515580.00,655.00,20.00
87,NagBeli LaghuBitta Bikas Bank Ltd.,11,627.00,610.00,627.00,1207.00,738165.00,605.00,22.00
88,National Hydro Power Company Limited,26,73.00,70.00,71.00,14850.00,1065680.00,72.00,-1.00
89,National Life Insurance Co. Ltd.,73,600.00,566.00,594.00,11797.00,6936837.00,567.00,27.00
90,National Microfinance Laghubitta Bittiya Sanstha Limited,13,1601.00,1554.00,1601.00,809.00,1276328.00,1585.00,16.00
91,Naya Sarathi Laghubitta Bittiya Sanstha Limited,11,449.00,418.00,441.00,595.00,255375.00,426.00,15.00
92,Neco Insurance Limited,171,540.00,514.00,532.00,80306.00,42188281.00,514.00,18.00
93,Nepal Bangladesh Bank Limited,213,216.00,210.00,212.00,82776.00,17616131.00,212.00,0.00
94,Nepal Bank Limited,231,306.00,299.00,302.00,123853.00,37532235.00,301.00,1.00
95,Nepal Community Development Bank Ltd.,10,129.00,125.00,126.00,2043.00,258209.00,129.00,-3.00
96,Nepal Credit And Commercial Bank Limited,312,239.00,225.00,227.00,174255.00,39867723.00,228.00,-1.00
97,Nepal Doorsanchar Company Limited,36,697.00,677.00,680.00,4525.00,3071000.00,685.00,-5.00
98,Nepal Hydro Developers Ltd.,9,126.00,125.00,126.00,170.00,21260.00,127.00,-1.00
99,Nepal Insurance Co. Ltd.,85,397.00,372.00,390.00,19048.00,7382529.00,372.00,18.00
100,Nepal Investment Bank Limited,244,559.00,545.00,559.00,78212.00,43264674.00,548.00,11.00
101,Nepal Investment Bank Ltd. Promoter Share,30,513.00,498.00,500.00,16715.00,8393443.00,499.00,1.00
102,Nepal Life Insurance Co. Ltd.,137,1119.00,1093.00,1109.00,13827.00,15331185.00,1093.00,16.00
103,Nepal SBI Bank Limited,86,426.00,407.00,421.00,10664.00,4466513.00,417.00,4.00
104,Nerude Laghubitta Bittiya Sanstha Limited,9,460.00,453.00,460.00,2230.00,1019913.00,450.00,10.00
105,Ngadi Group Power Ltd.,28,126.00,124.00,124.00,1200.00,149203.00,126.00,-2.00
106,NIBL Pragati Fund,1,7.15,7.15,7.15,253.00,1808.95,7.01,0.14
107,NIBL Samriddhi Fund 1,3,9.18,9.00,9.18,5500.00,49590.00,8.87,0.31
108,NIC Asia Bank Ltd.,676,478.00,462.00,466.00,161971.00,76389493.00,468.00,-2.00
109,NIC Asia Growth Fund,8,9.79,9.50,9.55,13350.00,129043.50,9.15,0.40
110,Nirdhan Utthan Laghubitta Bittiya Sanstha Limited,31,766.00,736.00,760.00,3037.00,2294829.00,740.00,20.00
111,NLG Insurance Company Ltd.,33,836.00,805.00,833.00,4126.00,3380642.00,805.00,28.00
112,NMB  Microfinance Bittiya Sanstha Ltd.,10,1065.00,986.00,1065.00,463.00,465019.00,985.00,80.00
113,NMB Bank Limited,506,364.00,346.00,357.00,152538.00,54201655.00,349.00,8.00
114,NMB Hybrid Fund L-1,7,9.74,9.52,9.60,14828.00,142578.96,9.41,0.19
115,NMB Sulav Investment Fund-1,7,10.70,10.50,10.56,50900.00,539554.00,10.35,0.21
116,Oriental Hotels Limited,7,463.00,450.00,450.00,3125.00,1411580.00,454.00,-4.00
117,Panchakanya Mai Hydropower Ltd,93,116.00,108.00,116.00,1460.00,161120.00,110.00,6.00
118,Pokhara Finance Ltd.,24,136.00,131.00,136.00,1784.00,241494.00,131.00,5.00
119,Prabhu  Bank Limited,342,254.00,248.00,251.00,131271.00,32983277.00,251.00,0.00
120,Prabhu Insurance Ltd.,104,441.00,406.00,431.00,19977.00,8483700.00,405.00,26.00
121,Premier Insurance Company (Nepal) Limited,98,1040.00,1012.00,1030.00,3676.00,3784351.00,1009.00,21.00
122,Prime Commercial Bank Ltd.,170,336.00,330.00,332.00,59046.00,19675668.00,330.00,2.00
123,Prime Life Insurance Company Limited,82,480.00,449.00,470.00,13691.00,6354030.00,444.00,26.00
124,Prudential Insurance Co. Ltd.,41,725.00,695.00,725.00,7235.00,5088951.00,690.00,35.00
125,Radhi Bidyut Company Ltd,45,175.00,166.00,167.00,978.00,166725.00,175.00,-8.00
126,Rairang Hydropower Development Company Ltd.,36,93.00,91.00,92.00,380.00,34820.00,90.00,2.00
127,Rastriya Beema Company Limited,18,9200.00,9052.00,9199.00,450.00,4096325.00,9052.00,147.00
128,Rastriya Beema Company Limited Promoter Share,19,8500.00,8360.00,8400.00,360.00,3023050.00,8666.00,-266.00
129,Reliance Finance Ltd.,10,120.00,116.00,117.00,1967.00,231874.00,118.00,-1.00
130,Ridi Hydropower Development Company Ltd.,7,96.00,95.00,95.00,491.00,46945.00,95.00,0.00
131,RMDC Laghubitta Bittiya Sanstha Ltd.,24,553.00,542.00,552.00,2076.00,1138199.00,536.00,16.00
132,RSDC Laghubitta Bittiya Sanstha Ltd.,16,370.00,360.00,365.00,1064.00,387674.00,362.00,3.00
133,Sagarmatha Insurance Co. Ltd.,9,1315.00,1290.00,1290.00,1383.00,1798020.00,1299.00,-9.00
134,Sahayogi Bikas Bank Limited,11,198.00,195.00,195.00,3041.00,596315.00,197.00,-2.00
135,Samata Gharelu Laghubitta Bittiya Sanstha Limited,11,1219.00,1173.00,1197.00,177.00,211086.00,1196.00,1.00
136,Samudayik Laghubitta Bittiya Sanstha Limited,64,696.00,630.00,661.00,1310.00,860150.00,636.00,25.00
137,Sana Kisan Bikas Laghubitta Bittiya Sanstha Limited,46,913.00,861.00,895.00,5325.00,4683563.00,863.00,32.00
138,Sanima Bank Limited,139,329.00,318.00,319.00,40656.00,13095497.00,323.00,-4.00
139,Sanima Equity Fund,2,9.21,9.16,9.21,600.00,5501.00,8.99,0.22
140,Sanima Mai Hydropower Ltd.,36,231.00,226.00,228.00,19351.00,4423922.00,229.00,-1.00
141,Shangrila Development Bank Ltd.,42,149.00,144.00,144.00,16612.00,2430324.00,148.00,-4.00
142,Shikhar Insurance Co. Ltd.,44,907.00,851.00,890.00,7078.00,6320657.00,864.00,26.00
143,Shine Resunga Development Bank Ltd.,18,240.00,232.00,236.00,12708.00,2973120.00,233.00,3.00
144,SHIVAM CEMENTS LTD,358,330.00,320.00,329.00,53402.00,17440224.00,320.00,9.00
145,Shree Investment Finance Co. Ltd.,5,138.00,135.00,137.00,1239.00,169214.00,134.00,3.00
146,Shrijana Finance  (Bittaya Sanstha),1,207.00,207.00,207.00,116.00,24012.00,204.00,3.00
147,Siddhartha Bank Limited,161,321.00,311.00,312.00,39598.00,12539202.00,316.00,-4.00
148,Siddhartha Equity Fund,4,9.46,9.30,9.30,8600.00,79996.00,9.28,0.02
149,Siddhartha Equity Orineted Scheme,5,10.29,10.00,10.15,24398.00,246334.80,9.95,0.20
150,Siddhartha Insurance Ltd.,38,635.00,608.00,624.00,5086.00,3158678.00,600.00,24.00
151,Sindhu Bikash Bank Ltd,18,134.00,128.00,128.00,3380.00,440474.00,132.00,-4.00
152,Standard Chartered Bank Limited,91,602.00,587.00,592.00,7535.00,4479622.00,585.00,7.00
153,Summit Laghubitta Bittiya Sanstha Limited,19,670.00,610.00,670.00,1748.00,1103710.00,610.00,60.00
154,Sunrise Bank Limited,174,240.00,235.00,238.00,96375.00,22911778.00,239.00,-1.00
155,Support Microfinance Bittiya Sanstha Ltd.,6,610.00,600.00,600.00,85.00,51440.00,609.00,-9.00
156,Surya Life Insurance Company Limited,55,566.00,530.00,543.00,7533.00,4137044.00,530.00,13.00
157,Suryodaya Laghubitta Bittiya Sanstha Ltd.,12,943.00,885.00,943.00,272.00,246572.00,877.00,66.00
158,Swabalamban Laghubitta Bittiya Sanstha Limited,12,840.00,792.00,830.00,1203.00,981009.00,806.00,24.00
159,Swadeshi Laghubitta Bittiya Sanstha Ltd.,24,550.00,529.00,540.00,686.00,373372.00,539.00,1.00
160,Swarojgar Laghu Bitta Bikas Bank Ltd.,14,515.00,484.00,515.00,579.00,287826.00,475.00,40.00
161,Synergy Power Development Ltd.,16,103.00,100.00,101.00,249.00,25140.00,102.00,-1.00
162,Taragaon Regency Hotel Limited,11,248.00,240.00,248.00,4360.00,1050890.00,252.00,-4.00
163,United Finance Ltd.,13,200.00,194.00,197.00,2536.00,502032.00,201.00,-4.00
164,United Insurance Co. (Nepal) Ltd.,42,804.00,752.00,795.00,4181.00,3267351.00,765.00,30.00
165,United Modi Hydropower Ltd.,11,116.00,111.00,114.00,226.00,25703.00,113.00,1.00
166,UNIVERSAL POWER COMPANY LTD,478,99.00,93.00,94.00,35689.00,3372116.00,98.00,-4.00
167,Unnati Sahakarya Laghubitta Bittiya Sanstha Limited,6,1140.00,1134.00,1140.00,240.00,272550.00,1120.00,20.00
168,Upper Tamakoshi Hydropower Ltd,453,237.00,232.00,235.00,43356.00,10163898.00,235.00,0.00
169,Vijaya laghubitta Bittiya Sanstha Ltd.,10,677.00,619.00,677.00,323.00,207609.00,631.00,46.00
170,Wean Nepal Laghubitta Bittiya Sanstha Limited,16,508.00,490.00,498.00,280.00,140250.00,489.00,9.00
