S.N.,Traded Companies,No. Of Transaction,Max Price,Min Price,Closing Price,Traded Shares,Amount,Previous Closing,Difference Rs.
1,10% Laxmi Bank Debenture 2086,1,1025.00,1025.00,1025.00,10.00,10250.00,1045.00,-20.00
2,10% Prabhu Bank Debenture 2084,3,1015.00,1010.00,1015.00,150.00,152000.00,1010.00,5.00
3,10% Sunrise Debenture 2080,1,1018.00,1018.00,1018.00,11.00,11198.00,1018.00,0.00
4,10.35% Agricultural Bank Debenture 2083,2,1035.00,1030.00,1035.00,125.00,129250.00,1025.00,10.00
5,10.5 % NEPAL INVESTMENT DEBENTURE 2082,2,1030.00,1030.00,1030.00,2000.00,2060000.00,1025.00,5.00
6,11% NIC Asia Debenture 082/83,1,1035.00,1035.00,1035.00,25.00,25875.00,1037.00,-2.00
7,8.5% Laxmi Bank Debenture 2088,1,940.00,940.00,940.00,25.00,23500.00,950.00,-10.00
8,8.5% Sanima Debenture 2087,1,947.00,947.00,947.00,25.00,23675.00,953.00,-6.00
9,8.75 % Prime Debenture 2085,1,960.00,960.00,960.00,25.00,24000.00,957.00,3.00
10,9.5% NCC Debenture 2086,1,980.00,980.00,980.00,30.00,29400.00,978.00,2.00
11,Aarambha Chautari Laghubitta Bittiya Sanstha Limited,55,1554.20,1439.00,1519.00,3358.00,5025641.00,1428.00,91.00
12,Agricultural Development Bank Limited,353,513.00,499.00,512.00,47523.00,24108882.80,503.00,9.00
13,Ajod Insurance Limited,86,710.00,673.00,698.00,2280.00,1579922.00,670.00,28.00
14,Ankhu Khola Jalvidhyut Company Ltd,165,331.10,305.00,331.00,18050.00,5736577.50,301.00,30.00
15,Api Power Company Ltd.,1436,464.00,431.20,460.00,297767.00,134555145.80,432.00,28.00
16,Arun Kabeli Power Ltd.,915,515.90,474.00,515.90,136864.00,68252939.90,469.00,46.90
17,Arun Valley Hydropower Development Co. Ltd.,1192,443.80,409.00,443.80,242428.00,105128434.50,403.50,40.30
18,Asha Laghubitta Bittiya Sanstha Ltd,107,1800.00,1747.10,1780.00,3796.00,6697084.00,1746.00,34.00
19,Asian Life Insurance Co. Limited,91,1189.00,1141.70,1189.00,12225.00,14344031.60,1148.00,41.00
20,Bank of Kathmandu Ltd.,219,334.00,320.00,333.50,33141.00,10917858.50,319.00,14.50
21,Barun Hydropower Co. Ltd.,240,440.50,408.50,440.40,32761.00,14101908.00,400.50,39.90
22,Best Finance Company Ltd.,81,485.20,449.90,485.20,10101.00,4898675.40,441.10,44.10
23,Bishal Bazar Company Limited,20,5370.00,5200.00,5300.00,310.00,1646930.00,5300.00,0.00
24,Bottlers Nepal (Terai) Limited,3,10400.00,10207.00,10400.00,46.00,473440.00,10300.00,100.00
25,Butwal Power Company Limited,331,507.00,478.90,498.00,32633.00,16113416.00,470.00,28.00
26,CEDB Hydropower Development Company Limited,390,882.00,840.00,881.90,43356.00,37502401.40,835.00,46.90
27,Central Finance Co. Ltd.,411,521.40,482.00,521.40,63137.00,32294920.50,474.00,47.40
28,Century Commercial Bank Ltd.,284,236.00,228.30,236.00,41697.00,9705392.30,228.10,7.90
29,Chandragiri Hills Limited,108,1320.00,1290.00,1320.00,3471.00,4544600.00,1281.00,39.00
30,Chhimek Laghubitta Bittiya Sanstha Limited,353,1721.00,1695.00,1720.00,19755.00,33799379.20,1689.90,30.10
31,Chhyangdi Hydropower Ltd.,213,474.30,428.50,471.00,23500.00,10818011.00,437.10,33.90
32,Chilime Hydropower Company Limited,263,600.00,577.00,595.00,23150.00,13683242.20,576.10,18.90
33,Citizen Investment Trust,245,3366.00,3211.00,3365.00,8577.00,28554504.80,3239.00,126.00
34,Citizens Bank International Limited,472,304.00,288.00,301.90,71311.00,21179646.70,288.00,13.90
35,Citizens Mutual Fund -1,12,10.10,9.92,10.10,23200.00,231075.00,9.95,0.15
36,CITIZENS MUTUAL FUND 2,17,9.99,9.70,9.99,18200.00,180515.00,9.88,0.11
37,Civil Bank Ltd,227,240.00,231.00,239.00,29001.00,6875613.70,232.00,7.00
38,Civil Laghubitta Bittiya Sanstha Ltd.,125,1360.00,1320.00,1350.00,21317.00,28353094.30,1329.00,21.00
39,Corporate Development Bank Limited,68,814.00,750.00,808.00,3369.00,2642663.00,762.00,46.00
40,Deprosc Laghubitta Bittiya Sanstha Limited,290,1247.00,1228.00,1247.00,15127.00,18728447.20,1217.00,30.00
41,Dibyashwori Hydropower Ltd.,207,319.00,290.50,319.00,27659.00,8503882.90,290.00,29.00
42,Everest Bank Limited,242,720.00,709.30,720.00,31214.00,22332128.70,713.00,7.00
43,Everest Insurance Co. Ltd.,68,661.00,620.00,648.00,6410.00,4116246.00,620.00,28.00
44,Everest Insurance Co. Ltd. Promoter Share,30,421.80,369.80,421.80,12593.00,4946374.20,383.60,38.20
45,Excel Development Bank Ltd.,107,590.00,564.00,580.00,21573.00,12447808.00,555.00,25.00
46,First Micro Finance Laghubitta Bittiya Sanstha Limited,215,938.00,851.00,938.00,31555.00,28090467.10,853.00,85.00
47,First Micro Finance Laghubitta Bittiya Sanstha Limited Promoter Share,4,447.00,447.00,447.00,4000.00,1230720.00,447.00,0.00
48,Forward Microfinance Laghubitta Bittiya Sanstha Limited,126,2830.00,2725.00,2830.00,4475.00,12400390.40,2716.00,114.00
49,Ganapati Laghubitta Bittiya Sanstha Limited,8,1510.00,1481.00,1500.00,623.00,937187.00,1468.00,32.00
50,Garima Bikas Bank Limited,618,580.00,545.10,578.00,85957.00,48755877.30,541.00,37.00
51,General Insurance Company Nepal Ltd,116,558.00,525.90,550.00,5551.00,3048660.50,536.50,13.50
52,Ghalemdi Hydro Limited,114,335.20,310.00,330.00,10872.00,3504722.00,304.80,25.20
53,Global IME Bank Limited,555,385.00,374.00,385.00,53313.00,20428515.80,374.00,11.00
54,Global IME Laghubitta Bittiya Sanstha Ltd.,86,2265.00,2190.00,2254.00,4190.00,9355281.70,2200.00,54.00
55,Global IME Samunnat Scheme-1,97,21.10,20.80,21.00,291739.00,6120189.82,20.85,0.15
56,Goodwill Finance Limited,305,685.00,640.00,685.00,29925.00,20035781.10,633.00,52.00
57,Grameen Bikas Laghubitta Bittiya Sanstha Ltd.,114,1005.00,965.00,992.00,8046.00,7961744.80,970.00,22.00
58,Green Development Bank Ltd.,131,397.00,368.50,385.00,15130.00,5826166.60,369.00,16.00
59,GreenLife Hydropower Limited,267,438.90,401.80,438.90,40883.00,17367356.30,399.00,39.90
60,Guheshowori Merchant Bank & Finance Co. Ltd.,279,511.50,470.00,511.50,45943.00,23209106.80,465.00,46.50
61,Gurans Laghubitta Bittiya Sanstha Limited,21,1400.00,1348.00,1397.00,634.00,867469.50,1348.09,48.91
62,Gurans Life Insurance Company Ltd.,145,581.90,558.60,572.90,22754.00,12852428.50,549.00,23.90
63,Gurkhas Finance Ltd.,270,933.90,833.00,933.90,37960.00,33934839.70,849.00,84.90
64,Himal Dolakha Hydropower Company Limited,518,317.90,290.00,317.90,110442.00,34076231.40,289.00,28.90
65,Himalaya Urja Bikas Company Limited,73,435.00,412.00,435.00,10386.00,4394986.00,405.00,30.00
66,Himalayan Distillery Limited,346,6810.00,6597.00,6790.00,9944.00,67247754.80,6635.00,155.00
67,Himalayan General Insurance Co. Ltd,79,654.00,620.00,650.00,7975.00,5116118.00,618.00,32.00
68,Himalayan Power Partner Ltd.,204,446.60,410.10,446.60,36073.00,15696914.60,406.00,40.60
69,Hydorelectricity Investment and Development Company Ltd,613,324.00,304.00,322.00,86645.00,27333863.10,303.00,19.00
70,ICFC Finance Limited,980,763.00,700.00,763.00,124624.00,92659138.50,709.00,54.00
71,IME General Insurance Ltd.,103,1040.40,990.00,1028.00,10810.00,10962543.00,994.90,33.10
72,Infinity Laghubitta Bittiya Sanstha Limited,40,1722.00,1660.00,1720.00,1853.00,3170537.10,1690.00,30.00
73,Janaki Finance Company Limited,355,610.00,555.00,607.00,43873.00,26198967.20,565.00,42.00
74,Janautthan Samudayic Laghubitta Bittya Sanstha Limited,14,3404.00,3333.00,3397.90,340.00,1149117.50,3315.00,82.90
75,Jeevan Bikas Laghubitta  Bittya Sanstha Ltd,638,4500.00,4345.00,4462.00,13434.00,59432452.30,4345.00,117.00
76,Joshi Hydropower Development Company Ltd,134,325.30,293.00,325.00,10307.00,3236160.20,295.80,29.20
77,Jyoti Bikas Bank Limited,745,499.00,464.00,498.00,96813.00,47052717.20,456.20,41.80
78,Jyoti Bikash  Bank Ltd. Promoter Share,5,146.00,146.00,146.00,34144.00,4985024.00,146.00,0.00
79,Jyoti Life Insurance Company Limited,301,570.00,528.00,561.00,7237.00,4053974.00,538.50,22.50
80,Kalika Laghubitta Bittiya Sanstha Ltd,48,1254.00,1204.50,1231.00,3015.00,3688187.00,1230.00,1.00
81,Kalika power Company Ltd,125,561.00,519.00,559.00,13193.00,7279021.00,529.00,30.00
82,Kamana Sewa Bikas Bank Limited,849,710.00,652.00,710.00,144525.00,98862287.80,651.00,59.00
