S.N.,Traded Companies,No. Of Transaction,Max Price,Min Price,Closing Price,Traded Shares,Amount,Previous Closing,Difference Rs.
1,Agricultural Development Bank Limited,49,340.00,330.00,335.00,5830.00,1958343.00,335.00,0.00
2,Api Power Company Ltd.,29,148.00,145.00,148.00,8105.00,1186996.00,148.00,0.00
3,Arambha Microfinance Bittiya Sanstha Ltd.,20,602.00,580.00,590.00,1620.00,965860.00,580.00,10.00
4,Arun Kabeli Power Ltd.,17,190.00,187.00,188.00,1825.00,343235.00,187.00,1.00
5,Arun Valley Hydropower Development Co. Ltd.,17,113.00,108.00,110.00,12761.00,1412710.00,111.00,-1.00
6,Asian Life Insurance Co. Limited,13,473.00,455.00,464.00,1433.00,672714.00,455.00,9.00
7,Asian Life Insurance Co. Ltd Promoter Share,2,350.00,350.00,350.00,55673.00,19485550.00,350.00,0.00
8,Bank of Kathmandu Ltd.,49,314.00,308.00,309.00,9130.00,2836282.00,308.00,1.00
9,Barun Hydropower Co. Ltd.,12,116.00,110.00,116.00,11650.00,1336850.00,112.00,4.00
10,Bhargav Bikash Bank Ltd.,2,129.00,127.00,129.00,500.00,64500.00,127.00,2.00
11,Bottlers Nepal (Terai) Limited,1,6497.00,6370.00,6497.00,10.00,64970.00,6370.00,127.00
12,Butwal Power Company Limited,73,447.00,437.00,438.00,4890.00,2159306.00,437.00,1.00
13,Century Commercial Bank Ltd.,90,177.00,171.00,174.00,22859.00,3984462.00,171.00,3.00
14,Chhimek Laghubitta Bittiya Sanstha Limited,39,845.00,830.00,840.00,23357.00,19430155.00,832.00,8.00
15,Chilime Hydropower Company Limited,40,614.00,600.00,608.00,8775.00,5321216.00,610.00,-2.00
16,Citizen Investment Trust,38,1665.00,1604.00,1606.00,5155.00,8316741.00,1622.00,-16.00
17,Citizens Bank International Limited,47,231.00,226.00,226.00,8555.00,1953166.00,226.00,0.00
18,Civil Bank Ltd,60,163.00,160.00,161.00,16317.00,2640489.00,160.00,1.00
19,Civil Laghubitta Bittiya Sanstha Ltd.,3,535.00,525.00,526.00,70.00,37270.00,525.00,1.00
20,Deprosc Laghubitta Bittiya Sanstha Limited,6,583.00,575.00,580.00,948.00,550550.00,575.00,5.00
21,Deva Bikas Bank Limited,20,128.00,125.00,126.00,5726.00,722700.00,126.00,0.00
22,Dibyashwori Hydropower Ltd.,4,97.00,97.00,97.00,42.00,4074.00,97.00,0.00
23,Everest Bank Limited,74,545.00,533.00,533.00,10155.00,5443919.00,534.00,-1.00
24,Everest Insurance Co. Ltd.,5,770.00,748.00,755.00,310.00,237450.00,748.00,7.00
25,Excel Development Bank Ltd.,6,261.00,256.00,256.00,606.00,155416.00,260.00,-4.00
26,First Micro Finance Laghubitta Bittiya Sanstha Limited,33,342.00,321.00,336.00,3978.00,1317936.00,321.00,15.00
27,Forward Microfinance Laghubitta Bittiya Sanstha Limited,16,1721.00,1680.00,1705.00,655.00,1115980.00,1680.00,25.00
28,Gandaki Bikas Bank Limited,12,197.00,190.00,197.00,1822.00,354791.00,190.00,7.00
29,Garima Bikas Bank Limited,25,178.00,175.00,175.00,6067.00,1064185.00,175.00,0.00
30,Global IME Bank Limited,117,319.00,315.00,317.00,119217.00,37597461.00,317.00,0.00
31,Goodwill Finance Limited,2,121.00,118.00,121.00,30.00,3610.00,118.00,3.00
32,Grameen Bikas Laghubitta Bittiya Sanstha Ltd.,29,415.00,398.00,412.00,2530.00,1032680.00,398.00,14.00
33,Green Development Bank Ltd.,11,110.00,108.00,110.00,710.00,76740.00,108.00,2.00
34,Guheshowori Merchant Bank & Finance Co. Ltd.,2,118.00,116.00,118.00,73.00,8488.00,116.00,2.00
