S.N.,Traded Companies,No. Of Transaction,Max Price,Min Price,Closing Price,Traded Shares,Amount,Previous Closing,Difference Rs.
1,Agricultural Development Bank Limited,68,430.00,425.00,429.00,13082.00,5611375.00,428.00,1.00
2,Ankhu Khola Jalvidhyut Company Ltd,14,69.00,66.00,68.00,210.00,14180.00,67.00,1.00
3,Api Power Company Ltd.,28,134.00,130.00,131.00,5479.00,716285.00,133.00,-2.00
4,Arun Kabeli Power Ltd.,14,165.00,162.00,162.00,1034.00,169070.00,165.00,-3.00
5,Arun Valley Hydropower Development Co. Ltd.,13,104.00,102.00,103.00,2066.00,212706.00,106.00,-3.00
6,Asha Laghubitta Bittiya Sanstha Ltd,49,482.00,467.00,474.00,980.00,460930.00,475.00,-1.00
7,Asian Life Insurance Co. Limited,22,354.00,349.00,349.00,2573.00,902370.00,351.00,-2.00
8,Bank of Kathmandu Ltd.,54,262.00,257.00,257.00,9445.00,2449557.00,261.00,-4.00
9,Barun Hydropower Co. Ltd.,7,90.00,89.00,90.00,210.00,18890.00,91.00,-1.00
10,Best Finance Company Ltd.,8,99.00,96.00,96.00,2457.00,237530.00,98.00,-2.00
11,Bishal Bazar Company Limited,1,1310.00,1310.00,1310.00,40.00,52400.00,1331.00,-21.00
12,Bottlers Nepal (Terai) Limited,8,6530.00,6396.00,6397.00,90.00,578800.00,6526.00,-129.00
13,Butwal Power Company Limited,19,392.00,387.00,388.00,1640.00,638123.00,391.00,-3.00
14,Central Finance Co. Ltd.,1,117.00,117.00,117.00,20.00,2340.00,115.00,2.00
15,Century Commercial Bank Ltd.,50,165.00,162.00,165.00,8821.00,1443293.00,163.00,2.00
16,Chhimek Laghubitta Bittiya Sanstha Limited,19,999.00,977.00,999.00,2341.00,2307051.00,980.00,19.00
17,Chhyangdi Hydropower Ltd.,2,82.00,81.00,82.00,20.00,1630.00,82.00,0.00
18,Chilime Hydropower Company Limited,19,482.00,477.00,477.00,3334.00,1596167.00,482.00,-5.00
19,Citizen Investment Trust,26,2380.00,2370.00,2370.00,970.00,2299781.00,2385.00,-15.00
20,Citizens Bank International Limited,47,220.00,217.00,217.00,13725.00,2995338.00,220.00,-3.00
21,Citizens Mutual Fund -1,4,9.88,9.85,9.85,16100.00,158788.00,10.08,-0.23
22,City Express Finance Co. Limited,3,116.00,114.00,114.00,146.00,16682.00,115.00,-1.00
23,Civil Bank Ltd,78,152.00,148.00,149.00,49154.00,7308305.00,150.00,-1.00
24,Civil Bank Ltd Promoter Share,1,100.00,100.00,100.00,55000.00,5500000.00,100.00,0.00
25,Civil Laghubitta Bittiya Sanstha Ltd.,4,515.00,505.00,515.00,383.00,197010.00,510.00,5.00
26,Corporate Development Bank Limited,2,122.00,120.00,120.00,50.00,6040.00,120.00,0.00
27,Deprosc Laghubitta Bittiya Sanstha Limited,23,760.00,750.00,760.00,1746.00,1317077.00,757.00,3.00
28,Deva Bikas Bank Limited,11,144.00,139.00,141.00,1058.00,148561.00,141.00,0.00
29,Dibyashwori Hydropower Ltd.,4,63.00,62.00,62.00,460.00,28820.00,62.00,0.00
30,Everest Bank Limited,34,655.00,647.00,647.00,3884.00,2525813.00,655.00,-8.00
31,Everest Insurance Co. Ltd.,2,335.00,332.00,335.00,125.00,41575.00,332.00,3.00
32,Excel Development Bank Ltd.,2,281.00,280.00,280.00,300.00,84200.00,281.00,-1.00
33,First Micro Finance Laghubitta Bittiya Sanstha Limited,41,402.00,395.00,397.00,2970.00,1177160.00,395.00,2.00
34,Forward Microfinance Laghubitta Bittiya Sanstha Limited,9,1353.00,1347.00,1353.00,222.00,299454.00,1349.00,4.00
35,Ganapati Laghubitta Bittiya Sanstha Limited,52,585.00,573.00,580.00,1170.00,679100.00,581.00,-1.00
36,Gandaki Bikas Bank Limited,18,207.00,203.00,204.00,5493.00,1121501.00,203.00,1.00
37,Garima Bikas Bank Limited,28,219.00,211.00,213.00,11294.00,2418573.00,215.00,-2.00
38,Ghalemdi Hydro Limited,6,83.00,81.00,83.00,170.00,13910.00,81.00,2.00
39,Global IME Laghubitta Bittiya Sanstha Ltd.,10,694.00,685.00,685.00,477.00,327640.00,694.00,-9.00
40,Goodwill Finance Limited,2,134.00,132.00,132.00,169.00,22546.00,136.00,-4.00
41,Grameen Bikas Laghubitta Bittiya Sanstha Ltd.,35,373.00,366.00,368.00,2772.00,1019772.00,372.00,-4.00
42,Green Development Bank Ltd.,13,109.00,107.00,108.00,2368.00,255826.00,110.00,-2.00
43,Guheshowori Merchant Bank & Finance Co. Ltd.,13,124.00,121.00,121.00,3131.00,382761.00,124.00,-3.00
44,Gurans Laghubitta Bittiya Sanstha Limited,45,535.00,521.00,527.00,1960.00,1031270.00,535.00,-8.00
45,Gurans Life Insurance Company Ltd.,24,465.00,452.00,460.00,2321.00,1060515.00,464.00,-4.00
46,Gurkhas Finance Ltd.,5,120.00,118.00,119.00,1170.00,139060.00,120.00,-1.00
47,Himalaya Urja Bikas Company Limited,46,132.00,127.00,131.00,1030.00,134680.00,128.00,3.00
48,Himalayan Bank Limited,11,550.00,544.00,545.00,3549.00,1936780.00,554.00,-9.00
49,Himalayan Distillery Limited,3,1544.00,1530.00,1544.00,110.00,168440.00,1518.00,26.00
50,Himalayan General Insurance Co. Ltd,21,330.00,323.00,326.00,2437.00,794495.00,327.00,-1.00
51,Himalayan Power Partner Ltd.,24,167.00,163.00,164.00,1120.00,184240.00,163.00,1.00
52,Hydorelectricity Investment and Development Company Ltd,62,154.00,150.00,152.00,16035.00,2409843.00,152.00,0.00
53,ICFC Finance Limited,3,161.00,161.00,161.00,199.00,32039.00,161.00,0.00
54,IME General Insurance Ltd.,6,346.00,344.00,344.00,570.00,196825.00,351.00,-7.00
55,Infinity Laghubitta Bittiya Sanstha Limited,124,486.00,473.00,475.00,2635.00,1258090.00,481.00,-6.00
56,Janaki Finance Company Limited,7,190.00,189.00,190.00,985.00,186812.00,187.00,3.00
57,Janautthan Samudayic Laghubitta Bittya Sanstha Limited,3,986.00,985.00,986.00,40.00,39428.00,985.00,1.00
58,Joshi Hydropower Development Company Ltd,19,72.00,70.00,71.00,370.00,26270.00,71.00,0.00
59,Jyoti Bikas Bank Limited,21,155.00,153.00,155.00,5690.00,879921.00,154.00,1.00
60,Kalika power Company Ltd,21,87.00,85.00,86.00,210.00,18080.00,88.00,-2.00
61,Kamana Sewa Bikas Bank Limited,15,150.00,148.00,149.00,5776.00,858319.00,150.00,-1.00
62,Karnali Development Bank Limited,2,110.00,108.00,108.00,110.00,11900.00,110.00,-2.00
