S.N.,Traded Companies,No. Of Transaction,Max Price,Min Price,Closing Price,Traded Shares,Amount,Previous Closing,Difference Rs.
1,Agricultural Development Bank Limited,75,364.00,357.00,361.00,19281.00,6965783.00,359.00,2.00
2,Api Power Company Ltd.,39,267.00,261.00,267.00,4472.00,1180577.00,268.00,-1.00
3,Arambha Microfinance Bittiya Sanstha Ltd.,50,929.00,905.00,920.00,1115.00,1022040.00,905.00,15.00
4,Arun Kabeli Power Ltd.,29,271.00,256.00,271.00,891.00,230172.00,266.00,5.00
5,Arun Valley Hydropower Development Co. Ltd.,22,134.00,132.00,132.00,7881.00,1044863.00,133.00,-1.00
6,Asian Life Insurance Co. Limited,18,620.00,607.00,607.00,1264.00,769711.00,615.00,-8.00
7,Bank of Kathmandu Ltd.,34,325.00,318.00,325.00,13066.00,4217566.00,319.00,6.00
8,Barun Hydropower Co. Ltd.,13,131.00,123.00,129.00,351.00,44339.00,129.00,0.00
9,Best Finance Company Ltd.,1,100.00,100.00,100.00,100.00,10000.00,100.00,0.00
10,Bhargav Bikash Bank Ltd.,37,163.00,152.00,163.00,6868.00,1092892.00,161.00,2.00
11,Bishal Bazar Company Limited,8,1710.00,1628.00,1700.00,1462.00,2401318.00,1660.00,40.00
12,Butwal Power Company Limited,187,488.00,466.00,488.00,22369.00,10772282.00,475.00,13.00
13,Capital Merchant Bank & Finance Co. Ltd.,68,0.00,0.00,0.00,398977.00,8777494.00,140.00,0.00
14,Capital Merchant Bank. & Fin. Promoter Share,88,0.00,0.00,0.00,3085455.00,67880010.00,210.00,0.00
15,Central Finance Co. Ltd.,15,125.00,121.00,123.00,3284.00,400304.00,123.00,0.00
16,Century Commercial Bank Ltd.,102,190.00,183.00,188.00,19513.00,3650666.00,186.00,2.00
17,Chhimek Laghubitta Bittiya Sanstha Limited,48,971.00,943.00,948.00,3334.00,3162478.00,955.00,-7.00
18,Chhyangdi Hydropower Ltd.,3,122.00,120.00,120.00,30.00,3640.00,124.00,-4.00
19,Chilime Hydropower Company Limited,72,749.00,720.00,733.00,16540.00,12087132.00,730.00,3.00
20,Citizen Investment Trust,21,2380.00,2370.00,2380.00,717.00,1702397.00,2381.00,-1.00
21,Citizens Bank International Limited,142,260.00,248.00,256.00,17121.00,4365784.00,252.00,4.00
22,City Express Finance Co. Limited,2,108.00,106.00,108.00,200.00,21400.00,104.00,4.00
23,Civil Bank Ltd,117,171.00,167.00,169.00,51852.00,8762961.00,170.00,-1.00
24,Civil Laghubitta Bittiya Sanstha Ltd.,7,709.00,690.00,709.00,111.00,77369.00,696.00,13.00
25,Deprosc Laghubitta Bittiya Sanstha Limited,39,695.00,675.00,679.00,5583.00,3794905.00,683.00,-4.00
26,Deva Bikas Bank Limited,114,143.00,138.00,141.00,42491.00,5962704.00,141.00,0.00
27,Dibyashwori Hydropower Ltd.,14,107.00,103.00,107.00,442.00,46567.00,105.00,2.00
28,Everest Bank Limited,81,658.00,642.00,651.00,20910.00,13551507.00,651.00,0.00
29,Everest Insurance Co. Ltd.,8,1240.00,1222.00,1222.00,426.00,525244.00,1246.00,-24.00
30,Excel Development Bank Ltd.,13,290.00,286.00,290.00,3606.00,1038967.00,289.00,1.00
31,First Micro Finance Laghubitta Bittiya Sanstha Limited,45,414.00,410.00,410.00,10557.00,4348694.00,410.00,0.00
32,Forward Microfinance Laghubitta Bittiya Sanstha Limited,35,2100.00,2090.00,2093.00,1305.00,2732151.00,2137.00,-44.00
33,Gandaki Bikas Bank Limited,14,211.00,207.00,209.00,1444.00,301312.00,207.00,2.00
34,Garima Bikas Bank Limited,72,201.00,197.00,201.00,19801.00,3949783.00,197.00,4.00
35,Global IME Bank Limited,107,325.00,314.00,322.00,201838.00,64230512.00,316.00,6.00
