S.N.,Traded Companies,No. Of Transaction,Max Price,Min Price,Closing Price,Traded Shares,Amount,Previous Closing,Difference Rs.
1,Aarambha Chautari Laghubitta Bittiya Sanstha Limited,80,500.00,482.00,484.00,1660.00,809690.00,498.00,-14.00
2,Agricultural Development Bank Limited,39,314.00,310.00,312.00,8299.00,2589517.00,311.00,1.00
3,Ankhu Khola Jalvidhyut Company Ltd,35,81.00,79.00,80.00,580.00,46560.00,81.00,-1.00
4,Api Power Company Ltd.,24,134.00,132.00,132.00,3064.00,407947.00,134.00,-2.00
5,Arambha Microfinance Bittiya Sanstha Ltd.,13,647.00,627.00,630.00,873.00,554709.00,635.00,-5.00
6,Arun Kabeli Power Ltd.,39,177.00,164.00,171.00,2888.00,484854.00,171.00,0.00
7,Arun Valley Hydropower Development Co. Ltd.,3,103.00,101.00,103.00,248.00,25148.00,103.00,0.00
8,Asha Laghubitta Bittiya Sanstha Ltd,174,477.00,465.00,468.00,2020.00,947460.00,474.00,-6.00
9,Asian Life Insurance Co. Limited,27,410.00,400.00,403.00,2347.00,949800.00,404.00,-1.00
10,Bank of Kathmandu Ltd.,73,265.00,255.00,264.00,20106.00,5209804.00,258.00,6.00
11,Barun Hydropower Co. Ltd.,5,95.00,94.00,94.00,360.00,33880.00,95.00,-1.00
12,Bhargav Bikash Bank Ltd.,8,176.00,167.00,172.00,1991.00,338487.00,173.00,-1.00
13,Butwal Power Company Limited,54,360.00,358.00,358.00,2522.00,904470.00,360.00,-2.00
14,Central Finance Co. Ltd.,9,108.00,106.00,108.00,2414.00,258324.00,107.00,1.00
15,Century Commercial Bank Ltd.,181,172.00,169.00,172.00,63910.00,10911292.00,168.00,4.00
16,Chhimek Laghubitta Bittiya Sanstha Limited,16,910.00,892.00,910.00,1445.00,1298100.00,907.00,3.00
17,Chhyangdi Hydropower Ltd.,6,102.00,101.00,101.00,99.00,10033.00,102.00,-1.00
18,Chilime Hydropower Company Limited,34,505.00,502.00,503.00,4115.00,2072510.00,505.00,-2.00
19,Citizen Investment Trust,6,2590.00,2573.00,2573.00,140.00,360590.00,2572.00,1.00
20,Citizens Bank International Limited,64,225.00,217.00,222.00,13866.00,3071194.00,220.00,2.00
21,Citizens Mutual Fund -1,3,9.00,8.83,9.00,1100.00,9883.00,9.00,0.00
22,Civil Bank Ltd,60,163.00,159.00,161.00,18224.00,2931746.00,161.00,0.00
23,Civil Laghubitta Bittiya Sanstha Ltd.,2,569.00,569.00,569.00,20.00,11380.00,579.00,-10.00
24,Deprosc Laghubitta Bittiya Sanstha Limited,13,599.00,588.00,599.00,1000.00,593579.00,593.00,6.00
25,Deva Bikas Bank Limited,35,129.00,126.00,129.00,15602.00,1996312.00,127.00,2.00
26,Dibyashwori Hydropower Ltd.,2,83.00,83.00,83.00,20.00,1660.00,84.00,-1.00
27,Everest Bank Limited,62,610.00,599.00,603.00,6200.00,3735061.00,607.00,-4.00
28,Everest Insurance Co. Ltd.,11,867.00,841.00,867.00,651.00,556590.00,855.00,12.00
29,Excel Development Bank Ltd.,1,284.00,284.00,284.00,82.00,23288.00,287.00,-3.00
30,First Micro Finance Laghubitta Bittiya Sanstha Limited,13,389.00,371.00,388.00,1140.00,435350.00,375.00,13.00
31,Forward Microfinance Laghubitta Bittiya Sanstha Limited,19,1525.00,1477.00,1525.00,1647.00,2463035.00,1507.00,18.00
32,Gandaki Bikas Bank Limited,33,190.00,183.00,190.00,13542.00,2527828.00,188.00,2.00
33,Garima Bikas Bank Limited,27,195.00,192.00,195.00,5484.00,1060791.00,192.00,3.00
34,Ghalemdi Hydro Limited,1,162.00,162.00,162.00,20.00,3240.00,170.00,-8.00
35,Global IME Bank Limited,61,276.00,271.00,272.00,24412.00,6664244.00,271.00,1.00
36,Global IME Bank Ltd. Promoter Share,1,174.00,174.00,174.00,47636.00,8288664.00,174.00,0.00
37,Global IME Samunnat Scheme-1,6,8.50,8.14,8.30,21050.00,174515.00,8.24,0.06
38,Grameen Bikas Laghubitta Bittiya Sanstha Ltd.,81,450.00,440.00,442.00,6240.00,2778102.00,447.00,-5.00
