S.N.,Traded Companies,No. Of Transaction,Max Price,Min Price,Closing Price,Traded Shares,Amount,Previous Closing,Difference Rs.
1,Agricultural Development Bank Limited,41,257.00,252.00,256.00,4336.00,1106916.00,260.00,-4.00
2,Arun Valley Hydropower Development Co. Ltd.,7,305.00,300.00,304.00,600.00,181777.00,305.00,-1.00
3,Asian Life Insurance Co. Limited,1,220.00,220.00,220.00,144.00,31680.00,221.00,-1.00
4,Bank of Kathmandu Ltd.,43,710.00,698.00,708.00,5698.00,4001646.00,710.00,-2.00
5,Biratlaxmi Bikas Bank Limited,2,121.00,120.00,121.00,128.00,15388.00,122.00,-1.00
6,Business Universal Development Bank Ltd.,4,102.00,102.00,102.00,913.00,93126.00,102.00,0.00
7,Butwal Power Company Limited,3,755.00,745.00,755.00,310.00,233950.00,765.00,-10.00
8,Chhimek Laghubitta Bittiya Sanstha Limited,1,399.00,399.00,399.00,94.00,37506.00,392.00,7.00
9,Chilime Hydropower Company Limited,42,1171.00,1151.00,1171.00,6741.00,7830531.00,1170.00,1.00
10,Citizen Investment Trust,4,1440.00,1412.00,1412.00,95.00,135569.00,1440.00,-28.00
11,Citizens Bank International Limited,26,283.00,276.00,277.00,5480.00,1525298.00,282.00,-5.00
12,Civil Bank Ltd,122,169.00,163.00,166.00,40598.00,6683611.00,170.00,-4.00
13,Clean Energy Development Bank Limited,8,165.00,161.00,161.00,1500.00,242822.00,167.00,-6.00
14,Country Development Bank Ltd.,2,70.00,70.00,70.00,40.00,2800.00,71.00,-1.00
15,Deprosc Laghubitta Bittiya Sanstha Limited,2,288.00,283.00,283.00,500.00,141900.00,293.00,-10.00
16,Everest Bank Limited,35,1615.00,1600.00,1603.00,4041.00,6484549.00,1623.00,-20.00
17,First Micro Finance Laghubitta Bittiya Sanstha Limited,2,150.00,150.00,150.00,158.00,23700.00,150.00,0.00
18,Garima Bikas Bank Limited,15,177.00,172.00,177.00,1489.00,259035.00,171.00,6.00
19,Gaurishankar Development Bank Ltd.,19,79.00,78.00,78.00,209.00,16401.00,78.00,0.00
20,Global IME Bank Limited,81,534.00,511.00,526.00,16018.00,8237988.00,524.00,2.00
21,Grand Bank Nepal Limited,9,208.00,204.00,204.00,4987.00,1026281.00,212.00,-8.00
22,Gurans Life Insurance Company Ltd.,21,150.00,147.00,150.00,1100.00,164160.00,146.00,4.00
23,Himalayan Bank Limited,9,808.00,790.00,790.00,831.00,661684.00,810.00,-20.00
24,ICFC Finance Limited,2,128.00,126.00,126.00,262.00,33138.00,126.00,0.00
25,International Leasing & Finance Co. Ltd.,15,120.00,117.00,117.00,14590.00,1720330.00,119.00,-2.00
26,Janaki Finance Company Limited,1,225.00,225.00,225.00,20.00,4500.00,228.00,-3.00
27,Janata Bank Nepal Ltd.,38,185.00,178.00,182.00,10739.00,1932931.00,183.00,-1.00
28,Jyoti Bikas Bank Limited,13,84.00,82.00,83.00,2190.00,180930.00,83.00,0.00
29,Kailash Bikas Bank Ltd.,1,154.00,154.00,154.00,300.00,46200.00,157.00,-3.00
30,Kamana Sewa Bikas Bank Limited,11,130.00,128.00,128.00,150.00,19220.00,126.00,2.00
31,Kaski Finance Limited,2,100.00,100.00,100.00,20.00,2000.00,100.00,0.00
32,Kasthamandap Development Bank Limited,4,83.00,83.00,83.00,346.00,28718.00,82.00,1.00
33,Kumari Bank Limited,10,288.00,283.00,284.00,11038.00,3169387.00,288.00,-4.00
34,Laxmi Bank Limited,9,345.00,342.00,342.00,2207.00,757365.00,348.00,-6.00
35,Life Insurance Corporation (Nepal) Limited,5,1011.00,991.00,995.00,450.00,448110.00,1020.00,-25.00
36,Lumbini Bank Limited,8,254.00,246.00,250.00,1131.00,281097.00,252.00,-2.00
37,Lumbini Bikas Bank Ltd.,43,125.00,115.00,117.00,6112.00,716864.00,127.00,-10.00
38,Lumbini Finance Ltd.,1,169.00,169.00,169.00,100.00,16900.00,172.00,-3.00
39,Machhapuchhre Bank Limited,11,235.00,230.00,230.00,2407.00,558021.00,235.00,-5.00
40,Mahalaxmi BikasBank Limited,8,126.00,118.00,118.00,784.00,97080.00,128.00,-10.00
41,Miteri Development Bank Limited,3,142.00,140.00,142.00,620.00,87340.00,142.00,0.00
