S.N.,Traded Companies,No. Of Transaction,Max Price,Min Price,Closing Price,Traded Shares,Amount,Previous Closing,Difference Rs.
1,Ace Development Bank Ltd.,2,117.00,116.00,116.00,598.00,69427.00,117.00,-1.00
2,Agricultural Development Bank Limited,38,175.00,172.00,175.00,3274.00,568210.00,173.00,2.00
3,Alpine Development Bank Limited,6,95.00,91.00,95.00,130.00,12140.00,90.00,5.00
4,Arun Valley Hydropower Development Co. Ltd.,36,338.00,322.00,332.00,36343.00,11757431.00,335.00,-3.00
5,Asian Life Insurance Co. Limited,12,242.00,239.00,239.00,2613.00,626367.00,240.00,-1.00
6,Bank of Kathmandu Ltd.,35,592.00,585.00,588.00,6410.00,3763290.00,591.00,-3.00
7,Biratlaxmi Bikas Bank Limited,4,142.00,140.00,142.00,363.00,51120.00,142.00,0.00
8,Business Universal Development Bank Ltd.,6,115.00,113.00,113.00,723.00,82031.00,117.00,-4.00
9,Butwal Power Company Limited,5,696.00,686.00,689.00,750.00,516460.00,685.00,4.00
10,Chhimek Laghubitta Bittiya Sanstha Limited,14,418.00,380.00,418.00,2184.00,857209.00,380.00,38.00
11,Chilime Hydropower Company Limited,87,1130.00,1095.00,1128.00,13492.00,14999196.00,1100.00,28.00
12,Citizens Bank International Limited,40,212.00,204.00,210.00,7256.00,1503513.00,208.00,2.00
13,Clean Energy Development Bank Limited,6,153.00,149.00,153.00,816.00,123216.00,148.00,5.00
14,Country Development Bank Ltd.,58,74.00,72.00,74.00,2080.00,151150.00,73.00,1.00
15,Deprosc Laghubitta Bittiya Sanstha Limited,1,270.00,270.00,270.00,163.00,44010.00,270.00,0.00
16,Deva Bikas Bank Limited,55,80.00,75.00,80.00,13919.00,1056297.00,79.00,1.00
17,Everest Bank Limited,73,1162.00,1115.00,1153.00,8048.00,9215077.00,1110.00,43.00
18,First Micro Finance Laghubitta Bittiya Sanstha Limited,8,171.00,168.00,171.00,14390.00,2447159.00,165.00,6.00
19,Gandaki Bikas Bank Limited,11,146.00,145.00,146.00,630.00,91760.00,145.00,1.00
20,Gandaki Bikas BankLimited,2,144.00,142.00,144.00,180.00,25760.00,140.00,4.00
21,Garima Bikas Bank Limited,5,178.00,178.00,178.00,100.00,17800.00,177.00,1.00
22,Gaurishankar Development Bank Ltd.,10,92.00,90.00,92.00,208.00,18931.00,90.00,2.00
23,Global IME Bank Limited,79,260.00,243.00,260.00,9406.00,2340578.00,255.00,5.00
24,Global IME Bank Ltd. Promoter Share,1,128.00,128.00,128.00,756.00,96768.00,0.00,128.00
25,Grand Bank Nepal Limited,5,178.00,175.00,178.00,676.00,119620.00,175.00,3.00
26,Gulmi Bikas Bank Ltd.,1,137.00,137.00,137.00,19.00,2603.00,139.00,-2.00
27,Gurans Life Insurance Company Ltd.,37,137.00,133.00,135.00,4390.00,591590.00,135.00,0.00
28,Hama Merchant & Finance Ltd.,17,70.00,69.00,69.00,980.00,68100.00,70.00,-1.00
29,Himalayan Bank Limited,13,721.00,710.00,721.00,1686.00,1200385.00,707.00,14.00
30,Himalayan Finance Limited (Bittiya Sanstha),11,48.00,47.50,47.55,330.00,15771.00,48.10,-0.55
31,Himalayan General Insurance Co. Ltd,12,150.00,138.00,138.00,24867.00,3435646.00,153.00,-15.00
32,ICFC Finance Limited,3,130.00,128.00,128.00,744.00,95520.00,132.00,-4.00
33,International Leasing & Finance Co. Ltd.,19,92.00,90.00,90.00,5820.00,525158.00,92.00,-2.00
34,Janata Bank Nepal Ltd.,20,128.00,125.00,127.00,10609.00,1333972.00,126.00,1.00
35,Jyoti Bikas Bank Limited,4,91.00,90.00,90.00,80.00,7260.00,90.00,0.00
36,Kabeli Bikas Bank Limited,1,125.00,125.00,125.00,10.00,1250.00,127.00,-2.00
37,Kailash Bikas Bank Ltd.,1,182.00,182.00,182.00,10.00,1820.00,185.00,-3.00
38,Kamana Sewa Bikas Bank Limited,19,128.00,126.00,128.00,970.00,123840.00,126.00,2.00
39,Karnali Development Bank Limited,5,82.00,81.00,82.00,100.00,8130.00,80.00,2.00
40,Kaski Finance Limited,3,108.00,105.00,108.00,174.00,18606.00,107.00,1.00
41,Kasthamandap Development Bank Limited,9,84.00,83.00,84.00,167.00,13882.00,82.00,2.00
42,Kumari Bank Limited,15,243.00,239.00,243.00,2508.00,603637.00,240.00,3.00
43,Laxmi Bank Limited,12,345.00,337.00,341.00,2493.00,847603.00,335.00,6.00
44,Life Insurance Corporation (Nepal) Limited,10,1248.00,1181.00,1248.00,240.00,289100.00,1180.00,68.00
45,Lumbini Bank Limited,18,231.00,225.00,230.00,6323.00,1438046.00,230.00,0.00
46,Lumbini General Insurance Co. Ltd.,4,117.00,116.00,116.00,450.00,52520.00,119.00,-3.00
47,Mahalaxmi Bikas Bank Ltd.,23,71.00,70.00,71.00,1420.00,99920.00,70.00,1.00
48,Mahalaxmi BikasBank Limited,9,143.00,139.00,143.00,1090.00,154000.00,137.00,6.00
49,Miteri Development Bank Limited,21,148.00,137.00,148.00,2870.00,416880.00,135.00,13.00
50,Muktinath Bikas Bank Ltd.,17,325.00,320.00,324.00,3100.00,998360.00,323.00,1.00
51,Nabil Bank Limited,12,1491.00,1480.00,1485.00,1019.00,1512417.00,1481.00,4.00
52,NABIL Bank Limited Promotor Share,1,910.00,910.00,910.00,500.00,455000.00,915.00,-5.00
53,National Life Insurance Co. Ltd.,5,530.00,504.00,530.00,239.00,122237.00,495.00,35.00
54,Neco Insurance Limited,6,114.00,110.00,114.00,870.00,97498.00,112.00,2.00
55,Nepal Bangladesh Bank Limited,93,161.00,150.00,158.00,26770.00,4147950.00,151.00,7.00
56,Nepal Credit And Commercial Bank Limited,9,125.00,120.00,125.00,3870.00,475380.00,123.00,2.00
57,Nepal Doorsanchar Company Limited,27,601.00,585.00,589.00,5280.00,3117900.00,595.00,-6.00
58,Nepal Insurance Co. Ltd.,1,264.00,264.00,264.00,20.00,5280.00,252.00,12.00
59,Nepal Investment Bank Limited,19,552.00,540.00,552.00,2138.00,1172947.00,549.00,3.00
60,Nepal Life Insurance Co. Ltd.,13,1269.00,1200.00,1269.00,1438.00,1732941.00,1239.00,30.00
61,Nepal SBI Bank Limited,10,585.00,575.00,583.00,1845.00,1066501.00,586.00,-3.00
62,Nerude Laghubitta Bittiya Sanstha Limited,8,419.00,395.00,419.00,244.00,100550.00,395.00,24.00
63,NMB Bank Limited,10,171.00,167.00,167.00,2630.00,445130.00,168.00,-1.00
64,Om Development Bank Ltd.,13,191.00,185.00,188.00,2184.00,409670.00,186.00,2.00
65,Oriental Hotels Limited,1,86.00,86.00,86.00,40.00,3440.00,86.00,0.00
66,Pathibhara Bikas Bank Limited,6,105.00,103.00,105.00,210.00,21910.00,102.00,3.00
67,Prabhu  Bank Limited,8,115.00,112.00,114.00,2900.00,328400.00,115.00,-1.00
68,Prime Commercial Bank Ltd.,15,233.00,230.00,230.00,1606.00,371647.00,232.00,-2.00
69,Prime Life Insurance Company Limited,12,295.00,275.00,279.00,1424.00,397684.00,274.00,5.00
70,Professional Bikas Bank Ltd.,1,70.00,70.00,70.00,100.00,7000.00,71.00,-1.00
71,Purnima Bikas Bank Ltd.,71,75.00,74.00,75.00,740.00,54820.00,74.00,1.00
72,Rastriya Beema Company Limited,9,159.00,156.00,159.00,1686.00,264797.00,159.00,0.00
73,Rastriya Beema Company Limited,1,1686.00,1686.00,1686.00,12.00,20232.00,1653.00,33.00
