S.N.,Traded Companies,No. Of Transaction,Max Price,Min Price,Closing Price,Traded Shares,Amount,Previous Closing,Difference Rs.
1,Agricultural Development Bank Limited,60,461.00,445.00,451.00,9537.00,4331121.00,460.00,-9.00
2,Api Power Company Ltd.,83,620.00,596.00,606.00,8378.00,5081730.00,620.00,-14.00
3,Arun Kabeli Power Ltd.,97,418.00,407.00,407.00,11606.00,4751125.00,412.00,-5.00
4,Arun Valley Hydropower Development Co. Ltd.,26,275.00,265.00,267.00,3718.00,998028.00,270.00,-3.00
5,Asian Life Insurance Co. Limited,83,1680.00,1639.00,1680.00,7398.00,12244953.00,1667.00,13.00
6,Bank of Kathmandu Ltd.,264,503.00,473.00,494.00,85128.00,41973929.00,484.00,10.00
7,Barun Hydropower Co. Ltd.,1,260.00,260.00,260.00,10.00,2600.00,265.00,-5.00
8,Bhargav Bikash Bank Ltd.,6,305.00,297.00,297.00,1008.00,305068.00,302.00,-5.00
9,Bottlers Nepal (Terai) Limited,6,7405.00,7200.00,7200.00,90.00,659220.00,7260.00,-60.00
10,Butwal Power Company Limited,5,655.00,646.00,650.00,1142.00,740839.00,634.00,16.00
11,Central Finance Co. Ltd.,24,199.00,191.00,194.00,10962.00,2136438.00,200.00,-6.00
12,Century Commercial Bank Ltd.,88,270.00,264.00,268.00,10921.00,2919737.00,266.00,2.00
13,Chhimek Laghubitta Bittiya Sanstha Limited,54,1655.00,1590.00,1650.00,5927.00,9728060.00,1645.00,5.00
14,Chilime Hydropower Company Limited,20,804.00,796.00,800.00,3947.00,3157566.00,800.00,0.00
15,Citizen Investment Trust,7,4025.00,4000.00,4001.00,341.00,1369375.00,4000.00,1.00
16,Citizens Bank International Limited,102,383.00,375.00,378.00,23049.00,8759034.00,380.00,-2.00
17,City Express Finance Co. Limited,13,195.00,181.00,195.00,1710.00,328110.00,178.00,17.00
18,Civil Bank Ltd,79,259.00,250.00,250.00,21239.00,5358690.00,253.00,-3.00
19,Civil Laghubitta Bittiya Sanstha Ltd.,15,1325.00,1320.00,1321.00,247.00,326612.00,1345.00,-24.00
20,Deprosc Laghubitta Bittiya Sanstha Limited,94,1410.00,1375.00,1400.00,11244.00,15714354.00,1380.00,20.00
21,Deva Bikas Bank Limited,29,265.00,260.00,260.00,9215.00,2420242.00,261.00,-1.00
22,Dibyashwori Hydropower Ltd.,16,208.00,200.00,204.00,168.00,34352.00,200.00,4.00
23,Everest Bank Limited,65,1380.00,1360.00,1375.00,5863.00,8060549.00,1371.00,4.00
24,Everest Bank Limited Con. Pref.,7,860.00,833.00,840.00,340.00,285540.00,860.00,-20.00
25,Everest Insurance Co. Ltd.,42,2850.00,2780.00,2800.00,2480.00,6940775.00,2821.00,-21.00
26,Excel Development Bank Ltd.,7,630.00,620.00,630.00,744.00,463470.00,630.00,0.00
27,First Micro Finance Laghubitta Bittiya Sanstha Limited,188,1128.00,1064.00,1118.00,26162.00,29182857.00,1085.00,33.00
28,Forward Microfinance Laghubitta Bittiya Sanstha Limited,187,3820.00,3770.00,3820.00,3113.00,11843902.00,3800.00,20.00
29,Garima Bikas Bank Limited,84,290.00,278.00,286.00,17371.00,4945271.00,286.00,0.00
30,Global IME Bank Limited,121,407.00,399.00,402.00,22865.00,9226068.00,400.00,2.00
31,Global IME Laghubitta Bittiya Sanstha Ltd.,61,2380.00,2252.00,2352.00,1909.00,4494569.00,2357.00,-5.00
32,Global IME Samunnat Scheme-1,1,9.80,9.80,9.80,20000.00,196000.00,9.71,0.09
33,Goodwill Finance Limited,5,205.00,201.00,205.00,1900.00,385900.00,208.00,-3.00
34,Grameen Bikas Laghubitta Bittiya Sanstha Ltd.,93,888.00,840.00,884.00,21342.00,18373326.00,828.00,56.00
35,Green Development Bank Ltd.,16,635.00,617.00,635.00,411.00,256536.00,617.00,18.00
36,Guheshowori Merchant Bank & Finance Co. Ltd.,3,288.00,283.00,283.00,1150.00,326200.00,283.00,0.00
37,Gurans Life Insurance Company Ltd.,148,1259.00,1200.00,1245.00,15042.00,18546046.00,1230.00,15.00
38,Gurkhas Finance Ltd.,17,194.00,188.00,193.00,7060.00,1345440.00,194.00,-1.00
39,Hamro Bikas Bank Ltd.,9,267.00,262.00,267.00,1065.00,280830.00,262.00,5.00
40,Hathway Finance Company Limited,13,191.00,182.00,191.00,2054.00,383688.00,185.00,6.00
41,Himalayan Bank Limited,29,912.00,905.00,910.00,2872.00,2608800.00,913.00,-3.00
42,Himalayan Distillery Limited,6,1689.00,1566.00,1689.00,110.00,179690.00,1536.00,153.00
43,Himalayan General Insurance Co. Ltd,140,900.00,858.00,880.00,13288.00,11660209.00,896.00,-16.00
