S.N.,Traded Companies,No. Of Transaction,Max Price,Min Price,Closing Price,Traded Shares,Amount,Previous Closing,Difference Rs.
1,Ace Development Bank Ltd.,9,202.00,196.00,202.00,2003.00,399670.00,196.00,6.00
2,Agricultural Development Bank Limited,249,497.00,470.00,491.00,38768.00,18856015.00,471.00,20.00
3,Alpine Development Bank Limited,11,127.00,125.00,125.00,380.00,47860.00,129.00,-4.00
4,Apex Development Bank Ltd.,195,159.00,143.00,145.00,25899.00,3875593.00,143.00,2.00
5,Arun Valley Hydropower Development Co. Ltd.,27,591.00,570.00,585.00,11168.00,6443184.00,596.00,-11.00
6,Asian Life Insurance Co. Limited,24,654.00,615.00,620.00,2427.00,1557715.00,623.00,-3.00
7,Bank of Kathmandu Ltd.,26,650.00,640.00,644.00,4529.00,2916298.00,633.00,11.00
8,Bottlers Nepal (Terai) Limited,1,1720.00,1720.00,1720.00,101.00,173720.00,1716.00,4.00
9,Business Universal Development Bank Ltd.,2,123.00,123.00,123.00,443.00,54489.00,121.00,2.00
10,Butwal Power Company Limited,4,1150.00,1140.00,1140.00,600.00,686600.00,1130.00,10.00
11,Chilime Hydropower Company Limited,46,1498.00,1475.00,1490.00,9242.00,13742850.00,1476.00,14.00
12,Citizen Investment Trust,3,2130.00,2100.00,2110.00,138.00,291240.00,2070.00,40.00
13,Citizens Bank International Limited,54,460.00,443.00,455.00,9119.00,4146698.00,447.00,8.00
14,Clean Energy Development Bank Limited,7,270.00,260.00,266.00,1720.00,455944.00,260.00,6.00
15,Corporate Development Bank Limited,23,98.00,97.00,98.00,1550.00,151340.00,99.00,-1.00
16,Country Development Bank Ltd.,16,95.00,93.00,95.00,1240.00,116190.00,94.00,1.00
17,Deprosc Laghubitta Bittiya Sanstha Limited,2,785.00,770.00,770.00,100.00,77750.00,767.00,3.00
18,Deva Bikas Bank Limited,21,124.00,120.00,124.00,8497.00,1025265.00,122.00,2.00
19,Everest Bank Limited,37,2234.00,2166.00,2220.00,5450.00,12086604.00,2190.00,30.00
20,Fewa Finance Co. Ltd.,2,240.00,236.00,236.00,100.00,23800.00,232.00,4.00
21,Gandaki Bikas Bank Limited,1,189.00,189.00,189.00,21.00,3969.00,192.00,-3.00
22,Gandaki Bikas BankLimited,1,189.00,189.00,189.00,160.00,30240.00,191.00,-2.00
23,Garima Bikas Bank Limited,15,266.00,246.00,255.00,3899.00,1030450.00,242.00,13.00
24,Gaurishankar Development Bank Ltd.,16,104.00,98.00,102.00,265.00,26676.00,99.00,3.00
25,Goodwill Finance Limited,1,136.00,136.00,136.00,500.00,68000.00,138.00,-2.00
26,Grand Bank Nepal Limited,35,317.00,310.00,311.00,11185.00,3498563.00,302.00,9.00
27,Gurans Life Insurance Company Ltd.,15,341.00,320.00,334.00,1595.00,528824.00,321.00,13.00
28,Hama Merchant & Finance Ltd.,57,124.00,116.00,121.00,6300.00,762540.00,114.00,7.00
29,Himalayan Bank Limited,8,908.00,870.00,900.00,1526.00,1337453.00,874.00,26.00
30,Infrastructure Development Bank Ltd.,5,90.00,88.00,89.00,380.00,33820.00,86.00,3.00
31,International Development Bank Ltd,12,108.00,103.00,103.00,13809.00,1451188.00,107.00,-4.00
32,International Leasing & Finance Co. Ltd.,8,232.00,220.00,220.00,3966.00,891847.00,216.00,4.00
33,Janata Bank Nepal Ltd.,37,310.00,300.00,303.00,9421.00,2880711.00,294.00,9.00
34,Jyoti Bikas Bank Limited,66,121.00,115.00,117.00,7470.00,881960.00,116.00,1.00
35,Kailash Bikas Bank Ltd.,6,285.00,272.00,280.00,677.00,188100.00,277.00,3.00
36,Kamana Sewa Bikas Bank Limited,11,215.00,214.00,214.00,870.00,186680.00,218.00,-4.00
37,Kankai Bikas Bank Ltd.,3,96.00,96.00,96.00,96.00,9216.00,96.00,0.00
38,Karnali Development Bank Limited,5,84.00,84.00,84.00,1120.00,94080.00,86.00,-2.00
39,Kaski Finance Limited,3,129.00,128.00,128.00,423.00,54240.00,129.00,-1.00
40,Kasthamandap Development Bank Limited,20,97.00,94.00,97.00,1292.00,123872.00,97.00,0.00
41,Kumari Bank Limited,155,532.00,510.00,519.00,88815.00,45904411.00,517.00,2.00
42,Laxmi Bank Limited,13,523.00,511.00,513.00,3858.00,1998048.00,521.00,-8.00
43,Life Insurance Corporation (Nepal) Limited,28,2760.00,2626.00,2630.00,3915.00,10512446.00,2575.00,55.00
44,Lumbini Bikas Bank Ltd.,40,119.00,111.00,111.00,3621.00,415827.00,103.00,8.00
45,Lumbini Finance Ltd.,3,166.00,163.00,164.00,953.00,156288.00,166.00,-2.00
46,Lumbini General Insurance Co. Ltd.,7,379.00,355.00,379.00,658.00,241258.00,370.00,9.00
47,Machhapuchhre Bank Limited,39,438.00,420.00,426.00,13362.00,5682492.00,420.00,6.00
48,Mega  Bank Nepal Ltd.,122,413.00,388.00,400.00,7806.00,3138024.00,389.00,11.00
49,Miteri Development Bank Limited,3,308.00,300.00,302.00,184.00,55616.00,319.00,-17.00
50,Muktinath Bikas Bank Ltd.,11,504.00,491.00,495.00,2763.00,1375367.00,500.00,-5.00
51,Nabil Balance Fund 1,18,11.50,11.22,11.35,32854.00,374565.00,11.55,-0.20
52,Nabil Bank Limited,10,2180.00,2100.00,2175.00,2502.00,5328370.00,2110.00,65.00
53,NABIL Bank Limited Promotor Share,6,1319.00,1300.00,1300.00,2200.00,2879400.00,1308.00,-8.00
54,National Hydro Power Company Limited,9,81.00,78.00,79.00,9000.00,715000.00,78.00,1.00
55,National Life Insurance Co. Ltd.,17,1700.00,1555.00,1700.00,7822.00,12551754.00,1635.00,65.00
56,Nepal Bangladesh Bank Limited,67,660.00,626.00,645.00,37510.00,24114630.00,635.00,10.00
57,Nepal Bank Limited,106,352.00,336.00,340.00,69007.00,23550144.00,340.00,0.00
58,Nepal Credit And Commercial Bank Limited,68,410.00,396.00,407.00,33514.00,13492700.00,400.00,7.00
59,Nepal Doorsanchar Company Limited,45,676.00,664.00,675.00,33665.00,22657080.00,665.00,10.00
60,Nepal Express Finance Ltd.,1,193.00,193.00,193.00,100.00,19300.00,181.00,12.00
61,Nepal Insurance Co. Ltd.,3,530.00,530.00,530.00,1226.00,649780.00,520.00,10.00
62,Nepal Investment Bank Limited,24,1010.00,995.00,995.00,4057.00,4063127.00,960.00,35.00
63,Nepal Life Insurance Co. Ltd.,29,3519.00,3304.00,3450.00,4737.00,16406325.00,3396.00,54.00
64,Nepal SBI Bank Limited,13,1105.00,1080.00,1100.00,3565.00,3911313.00,1060.00,40.00
65,NIC Asia Bank Ltd.,51,805.00,795.00,799.00,10346.00,8272575.00,799.00,0.00
66,NIDC Capital Markets Ltd.,1,177.00,177.00,177.00,96.00,16992.00,180.00,-3.00
67,Nilgiri Bikas Bank Limited,3,148.00,144.00,144.00,38.00,5546.00,149.00,-5.00
68,NLG Insurance Company Ltd.,213,663.00,637.00,649.00,5818.00,3780701.00,645.00,4.00
69,NMB Bank Limited,16,411.00,393.00,407.00,6090.00,2467657.00,390.00,17.00
70,Om Development Bank Ltd.,4,285.00,275.00,275.00,167.00,46825.00,267.00,8.00
71,Om Finance Ltd.,1,214.00,214.00,214.00,18.00,3852.00,210.00,4.00
72,Oriental Hotels Limited,46,325.00,316.00,325.00,1950.00,624300.00,331.00,-6.00
73,Prabhu  Bank Limited,27,244.00,236.00,240.00,11312.00,2704655.00,238.00,2.00
74,Prabhu Bikas Bank Limited,6,257.00,255.00,257.00,917.00,234375.00,259.00,-2.00
75,Prabhu Insurance Company Ltd. Promoter,1,100.00,100.00,100.00,14944.00,1494400.00,0.00,100.00
76,Prabhu Insurance Ltd.,13,475.00,466.00,472.00,8601.00,4061942.00,462.00,10.00
77,Prime Commercial Bank Ltd.,27,500.00,486.00,495.00,5311.00,2618183.00,480.00,15.00
78,Prime Life Insurance Company Limited,61,526.00,500.00,522.00,9540.00,4929943.00,530.00,-8.00
79,Professional Diyalo Bikas Bank Ltd.,36,113.00,104.00,111.00,1340.00,145260.00,105.00,6.00
80,Rastriya Beema Company Limited,2,2318.00,2273.00,2273.00,202.00,467786.00,2186.00,87.00
81,RMDC Laghubitta Bittiya Sanstha Ltd.,69,725.00,702.00,715.00,2717.00,1948472.00,690.00,25.00
82,Sagarmatha  Finance Limited,1,153.00,153.00,153.00,99.00,15147.00,156.00,-3.00
83,Sagarmatha Insurance Co. Ltd.,4,1030.00,1000.00,1020.00,110.00,112500.00,1030.00,-10.00
84,Sana Kisan Bikas Laghubitta Bittiya Sanstha Limited,15,988.00,963.00,971.00,376.00,366474.00,950.00,21.00
85,Sanima Bank Limited,75,512.00,495.00,506.00,31857.00,16058701.00,496.00,10.00
86,Seti Finance Limited,4,116.00,112.00,116.00,168.00,19184.00,112.00,4.00
87,Sewa Bikas Bank Limited,23,167.00,161.00,161.00,362.00,58726.00,162.00,-1.00
88,Shikhar Insurance Co. Ltd.,6,795.00,776.00,780.00,1960.00,1529700.00,770.00,10.00
89,Shine Resunga Development Bank Ltd.,2,316.00,310.00,316.00,400.00,125200.00,304.00,12.00
90,Shree Investment Finance Co. Ltd.,7,425.00,421.00,421.00,2022.00,853262.00,407.00,14.00
91,Siddhartha Bank Limited,34,601.00,570.00,585.00,14172.00,8246565.00,578.00,7.00
92,Siddhartha Investment Growth Scheme-1,6,12.85,12.60,12.85,22600.00,285085.00,12.81,0.04
93,Soaltee Hotel Limited,22,343.00,320.00,335.00,20508.00,6660172.00,325.00,10.00
94,Society Development Bank Ltd.,6,78.00,76.00,77.00,1126.00,86231.00,75.00,2.00
95,Standard Chartered Bank Limited,14,2020.00,2000.00,2000.00,1334.00,2671921.00,1975.00,25.00
