S.N.,Traded Companies,No. Of Transaction,Max Price,Min Price,Closing Price,Traded Shares,Amount,Previous Closing,Difference Rs.
1,Agricultural Development Bank Limited,19,480.00,470.00,480.00,1184.00,563346.00,475.00,5.00
2,Alpine Development Bank Limited,1,308.00,308.00,308.00,100.00,30800.00,314.00,-6.00
3,Apex Development Bank Ltd.,25,130.00,126.00,129.00,2568.00,330216.00,126.00,3.00
4,Araniko Development Bank Limited,16,204.00,200.00,200.00,2235.00,449876.00,205.00,-5.00
5,Arun Valley Hydropower Development Co. Ltd.,12,349.00,345.00,347.00,2959.00,1022917.00,355.00,-8.00
6,Asian Life Insurance Co. Limited,10,1260.00,1240.00,1240.00,1933.00,2400522.00,1256.00,-16.00
7,Bagmati Development Bank Ltd.,3,195.00,189.00,195.00,210.00,40500.00,186.00,9.00
8,Business Universal Development Bank Ltd.,10,240.00,232.00,232.00,1117.00,262523.00,241.00,-9.00
9,Central Finance Co. Ltd.,5,221.00,213.00,213.00,1700.00,368300.00,225.00,-12.00
10,Century Commercial Bank Ltd.,27,330.00,323.00,330.00,4209.00,1372064.00,322.00,8.00
11,Chhimek Laghubitta Bittiya Sanstha Limited,26,1645.00,1635.00,1645.00,4135.00,6782625.00,1605.00,40.00
12,Chilime Hydropower Company Limited,60,1612.00,1600.00,1600.00,6081.00,9742402.00,1622.00,-22.00
13,Citizen Investment Trust,3,3650.00,3649.00,3650.00,109.00,397796.00,3658.00,-8.00
14,Citizens Bank International Limited,22,462.00,451.00,458.00,4085.00,1859781.00,460.00,-2.00
15,Civic Development Bank Ltd,4,415.00,402.00,415.00,640.00,262988.00,402.00,13.00
16,Civil Bank Ltd,15,303.00,297.00,299.00,5078.00,1514422.00,303.00,-4.00
17,Cosmos Development Bank Ltd.,4,310.00,300.00,306.00,649.00,196510.00,316.00,-10.00
18,Country Development Bank Ltd.,9,182.00,176.00,180.00,1330.00,239600.00,179.00,1.00
19,Ekata Bikas Bank Ltd.,20,289.00,280.00,283.00,1874.00,526711.00,290.00,-7.00
20,Everest Bank Limited,9,2140.00,2110.00,2124.00,1226.00,2601076.00,2130.00,-6.00
21,Everest Insurance Co. Ltd.,8,988.00,980.00,981.00,498.00,489938.00,977.00,4.00
22,Excel Development Bank Ltd.,1,660.00,660.00,660.00,20.00,13200.00,648.00,12.00
23,First Micro Finance Laghubitta Bittiya Sanstha Limited,12,774.00,711.00,725.00,1719.00,1270517.00,789.00,-64.00
24,Gandaki Bikas BankLimited,5,316.00,310.00,312.00,2272.00,709444.00,311.00,1.00
25,Garima Bikas Bank Limited,7,345.00,342.00,345.00,2549.00,873405.00,344.00,1.00
26,Gaumukhee Bikas Bank Ltd.,1,143.00,143.00,143.00,10.00,1430.00,137.00,6.00
27,Global IME Bank Limited,60,469.00,460.00,469.00,4817.00,2236906.00,461.00,8.00
28,Global IME Bank Ltd. Promoter Share,1,231.00,231.00,231.00,25000.00,5775000.00,235.00,-4.00
29,Gurans Life Insurance Company Ltd.,9,560.00,552.00,560.00,649.00,362134.00,562.00,-2.00
30,Gurkhas Finance Ltd.,1,157.00,157.00,157.00,83.00,13031.00,160.00,-3.00
31,Hama Merchant & Finance Ltd.,6,163.00,160.00,162.00,14990.00,2399370.00,161.00,1.00
32,Hamro Bikas Bank Ltd.,5,260.00,260.00,260.00,105.00,27300.00,260.00,0.00
33,Himalayan Bank Limited,3,880.00,877.00,880.00,833.00,731984.00,885.00,-5.00
34,Himalayan Distillery Limited,1,627.00,627.00,627.00,440.00,275880.00,637.00,-10.00
35,Himalayan General Insurance Co. Ltd,14,455.00,442.00,455.00,6278.00,2804737.00,456.00,-1.00
36,Infrastructure Development Bank Ltd.,10,193.00,189.00,190.00,2304.00,437963.00,196.00,-6.00
37,Innovative Development Bank Ltd.,1,393.00,393.00,393.00,110.00,43230.00,386.00,7.00
38,International Development Bank Ltd,2,229.00,229.00,229.00,300.00,68700.00,233.00,-4.00
39,Janaki Finance Company Limited,2,413.00,405.00,413.00,40.00,16360.00,398.00,15.00
40,Janata Bank Nepal Ltd.,25,285.00,270.00,275.00,8606.00,2362002.00,279.00,-4.00
41,Jyoti Bikas Bank Limited,34,199.00,190.00,199.00,9218.00,1796434.00,193.00,6.00
42,Kailash Bikas Bank Ltd.,1,393.00,393.00,393.00,1000.00,393000.00,391.00,2.00
43,Kakre Bihar Bikash Bank Ltd,1,380.00,380.00,380.00,231.00,87780.00,380.00,0.00
44,Kalika Laghubitta Bittiya Sanstha Ltd,16,1050.00,1042.00,1043.00,632.00,661174.00,1056.00,-13.00
45,Kalinchowk Development Bank Ltd.,3,244.00,240.00,243.00,539.00,130809.00,248.00,-5.00
46,Kanchan Development Bank Limited,2,344.00,342.00,342.00,656.00,224752.00,349.00,-7.00
47,Kankai Bikas Bank Ltd.,3,300.00,295.00,300.00,110.00,32500.00,297.00,3.00
48,Karnali Development Bank Limited,43,330.00,318.00,327.00,8290.00,2684880.00,330.00,-3.00
49,Kaski Finance Limited,2,230.00,230.00,230.00,158.00,36340.00,234.00,-4.00
50,Kasthamandap Development Bank Limited,55,163.00,155.00,160.00,17129.00,2716895.00,158.00,2.00
51,Kumari Bank Limited,21,392.00,384.00,392.00,7384.00,2867572.00,391.00,1.00
52,Laxmi Bank Limited,13,543.00,533.00,540.00,2270.00,1219752.00,529.00,11.00
53,Laxmi Laghubitta Bittiya Sanstha Ltd.,9,988.00,945.00,988.00,175.00,167234.00,995.00,-7.00
54,Life Insurance Corporation (Nepal) Limited,2,2800.00,2800.00,2800.00,78.00,218400.00,2800.00,0.00
55,Lumbini Bank Limited,9,359.00,349.00,354.00,3923.00,1386441.00,360.00,-6.00
56,Lumbini Bikas Bank Ltd.,27,162.00,158.00,159.00,19669.00,3147282.00,157.00,2.00
57,Lumbini Finance Ltd.,2,220.00,218.00,220.00,340.00,74460.00,214.00,6.00
58,Lumbini General Insurance Co. Ltd.,2,403.00,401.00,403.00,150.00,60430.00,396.00,7.00
59,Machhapuchhre Bank Limited,30,571.00,561.00,570.00,13199.00,7495663.00,561.00,9.00
60,Mahakali Bikas Bank Limited,8,218.00,214.00,214.00,3039.00,654320.00,220.00,-6.00
61,Mahalaxmi Bikas Bank Ltd.,34,127.00,124.00,127.00,2333.00,293872.00,128.00,-1.00
62,Mahalaxmi BikasBank Limited,11,230.00,226.00,226.00,1931.00,438759.00,230.00,-4.00
63,Matribhumi Development Bank Ltd.,2,395.00,392.00,395.00,425.00,166717.00,398.00,-3.00
64,Miteri Development Bank Limited,1,481.00,481.00,481.00,20.00,9620.00,490.00,-9.00
65,Mithila LaghuBitta Bittiya Sanstha Limited,2,999.00,980.00,999.00,20.00,19790.00,1000.00,-1.00
66,Mount Makalu Development Bank Ltd.,2,637.00,637.00,637.00,20.00,12740.00,648.00,-11.00
67,Muktinath Bikas Bank Ltd.,10,578.00,570.00,576.00,3047.00,1742383.00,570.00,6.00
68,Multipurpose Finance Company  Limited,14,158.00,146.00,158.00,1000.00,157560.00,144.00,14.00
69,Nabil Balance Fund 1,6,14.06,14.00,14.00,25478.00,357331.50,14.00,0.00
70,Nabil Bank Limited,10,1940.00,1903.00,1930.00,1809.00,3458343.00,1926.00,4.00
71,NABIL Bank Limited Promotor Share,1,1352.00,1352.00,1352.00,200.00,270400.00,1351.00,1.00
72,Narayani National Finance Limited,2,290.00,288.00,290.00,239.00,68932.00,285.00,5.00
73,National Hydro Power Company Limited,23,121.00,118.00,120.00,19690.00,2352000.00,123.00,-3.00
74,National Life Insurance Co. Ltd.,12,2540.00,2515.00,2525.00,3190.00,8034675.00,2502.00,23.00
75,Naya Sarathi Laghubitta Bittiya Sanstha Limited,3,1020.00,1005.00,1005.00,180.00,181650.00,1040.00,-35.00
76,Neco Insurance Limited,8,600.00,595.00,595.00,5205.00,3122500.00,600.00,-5.00
77,Nepal Bangladesh Bank Limited,25,520.00,516.00,518.00,9262.00,4801059.00,525.00,-7.00
78,Nepal Bank Limited,27,338.00,320.00,324.00,16618.00,5375554.00,344.00,-20.00
79,Nepal Community Development Bank Ltd.,1,255.00,255.00,255.00,115.00,29325.00,260.00,-5.00
80,Nepal Credit & Commercial Bank Ltd. Promoter Share,3,283.00,283.00,283.00,600.00,169800.00,283.00,0.00
81,Nepal Credit And Commercial Bank Limited,14,616.00,610.00,614.00,7883.00,4821845.00,617.00,-3.00
82,Nepal Doorsanchar Company Limited,12,640.00,630.00,635.00,3155.00,1996600.00,647.00,-12.00
83,Nepal Insurance Co. Ltd.,3,410.00,402.00,410.00,325.00,131650.00,395.00,15.00
84,Nepal Investment Bank Limited,15,741.00,713.00,732.00,5248.00,3804760.00,727.00,5.00
85,Nepal Investment Bank Ltd. Promoter Share,3,485.00,482.00,482.00,600.00,290200.00,480.00,2.00
86,Nepal Life Insurance Co. Ltd.,6,4850.00,4800.00,4801.00,422.00,2027339.00,4820.00,-19.00
87,Nepal SBI Bank Limited,5,935.00,913.00,935.00,2129.00,1974043.00,940.00,-5.00
88,Nerude Laghubitta Bittiya Sanstha Limited,1,1201.00,1201.00,1201.00,100.00,120100.00,1225.00,-24.00
89,NIBL Samriddhi Fund 1,5,10.90,10.70,10.70,9000.00,96500.00,10.80,-0.10
90,NIC Asia Bank Ltd.,24,666.00,660.00,662.00,5324.00,3523240.00,666.00,-4.00
91,Nilgiri Bikas Bank Limited,15,347.00,324.00,325.00,5668.00,1882929.00,335.00,-10.00
92,Nirdhan Utthan Laghubitta Bittiya Sanstha Limited,2,1330.00,1330.00,1330.00,86.00,114380.00,1330.00,0.00
93,NMB Sulav Investment Fund-1,1,10.26,10.26,10.26,1500.00,15390.00,10.25,0.01
94,Om Development Bank Ltd.,4,352.00,346.00,346.00,308.00,107415.00,346.00,0.00
95,Oriental Hotels Limited,10,725.00,717.00,717.00,4620.00,3336070.00,721.00,-4.00
96,Prabhu  Bank Limited,185,360.00,346.00,350.00,92783.00,32765338.00,349.00,1.00
97,Prabhu  Bank Limited Promoter Share,4,118.00,112.00,118.00,22036.00,2531638.00,110.00,8.00
98,Prabhu Insurance Ltd.,1,400.00,400.00,400.00,25.00,10000.00,400.00,0.00
99,Premier Finance Co. Ltd.,5,122.00,119.00,121.00,568.00,67966.00,120.00,1.00
100,Premier Insurance Company (Nepal) Limited,12,995.00,992.00,994.00,1170.00,1162626.00,990.00,4.00
101,Prime Commercial Bank Ltd.,24,455.00,450.00,450.00,4985.00,2250497.00,459.00,-9.00
102,Prime Life Insurance Company Limited,19,1165.00,1140.00,1145.00,4150.00,4759921.00,1145.00,0.00
103,Prudential Insurance Co. Ltd.,1,448.00,448.00,448.00,400.00,179200.00,440.00,8.00
104,Purnima Bikas Bank Ltd.,2,387.00,387.00,387.00,44.00,17028.00,380.00,7.00
105,Rastriya Beema Company Limited Promoter Share,1,4312.00,4312.00,4312.00,25.00,107800.00,4400.00,-88.00
106,Reliable Development Bank Limited,14,230.00,224.00,228.00,389.00,87765.00,231.00,-3.00
107,Reliance Finance Ltd.,1,156.00,156.00,156.00,120.00,18720.00,153.00,3.00
108,Ridi Hydropower Development Company Ltd.,2,490.00,490.00,490.00,61.00,29890.00,490.00,0.00
109,Sagarmatha Insurance Co. Ltd.,9,1169.00,1125.00,1142.00,585.00,668726.00,1103.00,39.00
110,Sahara Bikas Bank Ltd.,14,1096.00,1050.00,1096.00,329.00,353296.00,1046.00,50.00
111,Sana Kisan Bikas Laghubitta Bittiya Sanstha Limited,21,1580.00,1550.00,1556.00,1471.00,2291742.00,1555.00,1.00
112,Sanima Bank Limited,12,552.00,543.00,547.00,4037.00,2215783.00,550.00,-3.00
113,Sanima Mai Hydropower Ltd.,11,774.00,767.00,767.00,1855.00,1429790.00,767.00,0.00
114,Seti Finance Limited,3,210.00,206.00,210.00,66.00,13772.00,210.00,0.00
115,Sewa Bikas Bank Limited,2,324.00,324.00,324.00,20.00,6480.00,330.00,-6.00
116,Shangrila Development Bank Ltd.,12,410.00,383.00,410.00,2860.00,1132880.00,397.00,13.00
117,Shikhar Insurance Co. Ltd.,12,741.00,687.00,741.00,445.00,321923.00,674.00,67.00
118,Shine Resunga Development Bank Ltd.,4,365.00,360.00,365.00,519.00,189136.00,359.00,6.00
119,Siddhartha Bank Limited,4,683.00,680.00,681.00,1025.00,698565.00,684.00,-3.00
120,Siddhartha Development Bank Ltd.,55,229.00,211.00,227.00,31669.00,7062417.00,215.00,12.00
121,Siddhartha Equity Orineted Scheme,2,10.00,10.00,10.00,10000.00,100000.00,10.15,-0.15
122,Siddhartha Insurance Ltd.,5,740.00,738.00,740.00,902.00,666634.00,725.00,15.00
123,Siddhartha Investment Growth Scheme-1,2,16.00,15.80,16.00,9700.00,155100.00,15.71,0.29
124,Sindhu Bikash Bank Ltd,10,238.00,230.00,238.00,5830.00,1354690.00,234.00,4.00
125,Soaltee Hotel Limited,3,478.00,478.00,478.00,800.00,382400.00,487.00,-9.00
126,Society  Development Bank Limited Promoter Share,1,102.00,102.00,102.00,3135.00,319770.00,100.00,2.00
127,Society Development Bank Ltd.,7,113.00,111.00,111.00,9200.00,1027600.00,115.00,-4.00
128,Standard Chartered Bank Limited,2,2000.00,2000.00,2000.00,55.00,110000.00,2011.00,-11.00
129,Subhechha Bikas Bank Limited,4,300.00,295.00,300.00,292.00,87195.00,290.00,10.00
130,Summit Laghubitta Bittiya Sanstha Limited,3,1650.00,1613.00,1613.00,235.00,381395.00,1675.00,-62.00
131,Sunrise Bank Limited,11,393.00,390.00,392.00,1712.00,671380.00,398.00,-6.00
132,Supreme Development Bank Ltd.,6,171.00,165.00,168.00,1498.00,253398.00,165.00,3.00
133,Surya Life Insurance Company Limited,8,635.00,630.00,633.00,1450.00,917161.00,630.00,3.00
134,Swabalamban Laghubitta Bittiya Sanstha Limited,7,1690.00,1680.00,1685.00,818.00,1376190.00,1690.00,-5.00
135,Swarojgar Laghu Bitta Bikas Bank Ltd.,1,2600.00,2600.00,2600.00,20.00,52000.00,2570.00,30.00
136,Synergy Finance Ltd.,1,102.00,102.00,102.00,50.00,5100.00,104.00,-2.00
137,Taragaon Regency Hotel Limited,8,275.00,263.00,275.00,520.00,141620.00,267.00,8.00
138,Tinau Development Bank Limited,1,300.00,300.00,300.00,360.00,108000.00,300.00,0.00
139,Tourism Development Bank Limited,7,244.00,240.00,240.00,1530.00,369500.00,244.00,-4.00
140,Unique Finance Ltd.,3,155.00,155.00,155.00,600.00,93000.00,155.00,0.00
141,United Insurance Co. (Nepal) Ltd.,7,990.00,975.00,990.00,518.00,510980.00,975.00,15.00
142,Western Development Bank Limited,4,335.00,334.00,335.00,167.00,55849.00,340.00,-5.00
