S.N.,Traded Companies,No. Of Transaction,Max Price,Min Price,Closing Price,Traded Shares,Amount,Previous Closing,Difference Rs.
1,Agricultural Development Bank Limited,24,490.00,464.00,476.00,2969.00,1398316.00,475.00,1.00
2,Apex Development Bank Ltd.,9,116.00,115.00,115.00,3587.00,412670.00,117.00,-2.00
3,Araniko Development Bank Limited,23,145.00,141.00,145.00,1046.00,149957.00,147.00,-2.00
4,Arun Valley Hydropower Development Co. Ltd.,17,365.00,355.00,362.00,5587.00,2018204.00,372.00,-10.00
5,Asian Life Insurance Co. Limited,9,1120.00,1075.00,1120.00,980.00,1061661.00,1119.00,1.00
6,Bhargav Bikash Bank Ltd.,5,148.00,147.00,148.00,300.00,44350.00,146.00,2.00
7,Business Universal Development Bank Ltd.,5,187.00,181.00,182.00,1034.00,189085.00,178.00,4.00
8,Butwal Power Company Limited,1,574.00,574.00,574.00,500.00,287000.00,585.00,-11.00
9,Century Commercial Bank Ltd.,149,285.00,275.00,281.00,16030.00,4494247.00,285.00,-4.00
10,Chhimek Laghubitta Bittiya Sanstha Limited,5,1278.00,1270.00,1274.00,792.00,1008052.00,1278.00,-4.00
11,Chilime Hydropower Company Limited,55,1700.00,1667.00,1670.00,5078.00,8547956.00,1695.00,-25.00
12,Citizen Investment Trust,3,2960.00,2940.00,2960.00,253.00,747575.00,3000.00,-40.00
13,Citizens Bank International Limited,29,423.00,412.00,419.00,7740.00,3247979.00,420.00,-1.00
14,Civil Bank Ltd,92,278.00,269.00,273.00,19311.00,5261980.00,273.00,0.00
15,Cosmos Development Bank Ltd.,3,166.00,166.00,166.00,30.00,4980.00,166.00,0.00
16,Country Development Bank Ltd.,8,165.00,162.00,163.00,220.00,36050.00,165.00,-2.00
17,Deprosc Laghubitta Bittiya Sanstha Limited,10,1049.00,1035.00,1045.00,757.00,788626.00,1025.00,20.00
18,Ekata Bikas Bank Ltd.,8,190.00,184.00,185.00,240.00,44748.00,184.00,1.00
19,Everest Bank Limited,41,1935.00,1910.00,1915.00,7492.00,14351503.00,1940.00,-25.00
