S.N.,Traded Companies,No. Of Transaction,Max Price,Min Price,Closing Price,Traded Shares,Amount,Previous Closing,Difference Rs.
1,Agricultural Development Bank Limited,34,316.00,311.00,313.00,3561.00,1112513.00,314.00,-1.00
2,Api Power Company Ltd.,50,298.00,289.00,297.00,1772.00,519042.00,298.00,-1.00
3,Arun Kabeli Power Ltd.,22,282.00,270.00,274.00,1110.00,307072.00,282.00,-8.00
4,Arun Valley Hydropower Development Co. Ltd.,4,161.00,158.00,158.00,1222.00,193958.00,158.00,0.00
5,Asian Life Insurance Co. Limited,13,692.00,666.00,666.00,758.00,511100.00,690.00,-24.00
6,Bank of Kathmandu Ltd.,19,266.00,261.00,261.00,1957.00,512847.00,270.00,-9.00
7,Barun Hydropower Co. Ltd.,6,150.00,145.00,147.00,910.00,133700.00,153.00,-6.00
8,Bhargav Bikash Bank Ltd.,2,129.00,127.00,127.00,1100.00,139900.00,130.00,-3.00
9,Bottlers Nepal (Terai) Limited,1,5916.00,5916.00,5916.00,10.00,59160.00,5800.00,116.00
10,Butwal Power Company Limited,100,450.00,440.00,440.00,4665.00,2069610.00,449.00,-9.00
11,Central Finance Co. Ltd.,2,118.00,118.00,118.00,150.00,17700.00,116.00,2.00
12,Century Commercial Bank Ltd.,80,168.00,164.00,164.00,32296.00,5322814.00,166.00,-2.00
13,Chhimek Laghubitta Bittiya Sanstha Limited,11,910.00,893.00,910.00,1363.00,1225488.00,891.00,19.00
14,Chhyangdi Hydropower Ltd.,3,145.00,143.00,145.00,30.00,4330.00,145.00,0.00
15,Chilime Hydropower Company Limited,53,756.00,746.00,750.00,4903.00,3688525.00,760.00,-10.00
16,Citizen Investment Trust,1,2488.00,2488.00,2488.00,100.00,248800.00,2487.00,1.00
17,Citizens Bank International Limited,35,248.00,233.00,242.00,21705.00,5220964.00,244.00,-2.00
18,Civil Bank Ltd,75,152.00,150.00,151.00,30977.00,4659867.00,152.00,-1.00
19,Civil Laghubitta Bittiya Sanstha Ltd.,5,740.00,726.00,735.00,520.00,380250.00,744.00,-9.00
20,Corporate Development Bank Limited,2,106.00,104.00,104.00,100.00,10500.00,108.00,-4.00
21,Deprosc Laghubitta Bittiya Sanstha Limited,5,745.00,730.00,745.00,348.00,258340.00,744.00,1.00
22,Deva Bikas Bank Limited,13,134.00,128.00,130.00,3024.00,399002.00,132.00,-2.00
23,Dibyashwori Hydropower Ltd.,6,112.00,108.00,110.00,90.00,9940.00,110.00,0.00
24,Everest Bank Limited,59,675.00,666.00,670.00,4035.00,2702802.00,675.00,-5.00
25,Everest Bank Limited Con. Pref.,2,623.00,611.00,623.00,24.00,14808.00,623.00,0.00
26,Everest Insurance Co. Ltd.,8,1357.00,1355.00,1356.00,156.00,211554.00,1370.00,-14.00
27,First Micro Finance Laghubitta Bittiya Sanstha Limited,13,550.00,540.00,541.00,920.00,499457.00,551.00,-10.00
28,Forward Microfinance Laghubitta Bittiya Sanstha Limited,17,2240.00,2200.00,2200.00,570.00,1258479.00,2235.00,-35.00
29,Gandaki Bikas Bank Limited,31,192.00,188.00,188.00,11007.00,2083961.00,191.00,-3.00
30,Garima Bikas Bank Limited,14,182.00,178.00,179.00,1288.00,231064.00,180.00,-1.00
31,Global IME Bank Limited,38,290.00,287.00,290.00,4993.00,1437670.00,289.00,1.00
32,Global IME Laghubitta Bittiya Sanstha Ltd.,1,1145.00,1145.00,1145.00,19.00,21755.00,1143.00,2.00
33,Global IME Samunnat Scheme-1,2,8.50,8.40,8.40,10000.00,84500.00,8.50,-0.10
34,Goodwill Finance Limited,3,128.00,126.00,126.00,4060.00,519280.00,128.00,-2.00
35,Grameen Bikas Laghubitta Bittiya Sanstha Ltd.,60,614.00,595.00,600.00,9966.00,5983460.00,607.00,-7.00
