S.N.,Traded Companies,No. Of Transaction,Max Price,Min Price,Closing Price,Traded Shares,Amount,Previous Closing,Difference Rs.
1,Ace Development Bank Ltd.,3,113.00,112.00,112.00,4659.00,522467.00,112.00,0.00
2,Agricultural Development Bank Limited,20,220.00,210.00,216.00,2755.00,597834.00,210.00,6.00
3,Arun Valley Hydropower Development Co. Ltd.,10,280.00,272.00,280.00,669.00,183288.00,269.00,11.00
4,Asian Life Insurance Co. Limited,5,218.00,212.00,212.00,1017.00,218400.00,220.00,-8.00
5,Axis Development Bank Limited,9,64.00,63.00,63.00,852.00,53868.00,65.00,-2.00
6,Bank of Kathmandu Ltd.,22,605.00,590.00,592.00,4998.00,2963914.00,595.00,-3.00
7,Business Universal Development Bank Ltd.,5,101.00,100.00,100.00,894.00,89874.00,101.00,-1.00
8,Butwal Power Company Limited,2,740.00,740.00,740.00,1080.00,799200.00,740.00,0.00
9,Chhimek Laghubitta Bittiya Sanstha Limited,3,424.00,420.00,420.00,147.00,62036.00,432.00,-12.00
10,Chilime Hydropower Company Limited,33,1105.00,1095.00,1097.00,2338.00,2570514.00,1107.00,-10.00
11,Citizen Investment Trust,1,1295.00,1295.00,1295.00,54.00,69930.00,1295.00,0.00
12,Citizens Bank International Limited,22,253.00,245.00,247.00,2938.00,730107.00,249.00,-2.00
13,Civil Bank Ltd,62,154.00,149.00,149.00,8393.00,1257801.00,151.00,-2.00
14,Civil Merchant Bittiya Santha Ltd.,1,119.00,119.00,119.00,90.00,10710.00,121.00,-2.00
15,Clean Energy Development Bank Limited,8,154.00,150.00,154.00,1438.00,217074.00,153.00,1.00
16,Deprosc Laghubitta Bittiya Sanstha Limited,1,334.00,334.00,334.00,44.00,14696.00,339.00,-5.00
17,Everest Bank Limited,9,1535.00,1510.00,1510.00,3022.00,4565545.00,1519.00,-9.00
18,First Micro Finance Laghubitta Bittiya Sanstha Limited,3,144.00,144.00,144.00,444.00,63936.00,146.00,-2.00
19,Gandaki Bikas Bank Limited,8,125.00,125.00,125.00,520.00,65000.00,127.00,-2.00
20,Garima Bikas Bank Limited,3,150.00,147.00,150.00,388.00,57980.00,147.00,3.00
21,Gaurishankar Development Bank Ltd.,5,76.00,73.00,75.00,482.00,36010.00,72.00,3.00
22,Global IME Bank Limited,14,448.00,435.00,448.00,1421.00,621199.00,446.00,2.00
23,Grand Bank Nepal Limited,8,180.00,175.00,177.00,1937.00,344435.00,181.00,-4.00
24,Gulmi Bikas Bank Ltd.,2,135.00,133.00,133.00,82.00,10988.00,137.00,-4.00
25,Gurans Life Insurance Company Ltd.,4,134.00,134.00,134.00,40.00,5360.00,134.00,0.00
26,Hathway Finance Company Limited,3,25.48,24.49,25.48,280.00,6916.00,24.01,1.47
27,Himalayan Bank Limited,4,690.00,682.00,682.00,749.00,512146.00,695.00,-13.00
28,ICFC Finance Limited,4,120.00,117.00,117.00,610.00,71680.00,119.00,-2.00
29,Janaki Finance Company Limited,2,206.00,206.00,206.00,3069.00,632214.00,202.00,4.00
30,Janata Bank Nepal Ltd.,11,168.00,164.00,168.00,2648.00,435921.00,167.00,1.00
31,Jyoti Bikas Bank Limited,19,76.00,74.00,75.00,1240.00,92600.00,74.00,1.00
32,Kailash Bikas Bank Ltd.,1,140.00,140.00,140.00,838.00,117320.00,142.00,-2.00
33,Kamana Sewa Bikas Bank Limited,1,122.00,122.00,122.00,30.00,3660.00,123.00,-1.00
