S.N.,Traded Companies,No. Of Transaction,Max Price,Min Price,Closing Price,Traded Shares,Amount,Previous Closing,Difference Rs.
1,Agricultural Development Bank Limited,20,448.00,439.00,443.00,1733.00,765978.00,445.00,-2.00
2,Alpine Development Bank Limited,32,265.00,246.00,246.00,2270.00,591440.00,246.00,0.00
3,Apex Development Bank Ltd.,24,116.00,114.00,114.00,2663.00,305878.00,115.00,-1.00
4,Araniko Development Bank Limited,74,142.00,136.00,140.00,1794.00,249503.00,144.00,-4.00
5,Arun Valley Hydropower Development Co. Ltd.,32,360.00,347.00,347.00,4993.00,1759504.00,355.00,-8.00
6,Asian Life Insurance Co. Limited,5,1085.00,1078.00,1085.00,440.00,475480.00,1085.00,0.00
7,Biratlaxmi Bikas Bank Limited,6,418.00,410.00,418.00,1938.00,803209.00,418.00,0.00
8,Butwal Power Company Limited,8,620.00,601.00,601.00,1403.00,854982.00,625.00,-24.00
9,Central Finance Co. Ltd.,4,142.00,137.00,137.00,4426.00,608834.00,143.00,-6.00
10,Century Commercial Bank Ltd.,77,257.00,248.00,252.00,9702.00,2423051.00,254.00,-2.00
11,Chhimek Laghubitta Bittiya Sanstha Limited,1,1105.00,1105.00,1105.00,125.00,138125.00,1127.00,-22.00
12,Chilime Hydropower Company Limited,41,1541.00,1516.00,1525.00,5443.00,8282073.00,1524.00,1.00
13,Citizen Investment Trust,14,2852.00,2795.00,2800.00,1153.00,3240203.00,2910.00,-110.00
14,Citizens Bank International Limited,13,391.00,389.00,389.00,3352.00,1306812.00,390.00,-1.00
15,Civil Bank Ltd,24,235.00,226.00,228.00,4682.00,1067627.00,231.00,-3.00
16,Clean Energy Development Bank Limited,10,274.00,264.00,273.00,1003.00,271015.00,278.00,-5.00
17,Cosmos Development Bank Ltd.,19,179.00,170.00,179.00,592.00,102716.00,171.00,8.00
18,Country Development Bank Ltd.,32,156.00,150.00,156.00,840.00,129540.00,153.00,3.00
19,Deprosc Laghubitta Bittiya Sanstha Limited,10,1256.00,1231.00,1250.00,1800.00,2228300.00,1262.00,-12.00
20,Ekata Bikas Bank Ltd.,30,182.00,172.00,179.00,4169.00,744914.00,179.00,0.00
21,Everest Bank Limited,45,1730.00,1700.00,1709.00,8647.00,14754663.00,1725.00,-16.00
22,Everest Insurance Co. Ltd.,3,1019.00,1000.00,1000.00,167.00,169414.00,1020.00,-20.00
23,Excel Development Bank Ltd.,2,662.00,650.00,650.00,575.00,379750.00,675.00,-25.00
24,First Micro Finance Laghubitta Bittiya Sanstha Limited,1,865.00,865.00,865.00,100.00,86500.00,882.00,-17.00
25,Gandaki Bikas Bank Limited,4,290.00,287.00,290.00,241.00,69755.00,291.00,-1.00
26,Gandaki Bikas BankLimited,2,241.00,241.00,241.00,40.00,9640.00,237.00,4.00
27,Garima Bikas Bank Limited,3,294.00,289.00,290.00,579.00,167634.00,295.00,-5.00
28,Global IME Bank Limited,22,500.00,480.00,480.00,4166.00,2029419.00,492.00,-12.00
29,Grand Bank Nepal Limited,31,164.00,157.00,160.00,15841.00,2527048.00,162.00,-2.00
30,Gurans Life Insurance Company Ltd.,27,540.00,526.00,526.00,3785.00,2007422.00,532.00,-6.00
31,Hama Merchant & Finance Ltd.,14,114.00,112.00,112.00,640.00,71940.00,116.00,-4.00
32,Himalayan Bank Limited,1,712.00,712.00,712.00,100.00,71200.00,726.00,-14.00
33,Himalayan Distillery Limited,1,298.00,298.00,298.00,50.00,14900.00,293.00,5.00
34,Himalayan General Insurance Co. Ltd,3,526.00,526.00,526.00,671.00,352946.00,533.00,-7.00
35,Infrastructure Development Bank Ltd.,18,155.00,152.00,153.00,852.00,131019.00,151.00,2.00
36,International Development Bank Ltd,3,175.00,174.00,175.00,820.00,143059.00,175.00,0.00
37,Janata Bank Nepal Ltd.,4,245.00,235.00,235.00,581.00,138365.00,243.00,-8.00
38,Jyoti Bikas Bank Limited,28,150.00,145.00,149.00,1690.00,250730.00,150.00,-1.00
39,Kabeli Bikas Bank Limited,3,343.00,336.00,343.00,58.00,19610.00,340.00,3.00
40,Kalika Laghubitta Bittiya Sanstha Ltd,11,602.00,591.00,598.00,221.00,131669.00,613.00,-15.00
41,Kalinchowk Development Bank Ltd.,89,216.00,198.00,198.00,3051.00,614969.00,219.00,-21.00
42,Kankai Bikas Bank Ltd.,9,172.00,170.00,170.00,263.00,44796.00,175.00,-5.00
43,Kaski Finance Limited,1,188.00,188.00,188.00,200.00,37600.00,185.00,3.00
44,Kasthamandap Development Bank Limited,14,110.00,107.00,108.00,2562.00,275598.00,110.00,-2.00
45,Kumari Bank Limited,26,379.00,354.00,361.00,8606.00,3097917.00,372.00,-11.00
46,Laxmi Bank Limited,6,443.00,435.00,441.00,2045.00,895018.00,441.00,0.00
47,Laxmi Laghubitta Bittiya Sanstha Ltd.,247,654.00,618.00,623.00,3619.00,2253085.00,659.00,-36.00
48,Life Insurance Corporation (Nepal) Limited,16,3155.00,3100.00,3100.00,2003.00,6239157.00,3205.00,-105.00
49,Lumbini Bank Limited,11,315.00,309.00,312.00,3193.00,989751.00,315.00,-3.00
50,Lumbini Bikas Bank Ltd.,16,122.00,117.00,117.00,4600.00,542300.00,124.00,-7.00
51,Lumbini General Insurance Co. Ltd.,38,416.00,400.00,400.00,762.00,308412.00,408.00,-8.00
52,Machhapuchhre Bank Limited,15,484.00,472.00,475.00,1956.00,934881.00,485.00,-10.00
53,Mahakali Bikas Bank Limited,1,139.00,139.00,139.00,120.00,16680.00,137.00,2.00
54,Mahalaxmi Bikas Bank Ltd.,27,117.00,114.00,117.00,1189.00,136799.00,116.00,1.00
55,Mahalaxmi BikasBank Limited,2,144.00,142.00,142.00,510.00,72440.00,142.00,0.00
56,Mega  Bank Nepal Ltd.,31,339.00,332.00,335.00,1999.00,669547.00,337.00,-2.00
57,Mount Makalu Development Bank Ltd.,12,465.00,440.00,465.00,130.00,58430.00,440.00,25.00
58,Muktinath Bikas Bank Ltd.,7,495.00,488.00,488.00,1186.00,582281.00,496.00,-8.00
59,Multipurpose Finance Company  Limited,11,113.00,113.00,113.00,110.00,12430.00,111.00,2.00
60,Nabil Balance Fund 1,10,12.83,12.48,12.49,97155.00,1242013.80,12.95,-0.46
61,Nabil Bank Limited,20,1701.00,1670.00,1692.00,3262.00,5484555.00,1680.00,12.00
62,NABIL Bank Limited Promotor Share,10,1260.00,1215.00,1220.00,1650.00,2036600.00,1275.00,-55.00
63,NagBeli LaghuBitta Bikas Bank Ltd.,3,1660.00,1660.00,1660.00,120.00,199200.00,1631.00,29.00
64,Narayani National Finance Limited,8,263.00,250.00,250.00,3803.00,983224.00,258.00,-8.00
65,National Hydro Power Company Limited,24,121.00,117.00,119.00,20000.00,2371000.00,123.00,-4.00
66,National Life Insurance Co. Ltd.,6,2099.00,2075.00,2099.00,913.00,1900582.00,2102.00,-3.00
67,Neco Insurance Limited,2,740.00,739.00,739.00,53.00,39193.00,747.00,-8.00
68,Nepal Bangladesh Bank Limited,19,425.00,405.00,405.00,4149.00,1707490.00,429.00,-24.00
69,Nepal Bank Limited,13,350.00,340.00,340.00,4300.00,1473750.00,344.00,-4.00
70,Nepal Credit And Commercial Bank Limited,11,520.00,512.00,515.00,2558.00,1318930.00,519.00,-4.00
71,Nepal Doorsanchar Company Limited,21,602.00,595.00,600.00,5535.00,3307825.00,597.00,3.00
72,Nepal Insurance Co. Ltd.,2,370.00,369.00,369.00,1000.00,369500.00,375.00,-6.00
73,Nepal Investment Bank Limited,16,686.00,675.00,675.00,2864.00,1945336.00,690.00,-15.00
74,Nepal Investment Bank Ltd. Promoter Share,2,411.00,411.00,411.00,3718.00,1528098.00,418.00,-7.00
75,Nepal Life Insurance Co. Ltd.,16,3941.00,3890.00,3900.00,2080.00,8115167.00,3950.00,-50.00
76,Nepal SBI Bank Limited,6,954.00,950.00,954.00,968.00,919910.00,952.00,2.00
