S.N.,Traded Companies,No. Of Transaction,Max Price,Min Price,Closing Price,Traded Shares,Amount,Previous Closing,Difference Rs.
1,10% Sanima Bank Limited Debenture,2,1020.00,1006.00,1020.00,80.00,81180.00,1000.00,20.00
2,10.25% KBL Debenture 2086,2,1050.00,1030.00,1050.00,40.00,41500.00,1050.00,0.00
3,10.25% NIC Asia Debenture 2083/84,1,1023.00,1023.00,1023.00,25.00,25575.00,1003.00,20.00
4,10.50% SBL Debenture 2082,1,1026.00,1026.00,1026.00,28.00,28728.00,1026.00,0.00
5,Agricultural Development Bank Limited,150,441.00,437.00,438.00,45801.00,20123201.00,441.00,-3.00
6,Ajod Insurance Limited,585,513.00,507.00,509.00,9262.00,4714810.00,511.00,-2.00
7,Ankhu Khola Jalvidhyut Company Ltd,533,111.00,95.00,111.00,27065.00,2865345.00,101.00,10.00
8,Api Power Company Ltd.,573,199.00,185.00,194.00,202900.00,38808591.00,190.00,4.00
9,Arun Kabeli Power Ltd.,774,228.00,213.00,228.00,784871.00,174184239.00,215.00,13.00
10,Arun Valley Hydropower Development Co. Ltd.,661,211.00,197.00,209.00,342028.00,70770990.00,199.00,10.00
11,Asha Laghubitta Bittiya Sanstha Ltd,86,842.00,835.00,836.00,2367.00,1986937.00,850.00,-14.00
12,Asian Life Insurance Co. Limited,112,728.00,718.00,721.00,17157.00,12390111.00,726.00,-5.00
13,Bank of Kathmandu Ltd.,133,263.00,260.00,262.00,42015.00,10999367.00,263.00,-1.00
14,Barun Hydropower Co. Ltd.,233,169.00,154.00,163.00,68247.00,10765919.00,161.00,2.00
15,Best Finance Company Ltd.,124,143.00,129.00,136.00,25105.00,3449316.00,135.00,1.00
16,Bishal Bazar Company Limited,8,1629.00,1599.00,1629.00,105.00,169265.00,1610.00,19.00
17,Bottlers Nepal (Terai) Limited,3,6700.00,6697.00,6697.00,40.00,267950.00,6600.00,97.00
18,Butwal Power Company Limited,209,421.00,398.00,406.00,39916.00,16015387.00,401.00,5.00
19,Central Finance Co. Ltd.,144,164.00,152.00,158.00,37010.00,5870989.00,160.00,-2.00
20,Century Commercial Bank Ltd.,152,190.00,186.00,187.00,23970.00,4508222.00,190.00,-3.00
21,Chhimek Laghubitta Bittiya Sanstha Limited,94,1124.00,1112.00,1115.00,17243.00,19225995.00,1125.00,-10.00
22,Chhyangdi Hydropower Ltd.,141,152.00,134.00,152.00,24477.00,3474394.00,139.00,13.00
23,Chilime Hydropower Company Limited,117,519.00,508.00,511.00,25350.00,12972673.00,517.00,-6.00
24,Citizen Investment Trust,123,3510.00,3478.00,3478.00,4868.00,16968651.00,3495.00,-17.00
25,Citizens Bank International Limited,177,211.00,208.00,208.00,33830.00,7097608.00,213.00,-5.00
26,Citizens Mutual Fund -1,26,11.30,10.85,11.30,85460.00,945938.50,10.90,0.40
27,Civil Bank Ltd,231,178.00,166.00,167.00,81358.00,13560806.00,170.00,-3.00
28,Civil Laghubitta Bittiya Sanstha Ltd.,22,709.00,694.00,705.00,631.00,442400.00,705.00,0.00
