S.N.,Traded Companies,No. Of Transaction,Max Price,Min Price,Closing Price,Traded Shares,Amount,Previous Closing,Difference Rs.
1,Ace Development Bank Ltd.,6,382.00,365.00,368.00,2454.00,902929.00,375.00,-7.00
2,Agricultural Development Bank Limited,59,696.00,686.00,695.00,11965.00,8266627.00,699.00,-4.00
3,Alpine Development Bank Limited,11,291.00,285.00,290.00,380.00,109610.00,295.00,-5.00
4,Apex Development Bank Ltd.,20,174.00,168.00,168.00,6116.00,1041706.00,171.00,-3.00
5,Araniko Development Bank Limited,25,218.00,214.00,217.00,1350.00,290927.00,218.00,-1.00
6,Arun Valley Hydropower Development Co. Ltd.,25,555.00,535.00,544.00,5645.00,3074750.00,550.00,-6.00
7,Asian Life Insurance Co. Limited,34,1265.00,1226.00,1265.00,4437.00,5538901.00,1265.00,0.00
8,Bhargav Bikash Bank Ltd.,1,169.00,169.00,169.00,10.00,1690.00,169.00,0.00
9,Bhrikuti Vikash Bank Limited,4,435.00,428.00,435.00,1551.00,667162.00,420.00,15.00
10,Butwal Power Company Limited,5,890.00,875.00,890.00,1566.00,1378580.00,886.00,4.00
11,Century Commercial Bank Ltd.,169,365.00,350.00,355.00,8857.00,3151361.00,364.00,-9.00
12,Chhimek Laghubitta Bittiya Sanstha Limited,1,1629.00,1629.00,1629.00,193.00,314397.00,1630.00,-1.00
13,Chilime Hydropower Company Limited,102,2598.00,2555.00,2597.00,12034.00,31027696.00,2590.00,7.00
14,Citizens Bank International Limited,56,609.00,590.00,607.00,30818.00,18506960.00,608.00,-1.00
15,Civic Development Bank Ltd,1,240.00,240.00,240.00,324.00,77760.00,236.00,4.00
16,Civil Bank Ltd,83,354.00,345.00,354.00,46114.00,16097015.00,348.00,6.00
17,Clean Energy Development Bank Limited,11,336.00,330.00,332.00,3807.00,1262694.00,332.00,0.00
18,Corporate Development Bank Limited,9,170.00,165.00,170.00,440.00,73960.00,170.00,0.00
19,Country Development Bank Ltd.,2,238.00,234.00,234.00,50.00,11780.00,242.00,-8.00
20,Everest Bank Limited,18,2850.00,2800.00,2815.00,2306.00,6505579.00,2825.00,-10.00
21,Everest Finance Ltd.,2,225.00,224.00,225.00,1200.00,269800.00,228.00,-3.00
22,Everest Insurance Co. Ltd.,3,1099.00,1078.00,1099.00,99.00,107415.00,1100.00,-1.00
23,Excel Development Bank Ltd.,2,832.00,816.00,832.00,20.00,16480.00,800.00,32.00
24,Fewa Finance Co. Ltd.,1,366.00,366.00,366.00,140.00,51240.00,373.00,-7.00
25,First Micro Finance Laghubitta Bittiya Sanstha Limited,5,1010.00,980.00,1005.00,1667.00,1664235.00,1000.00,5.00
26,Gandaki Bikas Bank Limited,2,359.00,359.00,359.00,1396.00,501164.00,366.00,-7.00
27,Garima Bikas Bank Limited,16,418.00,408.00,416.00,1957.00,811379.00,412.00,4.00
28,Global IME Bank Limited,90,707.00,691.00,704.00,13243.00,9278574.00,713.00,-9.00
29,Grand Bank Nepal Limited,38,365.00,345.00,357.00,55269.00,19489194.00,366.00,-9.00
30,Guheshowori Merchant Bank & Finance Co. Ltd.,2,349.00,343.00,349.00,40.00,13786.00,337.00,12.00
31,Gurans Life Insurance Company Ltd.,10,651.00,635.00,650.00,1491.00,967800.00,646.00,4.00
32,Gurkhas Finance Ltd.,1,189.00,189.00,189.00,90.00,17010.00,192.00,-3.00
33,Hama Merchant & Finance Ltd.,11,175.00,161.00,161.00,1680.00,290740.00,178.00,-17.00
34,Himalayan Bank Limited,9,984.00,961.00,980.00,2326.00,2255808.00,980.00,0.00
35,Infrastructure Development Bank Ltd.,21,228.00,220.00,227.00,10814.00,2422357.00,230.00,-3.00
36,Innovative Development Bank Ltd.,1,368.00,368.00,368.00,21.00,7728.00,361.00,7.00
37,International Development Bank Ltd,2,226.00,222.00,222.00,706.00,158496.00,230.00,-8.00
38,Janaki Finance Company Limited,4,505.00,498.00,505.00,2035.00,1018295.00,499.00,6.00
39,Janata Bank Nepal Ltd.,36,351.00,333.00,345.00,18636.00,6367927.00,337.00,8.00
40,Jhimruk Bikas Bank Ltd.,3,245.00,237.00,245.00,30.00,7230.00,233.00,12.00
41,Jyoti Bikas Bank Limited,8,239.00,235.00,239.00,1860.00,438690.00,239.00,0.00
42,Kailash Bikas Bank Ltd.,14,535.00,522.00,530.00,7230.00,3806180.00,529.00,1.00
43,Kalika Laghubitta Bittiya Sanstha Ltd,3,829.00,813.00,813.00,30.00,24550.00,845.00,-32.00
