S.N.,Traded Companies,No. Of Transaction,Max Price,Min Price,Closing Price,Traded Shares,Amount,Previous Closing,Difference Rs.
1,10% Nabil Debenture 2082,1,1062.00,1062.00,1062.00,40.00,42480.00,1042.00,20.00
2,10% Prabhu Bank Debenture 2084,3,1060.00,1048.00,1060.00,105.00,110440.00,1069.00,-9.00
3,10% Sanima Bank Limited Debenture,1,1061.00,1061.00,1061.00,100.00,106100.00,1061.00,0.00
4,10.25% KBL Debenture 2086,5,1087.00,1080.00,1080.00,200.00,216700.00,1066.00,14.00
5,10.25% NIC Asia Debenture 2083/84,1,1080.00,1080.00,1080.00,30.00,32400.00,1066.00,14.00
6,10.25% Sunrise Bank Debenture 2083,2,1060.00,1060.00,1060.00,50.00,53000.00,1060.00,0.00
7,10.35% Agricultural Bank Debenture 2083,4,1100.00,1085.00,1085.00,125.00,136475.00,1089.00,-4.00
8,10.50% SBL Debenture 2082,3,1081.00,1065.00,1081.00,100.00,107000.00,1060.00,21.00
9,11% NIC Asia Debenture 082/83,2,1175.00,1152.00,1152.00,130.00,152060.00,1173.00,-21.00
10,12% ICFC Finance Limited Debenture 2083,3,1251.00,1250.00,1251.00,140.00,175115.00,1250.00,1.00
11,8.5% Sanima Debenture 2087,4,1001.00,996.00,1001.00,120.00,119810.00,999.00,2.00
12,8.5% SBL Debenture 2084,1,996.00,996.00,996.00,50.00,49800.00,996.00,0.00
13,Aarambha Chautari Laghubitta Bittiya Sanstha Limited,262,1681.00,1532.00,1612.00,10167.00,16533790.00,1560.00,50.00
14,Agricultural Development Bank Limited,1535,510.00,482.00,492.00,249556.00,124171992.00,487.00,5.00
15,Ajod Insurance Limited,788,901.00,870.00,883.00,43647.00,38524616.00,907.00,-24.00
16,Ankhu Khola Jalvidhyut Company Ltd,713,310.00,293.00,293.00,65569.00,19643396.00,325.00,-32.00
17,Api Power Company Ltd.,3471,458.00,405.00,423.00,736173.00,314694019.00,449.00,-26.00
18,Arun Kabeli Power Ltd.,2300,510.00,460.00,475.00,512685.00,246250148.00,495.00,-20.00
19,Arun Valley Hydropower Development Co. Ltd.,2549,542.00,493.00,514.00,665062.00,344045004.00,539.00,-26.00
