S.N.,Traded Companies,No. Of Transaction,Max Price,Min Price,Closing Price,Traded Shares,Amount,Previous Closing,Difference Rs.
1,Ace Development Bank Ltd.,7,275.00,265.00,268.00,5230.00,1398074.00,275.00,-7.00
2,Agricultural Development Bank Limited,12,495.00,475.00,480.00,1111.00,538538.00,480.00,0.00
3,Alpine Development Bank Limited,2,306.00,300.00,300.00,150.00,45240.00,308.00,-8.00
4,Apex Development Bank Ltd.,17,135.00,128.00,131.00,5405.00,708664.00,129.00,2.00
5,Araniko Development Bank Limited,20,213.00,200.00,213.00,5515.00,1114132.00,200.00,13.00
6,Arun Valley Hydropower Development Co. Ltd.,12,351.00,347.00,351.00,6723.00,2346094.00,347.00,4.00
7,Asian Life Insurance Co. Limited,4,1245.00,1239.00,1245.00,295.00,366234.00,1240.00,5.00
8,Biratlaxmi Bikas Bank Limited,2,350.00,346.00,350.00,196.00,68200.00,345.00,5.00
9,Bishal Bazar Company Limited,1,2009.00,2009.00,2009.00,300.00,602700.00,1970.00,39.00
10,Business Universal Development Bank Ltd.,1,234.00,234.00,234.00,662.00,154908.00,232.00,2.00
11,Butwal Power Company Limited,5,642.00,628.00,630.00,1931.00,1217926.00,630.00,0.00
12,Central Finance Co. Ltd.,29,230.00,211.00,230.00,10258.00,2268872.00,213.00,17.00
13,Century Commercial Bank Ltd.,14,325.00,317.00,325.00,1650.00,533900.00,330.00,-5.00
14,Chhimek Laghubitta Bittiya Sanstha Limited,12,1698.00,1635.00,1698.00,1553.00,2585423.00,1645.00,53.00
15,Chilime Hydropower Company Limited,27,1642.00,1595.00,1625.00,2414.00,3877118.00,1600.00,25.00
16,Citizen Investment Trust,3,3660.00,3650.00,3650.00,147.00,536670.00,3650.00,0.00
17,Citizens Bank International Limited,40,473.00,460.00,470.00,11945.00,5599344.00,458.00,12.00
18,Civic Development Bank Ltd,1,407.00,407.00,407.00,10.00,4070.00,415.00,-8.00
19,Civil Bank Ltd,29,313.00,294.00,313.00,13148.00,3999800.00,299.00,14.00
20,Cosmos Development Bank Ltd.,5,302.00,292.00,292.00,584.00,172499.00,306.00,-14.00
21,Country Development Bank Ltd.,5,186.00,183.00,186.00,2160.00,399490.00,180.00,6.00
22,Deprosc Laghubitta Bittiya Sanstha Limited,3,1260.00,1245.00,1250.00,1030.00,1285300.00,1249.00,1.00
23,Ekata Bikas Bank Ltd.,50,289.00,282.00,285.00,3533.00,1007518.00,283.00,2.00
24,Everest Bank Limited,26,2145.00,2130.00,2130.00,4053.00,8651609.00,2124.00,6.00
25,Everest Bank Limited Con. Pref.,2,1050.00,1029.00,1029.00,72.00,74718.00,1070.00,-41.00
26,Everest Insurance Co. Ltd.,5,971.00,962.00,962.00,1150.00,1111750.00,981.00,-19.00
27,Gandaki Bikas BankLimited,6,324.00,312.00,324.00,1682.00,535864.00,312.00,12.00
28,Garima Bikas Bank Limited,4,348.00,345.00,348.00,588.00,203445.00,345.00,3.00
29,Gaumukhee Bikas Bank Ltd.,1,150.00,150.00,150.00,10.00,1500.00,143.00,7.00
30,Global IME Bank Limited,28,480.00,469.00,480.00,9692.00,4581467.00,469.00,11.00
31,Global IME Bank Ltd. Promoter Share,1,235.00,235.00,235.00,8022.00,1885170.00,231.00,4.00
32,Goodwill Finance Limited,4,220.00,215.00,220.00,4000.00,872500.00,223.00,-3.00
33,Guheshowori Merchant Bank & Finance Co. Ltd.,2,295.00,292.00,292.00,20.00,5870.00,290.00,2.00
34,Gurans Life Insurance Company Ltd.,2,582.00,571.00,582.00,28.00,16142.00,560.00,22.00
35,Hama Merchant & Finance Ltd.,26,173.00,160.00,173.00,11890.00,1957910.00,162.00,11.00
36,Himalayan Bank Limited,8,904.00,870.00,888.00,868.00,776244.00,880.00,8.00
37,Himalayan Distillery Limited,27,665.00,621.00,665.00,530.00,334190.00,627.00,38.00
38,ICFC Finance Limited,3,291.00,286.00,290.00,656.00,190193.00,286.00,4.00
39,Infrastructure Development Bank Ltd.,35,196.00,190.00,196.00,9989.00,1914036.00,190.00,6.00
40,International Development Bank Ltd,2,233.00,229.00,229.00,132.00,30580.00,229.00,0.00
41,Janaki Finance Company Limited,2,407.00,400.00,400.00,120.00,48140.00,413.00,-13.00
42,Janata Bank Nepal Ltd.,13,286.00,271.00,286.00,5580.00,1566044.00,275.00,11.00
43,Jyoti Bikas Bank Limited,47,208.00,196.00,207.00,9666.00,1949579.00,199.00,8.00
44,Kabeli Bikas Bank Limited,1,575.00,575.00,575.00,124.00,71300.00,580.00,-5.00
45,Kailash Bikas Bank Ltd.,3,400.00,395.00,395.00,542.00,215905.00,393.00,2.00
46,Kalika Laghubitta Bittiya Sanstha Ltd,26,1117.00,1043.00,1117.00,1477.00,1562103.00,1043.00,74.00
47,Kalinchowk Development Bank Ltd.,9,249.00,242.00,246.00,820.00,203101.00,243.00,3.00
48,Kanchan Development Bank Limited,1,348.00,348.00,348.00,100.00,34800.00,342.00,6.00
49,Kankai Bikas Bank Ltd.,6,306.00,289.00,289.00,360.00,106810.00,300.00,-11.00
50,Karnali Development Bank Limited,44,339.00,320.00,339.00,6120.00,2030420.00,327.00,12.00
51,Kasthamandap Development Bank Limited,73,176.00,160.00,176.00,17074.00,2927546.00,160.00,16.00
52,Kumari Bank Limited,15,405.00,391.00,401.00,5729.00,2260834.00,392.00,9.00
53,Laxmi Bank Limited,7,546.00,540.00,545.00,1725.00,936708.00,540.00,5.00
54,Laxmi Laghubitta Bittiya Sanstha Ltd.,24,995.00,940.00,970.00,4138.00,4041705.00,988.00,-18.00
55,Life Insurance Corporation (Nepal) Limited,3,2760.00,2705.00,2759.00,540.00,1462890.00,2800.00,-41.00
56,Lumbini Bank Limited,14,360.00,349.00,360.00,7070.00,2510264.00,354.00,6.00
57,Lumbini Bikas Bank Ltd.,31,168.00,160.00,167.00,6080.00,1008790.00,159.00,8.00
58,Lumbini Finance Ltd.,4,232.00,224.00,232.00,247.00,55778.00,220.00,12.00
59,Lumbini General Insurance Co. Ltd.,1,395.00,395.00,395.00,10.00,3950.00,403.00,-8.00
60,Machhapuchhre Bank Limited,68,581.00,570.00,581.00,27804.00,16008437.00,570.00,11.00
61,Mahakali Bikas Bank Limited,9,222.00,216.00,222.00,3763.00,816198.00,214.00,8.00
62,Mahalaxmi Bikas Bank Ltd.,12,134.00,129.00,134.00,1217.00,158075.00,127.00,7.00
63,Mahalaxmi BikasBank Limited,3,232.00,230.00,232.00,807.00,185804.00,226.00,6.00
64,Mahalxmi Bikas Bank Ltd. Promotor Share,2,100.00,100.00,100.00,150000.00,15000000.00,100.00,0.00
65,Matribhumi Development Bank Ltd.,6,405.00,396.00,405.00,889.00,356491.00,395.00,10.00
66,Metro Development Bank Limited,3,352.00,346.00,352.00,151.00,53020.00,340.00,12.00
67,Mithila LaghuBitta Bittiya Sanstha Limited,9,1030.00,1010.00,1016.00,576.00,583238.00,999.00,17.00
68,Mount Makalu Development Bank Ltd.,2,626.00,626.00,626.00,20.00,12520.00,637.00,-11.00
69,Muktinath Bikas Bank Ltd.,35,591.00,565.00,580.00,2068.00,1196379.00,576.00,4.00
70,Multipurpose Finance Company  Limited,10,173.00,161.00,173.00,1310.00,224440.00,158.00,15.00
71,Nabil Balance Fund 1,5,14.00,13.90,14.00,9111.00,127254.30,14.00,0.00
72,Nabil Bank Limited,10,1930.00,1920.00,1925.00,6343.00,12183125.00,1930.00,-5.00
73,NABIL Bank Limited Promotor Share,9,1365.00,1355.00,1355.00,4411.00,6000310.00,1352.00,3.00
74,NagBeli LaghuBitta Bikas Bank Ltd.,2,2005.00,2000.00,2000.00,100.00,200250.00,2010.00,-10.00
75,Narayani National Finance Company Limited Promoter Share,1,130.00,130.00,130.00,30000.00,3900000.00,130.00,0.00
76,National Hydro Power Company Limited,9,123.00,120.00,122.00,8940.00,1083120.00,120.00,2.00
77,National Life Insurance Co. Ltd.,9,2549.00,2545.00,2549.00,1306.00,3327494.00,2525.00,24.00
78,Naya Sarathi Laghubitta Bittiya Sanstha Limited,38,1105.00,1025.00,1090.00,1565.00,1688907.00,1005.00,85.00
79,Nepal Bangladesh Bank Limited,32,529.00,519.00,527.00,11464.00,5996414.00,518.00,9.00
80,Nepal Bank Limited,11,329.00,320.00,327.00,7869.00,2553824.00,324.00,3.00
81,Nepal Community Development Bank Ltd.,2,255.00,250.00,250.00,535.00,136070.00,255.00,-5.00
82,Nepal Credit And Commercial Bank Limited,9,618.00,613.00,613.00,2028.00,1248732.00,614.00,-1.00
